x=0,y=0,z=0,t=0
( -6.72543897773422608E-04 , -5.73437094299151379E-04 )
( 9.21891711727325282E-04 , 2.20894904042590653E-03 )
( 3.66031682414347530E-04 , 8.24194236912534394E-04 )
( 1.56472361230804158E-03 , 1.40770334727575649E-03 )
( -1.43598724663715439E-03 , 1.03363897734276284E-03 )
( -5.41805060830707680E-05 , -6.25159037053018988E-04 )
( -9.77664657496240229E-04 , 2.27938151359116138E-03 )
( 9.38154878204655227E-04 , 7.22859882653119172E-04 )
( 1.17561584015989551E-03 , -6.21558724590146050E-04 )
( 3.00415781670561343E-04 , 4.61804679423988436E-04 )
( 1.79276569816827751E-04 , 4.26892960329853946E-05 )
( -3.69059788749027712E-04 , 6.12272281379447705E-04 )
x=1,y=0,z=0,t=0
( -2.29519268683702708E-03 , 7.23409009305490567E-04 )
( 1.54291555351499833E-03 , -2.32756035745277029E-03 )
( 6.58310527407694724E-04 , -2.90670100707403388E-04 )
( -1.07522640440547209E-03 , 1.30476896301226063E-03 )
( -7.63199052230207459E-04 , -2.24256111421409631E-04 )
( 1.03625435076591221E-04 , -7.60245085981674630E-05 )
( 2.69352308296002814E-04 , 2.52270531167402186E-04 )
( -8.70334965548108649E-04 , 3.69974667683891051E-04 )
( 1.79241680299982399E-03 , 5.52579163178991894E-04 )
( 4.75431134484610631E-05 , 1.05477609146710402E-04 )
( -2.97527998370336047E-03 , -3.93222155454641222E-04 )
( -6.31214027149706045E-04 , -1.45331026036234402E-04 )
x=2,y=0,z=0,t=0
( 2.63627622602178419E-04 , 3.23787431959366302E-04 )
( 8.35936393514630617E-04 , -5.51081589480119263E-05 )
( 8.53251784183020568E-04 , -2.26599530032475609E-04 )
( 3.71950557522559980E-04 , 6.36319245983922241E-04 )
( 8.94432822129310177E-04 , -1.70017601891778777E-05 )
( -3.28756549082158357E-04 , -5.24074171517264608E-04 )
( 3.26395279199100954E-04 , 1.07110816279884524E-03 )
( 1.11195744857291428E-05 , -3.42183948044495366E-04 )
( 3.89634542639861841E-04 , 1.99103657510659913E-04 )
( -1.73149786884695009E-04 , 4.93206918029559429E-04 )
( -2.66590202692699194E-04 , 9.44722959100738227E-04 )
( 3.62887717492049223E-05 , -1.89476071379562390E-04 )
x=3,y=0,z=0,t=0
( -1.39268768658022419E-03 , -5.76824708549693831E-04 )
( -1.34228494196462957E-04 , 8.90797093695693378E-04 )
( -1.56758586088922430E-03 , 5.64714377831109513E-04 )
( 1.40778199911654849E-03 , -1.37987392279153589E-03 )
