index: 0
( 4.04197095514836565E-06 , -2.70017142185826925E-06 )
( -7.02507549714322166E-07 , 2.15749632769882209E-06 )
( -1.48883079335961944E-05 , -2.44512510675929972E-07 )
( 3.12235689980224946E-06 , -1.86606516425788941E-06 )
( -4.39254496731737312E-06 , 5.01328893399780769E-06 )
( -3.05519621389531098E-06 , 4.18571326139518676E-07 )
( 3.43173921689541680E-06 , 1.58782871397116281E-06 )
( -3.77671323780302899E-06 , 1.11326903560152139E-05 )
( 3.91590300107904961E-06 , 6.25728651188466671E-06 )
( -1.25849359629679081E-05 , -5.23267922709172862E-07 )
( 1.62060712658021758E-06 , -1.54393984526072454E-06 )
( 6.60294493742396856E-06 , -6.78024468174707786E-07 )
index: 1
( 1.53968394367024436E-05 , -2.48587227960144349E-06 )
( 8.16605669581026725E-06 , -4.49805604977559619E-06 )
( 1.83426239084070763E-06 , -8.85995696143789902E-06 )
( -4.07140210335259377E-06 , -9.78772704122133951E-06 )
( 5.32768682949892211E-06 , 7.38287437950391556E-07 )
( 5.01250931632007447E-06 , -3.18781441654189694E-06 )
( 3.68501073075084562E-06 , -2.07539440387841614E-06 )
( 8.18398399836404173E-06 , -7.59163993648414233E-06 )
( 7.83205726219448652E-06 , 5.33363714955661164E-06 )
( 2.17824924998141302E-06 , 8.83036188438645073E-06 )
( 6.88441488443453202E-06 , -9.30171750848884369E-07 )
( -1.23459419456449231E-05 , 1.46726349095092983E-07 )
index: 2
( -2.57798876356471150E-06 , -9.84118448557489254E-06 )
( -3.67713291322434322E-06 , -1.64546270802352473E-05 )
( 2.21531355758432540E-06 , -1.59514328205242502E-05 )
( 2.21260202643904104E-06 , -1.65176761879296758E-05 )
( -1.30974649161286446E-06 , 2.67384506102657762E-05 )
( -3.24329013185304415E-06 , 6.20793528908759242E-06 )
( -1.68007725679481833E-06 , 1.37816838044136958E-05 )
( -1.16192537154155813E-05 , 6.78838112868119176E-06 )
( 4.48779146723393960E-06 , 1.29105776061901241E-06 )
( -9.81230664337265946E-06 , 3.30107292739760085E-06 )
( -5.46584597677617881E-06 , 1.37888812453593443E-06 )
( -6.34278462957791587E-06 , -3.93622790847877491E-06 )
index: 3
( -5.62773190949551507E-06 , -5.75985601551934545E-06 )
( -5.28684596158477302E-06 , -1.29070694970437216E-05 )
( -9.54821989513012054E-06 , -1.14431840053848938E-05 )
( 1.02735985555287613E-05 , 5.15371283561429324E-06 )
( -8.31370699062405731E-06 , -5.25186815776496399E-06 )
( 9.17940266541709551E-06 , -5.69141734879452800E-06 )
( -1.07737929742211885E-05 , -1.63112053291256607E-06 )
( -1.16907070400350738E-05 , 2.09381254895103525E-05 )
( 4.54284480594352329E-06 , -5.62969018194236431E-06 )
( -7.11380023481966127E-07 , -3.84945451686508737E-06 )
( 1.30988138262785784E-07 , 1.03965673670647595E-05 )
( -9.67343195923228353E-07 , 6.68559461103799454E-06 )
index: 4
( -5.18304075929383013E-07 , -1.21156826201057198E-05 )
( -2.56333226490588249E-06 , -3.82046236396506450E-06 )
( -1.98968837113657818E-06 , 4.82450987097048350E-06 )
( -5.62935762507935573E-06 , -9.03101019262549332E-06 )
( -2.09507715457635467E-06 , 2.27558368993440851E-06 )
( 1.52214742065579797E-06 , 7.59558537526526336E-06 )
( 5.99848396106539876E-07 , -1.18441978677301492E-05 )
( 8.03743731082805574E-07 , -2.87366051563193923E-06 )
( 2.75230923568459621E-06 , -1.61230204543735393E-06 )
( -8.16450393620900730E-06 , 4.46307963003679988E-06 )
( -1.89632836262615941E-05 , -4.67591246063112116E-06 )
( 2.15758816757073446E-06 , -4.68916758465112277E-06 )
index: 5
( 1.37948820787909300E-05 , -2.71538356586569125E-08 )
( -4.24681815421607995E-06 , -7.51577551295540933E-07 )
( 3.89676044463293921E-06 , -6.10496420884529883E-06 )
( 6.49589154678926992E-06 , 1.11383254019174678E-06 )
( -2.39856046206380375E-06 , -5.66262767923940617E-06 )
( -2.20885352470843348E-06 , 3.71987263415248647E-06 )
( 1.19517138144783294E-06 , -9.03283648580578016E-06 )
( -4.82710241677907147E-06 , 7.14661079106296946E-06 )
( 9.63243330613483727E-06 , 2.88053949862780400E-06 )
( 1.08764363696110325E-05 , -1.88465070204829193E-08 )
( 8.91303224564672068E-07 , -1.41768260761298346E-05 )
( 5.25976968721257887E-06 , 3.28736076049887194E-06 )
index: 6
( -4.39940033555743049E-06 , 3.09736159173072716E-07 )
( 1.36814069642656823E-07 , -7.00624813697586079E-06 )
( 3.35746233860262456E-07 , -2.32550478707107846E-06 )
( 3.87399482245826489E-06 , -6.29801060811017615E-06 )
( 2.05359857756196691E-06 , 2.08446887890789066E-06 )
( -1.67994217715474848E-06 , -2.42114498698565404E-06 )
( 1.95166597254181829E-06 , 1.34784372977911860E-05 )
( 1.71634362675536870E-05 , -2.69659845555523915E-06 )
( 6.05800834249869514E-06 , -1.90281360833170788E-06 )
( -2.42444667797216285E-06 , -1.03679682025106551E-05 )
( -1.47955097268348678E-05 , -2.68263045213310644E-06 )
( -3.70026559990046951E-06 , -1.92333314138809749E-06 )
index: 7
( 7.81497992059536139E-06 , -2.89255407100555060E-06 )
( -7.00208303854872566E-06 , 5.98803910239083271E-06 )
( -1.33222529445554265E-05 , 2.31895194177807451E-06 )
( 5.51355846367950828E-06 , 5.07853128876501025E-06 )
( 6.26060101946271147E-07 , 2.65108085375693216E-07 )
( 7.43879900315460101E-06 , -8.13163154709502649E-06 )
( -5.05194433684079515E-06 , -1.45003808697271787E-05 )
( 1.27013476543641243E-05 , -2.87568477741735176E-06 )
( -5.30006654442195037E-07 , 6.98098987162204061E-06 )
( 7.74458979602676812E-06 , 1.71926019190461881E-06 )
( -3.38107980840074286E-06 , -2.09629078139901399E-06 )
( -1.11551157998848542E-05 , 3.01267593336490541E-06 )
index: 8
( -7.98737366228035555E-07 , 5.87638746718370253E-06 )
( 5.14310936567450157E-06 , 3.23370991022917388E-07 )
( 1.22492943907284195E-05 , 7.97893267879175486E-06 )
( 6.37495017437440957E-06 , 1.75124612494662315E-07 )
( -1.58929252336062328E-07 , -5.75006579500823647E-06 )
( 8.22718507963151511E-07 , 5.68136619909996030E-06 )
( 3.11791370791794580E-06 , 8.13338716457174422E-06 )
( -1.19570711731921373E-05 , 1.34949987194639713E-06 )
( -1.03297240459145638E-06 , -3.29859580751112953E-07 )
( -7.76793232949359876E-06 , 1.40901701336715000E-06 )
( 8.81033809568943566E-06 , -8.59757703385871996E-06 )
( 6.04920286813047384E-06 , 4.32704618663517632E-06 )
index: 9
( -1.37926180041977004E-05 , 1.11443966510837811E-05 )
( -5.43762910053369803E-06 , 1.15743345182621249E-05 )
( -7.32567234256371594E-07 , 1.65462690775377472E-06 )
( 2.92646055777237612E-06 , 1.05198509805375800E-06 )
( 6.43051435990365094E-06 , 1.38715071319372655E-05 )
( -4.51675772284359172E-08 , 2.64093061044828696E-06 )
( -4.59902506888216217E-06 , 1.34404700017258812E-05 )
( 7.76713711127046458E-06 , 8.84800615669357400E-07 )
( 2.39193057449899142E-06 , -1.00691414544348435E-05 )
( 1.08643681918453559E-06 , 2.35631414720787074E-07 )
( 2.37997184090476925E-06 , 5.02603886945709720E-06 )
( 3.77586938444287545E-06 , 1.40033373801505126E-05 )
index: 10
( -6.57735129263262078E-06 , -7.04671647842134941E-08 )
( -5.04045270507522682E-06 , 3.04044083499651249E-06 )
( 1.21649072780519415E-05 , 8.92534675807991535E-06 )
( 7.87817869410588020E-06 , 7.29109086801781042E-06 )
( 5.39999251920151892E-06 , -3.30381429893860654E-06 )
( 3.93594055143800170E-06 , 8.88658320937298433E-06 )
( 7.55440752410373424E-06 , -2.40785019040856402E-06 )
( 3.82087806513704111E-06 , -1.04557951775023122E-05 )
( -7.06994604099106581E-06 , -1.55844184537843781E-05 )
( -7.00833937657613402E-06 , -2.29813323719736079E-05 )
( 9.34114979939899247E-06 , 7.84033160875869802E-06 )
( 1.55853436567996631E-05 , 2.02958417575370929E-06 )
index: 11
( -3.71032645418596133E-07 , 7.73527038866961260E-06 )
( 1.08374806030871445E-05 , -1.22632272863197641E-05 )
( 5.94743988142218170E-06 , -1.03046222573442420E-05 )
( -1.21173651576640789E-06 , -1.22385328235858376E-06 )
( 6.80275473965021610E-06 , 8.05372696547474498E-06 )
( 2.57813944778234714E-06 , -2.30749380777786044E-06 )
( 5.06143404317436203E-06 , -3.25285461511515670E-06 )
( -1.12822496412353804E-06 , -1.04075500545877786E-05 )
( 2.33857448762121201E-05 , 3.24469731231335394E-06 )
( 6.04448148118677453E-06 , 1.10934854271128455E-05 )
( 3.84571717850616204E-06 , 1.72022724870102629E-06 )
( -1.00875652507383194E-05 , 1.04158987058130199E-06 )
index: 12
( 6.06871682947240295E-06 , 1.20419407003702446E-05 )
( 7.03083491003812611E-06 , 1.27663263612199582E-06 )
( -5.17316439138567017E-06 , 3.59351859155518285E-07 )
( 5.31344053545849555E-06 , -9.26145090137423001E-06 )
( 1.43751250447184800E-06 , 1.29777359834389266E-05 )
( 1.83947878913686269E-06 , 3.50580226834150180E-06 )
( 3.58341807196990596E-06 , 1.18959905138950266E-06 )
( -2.23746270019454989E-06 , -3.15324429132028347E-06 )
( -1.58867156041548818E-07 , -8.47074245555113259E-06 )
( -1.03502157326269538E-05 , 4.97766182081097200E-06 )
( 5.70280917027484257E-06 , 1.09332359060343516E-05 )
( 3.16370085784464677E-06 , -3.91317149182717521E-06 )
index: 13
( -3.05863026911415742E-07 , 4.34078417737010819E-06 )
( -7.32778596298959967E-06 , -1.08045980240559485E-05 )
( 6.29582444722919461E-07 , -5.62205052047233268E-06 )
( 2.96883016808200085E-06 , -1.42739490095852261E-06 )
( -6.37143129327634578E-06 , -1.06044136866874201E-05 )
( -3.72102650609369227E-06 , -1.57525948135450686E-05 )
( -1.50293233292979104E-06 , 9.53837429731938336E-07 )
( -1.11094874691162962E-06 , 1.79725918015545286E-06 )
( 3.75920356757753191E-06 , -1.74227821129021119E-05 )
( 1.71384740115517210E-06 , 1.45243473963955961E-05 )
( -8.04049106681226386E-06 , 2.29557624907856296E-06 )
( -4.77050123511188186E-06 , 1.20265256539696670E-05 )
index: 14
( 7.30653254066926628E-06 , 5.56424798544038929E-06 )
( -7.36207187681373379E-07 , 4.03953823130572671E-06 )
( -1.63547703371390853E-05 , 4.31687839351848918E-06 )
( 9.85289889082607834E-06 , -4.27085545052324700E-06 )
( -9.16834920663909053E-06 , -5.67572452065221425E-06 )
( -1.38103329718607989E-05 , -1.29822058426910050E-06 )
( -1.36267548945570290E-05 , 6.48827747729164501E-06 )
( 1.03699446770479910E-05 , 7.66512391844671527E-06 )
( -2.38394272356704052E-06 , -1.00527360290402701E-05 )
( -8.85511956742358812E-06 , 1.15046725392358772E-05 )
( -7.33210691285199926E-06 , 1.00916261337705830E-05 )
( 1.67660636369399132E-06 , -4.67485193147470959E-06 )
index: 15
( 5.43322717773689297E-06 , 4.41194716834185239E-06 )
( 1.26772198175935784E-05 , 1.32133573835874788E-06 )
( 1.49265675391365235E-06 , 8.21550080514573436E-06 )
( 4.74304908144406613E-06 , 5.21726407950123920E-06 )
( -7.11374057369633549E-06 , 3.35865369734598944E-07 )
( 4.10326328024533203E-06 , -6.39336390455086448E-06 )
( -1.14478498555601327E-06 , -1.02099114012686763E-06 )
( -2.58310554459715366E-07 , -1.04735508725616604E-05 )
( -5.07193829518102469E-06 , 1.50575642744011288E-06 )
( 6.49038269017717159E-06 , 1.42486231673316715E-06 )
( -1.55518301793609366E-06 , 3.58105604045939011E-06 )
( -5.05931194967193179E-06 , 4.17069673534224054E-06 )
index: 16
( 7.60236934909661844E-06 , 7.28549196418028252E-06 )
( -1.40461985908107355E-06 , 3.50041910221180019E-06 )
( -2.56882356691455462E-06 , 3.33856796699595801E-06 )
( -2.54357902981984545E-06 , 8.38353991491350388E-06 )
( 7.63695360857964853E-06 , -3.84023857330206142E-08 )
( -5.05388011003579992E-06 , 6.38717257702067561E-06 )
( 6.38751222089487009E-06 , -9.28054596647697654E-06 )
( -9.57131433104422417E-06 , 6.41767343035011932E-06 )
( 5.82711822580915196E-06 , 1.67804889900836392E-06 )
( 4.24487997163166475E-06 , -4.80124393328843579E-06 )
( 2.48922529576132231E-06 , 4.08280206723201343E-06 )
( 2.82974102951861864E-06 , 1.02696903512164143E-06 )
index: 17
( 3.80790751445768191E-06 , -1.11884405599611814E-05 )
( 7.89721865524666021E-06 , -2.56011908136535827E-06 )
( -1.10491664768750426E-05 , 7.90717593572316108E-06 )
( -6.25637216121458824E-06 , 1.07316178530689707E-05 )
( -1.16439081044483906E-05 , -2.70776728635505404E-08 )
( -1.01413246563942971E-06 , -2.98857803859193523E-06 )
( 7.12035907420835912E-06 , -2.33119579673961161E-06 )
( -5.58964122861008382E-06 , -1.02139342599999025E-05 )
( -1.10110480938232559E-05 , -1.55488858737912247E-05 )
( -1.17818738253190079E-05 , -8.97036354572319580E-06 )
( -5.08947668913676170E-06 , 7.74098993115686551E-06 )
( -5.69673035688976960E-06 , -1.38828921373019031E-06 )
index: 18
( -7.51755867430812649E-07 , 7.48199489779389870E-06 )
( 8.62142216650902052E-08 , -9.60480022673147786E-07 )
( 5.52247021294831607E-06 , 5.17603619245338632E-06 )
( -5.12512942734711366E-06 , -7.19775117309126754E-06 )
( -6.12312576290564333E-06 , -3.32257737574326373E-06 )
( -2.63068658333263301E-06 , -7.05203662626010611E-06 )
( -7.56098606641479052E-06 , 2.44287145330942160E-06 )
( -4.01650104435867311E-06 , -1.00004302246677037E-06 )
( 2.54426311227714575E-06 , 1.22099105520240167E-05 )
( 2.79423448551753069E-06 , 3.46297920232462312E-06 )
( 9.44590173193000923E-06 , -1.17613424600741364E-05 )
( -5.92671492940662366E-08 , -9.75658400480208927E-06 )
index: 19
( -2.96635223394711660E-07 , -6.52093312050088486E-06 )
( 3.81695777512931300E-06 , 4.58207824905116239E-07 )
( 2.44476684126133610E-06 , -8.48356831079837429E-06 )
( -5.33760974436747945E-07 , -3.02819465583772730E-06 )
( -1.16706758242612100E-05 , -1.34984239620569610E-05 )
( 4.45454827232892498E-06 , -9.66429462551685383E-06 )
( -1.05441428995797977E-05 , -2.61802777824068773E-06 )
( 6.14417920222973325E-06 , 3.77925333467389591E-06 )
( -7.34785104811605524E-06 , 1.38910419824011282E-05 )
( -9.44846258931331237E-06 , -1.58323133858712460E-07 )
