x=0,y=0,z=0,t=0
( 2.70483625821668038E-02 , -4.41540699375456563E-02 )
( -4.63471498026165329E-02 , -2.40998061293874882E-02 )
( -2.73151484715799704E-02 , 3.32873586767279545E-02 )
( -6.53735188270532230E-03 , 2.59226375839971407E-02 )
( 1.89196874508690688E-02 , -1.88560997731064585E-02 )
( -1.50007691368844957E-02 , -2.18262061755679013E-02 )
( -7.39411859932648935E-02 , -2.10050747381127743E-02 )
( 7.86712530781730028E-03 , 1.40564893974668773E-02 )
( 4.19710785850589685E-02 , 4.08343649043061210E-02 )
( -2.56908968395342142E-02 , -3.12885597699260123E-02 )
( -1.21730385059667361E-02 , 1.49245032913194135E-02 )
( 4.30697142009476702E-02 , -1.08464897655731959E-02 )
x=1,y=0,z=0,t=0
( 8.14779823525018376E-02 , -1.76459151165863914E-02 )
( -9.03056924906098929E-03 , 1.30220556611319281E-02 )
( -4.33820884676014151E-02 , 3.34482317546285768E-02 )
( 5.12781375094698358E-02 , -4.03693237247196024E-02 )
( 1.60569311374699417E-02 , -6.79276781584661898E-02 )
( -5.40322561828370101E-02 , 6.75343966317028532E-02 )
( -1.74912109809140445E-02 , 3.46930238138737496E-02 )
( 1.14074989784075966E-02 , -6.46260579067491625E-02 )
( -8.84946273109087217E-02 , -5.64423514533118897E-04 )
( -6.50606672599313499E-03 , -2.09789398549149950E-02 )
( 1.71422892298570440E-01 , 5.50105269609080100E-02 )
( -2.67605436312624394E-02 , 2.87208213982731095E-02 )
x=2,y=0,z=0,t=0
( 5.48349599786224079E-02 , 1.13808965850344772E-02 )
( -1.64768919488846484E-02 , 1.01602138717618168E-02 )
( -1.62790798628320021E-02 , -4.02691842465482085E-04 )
( -2.37242109167230160E-02 , -7.41751975938698127E-02 )
( -5.58508937010782705E-02 , 6.23358943237296084E-02 )
( 6.03091675450248138E-02 , -3.15667551177490485E-02 )
( -2.57022386284309831E-02 , -3.27247341684551510E-02 )
( 1.45245891477500805E-02 , -8.59314435658037334E-04 )
( -2.30986289164821501E-02 , 4.65763188566132511E-02 )
( -3.79830568430393478E-03 , -3.71966499629596686E-02 )
( 3.03995554918875220E-03 , -2.24603072912681959E-02 )
( 3.81923040094582847E-02 , -4.20108261282775980E-02 )
x=3,y=0,z=0,t=0
( 3.96073815631495241E-02 , 4.25252613401194204E-02 )
( -2.49771938334768621E-02 , -3.48847557660852126E-02 )
( 3.43761753868541964E-02 , -2.47702367529173476E-02 )
( -1.53635123891672880E-02 , 4.69215643095450760E-03 )
( 3.09402734716022199E-02 , -5.73862648940972470E-02 )
( -2.06763573296272242E-02 , -1.29852970174722249E-03 )
( -4.92264951281755903E-02 , 2.27353961343530753E-03 )
( 1.53093309460017209E-02 , -7.83549383142164713E-02 )
( -7.33508344405965490E-02 , -2.10821611889300403E-02 )
( -1.25935754747313264E-02 , -3.66289989657150594E-02 )
( 4.42608717941568378E-02 , 3.03977802214991169E-02 )
( -1.38135444335173406E-02 , 6.82001695875896624E-02 )
x=0,y=1,z=0,t=0
( -1.12094064085531513E-02 , 1.12446303090695657E-01 )
( -1.30456931291116456E-02 , -1.38680684148486874E-02 )
( 5.16551508504904805E-02 , -8.29130303114544304E-02 )
( -2.67815888037251544E-02 , 2.40681085591632274E-02 )
( -5.21688507975469895E-02 , -1.05406599384866261E-02 )
( -1.14283631939593400E-01 , -5.13611637251017439E-02 )
( 4.70732451053280931E-03 , 4.25238420685945251E-02 )
( 5.19286727700237760E-02 , 6.92932518757230498E-02 )
( -2.76482367334354856E-02 , -5.14645318101444108E-02 )
( 2.17724850043781101E-02 , -3.22258862746845134E-02 )
( 4.65540851441130360E-02 , 6.01707455490508233E-02 )
( -8.49347677310929028E-02 , 3.40314544483302575E-02 )
x=1,y=1,z=0,t=0
( -5.10621025949604262E-02 , 4.36676321995541072E-02 )
( -4.83825382939407148E-03 , 2.19769632388160316E-02 )
( 5.16850009741381539E-02 , -8.70495747283591553E-04 )
( -2.23836601671942859E-02 , -3.35593560879733424E-02 )
( -3.98742956427329473E-02 , 3.60875333636141299E-02 )
( -1.63363316241142177E-03 , 1.62196417971468762E-03 )
( -6.29113233403207073E-04 , -5.66264182301603677E-03 )
( -2.48520792636278964E-02 , -5.90439031907471091E-03 )
( 3.12307199229400340E-02 , 1.54330425905435352E-02 )
( 2.08087510810244583E-02 , 4.55488614608289266E-02 )
( -6.13345839603570975E-02 , 1.13079362287661495E-02 )
( -5.16118095347463217E-03 , -8.23306032345236596E-03 )
x=2,y=1,z=0,t=0
( -6.34919474999750266E-02 , -2.05630841418315696E-02 )
( -1.04909370598949697E-03 , -1.79335395823971566E-02 )
( 6.47714927728916534E-02 , -4.79271440042920022E-02 )
