index: 0
( 1.94974432828529511E-09 , -5.28914521321561505E-10 )
( 3.60497769567772424E-11 , -2.02414480983434025E-10 )
( -1.00649312383568856E-09 , 7.85282073074609988E-10 )
( 4.80385332985465967E-10 , -5.22631964892091445E-10 )
( -4.40068750697091702E-10 , 1.30799754505284211E-10 )
( -2.71003027337932869E-11 , 2.72040948728060622E-10 )
( 1.02203564186226928E-09 , -2.12612815595325589E-10 )
( -5.80263055541055821E-10 , 1.00775641644900505E-09 )
( -4.17103163507850726E-10 , 8.35441833964674242E-10 )
( 1.14611577965964577E-09 , -2.09299748526138439E-10 )
( -6.20426678229101634E-10 , 6.02917410340789276E-10 )
( -1.36664673702112738E-09 , -3.19189442048356035E-11 )
index: 1
( 1.77837639391080826E-10 , -5.83042104149350778E-10 )
( 2.62369814631983569E-10 , 2.48905018367458214E-11 )
( -1.59393062277783252E-09 , 5.53724238438251564E-10 )
( 5.52986709016455571E-11 , -1.55768422778018655E-09 )
( 8.25690779175160339E-11 , 1.98109799344745352E-10 )
( -4.38200515566144451E-10 , 2.09531774083401108E-10 )
( 1.42758303107081177E-09 , 3.63803486179883539E-10 )
( -2.63331993576106446E-10 , 1.27224511737222028E-09 )
( -7.32392172045287341E-10 , 4.61154157497717981E-10 )
( 4.91226396692046475E-10 , 6.53819359783058613E-11 )
( -6.93535884347719218E-11 , -6.17903316715749285E-10 )
( 8.28010061483669793E-11 , -5.97453663280082364E-10 )
index: 2
( 6.54320247097835113E-10 , -8.51063947103428638E-10 )
( -4.38078967751009407E-10 , 7.25393070589110940E-10 )
( -1.17996394164472054E-09 , -3.16954472722907748E-10 )
( -9.51299063832497312E-11 , 1.22584055229906429E-09 )
( 2.20383915371743430E-10 , -8.53197116846490860E-11 )
( -3.79559698217731617E-10 , 1.69688350870729471E-09 )
( 8.86858597409622953E-10 , -4.21626466849283639E-10 )
( 2.90310331150494934E-10 , 9.55205313627277818E-10 )
( 1.09461343972494428E-09 , -5.04279653896434619E-10 )
( 5.94561329138468120E-10 , -1.68511575652926079E-11 )
( 1.79183385879701829E-10 , -9.83934306211894437E-10 )
( 6.33370662417692903E-11 , -8.52077566255479666E-10 )
index: 3
( 7.14534638182050784E-10 , -3.74829038112630786E-10 )
( 2.14196856819490769E-10 , -1.56482284682322140E-09 )
( -3.27486693137951853E-10 , -2.03175907427474348E-09 )
( -2.94753743581562085E-10 , -9.68009688741519263E-10 )
( 7.17111951337796123E-10 , 8.04262157625123907E-10 )
( 6.69009501842644484E-11 , -1.11648886913527373E-09 )
( 4.01786285754823722E-10 , -9.71021251935743883E-11 )
( -1.77116396842998206E-09 , 1.04597947456507792E-09 )
( 7.14426889071745965E-10 , 3.45156261464775681E-10 )
( 1.73103297178906962E-09 , 8.63715748255623100E-11 )
( -4.16179080915368344E-10 , 1.24805945374798365E-10 )
( 5.30360350849023479E-10 , 9.04566581395609178E-11 )
index: 4
