index: 0
( 1.23245733362796983E-12 , 8.74107898399122583E-12 )
( -2.07731883268096976E-12 , -7.22201287487811535E-13 )
( -6.49397583315018813E-12 , 1.71779850279680161E-12 )
( 4.20599047488506774E-12 , 1.23024469977540037E-11 )
( -3.58117351550842094E-12 , -6.22893065652771738E-12 )
( -7.81663988720752182E-12 , 4.30332986138820213E-12 )
( -4.36451511303502841E-12 , -8.60205719832015430E-13 )
( -3.97257407945206118E-12 , 4.67413602219047685E-12 )
( 9.08479826916558579E-13 , 9.90201923419547708E-12 )
( -4.90366840956923178E-12 , 7.91440597979775711E-12 )
( -1.53977016542490970E-11 , -5.12001085100696698E-12 )
( 8.94471679916739510E-12 , 3.66898677117162178E-12 )
index: 1
( -4.74500867602278463E-13 , 9.84973278268173904E-12 )
( -5.51282796630504948E-12 , 3.08051386359458490E-12 )
( 1.59420077505293691E-11 , -1.00880090987371087E-11 )
( 1.03941510708452240E-11 , 2.25557636806907414E-12 )
( -9.40264566560862516E-12 , -7.25328195784451512E-12 )
( 1.09475475802846909E-13 , 8.82485439239241912E-12 )
( -5.24322937488709642E-12 , 1.32277710233837263E-12 )
( -3.61953387571900922E-12 , 4.09818068196495264E-13 )
( -7.30126298893576829E-12 , 9.22444040826115219E-13 )
( 7.67608073227958012E-12 , -1.31299766514322085E-11 )
( 1.50461004741895740E-11 , -1.46591702614326137E-11 )
( 4.42274801045282368E-12 , 6.54075582999782779E-12 )
index: 2
( -1.50008813077928376E-11 , 6.60964892421076105E-12 )
( 1.95678989201370387E-11 , 1.31747694217301624E-11 )
( 1.09353868307427774E-11 , 2.36373244899239775E-12 )
( 4.37587276880868479E-12 , -1.43645767882916869E-12 )
( -1.80176147746525582E-11 , -9.36206546128215923E-12 )
( 5.19096975708115345E-12 , 3.32938513156389649E-12 )
( -1.26587189972069780E-11 , 6.66577205318117362E-12 )
( 5.97714870221436279E-12 , -7.93915141879713674E-12 )
( 4.30125257694577028E-12 , -2.30586841284089953E-13 )
( 8.32231125467279318E-13 , 8.41899837980866530E-12 )
