index: 0
( -3.40358966378503721E-11 , 4.12542618166440866E-11 )
( 9.95919011793100812E-11 , 1.49414640643445724E-10 )
( -7.97862201044115373E-11 , -6.67033351871564951E-12 )
( 1.13622684308511333E-10 , -1.17070430770291801E-10 )
( -1.58483270511649685E-11 , -3.64410518430165571E-11 )
( 3.63241473846167414E-11 , 9.86408103814111423E-11 )
( 9.84717692364638506E-11 , 1.56059356380072888E-10 )
( 1.68288300732747524E-11 , 1.59742010760619967E-11 )
( -3.61990088792784809E-11 , -3.67549193429562795E-12 )
( -1.18850646483700145E-11 , -3.65912660096063396E-11 )
( 8.72978370083635943E-11 , -9.12704620718658462E-11 )
( 7.74521550314032897E-11 , 3.09510566170289569E-11 )
index: 1
( -7.80420409751333270E-11 , 2.82474841043346569E-11 )
( -6.42142115229010075E-11 , -1.60387823621725154E-11 )
( 1.66258790764109166E-10 , -1.72527375140560237E-11 )
( 1.45546135231065953E-10 , -6.66057795810604816E-11 )
( 4.80671788725446655E-11 , -3.41203323131878136E-11 )
( 4.28037834323863036E-12 , -1.10260779087861887E-11 )
( 2.39915702916700629E-12 , 3.15366952766772198E-11 )
( 1.17700398455833957E-14 , 1.29889595726268955E-10 )
( -1.56524300677944377E-10 , -6.68354187004277368E-11 )
( -1.60933381607926866E-11 , -5.08219655584223442E-12 )
( -1.07244068741092558E-10 , 1.31124506736189852E-10 )
( -7.00802165198341085E-11 , -7.58783187775550868E-11 )
index: 2
( -1.22133037263354388E-10 , 5.50716282739527254E-11 )
( -1.59315519490319739E-10 , 1.37260670747833298E-10 )
( 4.78908417488972892E-12 , -8.00757640662923291E-11 )
( -1.00498125885628638E-10 , -4.57999734461703173E-11 )
( 1.32014322069050859E-10 , -7.76251370131857744E-11 )
( 4.43016222656122773E-12 , 3.38002717593322637E-11 )
( 2.33424021683512402E-11 , 1.16426394357933166E-11 )
( -1.22427907211213123E-10 , 8.16050012457463704E-11 )
( -5.14249472546249539E-11 , 7.05980836795122833E-13 )
( -2.81100959784910981E-11 , -9.81133103727525017E-12 )
( 1.83432917367416649E-11 , -8.42348828431255821E-11 )
( 4.99869808578898559E-11 , 3.62469674939346480E-12 )
index: 3
( -5.31991066224418518E-11 , -6.88250565781983165E-11 )
( -3.23208277583772580E-11 , -4.50426015981021791E-11 )
( -2.19986255709003578E-11 , 1.76585290975324333E-10 )
( -1.11764288841977443E-10 , 3.39951533842122298E-11 )
( -2.97231413689286463E-12 , -8.89977283476424498E-11 )
( 4.34719405065144724E-11 , -1.90472383176532494E-10 )
( -1.07372571182813020E-10 , -4.49790235521469113E-11 )
( 8.31536014798632895E-11 , 1.96393796485555408E-11 )
( 4.13682605363394619E-12 , -2.03858659235985920E-11 )
( 1.06731932223914658E-10 , 9.56737855863290748E-11 )
( -1.10711632286128789E-10 , 8.78032277735555322E-11 )
( -5.99360231084969789E-12 , 1.07260222436211265E-10 )
index: 4
( -9.66838685743166362E-11 , 2.14882011408569258E-11 )
( -2.90211139115542272E-11 , -8.84198697405750468E-11 )
( -9.80563511196760666E-11 , 7.03504582262554179E-11 )
( -2.09149498521463994E-11 , 3.43268957482568451E-11 )
( -7.90742998168092264E-11 , -1.68440128542506468E-11 )
( 2.31769320481229485E-11 , -9.07749534547216134E-11 )
( -1.14385182812295849E-10 , 5.33132994004147724E-11 )
( -3.24536587568575815E-11 , 1.66240558471654752E-11 )
( -2.96408460280574471E-11 , 4.11536547109940506E-12 )
( 4.55616451538004396E-11 , -4.24772662385054225E-12 )
( -2.18753032355904436E-11 , -3.07066561030729712E-11 )
( 7.42689401733882504E-11 , -2.53946820871810502E-11 )
index: 5
( -6.49796668190833860E-11 , -6.37139370054175646E-11 )
( -5.99085963308503832E-11 , 1.15708039245820778E-10 )
( -1.36469301304693373E-10 , 1.48705205027010656E-12 )
( 5.89130297838021793E-11 , -3.95140740459710025E-11 )
( 1.32328402879203829E-10 , 4.54771774094735784E-12 )
( 9.37176727669253008E-12 , -9.36432371451763757E-11 )
( -6.40459963696427594E-11 , -2.79989916551509682E-11 )
( -3.09820569865770664E-11 , -5.51861020106570113E-11 )
( 2.85613178466357394E-12 , -3.14618133336914382E-11 )
( -1.06059367329281509E-10 , -8.11720884958387286E-11 )
( 3.77596046163875387E-11 , -2.46743545565115807E-11 )
( 1.01247015874930003E-10 , 1.00307968942610905E-10 )
index: 6
( 2.74324588053820249E-12 , 1.20980471760457018E-10 )
( 9.18105479394214509E-12 , -2.07056677643548579E-10 )
( -7.69249169413531200E-11 , 1.54308579033550622E-10 )
( -2.56331771924940549E-11 , -6.23914522201916940E-11 )
( 1.15200240904188998E-11 , 1.41936984445290705E-10 )
( -3.76769485052851789E-11 , -2.37348341800174334E-11 )
( 9.71316158384695729E-11 , -2.85194436081887366E-11 )
( 3.42089412204750467E-11 , -5.07312867790546190E-11 )
( -9.24108251371068266E-11 , -9.69737732218085095E-11 )
( 4.62422816281590428E-11 , -5.33997366585441223E-11 )
( -5.24340045368939629E-11 , -5.40633292297209172E-12 )
( 5.35069883144701171E-11 , -3.29487599394375529E-11 )
index: 7
( 1.85762985021395852E-10 , -9.67790359592768129E-11 )
( -5.25337515959593448E-11 , 6.78300204366276856E-11 )
( -6.54670887784067934E-11 , -1.40465318102630485E-11 )
( -7.61277118278664260E-11 , -9.03282465898945952E-11 )
( -3.89013736059945980E-11 , 8.17922902134947214E-12 )
( 1.49960547446942233E-12 , 3.42269240855086803E-11 )
( 1.58234593958292631E-10 , 6.39507096627302422E-11 )
( 2.36649515786474127E-11 , 1.10440475048996963E-11 )
( -1.17879391234512478E-10 , 1.32797363706497552E-10 )
( 1.03511894610210577E-10 , -2.17610809907941209E-11 )
( -2.41761830571038362E-11 , -9.92025623114186595E-14 )
( 6.96125631295735185E-11 , -1.38924877648033158E-10 )
index: 8
( 1.65637642126347734E-10 , -2.81453905986505706E-11 )
( -6.73895674545617267E-11 , -1.79589321329854063E-11 )
( -3.09189455990705854E-11 , 3.56204936277468716E-11 )
( 1.02739110417164821E-11 , 1.39572792288837794E-11 )
( -1.09516571321869746E-10 , -1.51520204643533022E-10 )
( -1.39271416244135861E-10 , -5.76874679932852665E-12 )
( 6.21981544986733187E-12 , 8.35389440037600829E-12 )
( 6.61076376012642275E-11 , 2.51317167063291664E-11 )
( 3.80471129396173609E-11 , 8.62746040332437796E-11 )
( -6.21575177536346690E-11 , -1.40168486846407751E-11 )
( 7.33584279248575849E-11 , -5.01279338307234414E-12 )
( 6.41202108648581845E-11 , -1.97163461895547396E-11 )
index: 9
( 6.46257335263246319E-11 , 7.00957403949276047E-11 )
( -1.86271344929755093E-11 , 2.72692301305146328E-12 )
( -1.93435143041180709E-12 , -6.82617686472806602E-11 )
( 8.14155914516947263E-11 , -3.66035517523863434E-12 )
( 1.15837528879721463E-10 , -5.91948297015577854E-11 )
( -1.06581087806966441E-12 , -6.80358253069101334E-11 )
( -6.83425008882042229E-11 , 7.97576966192823162E-11 )
( 8.35521993719593606E-11 , -1.08505695562765336E-10 )
( -1.12837520923052084E-10 , 3.68676898815728445E-11 )
( -2.95600491371665611E-11 , -2.45927147398732681E-11 )
( -7.11062512850549836E-11 , -1.08825804221449209E-10 )
( -8.21413508198299148E-11 , -6.06388034724394285E-12 )
index: 10
( -5.13416806496681840E-12 , 1.53736269715669701E-10 )
( 3.27505937938621166E-11 , -4.51356498470383377E-11 )
( 3.41170117393833013E-11 , 1.08627883708524129E-11 )
( 2.15155335916898339E-11 , 1.36981485311327440E-10 )
( 1.30743960448543615E-10 , 7.47846824329654877E-11 )
( -2.68110941816528568E-11 , -1.72625535933928442E-10 )
( 4.08315440971579357E-11 , -1.26608931868663952E-10 )
( 6.24659988146086259E-11 , 8.90604059874815608E-12 )
( -8.38784557242223646E-11 , 2.19596477591408907E-10 )
( -1.32650318937090651E-10 , 1.36586941463484809E-10 )
( 7.29477284195749559E-11 , -1.91755282150126375E-10 )
( 4.81861011743487434E-11 , -7.79425502854538156E-11 )
index: 11
( -5.50374926210634546E-11 , -1.64532295416684698E-10 )
( 1.12138577149536379E-10 , 2.49148689418821745E-11 )
( -5.64895374208517447E-11 , -1.41309514791389805E-11 )
( 1.00024762056389138E-10 , 5.66525907959449497E-11 )
( -1.06478224633371949E-10 , 9.00313681173440287E-13 )
( 1.88921510785671951E-10 , 1.47588067526422918E-10 )
( -3.66768498512303911E-11 , 1.84571653950341330E-11 )
( 8.45387068794159978E-11 , -6.45062700846056979E-11 )
( -7.20815655810768578E-13 , -2.55442238600178876E-11 )
( 6.88704284315298168E-11 , -1.37072686600521206E-11 )
( 1.37755930203043722E-10 , -1.45922402211222459E-10 )
( 5.05241462276435872E-12 , -9.26229767259701772E-11 )
index: 12
( 3.73207912887901207E-12 , -8.46783875757062079E-11 )
( 1.09361456607237015E-11 , 8.52497538498816757E-11 )
( 4.64856017826633332E-12 , 1.95252193310794898E-12 )
( -1.12684441239093729E-10 , -4.76140849959422884E-11 )
( 1.03170444826733485E-10 , -4.28463066272201551E-11 )
( -2.56723435933284419E-11 , 4.59780544350673031E-12 )
( -1.21906988543073917E-10 , -1.32930246069687097E-10 )
( 3.75048012605433319E-11 , -1.00431590679647453E-11 )
( 5.55306725548044621E-11 , 3.41980709131925388E-11 )
( -5.63334242533918849E-11 , 1.13979481815175179E-10 )
( -3.30452750341352602E-11 , 4.16830955537258447E-11 )
( -2.16188323254067233E-10 , -1.64729374878563877E-12 )
index: 13
( 8.86022343178351484E-11 , 1.67668364154422407E-10 )
( -2.21422345239399846E-11 , 2.16698863463524326E-11 )
( -8.46500923276094323E-11 , 7.48153306448026021E-11 )
( 1.11373488980373631E-10 , 2.30728682730015263E-10 )
( 1.66737952658858655E-10 , 5.34250110831049351E-11 )
( -1.69604862114238958E-10 , 6.33401592950899942E-11 )
( -1.56971177785566723E-11 , -1.50731877538329528E-10 )
( 8.96348831887376448E-11 , -1.13985973562650534E-10 )
( -9.02229211221973878E-13 , -5.82558913340729177E-11 )
( 9.25398893497798926E-11 , 2.85230660557471213E-11 )
( -1.07409091879578361E-10 , 8.87632285599327880E-11 )
( 1.68523791435976710E-11 , 3.46558626835110262E-11 )
index: 14
( -4.61376189980150352E-11 , -6.66379402439403855E-11 )
( -2.93957651797480738E-11 , -8.40321991101671734E-11 )
( 1.06815358770261298E-11 , -1.60254603944599770E-10 )
( 2.32081258080261339E-11 , -2.91369688570656756E-11 )
( -3.74609444636939426E-11 , -4.50629112120862697E-11 )
( -5.58825511991293580E-11 , -1.51427972312884614E-10 )
( 7.01351599631205149E-11 , 7.64715714784991601E-11 )
( -2.84605496869469883E-11 , -1.59829947479529197E-10 )
( -1.68097840069914404E-10 , 1.10781249022678315E-10 )
( 6.08977409806274292E-11 , -1.69327655990904958E-11 )
( 6.92486533500350321E-11 , 8.46910062814779750E-11 )
( -1.14070724626859561E-10 , -2.62185539416107745E-11 )
index: 15
( 1.11127659377043187E-11 , -1.39346883916001046E-11 )
( -1.87844122088714826E-11 , -4.25524633021012663E-11 )
( -3.17548256921215545E-12 , -2.79272461115510319E-11 )
( 1.99278107744424832E-11 , 3.09470258660458184E-11 )
( 2.99364906146048679E-11 , -5.37058946457060809E-11 )
( -1.39193278477465612E-10 , 1.15244967628145408E-10 )
( -6.65556000660953051E-11 , -1.07739327462387681E-10 )
( 6.75647145532912545E-11 , 4.24232147506605975E-11 )
( -6.12241225314982700E-11 , -9.55100422105558005E-11 )
( -3.50378582556057567E-11 , -5.38681451292281838E-11 )
( 2.03518087557572336E-11 , 7.65608487273200507E-12 )
( 6.04500478457800045E-11 , -1.51465557374515828E-10 )
index: 16
( -7.76758729349845595E-11 , 1.32447039225533505E-12 )
( -5.40700208193843115E-11 , 3.24660973412797485E-11 )
( -3.90635728851183646E-11 , 2.12128489262750531E-11 )
( 1.99038076759434125E-10 , 4.15881390999116763E-11 )
( 4.31587905998136154E-11 , 1.57047657287576631E-10 )
( 3.02782399378756757E-11 , -2.08453812833414651E-11 )
( 1.03472873407902848E-10 , 2.54833402100965872E-11 )
( 2.64800352638882862E-11 , 4.56670121815578820E-11 )
