x=0,y=0,z=0,t=0
( 3.08070020396764281E-06 , 1.90357296243065891E-06 )
( -4.42790163661223880E-06 , 4.85312834293693095E-06 )
( 1.98480030269832241E-06 , -2.11924368601395301E-06 )
( -7.46691280329487969E-06 , -8.79730075399736617E-07 )
( -1.06101719044839322E-05 , -6.68887956555500215E-06 )
( -2.38378652370406255E-06 , 4.05172782127201501E-06 )
( 9.22294255480368119E-07 , 7.07138387195983509E-07 )
( 2.36891729045074279E-06 , 1.75622889944047844E-07 )
( 2.95607982932811044E-06 , -5.08095138146742143E-06 )
( -6.50340816539607614E-08 , 4.86363818292731782E-07 )
( 2.85666752623517260E-06 , 3.24898241904638141E-06 )
( -1.01249943418144749E-05 , 4.05729608260469436E-06 )
x=1,y=0,z=0,t=0
( 3.07719081378711042E-06 , 1.32068987131753498E-06 )
( -2.95054557437147424E-06 , 1.47641171038460196E-06 )
( 6.83986944746765638E-07 , 3.44140393105252765E-06 )
( 4.23487711394286645E-06 , 4.35106655670178454E-06 )
( 2.61842258049498653E-06 , 1.73632161380033618E-06 )
( 1.05203303961841933E-06 , 3.77293584591452307E-06 )
( 5.82800988404448766E-06 , 6.01291501256225146E-06 )
( -2.79337461350160310E-06 , -3.01819004336209277E-06 )
( -5.73054233213202475E-06 , 3.06945076554677842E-06 )
( -1.47523597694650186E-06 , -4.89358415541478298E-06 )
( 3.75222730245092602E-06 , 5.53164939294989592E-06 )
( 2.69366156450050759E-06 , 1.29142682045306217E-06 )
x=2,y=0,z=0,t=0
( -5.11339168535848260E-07 , -2.62355360236270269E-06 )
( -1.47607061425419169E-06 , 2.45746197770954363E-07 )
( 7.98931757204361828E-07 , 4.56840003841271986E-06 )
( 6.49948816283664857E-06 , -5.48409267456673793E-06 )
( 4.45689551025566553E-06 , 5.17065833655921280E-07 )
( 4.85955401028795294E-07 , -4.43662311010597926E-06 )
( 5.44963123599236199E-06 , -2.69132150142676520E-06 )
( -5.99904776705601241E-06 , 2.32174473810926346E-06 )
( 1.02755378672803729E-06 , 4.50706715431729990E-06 )
( -8.13859798589760578E-07 , 4.56980021207987371E-06 )
( 9.20138806839059974E-07 , -5.52363691835555841E-06 )
( 1.28416629649425098E-06 , 2.80992297971035191E-06 )
x=3,y=0,z=0,t=0
( -8.02336954043510744E-07 , 3.47276278178871939E-08 )
( -1.96699367281624234E-06 , -5.62743128411085214E-06 )
( 5.69040055963875833E-06 , -3.63807099739916860E-06 )
( -2.52510546727151324E-06 , -1.96565795713114732E-06 )
( 6.89786704621817467E-07 , 1.33233891795862273E-07 )
( 2.80097184838925812E-07 , 2.88665584861999356E-06 )
( 4.10478291085161128E-06 , 1.56107578357409892E-06 )
( -1.03106013961469763E-06 , -4.95289357390776005E-06 )
( -3.06575065184791234E-06 , -2.33097813161083249E-06 )
( -4.30188925418270547E-06 , 3.00253244084239670E-06 )
( -1.67036065829283002E-06 , 6.11394742340997644E-07 )
( -1.92688796744269902E-06 , -9.11967737154643099E-07 )
x=0,y=1,z=0,t=0
( 8.74673708692561018E-07 , 1.33332618559945557E-05 )
( 1.37324034087391973E-06 , -3.73582787207684555E-06 )
( -3.45932663618961015E-06 , -9.20482320860611545E-06 )
( -2.31926385558766536E-06 , 2.36504968509337854E-06 )
( -1.10281542958552509E-06 , 1.42015618249866592E-06 )
( -6.65806285183116110E-06 , -3.81774121297572593E-06 )
( -2.97457504596827531E-07 , 4.95603342706811658E-06 )
( -3.56959635641702778E-07 , -2.21379766868985444E-06 )
( -2.69048986094732585E-06 , -6.22494736262396170E-06 )
( -2.61569551384382643E-07 , -1.93303072169398459E-06 )
( -9.23603465603172699E-07 , -1.55695381403759052E-06 )
( -7.70289863022866066E-06 , 7.31731780543608254E-06 )
x=1,y=1,z=0,t=0
( 3.00543995790014027E-06 , 8.95428010240380856E-06 )
( 7.98160232496842920E-06 , 4.82550604722403113E-06 )
( -7.51666418621598479E-06 , 2.45234251697245552E-06 )
( -5.21736898476452045E-08 , 4.97770062347172794E-06 )
( -9.97427303927557632E-07 , -5.37104552597555472E-06 )
( 9.53506150333852560E-07 , 5.09724088263796229E-08 )
( -1.82182178086430701E-06 , 6.82121519033541854E-06 )
( 1.39729753815051343E-06 , -6.50110244190784162E-06 )
( -1.30132723630707321E-06 , 2.37892942998668552E-06 )
( 6.27578564919476935E-06 , -5.64791141515918901E-07 )
( -1.72071941468599378E-06 , -2.27314562327358815E-06 )
( 4.07048501555814198E-06 , 6.16388166533471212E-06 )
x=2,y=1,z=0,t=0
( -2.91730960205773970E-07 , 3.64789619504409665E-06 )
( 4.06728652616023623E-06 , 2.40750282099091070E-06 )
( 1.13034532890073579E-06 , 8.38016341759968493E-07 )
( 5.89045878047609493E-06 , 5.52082195744500746E-07 )
( 1.15201970267007849E-06 , -2.09776894655973574E-06 )
( 5.12817527428195797E-06 , 1.55397565298544538E-06 )
( 2.84860035484673515E-06 , 1.20276862131117380E-06 )
( 4.14431233259574508E-06 , -2.13906628938369956E-06 )
( -3.86878503474822724E-06 , 4.73328231324132537E-06 )
( -6.66686800240422131E-08 , -1.62465579173613910E-06 )
( 5.48453910370120589E-07 , -1.58814094503643922E-06 )
( -4.00840366116293448E-06 , -7.55518164355294618E-06 )
x=3,y=1,z=0,t=0
( 9.75520264512615070E-06 , -5.32901261289859919E-06 )
( -3.71916756639680252E-06 , 6.64642666045658903E-06 )
( -3.86418269772096778E-06 , -3.24642988198671485E-06 )
( -4.70111407243974222E-07 , -1.28043885930652692E-06 )
( -6.55592566328090218E-07 , -5.53617040174872982E-07 )
( -4.01396193574659825E-06 , -2.48471875170189348E-06 )
( -2.46301219302804234E-06 , 1.84269692976375048E-06 )
( -2.92455044708962694E-06 , 5.75409779000726534E-06 )
( 2.14251041340272711E-06 , 1.40484567519877499E-06 )
( 3.16946708291256473E-07 , -7.60924607518579613E-07 )
( 3.30145546762675228E-06 , 3.67275065556920704E-07 )
( -2.05174321204278626E-07 , 4.95638974542141674E-06 )
x=0,y=2,z=0,t=0
( -2.29046001115643028E-07 , 6.31612684426418105E-06 )
( 9.79032553071821931E-07 , 2.27169980933800452E-06 )
( 4.44549514460397791E-06 , -5.84091618341308801E-06 )
( 3.92576057406430091E-06 , 9.31978211521869579E-07 )
( 5.87497732294681446E-06 , -1.34657248973982441E-06 )
( 6.11211596923942414E-06 , 1.59460693325722993E-06 )
( -9.42685649880053239E-06 , -4.82083952377737039E-06 )
( 6.31561540608141291E-06 , -7.15890322130930415E-06 )
( -2.28171528188473481E-07 , -5.04847301692261325E-06 )
( -4.50088012118603444E-06 , -2.29128681996061533E-07 )
( -9.36195205651426519E-08 , 2.27546414493881661E-06 )
( 1.44712192270964673E-06 , -1.25654062832174647E-06 )
x=1,y=2,z=0,t=0
( 3.32635335566688717E-07 , -4.16971157461836785E-06 )
( -4.57824741009080986E-06 , 4.35091660462657379E-06 )
( 1.18440067203154904E-05 , 8.28936766668438485E-06 )
( 8.72027951578194067E-06 , -5.52939842544752865E-08 )
( 5.68315010347187614E-06 , 1.30794824455865877E-08 )
( 5.90854139788907159E-06 , -3.89255233590833971E-06 )
( 5.64389109097662639E-06 , -5.90917890945871804E-06 )
( 3.74468776462378597E-06 , 2.75188193291355888E-06 )
( -5.95019037412661261E-07 , 5.76245088644318736E-06 )
( -4.96405254549324227E-06 , -3.50883289413009735E-06 )
( 1.57380205987651883E-06 , -7.33151784048405852E-07 )
( 3.61844035451570882E-07 , -3.92366055544987145E-06 )
x=2,y=2,z=0,t=0
( 4.54799219470598160E-07 , -4.84711127789866625E-06 )
( -3.19406458352263500E-06 , 2.53139390786707380E-07 )
( 1.68230133100172904E-06 , 4.98435992030664156E-06 )
( -2.39861277338567809E-07 , 7.64529323895184028E-06 )
( -2.48158139375692245E-07 , -5.10861247061193240E-06 )
( 4.58365031189746837E-06 , -2.53825669152371076E-06 )
( -1.97668514632294335E-06 , -2.62787392836238414E-06 )
( 5.12690922527832221E-06 , -6.04514018114898537E-06 )
( -4.97865354104390956E-06 , -2.36818614870946610E-06 )
( 2.89383406254940784E-06 , 1.93358540476317033E-06 )
( 9.39023123453727121E-07 , -3.16372014583104987E-06 )
( -2.24021595060269507E-06 , 5.70313899662988343E-06 )
x=3,y=2,z=0,t=0
( 2.46176711254328609E-08 , 1.27197817750352021E-07 )
( 5.50139153332299320E-06 , -8.19698966193753346E-06 )
( -5.04404616983277440E-06 , -8.13893372541534299E-06 )
( -1.49750332062915641E-06 , -3.53454834074962777E-07 )
( -2.79704697159346844E-06 , -4.98509872184528451E-07 )
( 1.29714694361051252E-06 , -5.49493751314892165E-06 )
( 2.59429412271963405E-07 , 4.79393068482531321E-06 )
( -1.11274318822804194E-06 , 3.57896918760846706E-06 )
( 2.62655553126627807E-06 , 3.49720378621421095E-07 )
( 6.81923010661071967E-07 , -2.21902096996422969E-06 )
( 2.81454304603008406E-06 , 2.33247877467479429E-06 )
( -1.89149447111890900E-06 , 5.55596052529115963E-07 )
x=0,y=3,z=0,t=0
( 1.44116474172591482E-06 , -2.81163358685952665E-06 )
( 4.93505727825241393E-06 , -2.17333300232093324E-06 )
( -4.97179085516749225E-06 , -1.14514170746524306E-06 )
( -4.06561353379703381E-06 , 1.35569304647645876E-06 )
( -4.97733530953717797E-07 , -1.80000794342392097E-07 )
( -1.37427242061919509E-06 , -8.44221209029308511E-06 )
( 1.48354033922988069E-06 , 2.04023392792033741E-07 )
( -7.37722395188664066E-07 , -7.50642141726837636E-07 )
( -4.33465161441262300E-06 , -5.18268111810852912E-07 )
( 5.10998858971212622E-06 , -6.06514195404482340E-07 )
( 3.98601771294517560E-06 , 2.24248437910406128E-06 )
( -3.27375070586516126E-06 , 6.64321735369216900E-06 )
x=1,y=3,z=0,t=0
( -2.51575757886339273E-06 , -2.84707288697812096E-06 )
( -6.29122875617602756E-06 , 8.08947217251762741E-06 )
( 6.47945959573437972E-06 , 4.58122637630601970E-06 )
( 6.18434156811667989E-06 , -3.08681450674475597E-06 )
( -3.47679780343088066E-06 , -2.83842208118173151E-06 )
( -2.53841186566809879E-06 , -3.68534454007761733E-06 )
( 2.38606906697792297E-07 , -5.14475014837651659E-06 )
( -6.72950495465293840E-06 , 2.50239750627445225E-06 )
( -4.11560160838337721E-06 , -5.17175151346038693E-06 )
( -8.04573230154226040E-07 , 3.45436780404417024E-06 )
( 4.12827640308067225E-06 , 6.14958691417344453E-06 )
( -1.03998451451054735E-06 , -5.01923200112332004E-06 )
x=2,y=3,z=0,t=0
( -1.08910923019109616E-05 , 4.19341735959681552E-06 )
( 3.03341471520419016E-06 , -3.11317496476026536E-06 )
( -7.37128184180654449E-06 , 6.96134404854297805E-06 )
( 3.90959724945395999E-06 , 1.77180635257750355E-07 )
( 4.55915206672038785E-06 , 3.10016608164166777E-06 )
( -2.69074066968237266E-06 , 6.76011262117463090E-07 )
( 3.11589067485294264E-06 , 1.38234277864869587E-05 )
( -1.08046966177068888E-05 , 6.53477050223556371E-06 )
( -1.20772351358247825E-06 , -1.08735875322990971E-05 )
( 5.13123318452888333E-06 , -7.88320521390478909E-06 )
( 6.46111901758913060E-06 , -1.02339364325050743E-05 )
( -7.80600815222147817E-07 , -5.45481849272644130E-06 )
x=3,y=3,z=0,t=0
( -4.55102679519788895E-06 , -1.36633617553090796E-06 )
( -2.58456648394043428E-06 , 5.13737124078619311E-06 )
( -6.10138620887249612E-06 , 8.59148372345040232E-06 )
( 2.82433352230126426E-06 , -1.99401496373885419E-06 )
( 2.33276042825693638E-06 , 1.73511036084253649E-07 )
( 3.18792790068575871E-06 , 1.46969406935781410E-06 )
( 4.96531132038987752E-06 , 2.85919960587499925E-06 )
( -1.41591168206150104E-06 , 3.15855017053636329E-06 )
( 2.04597386017328391E-06 , -1.65900659378349257E-06 )
( 5.94908266466754596E-06 , 2.28272366070060767E-06 )
( 1.74732867698127203E-07 , -2.36014138740811187E-06 )
( 3.77148923380610943E-06 , 5.50195369213103192E-06 )
x=0,y=0,z=1,t=0
( -1.77960680035642487E-06 , -7.70977037898857531E-07 )
( 9.12822417554873149E-07 , 4.18040419321945617E-06 )
( 6.62703656666838492E-07 , 3.85940564088407791E-06 )
( 3.58761319784402734E-06 , -8.24168649743178166E-06 )
( -2.25952644319092337E-07 , -2.31942492675001017E-06 )
( -3.29325996433187504E-06 , 5.72099617790246273E-06 )
( -2.01928867061852758E-05 , 1.70166045374465394E-06 )
( -5.18759078648928639E-06 , 7.47890766218056173E-07 )
( 8.63882110216326463E-06 , 6.05573972201720682E-08 )
( -1.79027682207293083E-06 , -1.04740961446645259E-05 )
( 5.22991272298345256E-06 , -7.70822894683462976E-06 )
( 9.29936151423286990E-06 , -9.15966174745014803E-06 )
x=1,y=0,z=1,t=0
( 2.56347789330889625E-07 , -4.76700227803561547E-06 )
( 4.87301004092850457E-06 , -5.44880445434209172E-07 )
( -2.38806933354353436E-06 , -9.09459720385267783E-07 )
( 9.65309296566056177E-07 , 1.09930323928366604E-06 )
( -6.01995839418115792E-06 , -7.70751370258031524E-08 )
( -1.15411377822694627E-06 , 2.14979786772552960E-06 )
( -1.54104245540156699E-07 , -4.20562136632167328E-06 )
( -1.25458312193469947E-06 , -7.21942131654806515E-07 )
( -3.08056653346994175E-06 , -4.90743305987993804E-06 )
( -5.77654111379024705E-06 , 4.27034317667748949E-06 )
( -3.04644169727677788E-07 , 3.71245418914959976E-06 )
( -2.39369648849081919E-06 , 7.83224020736400140E-07 )
x=2,y=0,z=1,t=0
( 3.57715686042958380E-06 , -8.91750665419835856E-07 )
( -1.73213755123224188E-06 , 4.13508181985848719E-06 )
( -6.45354167615610913E-07 , 5.55125494480149364E-06 )
( 6.56404404934527708E-06 , -7.20111345751845571E-07 )
( -2.82656846311118220E-06 , -5.49856982348757977E-06 )
( 8.36403117162072161E-07 , -5.07795581106050465E-06 )
( 1.62212786737626609E-06 , -6.80352284577284718E-08 )
( 2.04975140643121723E-06 , 3.29849183505857527E-06 )
( 1.44707896081424345E-06 , -4.59646761435459975E-06 )
( 4.45112114877928724E-07 , -1.09827541871937927E-06 )
( -1.30989173345279197E-06 , -2.36835487338810811E-06 )
( 4.33721168454646890E-07 , 2.44096707111181903E-07 )
x=3,y=0,z=1,t=0
( 7.97769799130704933E-06 , -3.37220694562891707E-06 )
( -1.28765981115671929E-06 , -4.31374906061670984E-06 )
( 7.82377178731217124E-06 , -1.14972813454998481E-06 )
( 4.91218067504902420E-07 , -5.86833319235940150E-06 )
( -2.32528063575941475E-07 , -4.11003514070089226E-07 )
( 2.66114183431812795E-06 , -1.16382208534799771E-06 )
( -6.04330629716199218E-06 , 6.73819164830458491E-06 )
( 4.53757260967230152E-06 , -6.58859482261596571E-06 )
( 1.05120906123779787E-06 , -4.38754234730267569E-06 )
( 6.30655820020145481E-06 , 1.37649546464390717E-06 )
( -2.87981431613703446E-07 , -3.75796004929756530E-06 )
( 4.41505845017458040E-06 , 3.23157406156913386E-07 )
x=0,y=1,z=1,t=0
( -3.42112975735549422E-06 , 4.48419396467312174E-06 )
( 5.90029325865947187E-06 , -1.62124504862523967E-07 )
( -4.09038459570044708E-06 , -5.29810207548061089E-06 )
( -1.72468554596058889E-06 , 7.03326334366404649E-06 )
( -1.85675980269952643E-06 , -3.59230740963244476E-06 )
( -5.80130428853907902E-07 , -3.38333437805117927E-06 )
( 1.77239305357326011E-06 , 1.08145913956290676E-05 )
( 5.69008816257470677E-07 , 2.46020180936876370E-06 )
( 3.23938075436076374E-06 , 1.95559315115018381E-06 )
( -1.35505919484455321E-06 , -8.93396820471877924E-07 )
( 2.35088366261980115E-07 , 7.15294566891364892E-07 )
( -1.81809049840399920E-06 , 4.83132856013484517E-06 )
x=1,y=1,z=1,t=0
( 9.89775955858886277E-07 , 6.21700794890574712E-06 )
( 1.63792482731802782E-06 , -3.93208306158135797E-06 )
( 1.25578050748268641E-06 , 2.97698282324574511E-06 )
( 5.83218546687395953E-06 , 1.70654063724603344E-06 )
( 1.26240138158058286E-06 , 2.29744701416166205E-06 )
( -1.44170006879080111E-06 , 3.44144372456712413E-06 )
( -7.12486899052290279E-07 , 1.61589551514000946E-07 )
( 2.68059324914035567E-06 , 5.41533928056667418E-06 )
( -6.80304615654204948E-06 , -2.32955441954199059E-06 )
( -2.42933901708074739E-06 , -2.42047232634919795E-06 )
( 2.08503883465559333E-06 , -8.51476770712812776E-07 )
( 4.12476824200003778E-06 , -1.92212055707005314E-06 )
x=2,y=1,z=1,t=0
( 3.24641757452959884E-06 , 5.91278853640005057E-06 )
( -3.84351489546140940E-06 , -8.21076249094115303E-07 )
( -7.80503890395335168E-07 , -9.04891188468994074E-06 )
( 7.61261983067087456E-06 , 8.34645285486574467E-06 )
( -1.02509580304886497E-06 , 1.17293524967022093E-05 )
