index: 0
( -1.03252305839891248E-05 , 1.04510942251537978E-05 )
( 1.60576635806459025E-05 , 1.07345479111445870E-05 )
( -2.54777247292429742E-05 , 2.00647858353325901E-06 )
( 9.70610013252853349E-06 , 7.85453000301533683E-06 )
( 1.56725151081809174E-05 , 6.29185173360630363E-06 )
( -4.36452869853839025E-06 , 3.09345624848493378E-06 )
( 7.32631641521803263E-06 , -7.96145460690868742E-06 )
( -1.92873991117596395E-05 , -1.16565149580938652E-05 )
( -1.25006336771308847E-05 , -1.88294923914783287E-06 )
( -2.86960807294643404E-06 , -2.62931072880907961E-05 )
( -1.52381199320164127E-05 , 1.70522964274340468E-05 )
( 2.93839164290008608E-06 , 1.54299193258272030E-05 )
index: 12
( -7.20991666669377027E-06 , 4.54147828717933483E-06 )
( 2.24761077152278417E-06 , 5.36727600977466664E-06 )
( -2.10934187275541588E-05 , -8.14411711863898570E-06 )
( -1.90324553704078548E-05 , -1.44685062872590151E-05 )
( 1.17451249604637856E-05 , 7.24755204450364576E-06 )
( 8.70767395635514021E-06 , 1.72304695959098696E-05 )
( 2.47450530894343204E-06 , 4.79670820516853094E-06 )
( 1.30569689385558191E-05 , -2.92313115991292287E-06 )
( -1.02378220214412709E-05 , 2.01529557437930804E-05 )
( 1.60354310475428553E-05 , -1.77047377482076156E-05 )
( 3.36217738415904938E-06 , -3.11524747882643809E-06 )
( 1.12369988940534831E-05 , 6.09436693016088347E-06 )
index: 13
( 3.16422872341488926E-06 , -5.24042343160027935E-06 )
( 9.14629915035655056E-06 , 1.53733127373382471E-05 )
( 2.77570117189666568E-05 , -1.06858804473182933E-05 )
( 5.88956369175084136E-06 , -2.38411821531830138E-05 )
( 2.33129237376124396E-05 , 2.35604598832472212E-05 )
( -1.77855370472720505E-05 , 3.33627468351955237E-05 )
( 4.02719854352746655E-06 , 1.23564668631525701E-06 )
( -1.75556422854777267E-05 , 8.67098810713124587E-06 )
( -1.36614003217604941E-05 , 2.68885372118990134E-05 )
( -2.67345340549702691E-05 , -1.00122445084610330E-05 )
( 7.06723986149063148E-06 , -1.84071238446811924E-05 )
( 2.91656649520721876E-05 , -3.47030945840812589E-05 )
index: 14
( -2.36974805859338080E-05 , -1.66471828821818359E-05 )
( -1.83729681004069070E-05 , 6.40080380433587103E-06 )
( -9.66990100635847450E-06 , 1.22219384911166769E-05 )
( -2.05038085147162336E-05 , -5.95821887489428938E-06 )
( 6.22522056334594887E-07 , 6.12685812598947782E-06 )
( -1.44053730871493858E-05 , 2.58453846523827426E-06 )
( -4.52026465253290045E-06 , -1.49257306289063157E-05 )
( -2.98964002665199644E-05 , -3.13141341038829974E-06 )
( 4.17370280651111383E-05 , 2.75018663031986406E-05 )
( -3.10326020695516122E-06 , -8.71024130749722451E-06 )
( 1.62297681483587363E-06 , -6.27400247100124064E-06 )
( 1.28707595059224795E-05 , -1.82391562900161422E-05 )
index: 15
( -6.08701100696393686E-06 , 1.86913102878621574E-05 )
( -7.06903013086589830E-07 , 1.01455233138876785E-05 )
( -1.22455569576406268E-05 , 8.63077667675685285E-06 )
( -1.06242494523662326E-05 , 5.19648289306031703E-06 )
( -2.20876195540374004E-05 , -9.38317782318011385E-06 )
( -1.90826598995892586E-05 , -1.13233122717958542E-05 )
( 3.01136790844977252E-06 , 6.00331258032844304E-06 )
( 2.35359664534004965E-06 , 9.34349585546610475E-06 )
( 3.22646579760201285E-06 , 8.38661258111208416E-07 )
( -7.14220106475429262E-06 , -2.49976364493019161E-05 )
( 1.94741973431228325E-06 , 1.90174458943662198E-06 )
( -1.29430358763227032E-06 , -2.28868868970485269E-06 )
index: 16
( 1.64174938477432563E-06 , 6.30111840991646750E-06 )
( 3.17913933492771218E-05 , -1.64809810233713212E-05 )
( 3.37384796969639081E-05 , -8.90029105684670927E-06 )
( -4.51456001097474893E-06 , 6.35770668036891484E-07 )
( -8.28865520607176177E-06 , 1.42336145715720700E-05 )
( -2.87711980393334194E-05 , -4.43554716271669481E-06 )
( -1.52040542058512051E-05 , 1.69759259632353200E-05 )
( -3.11603400141450876E-05 , -1.70670605638520099E-06 )
( -7.53978696329083854E-06 , 1.36960547274639011E-05 )
( 4.78830263192385913E-06 , 4.08239320004840198E-06 )
( 4.51123661316600558E-06 , 1.40933839352491567E-06 )
( -1.50980577581475741E-06 , -4.90974855319330226E-06 )
index: 17
( 1.38267783752129487E-05 , -1.11265860177618857E-05 )
( -7.82978338786440047E-06 , -1.47421025365828982E-05 )
( -5.97583084202318784E-06 , 5.89872252353363205E-06 )
( 6.64237932378939298E-06 , -1.05667241162496484E-05 )
( 5.82022481762489296E-06 , 1.76840425779852003E-05 )
( 9.05076003329308440E-06 , 4.28826760784818661E-06 )
( -9.39197009768466126E-06 , 1.15554696297229939E-05 )
( -8.61237263524687861E-07 , 1.28823050598516096E-05 )
( 1.96013947961900609E-05 , 5.70706482562716072E-07 )
( -8.88359216080362706E-06 , 1.27106878345342862E-05 )
( -2.89347747354042658E-05 , -3.30224030564740243E-06 )
( 9.98812508905262106E-06 , 2.03560499926091375E-06 )
index: 18
( 3.67096439104875922E-06 , 6.79313120982068625E-06 )
( -8.57237240690356343E-06 , -1.24386417600647020E-05 )
( -1.66838362523399135E-05 , 6.91064258262115048E-06 )
( 1.22205358474854577E-06 , 4.90236719013645240E-06 )
( -1.00846134647926726E-05 , 1.59735882424198431E-05 )
( -4.97439088344116211E-06 , -1.40986120041087014E-05 )
( -2.19537481354081447E-05 , 7.84757706381040678E-06 )
( -1.17393869749483798E-05 , -3.31398942980325959E-07 )
( -1.34336412691778770E-05 , 3.84452016563272724E-06 )
( 9.38920052092589427E-06 , -1.64919840022942161E-05 )
( -1.87981672536908151E-05 , -3.88593209609684080E-08 )
( 1.46303421371176150E-05 , -1.02906100519270788E-05 )
index: 19
( -1.09846860808769590E-05 , -7.10465332881057499E-06 )
( 1.19449333915668330E-05 , -1.39419109451384345E-07 )
( -1.33756384780356613E-05 , 9.78539298074815783E-06 )
( -1.12549135642037268E-05 , 1.19404965970868866E-05 )
( 2.32333474279089106E-05 , 1.01890800291497773E-05 )
( -1.32276661155439582E-05 , -3.06400827525945664E-06 )
( 1.10444605803534326E-06 , 9.48182323170417798E-06 )
( -3.90575160154897394E-06 , 3.77985882994865197E-06 )
( -6.08456750598150823E-06 , -1.93621219180348535E-05 )
( 9.68216415097914552E-06 , -3.79931251483144972E-07 )
( 5.62448444732001933E-06 , 2.44744126592175266E-05 )
( 2.08200047144500596E-06 , 1.40839937049345850E-05 )
index: 20
( 1.95289785026281807E-05 , 1.32749234340321608E-05 )
( 1.15669541936405379E-05 , -3.97955987949590965E-06 )
( -1.83170255997771277E-05 , -1.41392739401670453E-06 )
( -3.43667334467697788E-06 , -1.34606235381990095E-05 )
( -1.09655898884724354E-05 , -2.13961376702353384E-06 )
( -5.40430194718051166E-06 , 6.80240672062144870E-06 )
( -8.61389061441233465E-06 , -2.19950217655764986E-05 )
( -1.67341106193636339E-05 , -6.91352833181695769E-06 )
( 1.68257936017238116E-05 , 3.52974905911685459E-07 )
( 1.94673896780823327E-08 , 2.29243508319729252E-05 )
( 1.31247353268823732E-05 , -3.11857742447954425E-06 )
( -2.15289474021262609E-05 , 2.05275485322459672E-05 )
index: 21
( -2.14981584847827211E-06 , 7.72969167642823843E-06 )
( -1.51439557939364629E-06 , -1.66087415171828147E-05 )
( -1.29062292324946549E-05 , 4.11559790694353780E-06 )
( 1.15374291201374383E-06 , 7.53073358323013559E-06 )
( 1.40038177687726217E-05 , 5.27882759751759411E-06 )
( 9.67804563042287279E-06 , -8.91756778325463133E-06 )
( -2.38623036631571835E-06 , -3.28742801943715811E-05 )
( 1.81005136581248297E-05 , 1.04753532576357633E-06 )
( -5.66234400758590122E-06 , 2.20517766408282503E-05 )
( 2.03207845984197749E-05 , 1.51105300188622658E-05 )
( 1.11241867840174968E-05 , 1.44694936073370415E-06 )
( 2.62456238265271295E-06 , -1.48190762857369673E-05 )
index: 22
( -8.72498825566196616E-06 , -3.07277921981812174E-06 )
( 1.91629639183793487E-07 , 2.25734980248530202E-06 )
( 2.96536206258397712E-05 , -2.43467659957146120E-05 )
( -1.33437515124266474E-05 , -1.70765071297502050E-05 )
( -1.39270014506846760E-05 , 7.45418700403909015E-06 )
( 6.62124411758922076E-06 , -1.93200542307010876E-05 )
( -1.15222716096046456E-05 , 3.67008397068134430E-06 )
( 1.36642105457728600E-05 , 9.75454411821526549E-06 )
( -1.42620606015221559E-05 , 5.59481662440708779E-06 )
( -1.73943668831875366E-05 , -2.71768871401009826E-05 )
( -1.33200104955249097E-05 , 5.73745734579106469E-06 )
( 6.38524069629069801E-06 , -1.01748055259978209E-06 )
index: 23
( -2.08987289833345637E-06 , 1.20269554747076057E-06 )
( -7.29940978164558623E-06 , -1.12680423669773660E-05 )
( -8.37270518740544902E-06 , 3.49601538021686961E-06 )
( -1.35249785752876117E-05 , 9.03719950428921978E-06 )
( 1.47452447039908066E-05 , -2.17534188735082766E-05 )
( 6.57065994069434720E-06 , 1.91412520476753184E-05 )
( -9.91694495625795446E-06 , 1.43387789209004990E-05 )
( 5.13046537930461690E-06 , -7.74834322820715514E-06 )
( 2.21150267577270749E-06 , -6.38411126976464598E-06 )
( 1.36680553786446770E-06 , 1.89013896046713269E-05 )
( -2.58382766250486720E-05 , -6.01451080979860840E-06 )
( 3.57774609898542309E-06 , -1.46053850647770748E-06 )
index: 24
( 2.24286865068825127E-05 , 2.62888394355129418E-06 )
( 9.03904769946522025E-07 , -8.56398979092762400E-06 )
( -2.33946537314777374E-05 , -8.27799748007218875E-06 )
( -1.71608793146685246E-05 , 1.28959949695239133E-05 )
( 8.58825380962599552E-06 , -4.54356855359352844E-06 )
( -5.80148933907426344E-06 , -4.23159837745770506E-07 )
( 1.18179471487038686E-05 , -1.31604126146781774E-05 )
( 1.47415910741707856E-05 , -1.28938296238802075E-05 )
( 6.59654471951042161E-07 , 4.19723228238775921E-06 )
( 6.08163563018353277E-06 , -2.47053759122567277E-05 )
( -1.49881988472125346E-05 , -1.24455179910393441E-05 )
( 1.22706674899916454E-05 , -1.14910493114083334E-06 )
index: 25
( 2.16892125881899973E-05 , -2.03170771014715056E-07 )
( 7.98837323967377538E-06 , -9.98283410089442273E-06 )
( 1.69388316044132778E-05 , 5.42538443277792187E-06 )
( -1.87636238859281918E-06 , 1.02035579570939799E-05 )
( 1.22705269306205200E-05 , 6.86498436762300296E-06 )
( -1.60233363893866427E-07 , 5.47440685779760714E-06 )
( 6.52544252402091569E-06 , 5.12972268463711352E-07 )
( 5.26562549644245124E-06 , -5.02542489056665283E-06 )
( -1.76726225153629642E-05 , 1.36740443336976473E-05 )
( 2.28587109990084356E-06 , 2.51175166978955802E-05 )
( 1.37483908282491189E-06 , 9.81534752689936317E-06 )
( 2.19642481633369718E-05 , -1.54291909111270467E-05 )
index: 26
( 3.28679702944572371E-05 , 3.47280011621974239E-06 )
( 1.31113992302002906E-05 , -1.03071526038949880E-05 )
( 2.58065097063852226E-05 , -1.58728640184544525E-05 )
( 2.35886971112039928E-05 , 1.33771773939602839E-05 )
( 2.12974950252144669E-05 , 1.98730971692960039E-05 )
( 1.09621347624488175E-05 , 9.66032514905221633E-06 )
( 2.23449550149016361E-06 , -2.41252587875418992E-06 )
( 3.96123595076235130E-06 , 3.78732690694676316E-06 )
( 1.07407169849083142E-05 , 1.18516288924262883E-06 )
( -3.26145626583733468E-05 , 1.74057202090890473E-06 )
( 4.24715840372455850E-06 , -1.54703475730542690E-06 )
( 6.14800359645031084E-06 , 3.24591880386162284E-05 )
index: 27
( 1.39921780323871427E-05 , -5.90166894428868468E-06 )
( -1.31812694303513490E-05 , 7.23353312045571827E-06 )
( -1.22021962407826429E-05 , 1.68537698140148132E-05 )
( -2.58887642449857504E-05 , 2.45803125031549029E-05 )
( -1.85581418803601090E-05 , -1.85439611470037011E-06 )
( 1.04717620744493337E-05 , 1.89118836005718734E-05 )
( 2.57684334434142727E-07 , 1.52282668436946531E-05 )
( -7.60390373069087981E-06 , -8.15706639005945542E-06 )
( -7.18708272087171737E-06 , 3.54527444002169018E-06 )
( 3.48773704885101973E-06 , 7.83867114424395179E-06 )
( -2.14493209707506671E-05 , 8.72288806996158545E-07 )
( 2.08556631850372845E-05 , -2.24844166347102729E-05 )
index: 28
( -1.65009853705511433E-05 , -5.47108437875321885E-06 )
( -1.31306188108195835E-05 , 1.00337067584390217E-05 )
( 2.77745417064306410E-06 , -2.39585727001963517E-05 )
( -1.56347655099552295E-05 , 1.37410219257594693E-05 )
( -1.51339810311620482E-05 , 3.40738113095904633E-05 )
( -2.68516481975548404E-06 , 7.03890701993271944E-06 )
( 2.27464071747840378E-05 , -5.71727991453037229E-06 )
( -1.30464665923351441E-05 , 5.76514382895799959E-06 )
( 4.83875931516611085E-06 , 2.02235444409808843E-05 )
( 3.63665529910272265E-06 , -1.67642795902330700E-05 )
( 3.08654231140276505E-05 , 2.38549289888514915E-06 )
( -8.43882257163007078E-06 , 1.97390078390039671E-05 )
index: 29
( -1.70002769294841693E-05 , 6.53554157275278949E-06 )
( -5.14442951675942958E-06 , 1.91184903661434857E-05 )
( -1.55280299996634465E-05 , -1.54898812237940162E-05 )
( 4.35385257629248203E-06 , 9.19139253515607632E-06 )
( -8.15640734099002937E-06 , 1.47979226234143446E-05 )
( -5.60359314827607783E-06 , -1.58248454412122365E-05 )
( 5.83353726513409813E-06 , -3.66094861377776380E-05 )
( -1.96174340102997979E-05 , 1.73518078584529483E-05 )
( -1.25132712847634254E-05 , 5.26557267628273729E-07 )
( -9.70868237263885672E-06 , -1.92391570566116768E-08 )
( -1.53655683332551112E-05 , -2.81743542057892769E-05 )
( -4.44928494412153348E-06 , -4.26990329077561182E-07 )
index: 30
( 4.66220327119323842E-06 , -1.58091176035315788E-05 )
( -1.13233066997957310E-05 , -1.31750947705781057E-05 )
( 1.23737506207635926E-05 , 1.45086367327468138E-05 )
( 8.51445223767835970E-06 , -7.26556137513723682E-06 )
( 1.17155674899195604E-05 , -1.55918875454795754E-05 )
( -1.33681246115847992E-06 , 7.46959841795568366E-06 )
( -6.44742464639549845E-06 , 1.43832559556451854E-05 )
( -3.40809941339163915E-06 , -1.31550338683518743E-05 )
( 1.72926193323923978E-05 , -2.29238246266052448E-05 )
( -1.19108047831564331E-05 , 1.51513366016534827E-05 )
( 1.40877628857081195E-05 , -1.05474247622899748E-05 )
( -6.23182426395752905E-06 , 2.95480216914933932E-06 )
index: 31
( 1.67286403068053281E-06 , -5.31435705390831605E-06 )
( -4.24400348605675172E-06 , -5.31556036483010900E-07 )
( 4.61255988291836546E-06 , -3.91186120667632856E-06 )
( 1.24170907175542892E-05 , 1.88865314328395528E-06 )
( 1.33009319060449210E-05 , 9.75266027607769000E-06 )
( 9.25073794059495360E-06 , 2.44282999566917691E-05 )
( -2.86884882969142659E-06 , 6.89769228253125292E-06 )
( 5.86145112865643050E-06 , 1.59656428872694076E-05 )
( -1.03860054905017861E-05 , 2.23580185710898107E-05 )
( 3.77510009571983792E-06 , 1.86013922807003178E-05 )
( -1.20781385464825025E-05 , -1.23839912925796176E-05 )
( 1.64447111907037578E-05 , -1.71494506057960396E-06 )
index: 32
( -4.64507232359236517E-06 , 5.48043558195468943E-06 )
( 2.23137291029394894E-07 , 2.17299513563445413E-05 )
( 1.89399043776068803E-07 , 5.44555319590144184E-06 )
( -1.22323273017346952E-06 , -6.08916031984753336E-06 )
( 1.44089982971059711E-05 , -1.45365796827169783E-06 )
( -1.63171369027875410E-05 , 3.07882692606106586E-05 )
( -6.13531126744673772E-06 , 5.18941937201357391E-06 )
( -1.25134814891740676E-05 , -3.49574388478229061E-06 )
( 1.91037406687237544E-07 , 1.73959283025743215E-05 )
( -3.80412672410643613E-06 , 2.36984243261562593E-05 )
( 9.20722708360095527E-06 , -5.76957242917460021E-06 )
( -1.82687169014275834E-06 , -5.36669106406972647E-06 )
index: 33
( 9.50499295934899708E-06 , -9.42707845502035611E-06 )
( 4.36950308976843245E-06 , 1.46897496570557663E-05 )
( -2.94373222646063948E-07 , 1.19985983188887178E-05 )
( 2.21424388809843221E-05 , 1.27875217802935712E-05 )
( 4.56898195967410195E-06 , -2.10474667012851755E-05 )
( 5.99813235722938474E-06 , 2.87567649236633890E-06 )
( -4.32291176617109076E-06 , 5.65009380073842032E-06 )
( 4.16226212333047062E-06 , -8.01228413914528107E-06 )
( 1.98228160690297020E-06 , 1.73744967314191267E-05 )
( -8.20432855988002350E-06 , 1.16422189639053854E-06 )
( -1.08356136257440065E-05 , 6.30292354064008129E-06 )
( 2.80110925610775906E-05 , -1.63859248606176048E-06 )
index: 34
( 1.71015443221470256E-05 , 1.24840580760304072E-05 )
( 1.10953348365735726E-05 , 6.13856626675471843E-06 )
( 1.36253223043512301E-05 , -9.48625485086386395E-06 )
( 8.30715384430025849E-06 , -4.23352664117330524E-06 )
( 4.10515872575829373E-06 , 1.39551395133576428E-05 )
( -9.19479010966838443E-06 , 6.69605802172696202E-06 )
( -7.93337335710894702E-06 , -1.23937429723387539E-05 )
( -1.98465269966734926E-05 , -8.27663990169258781E-06 )
( -3.28907919623549920E-06 , -1.11624778150091903E-05 )
( -1.17497462003920282E-06 , 2.47315236433998789E-05 )
( -5.22059514483182087E-06 , 3.73668721359762587E-05 )
( -1.63108752433387777E-05 , 1.14884251348785941E-05 )
index: 35
( -6.54924903515273530E-06 , -5.32351569461915177E-08 )
( -1.20650192766422489E-05 , -2.60341529620635528E-05 )
( -3.61503334128281820E-06 , 5.94917183311657835E-06 )
( -8.36776263072429949E-06 , -2.35827848222432983E-05 )
( -1.29795120261477083E-05 , -3.31274681374901085E-07 )
( 9.27404500293291535E-06 , 1.51873246867061928E-06 )
( -6.84296631202443112E-06 , -2.15518517216657272E-05 )
( 6.13797383857778712E-06 , -9.25774271452870276E-06 )
( -2.21434807256522765E-06 , -9.58956750499009800E-06 )
( 6.14232339778401084E-06 , -1.96629474144538645E-06 )
( -1.10336114015305161E-05 , 5.86268003188349675E-06 )
( 1.60520159375088655E-05 , 1.43230476518713624E-05 )
index: 36
( 1.38899113015571872E-06 , -3.04512512074222864E-06 )
( -1.56837412981634045E-06 , 2.59053087127382953E-06 )
( -3.33463065494877329E-06 , -4.49036533276854968E-06 )
( -2.60810537374146508E-06 , 6.45720874977839963E-07 )
( 9.98177649867385024E-06 , 7.20718689760184530E-06 )
( 1.14091964492684638E-05 , -2.09696413787170861E-05 )
( 2.99741196609201137E-06 , 2.08497782963355554E-06 )
( 4.20827903486303846E-06 , -1.19393393536855149E-05 )
( -1.22709627894629835E-07 , 2.74502789664853725E-05 )
( -1.65263107720024930E-05 , -1.93746234223950583E-07 )
( 9.85796220872263051E-06 , 1.83494042540878665E-05 )
( 5.65809992260301082E-06 , -9.31892328835943719E-06 )
index: 37
( 8.52281974792063387E-07 , 1.63459988611018141E-06 )
( -4.74311351342657993E-06 , -2.57952591603648258E-06 )
( -7.90378057280635998E-08 , -2.41064222630252010E-05 )
( -1.41880152899071530E-05 , -5.97955257554928892E-06 )
( -3.51127086792889025E-07 , -2.89878756926390434E-05 )
( 6.91734293951197789E-06 , -5.19542720444310353E-06 )
( -3.10158491704105161E-05 , -4.07926423474112727E-06 )
( -3.00534635931681994E-06 , 2.17239739843544506E-05 )
( -1.82746565831111310E-05 , -9.69409835821293079E-06 )
( 2.22988058780969838E-05 , 4.05346878560982220E-06 )
( 3.37472541576163300E-06 , -2.54025057892534348E-05 )
( -9.55789399611897703E-06 , 2.27349644622264010E-05 )
index: 38
( 1.41786833902428888E-05 , -8.78866499126709064E-06 )
( -2.33062527599938629E-06 , 1.96951802942227347E-05 )
( -2.66875583069443471E-05 , 5.14777513744549189E-06 )
