index: 0
( 3.01387519066077703E-07 , 1.66606263603152234E-07 )
( 1.08084735703883343E-07 , -2.24735636536633738E-07 )
( 1.94047058365064572E-07 , 5.24947996138842341E-07 )
( -2.17139026555150275E-07 , -7.10964849917423048E-08 )
( 2.37739787668221729E-07 , 1.01336988613531969E-07 )
( -1.19044459966697343E-07 , 1.61142820370497649E-07 )
( -9.44714085270755526E-09 , -2.44137355227386473E-07 )
( -9.27703486929410258E-08 , 1.41982650960349950E-07 )
( -2.75752685668101224E-07 , 2.25701048748844841E-07 )
( 1.28541169077660391E-07 , -7.11263133987129881E-08 )
( -3.31968293593112669E-07 , 3.18600436237123380E-07 )
( 4.74035841579688150E-07 , 3.58816551828097170E-07 )
index: 1
( -2.15376280979236969E-07 , 9.64484863335709322E-09 )
( -2.71639067766033112E-07 , -1.38429389878811622E-07 )
( 1.00638989112712972E-07 , 1.33348476035536940E-07 )
( -3.52078323689355982E-07 , 2.22110528482418673E-07 )
( -5.99646286350236398E-08 , -4.37820586794646706E-07 )
( 3.57723604993033105E-09 , -1.59320402401119231E-08 )
( 2.56823264759737177E-07 , 1.36826703927252625E-07 )
( 1.07932171568432722E-07 , -1.57129768164179586E-07 )
( -1.15411344224817371E-07 , -2.88643916499421042E-07 )
( 1.64986544784283060E-08 , -2.50873652856935545E-08 )
( 2.99398061209455050E-08 , 6.97920613104170910E-07 )
( -1.28398367895625550E-07 , -4.16883275995992935E-07 )
index: 2
( 1.47263989367295589E-07 , -4.41380180306591454E-08 )
( 1.15295036978679204E-07 , 1.33898262853218508E-08 )
( 1.78059756583233307E-07 , 1.29324987511307714E-07 )
( 1.75360579402302890E-07 , -8.70371596097200257E-08 )
( -2.46839092921041968E-07 , -1.40797401642787719E-07 )
( -3.24348605529510773E-07 , -3.18519556180301974E-07 )
( -1.95161737424149137E-07 , 2.66215773538201747E-07 )
( -2.99625770891951315E-07 , -3.14104914392397726E-07 )
( -1.31131142649618893E-07 , 1.87762388402329283E-07 )
( -4.00889427514071731E-08 , -3.30088598845387542E-07 )
( 9.07484110157225148E-08 , -2.61866679846510776E-07 )
( -1.70345548978230817E-07 , -1.79485223742360941E-08 )
index: 3
( 6.17125225203687400E-09 , -1.99913395112791200E-07 )
( 2.54509099931509430E-07 , 1.68034684393611076E-07 )
( 9.68922177026010296E-08 , 1.24763883044973708E-07 )
( 5.75939030078059363E-08 , 2.72372800911437351E-07 )
( -5.02933333487751625E-08 , 7.76804571490762584E-08 )
( -9.73150465315471910E-08 , 1.45103889399324387E-07 )
( 1.23888717047857822E-07 , -4.31800080819650186E-08 )
( 1.11560333895839004E-07 , 1.20673921542305556E-08 )
( -2.21452578374755615E-07 , 2.30429635364449589E-07 )
( -1.23525062725027409E-07 , 1.55714437709067517E-07 )
( 6.22846655365413333E-07 , 3.60771313003672118E-07 )
( 6.72403554313146056E-08 , -5.69467684349333056E-09 )
index: 4
( -2.05651405381735309E-08 , -1.99827674954941335E-08 )
( -2.18151272956791093E-07 , 9.35147442163895731E-08 )
( 1.26170247279396670E-07 , -1.09060962041253040E-07 )
( -3.37667835933866332E-07 , -1.93316464320494580E-07 )
( 1.08141372824453869E-07 , -4.77741605219536263E-08 )
( 3.09541364025418323E-07 , -2.33226463024889016E-07 )
( -1.04506757058548151E-07 , 9.93891813328902999E-08 )
( 4.31967984219975319E-07 , -8.93571110087588531E-08 )
( 2.55830412032412292E-08 , 5.33268302171051360E-11 )
( 4.07751540941138529E-07 , -1.41350874547569451E-07 )
( 1.18055525416145334E-07 , 2.19050477937138568E-07 )
( -8.10310317817431839E-08 , -1.70193080838922970E-07 )
index: 5
( -3.38156252470993638E-07 , 4.53230409966452249E-08 )
( -1.70059056092110220E-07 , -1.71511852408642602E-07 )
( 1.33067308682003177E-07 , -2.29955302533349575E-07 )
( 9.31336891860472024E-09 , 2.21992257573406920E-07 )
( -7.49805569491905526E-08 , 1.13404383128745290E-07 )
( -1.60569080521629106E-07 , 3.13429570069570836E-07 )
( -1.30000857545755039E-07 , 3.36786245023874283E-07 )
( -1.39214949364978390E-08 , -1.76241704488403627E-07 )
( -1.69783418050389606E-08 , -2.43108554499383792E-07 )
( 8.34265984557959140E-08 , 4.07440080635091778E-07 )
( 2.15807871052050523E-07 , -9.30625368672855069E-08 )
( 3.77796563905427803E-07 , -1.56090185355454094E-07 )
index: 6
( 1.87274687365578961E-07 , -2.23095871133202532E-07 )
( 1.58544729608251690E-08 , 2.82157749887549571E-07 )
( 8.91790321391309760E-08 , -1.16619060202354132E-07 )
( -1.98290266750820192E-07 , -5.11852204029243781E-07 )
( -4.24795742472954350E-08 , -2.05968416490419009E-07 )
( 4.41688613111056268E-07 , -3.59844117045273782E-07 )
( 2.90705760348090584E-07 , -3.07592610776986507E-07 )
( 4.41148125914708740E-07 , -1.17634043470041218E-07 )
( -2.32494655788720589E-07 , -2.16541328088429530E-07 )
( -1.82386319940907089E-07 , -7.24271193863804834E-08 )
( -4.63426367102971007E-07 , -1.60256990078553313E-08 )
( 2.19660315287156796E-07 , -2.10924708174072594E-07 )
index: 7
( 3.04725005572181968E-07 , 4.84240661600402697E-08 )
( -1.81343677677696508E-07 , 1.39636199595068996E-07 )
( -2.13673145241377662E-07 , -8.13271173448640367E-09 )
( 3.56003244894014715E-07 , 1.83600284366203208E-07 )
( -1.53528484385888999E-07 , -8.15321408139490282E-08 )
( 1.95821703540337404E-07 , -7.85679809003917342E-08 )
( 3.74932836563930079E-07 , -6.78433337048342582E-08 )
( -2.35579253726685698E-07 , -8.03800143113743211E-08 )
( -4.63543811096843964E-07 , 5.82291584215163664E-09 )
( -1.27045094342173207E-07 , -1.37302021768306070E-07 )
( -3.66763752174722821E-08 , -6.54520365671948022E-08 )
( 4.21259493781306382E-08 , 9.59413396734500991E-09 )
index: 8
( -3.39842592112447737E-07 , -3.79605516939228522E-08 )
( 1.35579737331476496E-07 , 4.37023941692398858E-08 )
( 1.23989523863072526E-07 , 2.95501250409117814E-07 )
( 2.72886329154658662E-07 , -5.84635742989647817E-08 )
( 9.39201845809500032E-08 , 1.86613158695279182E-07 )
( 1.83827956480444045E-07 , -3.49784921042927110E-07 )
( -4.44135375283723013E-08 , -1.93275703877577429E-07 )
( -5.42563485905124847E-08 , -5.45559273547380305E-07 )
( 1.38716473068130729E-07 , 8.82956017565443585E-08 )
( 2.24227657743802462E-07 , 1.15531177322628296E-07 )
