index: 0
( -1.06199830357775285E-07 , -2.19299660511479332E-08 )
( 3.64754688824310540E-08 , -2.91847603908100393E-08 )
( 9.15470492062109501E-08 , 3.38879882036718332E-08 )
( -6.19533771149766394E-08 , 2.77036518695786241E-08 )
( -2.18946566216177779E-08 , 4.50741037432672292E-08 )
( -2.78225888483797145E-08 , -1.05114346138059391E-08 )
( -5.03269432668892055E-08 , -2.98791586147674239E-08 )
( -2.15959553667855048E-08 , 1.02790708455731105E-08 )
( -5.88913811842589979E-09 , 1.55726878843043716E-08 )
( -3.16043949831235102E-08 , -6.83543603744422964E-08 )
( 3.99525945981059486E-08 , -1.62349310290343247E-08 )
( 4.04723474789366695E-08 , 7.27625450034038598E-08 )
index: 1
( -3.39169574354930180E-08 , -4.14614270923466722E-08 )
( -8.94341807474898832E-08 , -3.57997757852620247E-08 )
( 1.94950114020749103E-08 , 3.95705716315337726E-08 )
( 7.69804572742415596E-09 , -5.18195501642491041E-09 )
( 2.85341676099352099E-08 , -1.68812219614937254E-08 )
( -4.61518222372538274E-08 , -5.23160032601196501E-08 )
( 4.59679016763912017E-08 , -6.50082822211592829E-08 )
( -5.76772325773229814E-08 , -8.59695753510829690E-09 )
( -3.94127555351560596E-08 , -1.03581748627423555E-07 )
( -2.87625841772305937E-08 , -4.10640805330543330E-08 )
( 2.51672919819999411E-08 , -6.75366602176381298E-08 )
( 6.65638341517559909E-08 , -5.53291136197258507E-08 )
index: 2
( -6.57354543120669275E-09 , -7.45530668748543868E-08 )
( -7.27690833273853326E-09 , -4.80951829337888278E-08 )
( 7.36240826590911637E-08 , 1.96372575354095606E-08 )
( 6.58731338488624620E-08 , -6.44323628218849696E-08 )
( 2.21198362385670707E-08 , -5.33322464691597933E-08 )
( -8.65268810959078660E-09 , 3.18686588822839861E-10 )
( -3.59611300225106040E-09 , 2.37690119407838239E-08 )
( -5.97921579848830305E-08 , -6.75088428382654897E-08 )
( 2.77577601723293088E-08 , -4.97476671016407107E-09 )
( 4.23246857428023922E-08 , -2.79883256603558522E-08 )
( 3.28867591381714235E-08 , -4.95225399858238036E-08 )
( -7.14991436171498728E-08 , -7.22803446460919695E-08 )
index: 3
( -1.16665447822982810E-07 , -5.00747668806666684E-09 )
( 1.61322386368729407E-08 , -2.13478381606533394E-08 )
( 8.30457323716870522E-08 , 2.18507135747961405E-08 )
( -4.18690207242376303E-08 , 4.73651998534457624E-08 )
( 5.83999814807179625E-08 , 7.24293507206565500E-08 )
( -8.24372936587893142E-08 , 3.55150637725646173E-08 )
( 6.58049808478796489E-09 , -3.37157532895112023E-09 )
( -2.49631046565421096E-08 , 2.93991167986782927E-08 )
( -3.46700050021952351E-08 , -4.77707684857776671E-08 )
( 1.58713374430637923E-08 , -1.48703974315572326E-08 )
( 4.65502824356161743E-08 , 1.22785645865388503E-09 )
( -4.42364657513882227E-09 , -3.17626803414172247E-08 )
index: 4
( -8.76125890715648043E-08 , -4.59744371128553237E-08 )
( 6.54626780520061407E-09 , -2.22391104331135060E-08 )
( 1.59473091905861252E-08 , 6.57539753890945466E-09 )
( -6.09434392280328858E-08 , -9.07824723732928430E-09 )
( 2.80119920160569095E-08 , 3.90055358720859776E-09 )
( 3.10148651632810425E-08 , -4.57558323606076830E-08 )
( -1.73192118337713946E-08 , -8.74633783156028170E-09 )
( 2.24810642808373224E-08 , -7.24870321341538618E-08 )
( 4.89519636594679355E-08 , -1.06279149949593780E-07 )
( 4.92812922639820897E-08 , 2.44665226691318612E-08 )
( 5.16171255722674186E-08 , 7.63872920991821267E-08 )
( 4.28148251381361881E-08 , -4.19106320223491950E-08 )
index: 5
( -9.63909277343813431E-08 , -1.37117332132297215E-08 )
( -1.00384994651417411E-08 , 3.82065305771782906E-08 )
( 1.57628964021569830E-09 , 1.52926879609545173E-08 )
( -8.06351797190353845E-08 , 3.93131229095126735E-08 )
( 3.28328435319809283E-08 , 4.06075350605137835E-08 )
( -7.13790349187178065E-09 , -1.69279012379424829E-08 )
( -6.18186215526403541E-09 , -1.76225338213051603E-08 )
( 3.28172340428952147E-08 , 3.90899461844888885E-08 )
( -1.62948713433191261E-08 , -3.54982210978809889E-08 )
( 4.57592191261670199E-09 , -5.50857040109889482E-09 )
( -9.65534799745429825E-09 , -6.72815957281897446E-09 )
( 2.64027202466956311E-08 , 2.31867421358563902E-08 )
index: 6
( 3.18675654134396352E-08 , 7.53580126244435904E-08 )
( 6.46672400710607469E-08 , 4.96390707943294996E-08 )
( -1.68228873695173770E-08 , -6.87482054117887669E-09 )
( 5.19276062700188838E-08 , -4.79844675402055801E-08 )
( -7.34817341520758689E-08 , 1.86656834172473095E-08 )
( 1.09276873096080835E-07 , 3.77716434613002553E-09 )
( 3.15153049165774018E-08 , -9.49629657653800102E-09 )
( -5.62958185968799559E-08 , -1.76339019438996243E-08 )
( -2.56100032149069031E-08 , 5.77090458068636623E-08 )
( 2.78228092632038870E-08 , 2.16417546324974256E-08 )
( 6.13724889616650248E-08 , 1.63519092635132938E-08 )
( 6.13458279646948961E-08 , -1.27280422735866789E-07 )
index: 7
( 6.04488137334455486E-08 , 6.28273814513930059E-09 )
( 9.53057538359288720E-10 , -1.84901664126574306E-08 )
( -9.04877572727554960E-09 , 3.57790230646433275E-08 )
( 4.14934042627015605E-08 , 1.89419557770981557E-08 )
( -1.79348165680856143E-08 , 3.32583687402757044E-08 )
( 1.93530494360967298E-08 , 1.56282504863411188E-08 )
( -1.02698721046083005E-07 , 5.18592922657345330E-08 )
( 4.36644291338615078E-08 , 1.33420646088727085E-08 )
( 6.38793023174229594E-08 , 6.89304182669482071E-08 )
( 4.76893977983405455E-08 , -3.48630075249022856E-08 )
( 1.68747196954321223E-08 , 2.83290318720151832E-08 )
( 2.51657264792157130E-08 , -1.23488331920214089E-07 )
index: 8
( 3.25497447834497257E-08 , 1.62569647586597794E-08 )
( -3.17852988396559508E-08 , -6.14963934314418497E-08 )
( -5.29188390867119380E-08 , -5.28599176112266790E-08 )
( 5.22831179787687191E-08 , -3.21120077532417125E-08 )
( 2.64043909785328151E-08 , -6.08284754115842772E-08 )
( 4.30658360523151609E-08 , -6.14375823397535076E-08 )
( 3.27041854651860434E-09 , -3.15589919271363687E-10 )
( -1.16283382550437961E-08 , -6.60592587625169186E-09 )
( 1.55873818690016317E-08 , 6.89524776476996556E-08 )
( -1.69570453576837052E-08 , 2.53498791097246908E-08 )
( 3.93983516975551861E-08 , -1.02995493375752383E-08 )
( -1.73688701806126962E-08 , -4.63591453925368805E-08 )
index: 9
( 1.34877992037230178E-08 , 7.50888282269884481E-08 )
( 7.33444174710689848E-09 , 4.16629158002923622E-08 )
( 2.19594484716719631E-08 , -3.40275241684636027E-08 )
( -2.30016469381506002E-09 , -7.06959781081125039E-09 )
( 5.86155942629280959E-08 , -7.97893893083363567E-09 )
( -2.89555028786784338E-09 , -2.23037378971915397E-08 )
( 2.33104616306574409E-08 , 8.18819204902946909E-08 )
( 1.02586838025484030E-07 , 2.92865665633128394E-08 )
( 3.62202214444877889E-08 , 4.70259335227533405E-08 )
( 3.35746020683457849E-08 , 5.85931666306542588E-09 )
( 9.73611632101989846E-08 , 6.56456241651918365E-08 )
( -2.89710136134160948E-08 , 2.33490124197597535E-08 )
index: 10
( -5.13925143101147824E-08 , -1.59245445171604051E-08 )
