index: 0
( 1.06905820819386168E-04 , 1.40651125486420916E-04 )
( -6.67123324557967459E-06 , -1.79093740876462354E-04 )
( 2.79771728451026206E-05 , -2.13006207373361741E-04 )
index: 11
( -1.91937232669398907E-05 , 9.20092237460512407E-06 )
( 4.79479767811050357E-05 , 9.54242891914931400E-05 )
( 6.27449956750691072E-07 , -1.05553239709572461E-04 )
( 5.10513639459915991E-05 , 8.35781558985544063E-05 )
( -1.11208037836494974E-04 , 3.55545465708700917E-05 )
( -1.98316587973364417E-04 , -8.54286533787704629E-05 )
( -1.54376945200326523E-05 , -4.34411513845790528E-05 )
( -1.38965406311329859E-04 , 6.36787744189295054E-05 )
( -3.61400711208409632E-05 , 1.45743928268082183E-04 )
( -5.25271150599486975E-05 , 6.26594233214649291E-05 )
( -5.04012139003132137E-05 , 7.56243354508440835E-06 )
( 6.76375358966739500E-05 , -3.05203540968933533E-05 )
index: 12
( -1.20962706611607651E-05 , -2.14887522098789811E-05 )
( -2.75816906564339592E-05 , 9.16397207451906837E-05 )
( 3.98495389521028129E-05 , 3.55747589856524729E-05 )
( 4.60385454641861977E-05 , 6.64400244138908385E-06 )
( -1.85514086850363828E-04 , 1.77108776058157663E-04 )
( -1.81924758293642235E-05 , 1.08710327232331965E-04 )
( -1.35777819274929241E-05 , -9.57598908082874685E-06 )
( 4.06849906916908726E-05 , 2.38828340824282565E-05 )
( -2.23205987221039294E-04 , 1.01532304949655632E-04 )
( 9.93443166897009012E-05 , 3.44348262996379107E-06 )
( -8.39617931684522820E-05 , -3.57244379099991955E-05 )
( 3.99417909330083808E-05 , 6.68971362229277337E-05 )
index: 13
( -9.40596500621635650E-05 , 1.59144743541997157E-04 )
( 2.47860850078021310E-05 , -5.41144241867812584E-05 )
( -1.90529865946584991E-04 , -2.28420715629650358E-04 )
( 5.54778289023157207E-06 , 8.35564956141205962E-05 )
( -3.78298422046612450E-04 , -9.14482213279491551E-05 )
( 1.66535371389317673E-04 , 5.53630797506115491E-05 )
( 1.21366741789002134E-05 , -3.17826226615535584E-05 )
( -6.08267774076634343E-05 , -1.14481587428361803E-04 )
( 9.19647837755022796E-05 , 6.11601021374326843E-05 )
( -4.37804619909777588E-05 , 6.05642015517161381E-05 )
( -1.84616308017719738E-05 , -2.76424223354713070E-05 )
( 1.21463693764235742E-04 , -4.67148837258527503E-05 )
index: 14
( 5.59621551404182975E-05 , 5.77645064942891345E-06 )
( -5.95614660310420931E-05 , -9.36526305203891861E-05 )
( -7.13098514773635294E-05 , 1.03413165322855904E-04 )
( -2.83502915266222171E-05 , -6.09124771194173955E-05 )
( -4.12444498878842164E-05 , -1.71172189070657927E-04 )
( 1.48088067525155520E-04 , -8.65427882217276059E-05 )
( 2.32463756055213024E-05 , -2.47753943390484544E-05 )
( 6.54111861605693556E-06 , -3.80245861367135404E-05 )
( -2.14889890272832975E-05 , 9.18656351032132135E-05 )
( 8.76799367444509138E-05 , -8.17020306756912332E-05 )
( -3.10909923005661269E-05 , -1.00737950033036365E-04 )
( 3.50375373984536758E-05 , -9.47313536460196390E-05 )
index: 15
( -6.24358170406250377E-05 , -2.61347634346290763E-05 )
( -8.68189258430799579E-05 , -2.14176665770936777E-05 )
( -6.67171367711115991E-05 , 9.13511944976944123E-05 )
( -5.94456557678500400E-05 , -4.14510497707369635E-05 )
( 6.64033885406095924E-05 , -1.27591839286355128E-04 )
( -1.37759956471803988E-04 , -4.28143637393935792E-05 )
( -6.28317842423561229E-05 , 9.45856388548639991E-06 )
( 1.54577616901847627E-05 , -3.71415701927722659E-05 )
( 4.58145273576868352E-06 , 1.78719916396890156E-05 )
( 2.47150675891434323E-05 , -7.23269283091412627E-07 )
( 5.27743738643455623E-05 , 5.01348252492573627E-05 )
( -9.62991441069215801E-05 , -5.90307036195315176E-05 )
index: 16
( 4.16379730444675590E-05 , -5.04911869681323570E-05 )
( -3.94747636654199581E-05 , 1.56402062160166267E-04 )
( 7.27736374952008230E-05 , 8.44397355766384817E-06 )
( 2.95744846857037105E-05 , 2.75990542955214689E-04 )
( 1.46212080477601581E-04 , 7.81527009622320858E-05 )
( -8.81994930144895309E-05 , 5.73614872140314707E-05 )
( 8.87638311673475034E-05 , 1.04622612462565671E-05 )
( -5.28791072057061923E-05 , 2.49994444866404259E-04 )
( 5.88721667951358913E-05 , 2.91540323303032116E-05 )
( -2.63235838238454915E-05 , 8.12147612552872671E-05 )
( 2.21061655953113648E-04 , 3.61443019917077348E-05 )
( 2.95714247255453716E-05 , -1.79919071745862963E-05 )
index: 17
( 6.31853658928011638E-05 , 1.31026281360018551E-05 )
( 4.15742496351906982E-05 , 1.50191899358981642E-04 )
( -1.01115451047222911E-04 , 2.34806918949454131E-04 )
( -1.33167328190343765E-05 , 1.50720992983873208E-04 )
( 8.61103997319120950E-05 , 4.90798303082715893E-06 )
( 1.69882839060570858E-04 , -2.23352639530406130E-05 )
( 1.67736651768421224E-04 , -4.08777504828165321E-05 )
( -2.96108256679470272E-05 , -2.20702640644831674E-04 )
( 1.44705275481033240E-04 , -1.01097533869237797E-04 )
( -1.16789941623526069E-04 , 1.86100181606579273E-04 )
( 4.88108625818447936E-05 , -9.47399569965129483E-05 )
( 1.96012545108394166E-05 , 4.12026584709032198E-05 )
index: 18
( 7.77113458296450877E-05 , -6.24190548948618494E-05 )
( 4.10963093359574441E-05 , 4.70051804739505505E-05 )
( 1.22451974953110795E-04 , 4.45471930690605005E-05 )
( 4.19943660044004981E-05 , 1.95092438667141140E-05 )
( 2.34962495467394263E-06 , -6.23100291236251336E-05 )
( 4.62430354416105272E-05 , 1.65073656741569801E-05 )
( 2.12515150326845272E-05 , -9.05600004222292820E-05 )
( 5.29432622811788019E-05 , 5.43461075384313232E-05 )
( -1.28417007140423507E-04 , 4.59153207750871126E-05 )
( 1.20761725412088706E-05 , -7.99039197665887420E-06 )
( -5.96507194112360883E-05 , 1.47976870970313931E-04 )
( 6.22229679944290808E-05 , 3.80440191857109799E-05 )
index: 19
( 5.62259699258452043E-05 , -2.09130338412372613E-05 )
( 1.33345368069122535E-05 , -9.54440402178630293E-06 )
( -6.59169286661783643E-05 , -6.27451114036742052E-05 )
( -2.99392806471723166E-05 , -9.03783379924985261E-05 )
( -1.36981521347728492E-04 , 1.52981186247151820E-04 )
( 1.83027846031348217E-04 , 8.59041453270343382E-05 )
( -5.36803116278350152E-05 , 1.97303521445092906E-04 )
( -9.40034142335831454E-05 , -7.24207619924522103E-05 )
( -8.53499192036672962E-05 , -3.04007489357326381E-05 )
( -1.29065708519167800E-04 , 1.48195588865546304E-04 )
( -2.35603422353176183E-05 , -1.34100865959640035E-05 )
( -5.35228398653798861E-05 , -1.68692478777266561E-05 )
index: 20
( 2.36854535993310654E-04 , 8.42503079330513466E-05 )
( -5.44967351244765961E-07 , 2.52109389474163703E-05 )
( 6.02012265009102331E-05 , -1.38920499233235892E-04 )
( -7.74929213442730335E-05 , 1.19921191903596969E-04 )
( -7.46005272195217399E-05 , 7.58378263289715830E-05 )
( -1.44082013370108047E-04 , 1.14749575163247591E-04 )
( -2.19315266794752709E-05 , -8.26979042222781733E-05 )
( -1.11394021875888346E-04 , -4.65156202504412561E-06 )
( 6.87863220685526931E-06 , 8.00261742499747017E-07 )
( -1.67309910421714817E-05 , 1.81845327229884036E-04 )
( 1.75832141134873570E-04 , 9.85540018594454237E-06 )
( 3.37798005175583114E-05 , 6.26923307339420665E-05 )
index: 21
( 1.44319585764880343E-06 , -8.37621980235296235E-05 )
( -8.38790864904590829E-05 , -8.32064285184452856E-05 )
( 3.49822294467212237E-05 , 2.30853400770414949E-04 )
( 1.40387083328893979E-04 , -2.46565194407738627E-04 )
( -6.28399851141569143E-05 , -9.57190374850515715E-05 )
( -2.17236471463453664E-04 , -2.72503527604819124E-05 )
( 8.35132230153106710E-06 , -4.55751525634342673E-05 )
( 1.46198665672783224E-04 , 1.25233953049333637E-04 )
( 1.14867568669402268E-05 , -4.06196551301878428E-05 )
( 3.39240238794340297E-05 , -2.09981279153821025E-04 )
( -1.02346241434007070E-05 , 1.07675457823171573E-04 )
( 3.51808439724073942E-05 , -8.30065597408454414E-05 )
index: 22
( -9.59324717191418726E-05 , 1.74495689838948526E-05 )
( 4.55428176281957785E-05 , -1.98559922388676473E-05 )
( 8.35000302699918592E-05 , -2.12253456749229586E-05 )
( -1.05451788586573636E-04 , 4.18157211063062984E-05 )
( -4.32671103010126177E-05 , -2.45777824985717085E-05 )
( -7.31326746714672704E-06 , 1.58530654958433966E-04 )
( 1.50126956392890765E-05 , 1.99459339430947354E-06 )
( 1.86255574043620796E-05 , -1.16903233442083361E-04 )
( -4.99508187296367613E-05 , 3.63131162039068514E-05 )
( -5.25275720786089249E-05 , 8.76392204700610230E-05 )
( 2.48110825055393134E-05 , 1.92887669214418247E-05 )
( -8.63846605761918148E-06 , 1.10135553456845161E-04 )
index: 23
( -1.06261675130545048E-04 , 3.61836460800886824E-05 )
( -6.97429012528420203E-05 , -8.42884238842423936E-05 )
( 8.38289184480066243E-06 , -5.14495263292407245E-05 )
( -1.88673357105929111E-05 , -2.71024485894294227E-06 )
( -1.80389331065422991E-05 , 2.40626799801742633E-05 )
( 2.45874932769564351E-05 , 4.62111252257453635E-05 )
( 6.04978734642292631E-05 , -6.50672282592531793E-05 )
( 4.58736226567006062E-05 , -8.23635900177203609E-05 )
( 5.41216674872805484E-05 , -1.52082396976268809E-06 )
( 3.91024722200731024E-05 , -6.70719279482645834E-05 )
( -1.64053884868184892E-05 , -9.00829276412171869E-05 )
( 3.38942648616523428E-05 , -1.95630947738844247E-05 )
index: 24
( 4.68897591192619890E-05 , -4.25793017551689954E-06 )
( 8.12730883956801859E-05 , 5.10427049979526794E-05 )
( -3.92635084685006550E-05 , 6.48752871741995862E-05 )
( 3.43405185499099340E-05 , 8.92487806822741668E-05 )
( 8.63550729619296930E-05 , -5.44674044709870568E-05 )
( 1.84910556528017128E-05 , -2.15768505560446851E-05 )
( 1.25754768021902154E-04 , 2.33253876730564488E-06 )
( -6.00947294556641236E-05 , 8.58026539437187316E-06 )
( 3.51739160327772571E-05 , 2.90165567501493482E-05 )
( -9.63507611414047974E-05 , 8.55693076273512389E-05 )
( -1.93106622801504491E-05 , -4.64359516840844960E-06 )
( -2.61935834136357593E-05 , 3.59738375061724073E-06 )
index: 25
( 1.49111326916028227E-05 , -4.01298634197993159E-05 )
( 5.99082488262004919E-05 , -7.13969773362734401E-05 )
( -2.31950695056087752E-05 , -9.27310003793438583E-05 )
( -8.55626497001141478E-05 , 1.55240779437494051E-04 )
( -8.15651035509165352E-05 , -4.95719225646854502E-05 )
( 9.47680901590439791E-05 , 1.55657463744304314E-05 )
( 8.29881136738843777E-05 , 1.71340605382904907E-04 )
( -2.52301545464643345E-05 , -1.20477874534174385E-04 )
( -1.54297391068389087E-04 , -8.43118229849773397E-05 )
( -6.02793451552229012E-05 , 4.03580512115480388E-05 )
( 1.88823438255895947E-04 , 3.82650251784664086E-05 )
( 7.71926720390283920E-05 , -4.13012768778223490E-05 )
index: 26
( 2.70951830973036327E-05 , 6.72138720347284122E-05 )
( 4.02677466985567993E-05 , -5.30768914017833653E-05 )
( -2.76368241601281212E-05 , 2.17129752517198675E-05 )
( -1.17526285566888671E-06 , -1.78697527821372669E-04 )
( 6.89257301748956121E-05 , 1.16224778155083220E-04 )
( -8.95549080158273669E-05 , -6.18938873055902884E-05 )
( -1.96246633788149239E-06 , 8.69530914387150582E-05 )
( -6.61616907943445975E-05 , 3.76103935069779053E-05 )
( 9.05268010299576764E-05 , -6.19334869879348325E-05 )
( -6.37908594778331260E-05 , 6.09266259973515294E-05 )
( 3.49546386107971554E-05 , 3.13047319924322412E-05 )
( -2.21564169203317368E-05 , -4.20362879982233483E-05 )
index: 27
( 8.17908602843254743E-06 , 6.82360988598310831E-06 )
( -3.95510310105160151E-05 , -7.30695527556045950E-05 )
( -8.53903879791936474E-05 , 1.87208504333783957E-05 )
( -6.59132365783921887E-05 , -8.18367870675063236E-05 )
( -5.28064329407699541E-05 , 3.37104162781935978E-05 )
( 7.71646222174388903E-05 , -5.83254880001816679E-06 )
( 5.70460145015810364E-05 , 6.31955347551244664E-05 )
( 6.33987712850614719E-07 , -7.12501095909851690E-05 )
( 8.18487770122150742E-05 , 1.03306467326947366E-04 )
( -3.81065330520429803E-05 , 7.02833326291755643E-05 )
( 4.53185366846814460E-05 , 7.21386712464865284E-05 )
( -4.41356357465288971E-05 , 8.70040222453641023E-05 )
index: 28
( 4.46702382443315345E-05 , 1.24107812345648441E-04 )
( 8.80477032359475349E-05 , -1.24621637315818444E-04 )
( 1.89841836502951570E-04 , -7.34954857651106314E-05 )
( -2.95858426403124478E-05 , 4.17396343165516104E-05 )
( 4.16163856397810977E-05 , 8.26628274307281575E-05 )
( 6.56635038016735001E-05 , -8.22872168208125453E-05 )
( -3.90789096935504696E-05 , 7.07100665678144581E-05 )
( 4.97508195147380901E-05 , 3.09878474580126801E-05 )
( -7.89029144298109767E-06 , -1.51438157500833636E-05 )
( 2.92395471152731801E-05 , 2.22646515162291118E-05 )
( -7.08426974104569640E-05 , 1.37289020272259552E-05 )
( -9.19465426879995091E-05 , -1.08561923629543558E-05 )
index: 29
( -8.57550700318220245E-05 , 4.47386363437276953E-06 )
( -7.37771934942379207E-06 , -1.25722682646283590E-04 )
( 3.96924839374003039E-05 , 8.46557873398388016E-05 )
( 9.04685728318790872E-05 , 1.70851903613042648E-04 )
( -1.01966910505851575E-04 , 9.24675959871466455E-05 )
( 7.01341345494374178E-05 , 1.01117548080146752E-04 )
( 3.65272169541370399E-05 , 2.69975436012149443E-05 )
( -1.70755302614210113E-04 , 2.03128787450093328E-05 )
( -2.77419042372899888E-05 , -1.39148790780011666E-04 )
( 2.64767097627062516E-05 , -7.40907501314363678E-05 )
( 1.05109488171198370E-04 , 1.02350763910476984E-04 )
( -1.96494758147627475E-05 , -5.01182587936284849E-05 )
index: 30
( -6.40030526988953136E-05 , 1.76658595802721085E-05 )
( -1.20550481205067509E-04 , 4.77614858406203579E-06 )
( 8.08362538988456023E-05 , -8.57407209707052110E-06 )
( -2.66516733900619049E-05 , 7.94529025276000431E-05 )
( -1.69250048241178353E-04 , 2.95428794676876567E-05 )
( -4.85316085819004572E-05 , -7.26816930452110137E-05 )
( -1.07462304144015429E-04 , 6.28542567774810241E-05 )
( 1.15886808716338737E-04 , 2.98469237144434005E-05 )
( -7.33380172560207580E-05 , 5.81213806564137331E-05 )
( 5.32301288756642063E-06 , -8.32361808783071381E-05 )
( -7.86051771279700710E-05 , -4.07807527958816267E-05 )
( -7.57474879143257276E-05 , -1.65607275323474267E-04 )
index: 31
( -1.18557589691637179E-04 , -4.94158127780729947E-05 )
( 1.22045123621984165E-04 , 1.15455088353860156E-04 )
( 1.80345369353206212E-05 , -1.05877402441728206E-04 )
( -8.13591765733949484E-05 , 1.78612503388965904E-04 )
( -2.10488712340101430E-05 , 7.28918287787435541E-05 )
( 9.01688636372544115E-06 , 1.22127403021058209E-04 )
( 1.56107370059561500E-05 , -1.81726198016824252E-05 )
( -1.94935812103283814E-06 , -4.00859219667614670E-06 )
( -1.13968349574942416E-04 , -9.06117195757645511E-05 )
( 2.42408688523923884E-05 , -2.20687191857236054E-04 )
( 1.03518321358396945E-04 , -1.10998820725638150E-04 )
( -4.41039383369959886E-05 , 7.33652266389965644E-05 )
index: 32
( -2.04424025618607963E-04 , 2.04665886608547789E-04 )
( -3.47862108210937997E-05 , 1.59005650323219280E-04 )
( -1.58638344759733899E-04 , 8.24205545936608584E-05 )
( -7.92216072040882041E-05 , -1.36732615363533460E-05 )
( 6.36475444319676978E-05 , 1.00211324439099928E-04 )
( -2.99067170043282360E-05 , -1.13759317901420743E-04 )
( -7.18440849920483370E-05 , 1.19630017296750124E-04 )
( 3.09028616365893447E-05 , -5.26941395555035201E-05 )
( -5.08445139507458769E-05 , -4.94890716142075857E-05 )
( -8.71866104584167421E-05 , -7.71971726334442013E-06 )
( -1.54678463572235420E-05 , -6.73079368780341752E-05 )
( -2.40249138827153708E-04 , 1.55491861120760235E-04 )
index: 33
( 1.06917101214883324E-04 , 7.81123724456161234E-05 )
( 5.89642568115587265E-05 , 4.52040380980482312E-05 )
( 1.09105619125962391E-04 , -7.40589681603911326E-05 )
( 6.08985763152049826E-05 , 1.59086459630170744E-04 )
( 3.13615564942742190E-05 , 1.31079004333436262E-04 )
( -5.70491728494013388E-05 , 1.54625418615472247E-05 )
( -3.74010039891761530E-06 , -8.13316433035296793E-05 )
( -1.33950159822154348E-04 , -8.92751696087022744E-06 )
( -6.92723922242668153E-05 , -9.99542343188645761E-05 )
( -5.15273353174844958E-05 , -4.01425587162780595E-06 )
( 4.80567398033368657E-05 , -5.53820748749399674E-06 )
( -2.23509173090995642E-05 , 2.21229327087856155E-05 )
index: 34
( 5.31696570238611443E-05 , 7.11581485913690526E-05 )
( -2.50524409279156358E-05 , -1.08909269568422363E-04 )
( -1.66959985295939047E-05 , -6.41162314032024476E-05 )
( -8.78943526154601148E-05 , -1.10287241355703770E-04 )
( 4.25162215653757580E-06 , 1.43435742162261088E-04 )
( -1.37613747932650769E-05 , 6.29102324771931010E-05 )
( 9.05562402806988666E-05 , -3.85577105632938226E-05 )
( 6.29124454292978808E-05 , -8.00306667755487736E-05 )
( 5.90901330817480465E-05 , -1.71497166928389136E-05 )
( 2.97517509449559921E-05 , 1.27826148501833977E-04 )
( -6.99975154591443087E-05 , 2.28694358190142683E-04 )
( -6.21660637387934053E-05 , 1.64647521724791005E-06 )
index: 35
( 1.43486026234893613E-04 , -1.56054029611156104E-05 )
( -3.67262116810723700E-05 , -7.65791906804220811E-05 )
( 5.46279587661293724E-05 , 4.91854579301803451E-05 )
( 1.29353180607967377E-04 , 1.12509919558426722E-04 )
( -1.37504506119375024E-04 , 6.79184196580856080E-05 )
( -6.45386799178973314E-05 , 4.00317026821331935E-05 )
( 3.43387529636854770E-05 , 8.03245006324965709E-05 )
( -4.65660569445432591E-05 , -7.10277812365083287E-05 )
( -4.68336838580646692E-05 , 6.11906495773575628E-05 )
( 8.26441117853422846E-06 , -1.23099789617241975E-04 )
( 4.85403267301587631E-05 , -1.02302869460527552E-04 )
( 1.47122132095065929E-05 , -1.07466948748483887E-04 )
index: 36
( -4.22717845906003703E-05 , 6.34491550521432525E-05 )
( 3.07562011716819755E-05 , 2.02243770967040095E-05 )
( 8.36910106139705134E-05 , 4.71909514634761629E-05 )
( 2.80294139906578954E-05 , 4.16126736052693832E-05 )
( -9.87977830737322917E-05 , 8.66230524385506404E-05 )
( 1.61659161116744409E-05 , -4.37926402486376999E-05 )
( 9.42834396851280671E-06 , -8.00981163474913247E-05 )
( -1.09491825256968406E-05 , -1.16073116421146823E-04 )
( 2.60984744510309326E-05 , -5.31206711558723668E-05 )
( 2.36438329858332240E-05 , -3.29977639078044880E-05 )
( -2.17236415929230041E-05 , 9.89471137966441996E-05 )
( -6.97590282387280545E-05 , -7.02329085509660568E-05 )
index: 37
( 5.23297163609077540E-05 , 1.92688254201253087E-05 )
( 7.12525339029864118E-05 , 9.14808443716568886E-06 )
( -9.43033187159170833E-05 , -4.84255923832776084E-05 )
( -4.13545096858979088E-05 , 3.78295593300385908E-05 )
( 1.03990591783507003E-04 , -9.10002904131629759E-05 )
( 7.72230799465383106E-05 , -4.36943922091769795E-06 )
( 1.18275212158952802E-04 , 7.72171695158243811E-05 )
( -5.07909792450090213E-07 , 1.67932943515583931E-05 )
( 1.77929709134252414E-05 , 8.25062777439286446E-06 )
( 1.20995431169201677E-04 , 6.90120322467630221E-05 )
( 3.94880164432856356E-05 , 2.10437227418604949E-05 )
( -9.43524861786241816E-05 , -4.24243432923798261E-05 )
index: 38
( 1.46755493051377301E-05 , -3.36170982686812919E-05 )
( -1.25365280318668590E-04 , 1.09649878100602966E-04 )
( -5.06173230069129038E-05 , 6.72797211234450466E-06 )
