index: 0
( -8.80317577120799613E-09 , -1.83971892450895920E-08 )
( 5.20312685434713876E-09 , 9.09173093212100793E-09 )
( -1.74341569420729185E-08 , -2.09642927369918378E-09 )
( -1.33486366384347098E-08 , -8.40218870610028529E-09 )
( -3.07197632944490015E-09 , 1.36276643756212555E-08 )
( 1.22621800122650358E-08 , 8.99076506999214439E-09 )
( 1.89520326705333239E-08 , 2.31076134908466097E-09 )
( 3.84757224556305274E-08 , -1.86407215059959016E-08 )
( -7.03435928744102086E-09 , -2.35201684205521979E-08 )
( -1.25501287178551546E-08 , 1.21350073926399056E-08 )
( -2.92648196344661112E-08 , -5.95556219775698390E-09 )
( 2.74866139720194570E-09 , -6.06536931605515248E-09 )
index: 1
( 9.18002808195086693E-09 , -1.25872705971513181E-08 )
( 9.64882023494405456E-10 , 4.73742985471187575E-09 )
( -1.28341225199324441E-09 , -6.65749790060347248E-09 )
( -2.31701136965443040E-08 , -6.41425721816863966E-09 )
( 6.76831688558408974E-09 , 4.04800437633211671E-09 )
( 3.33850848675989878E-09 , 5.85518246995441333E-09 )
( -3.75786960628152794E-11 , 7.49680345284576628E-09 )
( 7.97849002190470321E-09 , 8.33038279177035568E-10 )
( -1.25295178552848434E-09 , 2.81643494284388322E-08 )
( 3.97845706508157819E-09 , -1.39087203618100199E-08 )
( -1.89970218336288441E-08 , -3.76712380519177894E-09 )
( -2.36512267256269642E-09 , 5.24286197186046952E-09 )
index: 2
( -3.37004191163611332E-08 , -8.56128848832079276E-09 )
( -3.56686449901679817E-08 , -1.51726890225998943E-08 )
( 5.05265662285530840E-09 , 8.64446533808383110E-09 )
( -1.79113013528471854E-08 , 1.49072975646725666E-08 )
( 2.98638960723221085E-09 , 8.34068562515805056E-09 )
( -1.71813751610090690E-08 , -7.58243617441953857E-09 )
( 2.75712189502345093E-10 , -1.31350399430643620E-08 )
( 4.94535018544062504E-09 , 2.94495431600981992E-08 )
( -3.48714878647706656E-08 , -1.28608834586876383E-08 )
( 5.12202088791070458E-08 , 1.34207072557410297E-10 )
( -3.73975472519347164E-11 , 7.73232598825755980E-09 )
( 1.15947923809764099E-08 , -1.48752795419132158E-09 )
index: 3
( 1.53800406544208138E-11 , 2.02118761754245371E-09 )
( 1.19007069816482183E-08 , 2.33795899646225141E-08 )
( -1.47040429900373186E-08 , -9.67648108007015807E-09 )
( 1.52723372073953265E-08 , 9.22763357638948167E-09 )
( -3.09456290432691913E-09 , -7.58606396843941652E-09 )
( 1.99593848697237756E-08 , 1.18131724803044806E-08 )
( 2.11079746889532111E-08 , 4.84407355894687122E-09 )
( 1.89140254485025670E-08 , -1.32895329768713802E-08 )
( 9.97883966863111723E-09 , 2.10462098721092046E-08 )
( -9.08516173824026380E-09 , 2.42316773827440608E-08 )
( -1.10060062797201269E-08 , -9.50684432645435635E-09 )
( -1.09025652318994614E-08 , 1.50756280053926611E-09 )
index: 4
( -1.47012285503022134E-08 , 2.61223183436026963E-08 )
( -1.56498619576599003E-08 , -1.15818033662633818E-08 )
( -1.81012994875047939E-09 , -1.74967128983591323E-08 )
( -5.70318336353098198E-09 , -6.45362425165142598E-09 )
( -2.86879442505757556E-08 , -6.26373347111850100E-09 )
( -3.96384042271554714E-09 , 1.51104498992647891E-08 )
( 2.33093363203703832E-09 , 1.54698845887357275E-08 )
( -2.16275612890403012E-08 , 3.68314957575116841E-09 )
( -2.28858788023867916E-08 , 9.90165723444181035E-09 )
( 1.41045429394424112E-08 , 1.29560723585269461E-08 )
( -3.34938871774430849E-10 , -2.48769994277388614E-08 )
( -9.65542056741203310E-09 , 1.83065535477724412E-08 )
index: 5
( -1.30748876402240795E-08 , -3.16542488523875121E-08 )
( 3.49092528696696441E-09 , 1.71980248233584597E-08 )
( -4.68796775772230823E-08 , 3.33729852464494727E-08 )
( -2.59258404320479304E-08 , 1.06835365936861728E-08 )
( -2.83249149350425718E-08 , 6.11477018311915617E-09 )
( 9.32839990422220047E-09 , -7.40481311987529801E-09 )
( -2.18456802570910826E-08 , -2.37016650801443832E-08 )
( 7.12737112186426864E-11 , 9.32760336122856256E-09 )
( 3.52747330803706988E-09 , 1.79239768315375295E-08 )
( 2.87248130157146622E-08 , -3.88517811641474900E-08 )
( -4.32970764985833375E-09 , -8.62855474900768127E-09 )
( 1.18269437838436730E-08 , 4.72560922496563100E-09 )
index: 6
( -4.55320982411183196E-09 , 5.04273536622273076E-09 )
( -5.44493826156390667E-10 , -2.68368319785741255E-09 )
( 1.50725668265556670E-08 , 2.09006854836580349E-08 )
( -1.17094189440086245E-08 , -7.62369299979801810E-09 )
( -7.14690118055154716E-09 , 4.29294937086396620E-09 )
( 5.51525362170091283E-09 , -7.14127772248922112E-09 )
( 8.91274719980633944E-09 , -1.67940197515811758E-08 )
( -6.21185370389112641E-09 , -3.53252627239538201E-09 )
( 2.33978747959887947E-08 , 6.46854321127991198E-09 )
( -1.00867427123657632E-08 , -2.23173795162733235E-08 )
( -1.27321635726910261E-08 , -1.47455508068235031E-09 )
( -2.94707565453477516E-08 , -1.41558700880246493E-08 )
index: 7
( -3.29163254327476739E-09 , -7.79806077620886707E-09 )
( 2.51554907243033052E-09 , -5.86842460587084047E-09 )
( -1.21546168280524646E-08 , 8.72810972934315428E-09 )
( 4.00668574867624946E-09 , 1.62725308025782249E-09 )
( 6.71989967579382272E-09 , -1.89062946614893529E-08 )
( -1.61053451691647103E-08 , -4.38626020842597498E-09 )
( 1.94510799895902354E-08 , 1.60892882731034120E-08 )
( 3.44643877761138558E-09 , 9.86738759350714447E-09 )
( -1.46123808484028286E-08 , -4.51226277538451154E-09 )
( -1.19706169580129495E-08 , -2.13061013057657598E-08 )
( -3.05154027399338315E-08 , -1.75959601210694017E-08 )
( -1.52170836752311040E-08 , 3.28964101561250505E-08 )
index: 8
( 2.04003106198077269E-08 , 9.59624162293577414E-09 )
( -2.52680277764561276E-09 , 9.64677835418021177E-09 )
( 2.30093404447615822E-08 , 2.14919234754800359E-08 )
( -3.51857643190257075E-08 , -3.22768420272232611E-09 )
( 1.30785596119176008E-08 , -1.31879364932498786E-08 )
( -3.18942491373229444E-09 , 3.24791895976996273E-08 )
( -1.39841753210566594E-08 , 3.48694719673301751E-08 )
( -6.33230950204589008E-09 , 4.49607222720361872E-09 )
( -6.71013210429589398E-11 , -2.75158554097212217E-08 )
( 3.90604034092203043E-08 , -2.77165024812144979E-08 )
( -1.90576168876009791E-08 , -6.61995897092679190E-09 )
( -3.24279935137540347E-09 , 1.07877448576063287E-08 )
index: 9
( -2.29473642886670588E-08 , -1.43384326761897778E-08 )
( 1.21116121582637072E-08 , -1.49692376776926441E-08 )
( 1.28316535185400746E-08 , 1.61925617825618555E-08 )
( -1.25632593582101552E-08 , -1.68855004598974602E-09 )
( -2.91303656485897084E-08 , 1.50982245606669028E-08 )
( -1.91878161748676396E-08 , -2.87095146528216407E-08 )
( -1.30889367957468014E-09 , -1.75934776679499202E-08 )
( -2.87837140774076640E-10 , 5.17999716358770944E-09 )
( 2.17711817652189597E-10 , 2.12683405620852419E-08 )
( 5.87422343902860006E-09 , -3.56688978033870702E-09 )
( -2.16465507912675379E-08 , -1.36156361915444051E-08 )
( 6.56329509440655412E-08 , -2.11941364790317555E-08 )
index: 10
( -8.69772293697188357E-09 , -9.15116819557113210E-09 )
( 3.29093548662540645E-08 , -1.90967717056549745E-10 )
( 3.86111059727162034E-08 , 2.29192830664739339E-08 )
( 3.01316481084550929E-08 , 7.45467583949102732E-09 )
( 2.86181146412242121E-09 , 2.95341420945592400E-09 )
( 1.01167652300339901E-08 , 1.94230032264764060E-08 )
( 2.18703698807037131E-08 , -1.45183694710279875E-09 )
( 6.42701754824039994E-09 , -5.76065803698295363E-09 )
( -1.36587219196553590E-08 , 1.51030857468321693E-08 )
( -3.76277359486850034E-08 , -1.41352322236611640E-08 )
( 1.02416743675269691E-09 , 6.82145140905089806E-09 )
( 1.75423199722248453E-09 , -4.59112965335465978E-08 )
index: 11
( 6.43200062586859166E-09 , 1.96832891270702328E-08 )
( -1.52371894929083641E-08 , -6.49137776499449123E-09 )
( -1.40004057123188153E-09 , -4.32561740653695853E-08 )
( -2.25870073946260273E-08 , -1.34250203813155874E-08 )
( -2.40978972882061586E-08 , 1.32531117056720094E-08 )
( -2.46901907798538170E-08 , -4.85177231782564616E-08 )
( 9.37729201672438162E-09 , -3.94543943228411719E-08 )
( 9.24892298632722154E-09 , 6.98488610164278841E-10 )
( 2.35696400676021062E-08 , 4.53870068255888093E-09 )
( 3.74556302849101090E-09 , 2.64421443195008243E-09 )
( -3.98751203692113153E-08 , -1.32325914279102192E-08 )
( 5.14414053030977466E-10 , -3.30957332422901266E-09 )
index: 12
( -3.96101911129313758E-08 , 4.70356107410632955E-10 )
( 3.13141198682881272E-08 , -1.18379764951597185E-08 )
( 1.00050328459184400E-08 , 3.48488074605600612E-08 )
( 1.69333454050094664E-08 , -4.15161303787779100E-09 )
( 1.90441923669880888E-09 , -1.81214161431682327E-08 )
( 1.51285803257684855E-09 , 4.16082710665875047E-09 )
( -7.96135868710425042E-09 , -3.75597314497158549E-08 )
( 2.57323784511387241E-08 , -9.62125993595175664E-09 )
( -4.50046545592553238E-09 , 3.70389007708563225E-10 )
( 2.40806772319107639E-08 , 3.24878476048410023E-08 )
( 1.71807819969636484E-08 , -4.90413415400938316E-08 )
