x=0,y=0,z=0,t=0
( 1.58647897098046491E-11 , 8.97768571525107153E-10 )
( -3.08415309915544911E-12 , 5.74048837166773536E-10 )
( 7.04013696310310081E-10 , -5.67907311293795850E-10 )
( 6.38921065060767108E-11 , 1.10611178723901880E-10 )
( 3.76310559488929487E-10 , -1.43375992582096523E-10 )
( -7.08652856071762078E-11 , -2.43317325210968712E-10 )
( 2.80426167075563258E-10 , -9.84369713263776179E-11 )
( 4.63302086455647498E-10 , -8.55829734594211753E-10 )
( 4.99934100329882951E-10 , -8.24206788083239880E-10 )
( 2.89360165405042669E-10 , 6.39308987112222098E-10 )
( -4.65655276541868556E-10 , -4.52145596561425216E-10 )
( -3.65333618288174967E-11 , -1.03071230031369595E-10 )
x=1,y=0,z=0,t=0
( 1.14862519501796405E-10 , 4.28498278569749826E-10 )
( -1.82482047254488344E-10 , 1.35974198351652318E-10 )
( -4.79107591631155945E-10 , 3.95756443590719538E-10 )
( -7.22819698801227418E-10 , 1.55167661064934149E-09 )
( 7.37163901444939224E-10 , -2.77654026340735601E-10 )
( -4.55515677826993411E-10 , -6.67364788285265856E-10 )
( -9.44378801238997294E-11 , 2.48041243741424502E-10 )
( -4.70459252507937446E-11 , 5.23147208960020431E-10 )
( 1.36825622552453355E-10 , -7.18555547523733069E-10 )
( 4.01798132855105744E-10 , -9.36417547159293862E-10 )
( 3.05864872143585771E-10 , -1.10066551492253667E-09 )
( 3.09551583859872777E-10 , 1.09156098920888205E-10 )
x=2,y=0,z=0,t=0
( 2.79236891427174530E-10 , -5.78300784899963093E-10 )
( 6.71979869222532353E-10 , 1.89584657951115713E-10 )
( 5.53659904373599097E-10 , 2.03781217989166479E-10 )
( 1.19915391979492438E-09 , -7.49046590397840603E-10 )
( 5.02330966373618109E-10 , -1.40727301464642344E-09 )
( -7.92828697106932747E-10 , -9.78717711750837411E-10 )
( 8.59141494959428480E-10 , -1.26474054662720733E-09 )
( 6.29345580161452276E-10 , 1.06422105143317809E-09 )
( 1.37922147951750772E-09 , 2.00489453842193228E-10 )
( -4.83544822781031608E-10 , 3.81779883517146820E-10 )
( 1.00541194682957899E-09 , 4.90046431368118164E-10 )
( -2.32222773644234128E-10 , -9.68451459914900476E-10 )
x=3,y=0,z=0,t=0
( 2.37731726031094227E-10 , 1.59767846872554175E-10 )
( 3.00173343339193094E-10 , -7.06873207349583853E-10 )
( -3.66811119199857257E-11 , 5.71750427571369668E-10 )
( 4.69947345581840577E-10 , 3.13064285457793508E-11 )
( 9.89946151280417987E-10 , -8.53573773884780978E-10 )
( 8.94478608571856964E-10 , -1.08813085389496262E-09 )
( -5.31725666129221174E-10 , -5.43018129339382746E-10 )
( 3.06524911863872525E-11 , 9.25613756144359244E-11 )
( 9.17552513594857164E-10 , -4.50790799633409215E-10 )
( -1.13044996533248308E-09 , 9.98625285555024419E-10 )
( -9.11158472268058095E-10 , -6.42474435728636273E-10 )
( 8.44325316563583565E-10 , -1.99204400467002394E-10 )
x=0,y=1,z=0,t=0
( 6.28745734813159184E-10 , -7.21752415714456594E-10 )
( 1.91937230026605982E-10 , 2.53527535429730960E-10 )
( -1.21645851558822660E-09 , 5.91651089261108422E-10 )
( -4.24085224874136775E-10 , -1.05763225933152302E-09 )
( -5.99339872921454644E-10 , 1.93540971871510317E-11 )
( 1.10013410899526643E-09 , 1.78339628548988382E-09 )
( -9.16738374731972677E-11 , -6.99667831004507224E-10 )
( 5.70028322270970716E-10 , -2.24570415752309594E-10 )
( 2.55492381989358173E-10 , 4.69883524147485866E-10 )
( -2.52741341882751656E-10 , 1.08872986094943726E-10 )
( -4.05473322655134478E-10 , -6.27420752767167429E-10 )
( 1.43104342277072458E-09 , 4.22818146206775866E-10 )
x=1,y=1,z=0,t=0
