index: 0
( 4.59960731945636569E-11 , 6.10573185219550344E-11 )
( -3.26680129230854108E-11 , -3.50743867057605153E-11 )
( -9.88236936222137227E-12 , -6.76279031036257633E-11 )
( 1.43669830115026164E-11 , 4.83803005698531805E-11 )
( 4.27127709147562047E-11 , -4.34211317957928990E-11 )
( -2.26152726199960863E-12 , 4.55678674923777221E-12 )
( -6.30446036615517803E-12 , 2.89424319812570476E-11 )
( 1.34701750724563338E-11 , -1.15296553552154296E-11 )
( -4.10013199441073673E-11 , 3.67409314807138239E-11 )
( 8.05599328364402504E-12 , 3.59059879983024309E-11 )
( 1.30596894829346983E-11 , -2.88176122768799321E-12 )
( 1.24912625191263695E-11 , -4.84461579950940080E-11 )
index: 1
( -1.90628442911818997E-11 , -1.97335594746793381E-11 )
( -2.17479724395015562E-11 , 5.21465111530994712E-12 )
( -3.31414864494995411E-11 , -8.42409254970236741E-12 )
( -1.86815698622239009E-11 , 3.02435033297529370E-12 )
( -7.92406076413915017E-12 , 5.10446681615813693E-11 )
( 8.85135202702929841E-12 , -1.03753817714805286E-11 )
( 9.53259996640075715E-12 , -4.31918229694010452E-11 )
( 2.19168914994452033E-11 , -1.12728016124580237E-11 )
( -1.02807511738150966E-12 , 1.02646637396236567E-11 )
( 1.11941995542282450E-11 , 4.10297641625542210E-12 )
( 2.66405159555018304E-11 , -1.77200527652484003E-11 )
( -1.60816936098218581E-12 , -7.97777318691271193E-12 )
index: 2
( -7.75706911246129384E-11 , -7.52594451738892976E-12 )
( -2.85204741753850158E-11 , -3.91846476504233453E-12 )
( 1.89263776538104081E-13 , 2.00736196993024772E-11 )
( -1.14496635510773748E-11 , 2.85088979263332502E-11 )
( -2.47736622941351923E-11 , -6.07666762648846429E-12 )
( -1.62962203732857567E-11 , 2.46968383258142033E-11 )
( 3.55261690848548216E-12 , 2.15848002586453670E-11 )
( -3.01560720893932375E-11 , 1.96587244207022694E-11 )
( -4.26626912145300031E-12 , -7.76188744731375865E-11 )
( 4.90263327805911379E-12 , -1.01432959148123712E-11 )
( -3.55746925301815563E-12 , -1.16246419042871369E-11 )
( -3.82932217565189762E-11 , 1.48932180914238039E-11 )
index: 3
( -2.99086154884890665E-11 , 2.38920555772740966E-11 )
( -1.79403375756001422E-11 , -3.51192739167712112E-11 )
( -6.11314129946060340E-12 , -6.91963984070754115E-12 )
( 5.19124235861529334E-11 , 2.04399884946665066E-11 )
( -1.58600902538226499E-11 , -3.80747715535658599E-13 )
( -2.53037414730882772E-11 , -2.28377176483528261E-12 )
( -6.88831706253020400E-12 , 5.62524510202132981E-12 )
( 3.88578973816317598E-11 , -3.97264865910957375E-12 )
( -1.92506399520587629E-11 , 2.44985656825643012E-12 )
( -1.79760634904496938E-11 , -5.18105344381181676E-11 )
( 3.29060886902893456E-11 , 8.06423417979729520E-12 )
( -2.13681736645184644E-11 , -2.23090477999644551E-11 )
index: 4
( 2.13719582818574629E-11 , -1.08940830555173889E-11 )
( 5.65961819824483228E-11 , 7.30835408316359974E-12 )
( -4.03523825321790743E-11 , 8.08889358763016253E-12 )
( -4.74093532229646106E-12 , 6.71346326204926797E-12 )
( -3.94846125202096242E-12 , 8.53892078335119464E-12 )
( -1.33330308057504860E-11 , -1.23605275499973430E-11 )
( -1.43937640763438298E-11 , 2.12059643329331721E-11 )
( 1.03978145988433748E-11 , -9.12159812131818431E-12 )
( -8.28323167572799143E-12 , 2.78437033343087696E-11 )
( 2.19205473854249092E-11 , 1.78493378679359244E-11 )
( -6.18193726301351260E-12 , -4.06509348935722282E-12 )
( 2.93530161952492791E-11 , 1.53192322583210812E-11 )
index: 5
( 3.88932673391416082E-12 , -1.26167601843868122E-11 )
( 7.62407103769915508E-12 , 2.12004419612321854E-11 )
( -8.87205924496594240E-12 , 6.28778796756710229E-12 )
( -3.23138434784682834E-11 , 3.00214699533119089E-11 )
( -1.09732278109853730E-11 , -8.88396759729459795E-12 )
( 2.96889189195378341E-11 , 4.83267360280209232E-11 )
( 4.36108460634399876E-12 , -2.71361087231049725E-11 )
( 9.14517437691366861E-13 , 1.72653222185820210E-11 )
( 1.20337635575359634E-11 , 1.84475241415739818E-11 )
( 4.07375824232662060E-11 , 1.37856002795375323E-11 )
( -3.33540601334596184E-11 , 1.09738967041762338E-11 )
