x=0,y=0,z=0,t=0
( 5.80851526605533938E-09 , -6.38053081988144374E-10 )
( 7.56151942598576394E-09 , 1.06023017679696557E-08 )
( -1.66872022159997285E-08 , -1.58401229527376504E-08 )
( 4.26941737984384757E-09 , -2.38589521538792836E-09 )
( 1.37116795876654577E-08 , 5.66117770401615024E-09 )
( 1.49648605842527672E-09 , 3.07017383440674956E-09 )
x=0,y=0,z=1,t=0
( 1.69951876935318285E-09 , 1.78807037971611456E-10 )
( -3.97287366315820569E-09 , -7.50986675797616396E-09 )
( -1.54154762409539527E-09 , 1.61383382200546041E-08 )
( -1.71234652494119349E-08 , -9.73206216508279129E-09 )
( 5.83541117540870557E-09 , -6.18631975381837502E-09 )
( 4.35817944067923225E-09 , 8.49955882933315296E-09 )
( 6.89160520557770500E-09 , 2.60853263804075950E-09 )
( 3.34472995191462313E-09 , -7.57950019990871793E-10 )
( -6.92527125784256432E-09 , -6.54294620501891884E-09 )
( 5.75829732027388561E-10 , -8.64631888516544137E-09 )
( -1.30319916431031239E-08 , 1.50452777821047309E-08 )
( 1.62294947528692255E-08 , -8.08098399085527470E-09 )
x=1,y=0,z=1,t=0
( -5.05493709232417774E-09 , 3.07567020394634641E-09 )
( 4.98090847740834736E-09 , -7.50568513512790890E-09 )
( -2.62008614767555942E-09 , -6.32236842680542164E-09 )
( -1.28461666601915921E-08 , 3.97655678644525184E-09 )
( -6.23368735707592650E-09 , 3.82545853465810591E-09 )
( 1.11567746541749100E-08 , -2.43717079889081575E-09 )
( 2.79712718260231650E-09 , -5.94392227611195882E-09 )
( -1.63275775456384533E-09 , 1.27626539608537788E-08 )
( 1.56771011011629956E-09 , -2.66041509376316353E-09 )
( 2.82299057757911169E-09 , 8.58408035620197866E-10 )
( 5.57167268549624831E-09 , 5.22446815956785306E-10 )
( -6.38478821490906374E-09 , 1.23915400511949509E-09 )
x=2,y=0,z=1,t=0
( -1.03459391962321750E-08 , 9.40202313891789772E-09 )
( 1.27085456331231992E-09 , 5.27032293138201705E-09 )
( -4.04939864631511808E-09 , 9.20117801274807876E-09 )
( 4.67916849929082913E-09 , -6.59979878056628313E-09 )
( -1.90226666660541924E-10 , 9.79625631669026755E-09 )
( -4.31670386687646743E-10 , -1.85908603265698661E-08 )
( -1.56940957633227791E-09 , 4.03500090437479913E-09 )
( -3.91721380183561462E-09 , -3.99623804089901029E-09 )
( -7.04893477745714771E-09 , 3.23990929902688407E-09 )
( -1.69201943979784312E-08 , 1.35516180649106132E-08 )
( -2.93778582954627725E-09 , 5.55432266392281530E-09 )
( 4.33008254074825987E-09 , 9.80384859568383544E-09 )
x=3,y=0,z=1,t=0
( -4.71258727517073765E-09 , 3.82039730548697162E-09 )
( 5.42971071776634078E-10 , -4.70851310028592373E-09 )
( 3.44364641664513449E-09 , 7.05632792929857840E-09 )
( 6.37490129377416637E-09 , -6.08445484090243633E-09 )
( 3.41730216331828247E-11 , 6.19249931694844401E-09 )
( 1.01180313890065307E-09 , 1.40721857509750349E-10 )
( -1.49607733423746062E-08 , -1.91494099225211551E-10 )
( 3.44423528718472801E-09 , 1.70891734440538327E-09 )
( -1.42560371939478208E-09 , -5.83024286996613201E-09 )
( -5.96730388497381984E-09 , -4.77820235583972537E-09 )
( 2.70000092459416458E-09 , -6.82834408609731455E-09 )
( -1.87511915491755583E-09 , 2.68581199640742439E-09 )
x=0,y=1,z=1,t=0
( -8.84041888107772197E-09 , -3.52360264854216089E-10 )
( 4.22977146514689422E-09 , 5.07745243410042730E-09 )
( 7.38514078065535551E-09 , -5.92601898338037178E-10 )
( -8.02363790906873340E-09 , 6.64452134593490002E-09 )
( -1.04037676981560378E-08 , 5.19787439646195674E-09 )
( 7.95297976105212012E-09 , 6.76335593043271055E-10 )
( -8.59390635304436527E-09 , 3.40888486041756786E-09 )
( -5.51027621070337276E-09 , 5.03472958558725786E-09 )
( -1.60965017173041702E-09 , 1.52935239872448567E-09 )
( 8.76482198729025465E-09 , 6.98619988740756866E-11 )
( 1.10752689459563628E-08 , 7.00707045388813560E-09 )
( 1.29713148261430336E-08 , -8.54254525549305227E-09 )
x=1,y=1,z=1,t=0
( -1.19884654374535758E-08 , 7.69310374972860224E-10 )
( -9.75653578400594691E-09 , 1.20005879532996441E-09 )
( 1.08991857844342370E-09 , -8.99400220931277492E-09 )
( 6.06870512569674283E-09 , 5.16827342887152646E-10 )
( -5.33509995862335116E-09 , -5.28585960573638346E-09 )
( 1.21364371804661934E-08 , -4.75612921315966470E-09 )
( 8.33166281861405506E-09 , 5.76711664143596069E-10 )
( 9.10020212682683244E-09 , -9.62628104622856833E-09 )
( -5.92422101122625782E-09 , 8.44021904061513896E-09 )
( 1.23638755913865186E-09 , -7.02116454831318102E-10 )
( 1.28310083369837798E-08 , -6.55690297740180379E-09 )
( -3.77260997985593344E-09 , -6.74164423024753537E-11 )
x=2,y=1,z=1,t=0
( 3.30164722081145683E-09 , -6.39705921227357026E-09 )
( 2.94806104681207050E-09 , 6.72789293889641108E-09 )
( 1.37962535729337153E-08 , 8.69797880597937371E-09 )
( -9.77848607838480549E-09 , -1.47461072856505667E-08 )
( 1.26672577372529619E-09 , -5.24528281049124169E-09 )
( 9.79711420969561556E-09 , 2.17940843709888248E-09 )
( 1.96024809285492961E-09 , 1.23180895564526650E-08 )
( 5.09814353752794839E-10 , -5.94598829389391106E-09 )
( 3.25069767814369665E-09 , 5.27154409482959616E-09 )
( -2.70218832787222093E-09 , 7.07296450942363128E-09 )
( 1.20571115788068693E-09 , -5.82704432370580924E-09 )
( 1.06149835680101058E-08 , 1.86262595100267604E-09 )
x=3,y=1,z=1,t=0
( 2.13112616010742276E-09 , -1.04057697983932762E-08 )
( 3.40602499447647223E-09 , -2.85446650887045999E-10 )
( 2.36534291402449130E-09 , -9.23448630435804209E-09 )
( 7.57202119646664843E-09 , 1.36031150978824918E-08 )
( 6.36719798123861755E-09 , -6.24709780147212443E-09 )
( -4.84024670702238858E-09 , 9.35832536776086193E-09 )
( -3.92027445643362192E-10 , 1.64661472639139846E-09 )
( 2.76619812076509959E-09 , -3.35612163266018991E-09 )
( 7.37605050618666633E-09 , 7.86792365097973524E-09 )
( -3.30666778238067683E-09 , -2.80435194254855473E-09 )
( 2.64003062274286588E-09 , 9.50674019541332182E-10 )
( -5.39604988205531849E-09 , 5.24628767405602042E-09 )
x=0,y=2,z=1,t=0
( -6.53334554269673781E-09 , -7.52537089431658296E-10 )
( 1.44269938068066430E-08 , -1.15803978889228915E-08 )
( -6.24695840535242395E-09 , -1.97750459594921347E-09 )
( -1.80295020146741113E-08 , 2.52294150643843892E-09 )
( -1.95126232528843049E-09 , 3.48431960545204926E-09 )
( -1.45296103025496171E-08 , 4.32845005259424715E-10 )
( 3.55454673314341537E-09 , 7.82727292112178117E-09 )
( -2.51566695173279999E-09 , -1.36342211249268190E-08 )
( -5.27247344179060419E-09 , 2.08553493886053763E-09 )
( -6.84077527241647152E-09 , 4.87291480390845503E-09 )
( 5.62945622072563823E-09 , -7.25222431916162703E-09 )
( -3.76334996570842972E-09 , -5.83846260621453362E-09 )
x=1,y=2,z=1,t=0
( -2.32789566482358659E-09 , 7.30019898006224295E-09 )
( 4.56595154209862977E-09 , -7.33013529933810851E-09 )
( 1.18126775920169687E-08 , 1.30322405486221254E-09 )
( -1.76262326343336399E-09 , 1.27645082463523933E-09 )
( 6.67822730441826775E-10 , 8.08963858369012724E-10 )
( 1.03866977731115564E-08 , 6.07978922267235751E-09 )
( 5.33998116575711564E-09 , 6.54166991326543405E-09 )
( 1.15494347330836190E-09 , -1.26777036013264611E-08 )
( 2.71806141591200573E-09 , 8.62920116856496818E-10 )
( -7.97690847232969828E-09 , -7.58767637322441596E-09 )
( -1.03160950692957936E-08 , 1.93888317355264776E-09 )
( -3.79193808563093665E-09 , -4.00482297702999175E-09 )
x=2,y=2,z=1,t=0
( 9.45960319341179353E-09 , 5.70291082280193871E-09 )
( -8.06164137330183699E-09 , 4.39070286377434456E-09 )
( 9.49315613546512342E-09 , 6.71950022323274587E-09 )
( 3.17108047325702325E-09 , 1.21130460926473922E-09 )
( -9.66900422756618734E-10 , -7.17713173346677481E-09 )
( -9.07020520829060874E-10 , 1.69785491990133204E-08 )
( 7.28534271210921654E-11 , 9.50593254969003563E-09 )
( 1.87223015363505213E-09 , -7.03676987138319191E-09 )
( -8.70192223323775726E-09 , 2.19886078402273995E-09 )
( 4.73316085467275743E-09 , 4.98225799984783589E-09 )
( -2.50906951588905529E-09 , -3.99186030739795557E-09 )
( -6.54463439967980100E-09 , -8.43628350190106374E-10 )
x=3,y=2,z=1,t=0
( 6.33242212888845466E-09 , 3.85575639743344966E-09 )
( 3.54347275687665520E-09 , 7.08520321406361609E-09 )
( -2.59038958140313983E-09 , 1.19833988449026776E-08 )
( -2.67194293221677559E-09 , -8.72073942946092098E-10 )
( -3.84509877491981840E-09 , 1.41221925994971499E-09 )
( -2.83552313252338335E-09 , -1.12348098903991594E-08 )
( -4.61001148233222112E-09 , -3.29138354318396367E-09 )
( 9.15518671112731951E-09 , 5.39211218112884107E-09 )
( -8.91819154956504348E-09 , 3.73533171565541537E-09 )
( -7.37415023856434662E-09 , 6.85906515253398393E-09 )
( 1.70797932340572613E-09 , 3.63029736405847771E-09 )
( 7.34732294043882271E-09 , -1.39629983735776958E-10 )
x=0,y=3,z=1,t=0
( 5.23683651714340505E-09 , -2.01776357590316519E-09 )
( 5.21515884426462499E-09 , -7.73140107675310667E-09 )
( 6.73499154591146399E-09 , 8.00759887408322951E-12 )
( -1.66711777364242130E-10 , 2.18729891660153614E-10 )
( -1.65293529556246043E-08 , -3.78145289164889507E-10 )
( -1.12727421779080390E-08 , -6.68518510433395454E-10 )
( 3.48326168621661371E-10 , -3.24413900541846027E-10 )
( -1.41774029249089534E-09 , -1.33361010921752869E-09 )
( -1.08104130438465863E-09 , 2.78374400198692317E-09 )
( 7.20346111905325817E-09 , 1.92125657459841476E-09 )
( 5.86194888437254329E-09 , -3.54251992592456651E-09 )
( 8.26066411351998169E-09 , -1.88644759917638972E-08 )
x=1,y=3,z=1,t=0
( -9.32443489295253630E-09 , 7.14409010033877422E-09 )
( -4.77492339788160879E-09 , -8.50811927764274978E-09 )
( 1.00669709466489738E-09 , 2.55607981582552235E-09 )
( -1.44090807481160997E-09 , -1.03370489177798329E-10 )
( -4.50795760740578222E-09 , 6.16133166341626442E-09 )
( 2.08265884367203569E-08 , 7.80400404279458394E-09 )
( 4.78357202494840428E-09 , -4.70506607494586657E-09 )
( -2.82023186505944515E-09 , -1.72471464644050655E-09 )
( 4.64982432051526092E-09 , 2.91789555289100602E-09 )
( 1.16452495361511506E-09 , -7.71203858667735186E-09 )
( 5.70842442961106103E-09 , -3.64230736093855742E-10 )
( -4.96935147474050896E-09 , 8.38183349737020100E-09 )
x=2,y=3,z=1,t=0
( -8.03205494866752010E-09 , 8.46713573323532381E-09 )
( -4.15317402040106406E-09 , 4.38122206996633107E-09 )
( -5.57386200742157182E-09 , 2.27677389874637613E-09 )
( -2.30977174737523982E-09 , 4.62732379116370067E-09 )
( -1.68492310413499168E-08 , -8.71496852474284205E-09 )
( 4.93407211438219546E-09 , 1.81397498618541420E-09 )
( -1.02982312515806866E-08 , -7.47194470932194541E-11 )
( 2.47968473409066832E-09 , -7.19381563682828709E-10 )
( 4.22048372908327932E-09 , 5.50822160354296751E-09 )
( -1.69120117942735742E-08 , -7.29120764041569458E-10 )
( -6.13472955502395820E-09 , 3.23043498381238428E-09 )
( 3.70476339301067350E-09 , -2.45541939126810444E-09 )
x=3,y=3,z=1,t=0
( 3.09284760608119796E-09 , 8.93905911689482866E-09 )
( -7.10597351715182978E-09 , 1.02831142932198973E-09 )
( 7.59987873412688592E-09 , 1.88282472501739579E-09 )
( -7.03328329875050745E-09 , -3.37333487117774757E-09 )
( 5.90815341880883805E-09 , -1.18403002557788387E-08 )
( 1.81963316615196020E-08 , 4.84118609533953364E-09 )
( 7.64527887475712234E-09 , 1.38464488784275725E-08 )
( -1.45856330677849593E-09 , -8.31709584777225628E-09 )
( 4.08360702175640935E-09 , -7.91843223941662423E-09 )
( -9.99400923090675455E-09 , 8.78410543174756575E-09 )
( -4.24411896420163284E-11 , -4.38501494537862450E-09 )
( -4.97102403259703034E-09 , 1.98498579873691226E-09 )
x=0,y=0,z=2,t=0
( 1.38463841885471786E-09 , 2.02562537623215205E-09 )
( -8.70078896878968159E-10 , -9.60645625696191845E-10 )
( 1.71990502885614538E-08 , 3.62954584842670337E-09 )
( -3.47701226816225630E-09 , 1.18799655147216908E-09 )
( 1.83638205936882585E-08 , -6.49844158126745924E-09 )
( -8.98111735250477040E-09 , -1.48292877236843224E-08 )
( -5.48944094324397454E-09 , 4.29387638096412291E-09 )
( -8.24919050679727343E-09 , 9.64910950735625060E-09 )
( -5.26129107292291357E-10 , -2.26007987347392071E-09 )
( -1.08932531600600738E-08 , -4.51831431159671610E-09 )
( 2.84742299674470163E-09 , 8.10072556999430974E-10 )
( -7.21192005211114904E-09 , -8.97908040512765095E-09 )
x=1,y=0,z=2,t=0
( -4.32271716195485185E-09 , -1.68490329068003347E-09 )
( -7.01869805277595400E-09 , -8.24387796681704098E-09 )
( 2.13009444146915172E-10 , -1.89244994972259299E-09 )
( -2.21131458476719533E-10 , 5.83285134977059530E-09 )
( 1.22404188324449719E-08 , 2.33012661773628742E-09 )
( 6.43560369894873857E-09 , 2.68874093417819491E-09 )
( -3.37290346034113250E-09 , 1.46162829240396934E-09 )
( -9.05831886723152941E-09 , 4.76561487466102836E-09 )
( 4.67512739804792217E-09 , 3.42183857900201665E-09 )
( -4.63500803864441647E-09 , 5.08163727919083964E-09 )
( -3.36616363876393777E-09 , 5.72601090403720515E-09 )
( -3.84472422480428911E-10 , 8.43714001370509368E-09 )
x=2,y=0,z=2,t=0
( -2.40248293212547634E-09 , -3.19675562881847983E-10 )
( -7.31135926885266588E-09 , 2.55735927411671599E-09 )
( -5.33083513283478744E-09 , -5.88399057289380940E-10 )
( -4.31242153109223314E-09 , 4.86353021713330157E-09 )
( -4.31953168712806588E-09 , -1.05203188752516089E-09 )
( 1.09162615583951236E-08 , -3.83586687847716594E-09 )
( 1.43918101872287220E-09 , 9.35085026704384632E-09 )
( 8.19620569680848454E-10 , -1.32982119218910759E-08 )
( 2.46955478199358035E-09 , 7.66283853543554427E-09 )
( -6.06663857017482141E-09 , -1.74833645454668167E-09 )
( -8.57142204048054825E-09 , -5.17923293545125314E-09 )
( -5.78083444564547057E-09 , 2.04375536701647392E-08 )
x=3,y=0,z=2,t=0
( 3.97689653508055680E-09 , -3.47231288633690782E-09 )
( -1.09002375843593361E-08 , -9.08053337515169677E-09 )
( 2.59539920133646673E-09 , -1.20644178635589739E-08 )
( 1.92488245922825368E-08 , 1.12311729200409371E-08 )
( -4.00509105411507816E-10 , 1.08892314837609822E-09 )
( -1.07330194336846801E-09 , 7.24027071861189060E-09 )
( 6.84387967140929255E-09 , 4.38848914702481885E-09 )
( -6.30084903554891845E-09 , 2.51125024320608197E-09 )
( -6.50089595515006838E-09 , 9.70631186951603649E-09 )
( -5.63689992398226285E-09 , -6.29529114990148489E-09 )
( 3.10073855230481443E-09 , -8.29480368799193928E-09 )
( -1.07915865404188775E-08 , 7.38967510448983064E-09 )
x=0,y=1,z=2,t=0
( 9.65431556305879012E-09 , -8.16200327069411251E-09 )
( 1.22261691683280757E-08 , -3.11093551558952169E-09 )
( 1.73026159246440062E-09 , -8.87441241793573706E-09 )
( -2.88427053938986407E-10 , -1.19177480034810323E-09 )
( 2.03625627399079272E-09 , -1.42747581739002091E-10 )
( -5.41012480551375126E-09 , -9.08774554641740715E-09 )
( 7.74371294613927681E-09 , -1.57946889995987118E-09 )
( -3.79763355417339600E-09 , -4.55123036649377743E-09 )
( 1.81696982994801920E-09 , 7.47489671201389107E-10 )
( -3.91556593633173446E-09 , 1.16422319244574982E-09 )
( -3.01959361141589009E-09 , 5.63395286736913690E-09 )
( 2.43777286408672332E-08 , -8.81762536179051545E-09 )
x=1,y=1,z=2,t=0
