index: 0
( -3.35197287903144899E-07 , -1.32351788604964422E-07 )
( 4.92647376095431144E-07 , 8.90785634449524715E-08 )
( 2.88684701118853196E-07 , -5.91170274008065137E-07 )
( -6.59013983023680572E-07 , 3.33601144362660058E-08 )
( -1.43925872422676164E-07 , -2.39220422254217023E-07 )
( -5.05830294920054154E-07 , -2.93045782802507965E-07 )
( -4.69933631962417115E-07 , -1.41267419499211998E-07 )
( -7.67604760450368874E-07 , -2.11749835074738598E-07 )
( -1.45600381918740043E-07 , 1.94414007777337153E-07 )
( -6.47931274619184600E-07 , 4.88187010580530269E-08 )
( -7.77598833051316409E-07 , -6.20751569512293173E-08 )
( 1.52109035309019533E-07 , 1.19812025182458943E-07 )
index: 1
( -3.35491511602455066E-07 , -1.19185711462299257E-07 )
( -2.20635393225232003E-09 , 2.43566460396250509E-07 )
( 2.01563170714594367E-07 , -5.67550478020754435E-07 )
( 7.42577536908176158E-07 , 6.24582907546719383E-07 )
( 5.61705492617765558E-07 , -2.17432437574902816E-07 )
( 4.84932272294399931E-07 , -5.53153300633939634E-07 )
( 3.52678276938304187E-07 , 1.20233899441405512E-07 )
( 4.50058517298736677E-07 , 3.37605567132982403E-07 )
( -2.38242179052870272E-07 , 1.39395270830926601E-07 )
( -4.87379705601910562E-08 , 2.79908155071240924E-07 )
( -3.40796442055486314E-07 , 2.17675945384939717E-07 )
( 7.34766273482037544E-07 , -2.48534524431183831E-07 )
index: 2
( 1.01048525887685676E-07 , -8.85987904773163973E-08 )
( 8.27570492963846973E-07 , 1.56159243361825552E-07 )
( -2.24042221067276435E-07 , 1.42430840152048729E-07 )
( 3.77937248244347225E-07 , 3.90805047935522449E-07 )
( -3.93130276428530878E-07 , -2.24015243909317099E-08 )
( -3.64549089512892369E-07 , 6.03007756171612009E-07 )
( -1.56066495687351234E-08 , -3.49171685714620026E-08 )
( 3.34187599143853858E-07 , -4.17528810015299485E-08 )
( -7.30784851471193263E-07 , -6.23069316472925693E-07 )
( -1.60828144972494073E-07 , -2.68284935949783416E-07 )
( -9.08682106004725674E-07 , 1.92878906947051199E-07 )
( 1.70189216828407995E-07 , -2.90824533661087178E-07 )
index: 3
( 6.96385024766470485E-07 , -8.91378911341820568E-07 )
( 7.94222139029869245E-08 , -4.97032133137303782E-07 )
( -3.79897624569563288E-07 , 4.05888493801401935E-07 )
( -5.36028532391509942E-07 , 2.07949427797431007E-07 )
