x=0,y=0,z=0,t=0
( -2.81473803542203435E-09 , -1.61095497990008407E-08 )
( -2.49008789857766991E-08 , 8.18491107372348614E-09 )
( 2.30975443720166782E-08 , 5.11226518272602189E-09 )
( 1.28289740810982566E-08 , 2.55115970316389877E-08 )
( -7.55788771745046808E-09 , 1.35828190298229003E-08 )
( 3.35483577735445491E-09 , -2.76270744669601717E-09 )
( -2.04559618114914833E-08 , -1.29595815403370015E-08 )
( -1.09626902668785939E-08 , -2.35744743694557989E-08 )
( -1.40051728843705274E-09 , 1.88608062277608766E-08 )
( -2.57546530577510098E-09 , 1.39733285610225656E-08 )
( 1.78152018044757080E-08 , 1.35697639316980715E-08 )
( 2.27148943080270281E-10 , -8.82431365849824685E-09 )
x=1,y=0,z=0,t=0
( -2.91260109443053544E-09 , -1.61031986676445929E-08 )
( -1.85540878692840096E-08 , -1.32829322977658783E-08 )
( -4.05847946382771606E-08 , 6.48870056398415239E-09 )
( -2.14899517759774677E-08 , 1.54693578674585205E-08 )
( -1.14314599278389117E-08 , -3.09631663960255072E-08 )
( 2.21804593212046889E-08 , 3.76006084615290933E-09 )
( -3.26795500858261015E-09 , 1.24119994373323174E-08 )
( 1.84265129459871578E-08 , -1.15926400556931055E-08 )
( -5.92051715800998657E-09 , -5.30517371042284891E-09 )
( -1.24608971979001642E-08 , 7.29224713564426087E-10 )
( 1.29531014083009852E-08 , 1.69408118248558730E-08 )
( -1.43535427188993983E-08 , 4.53177490837349957E-09 )
x=2,y=0,z=0,t=0
( -1.78161795723177753E-08 , -4.50988695226992576E-09 )
( 4.09701138342730529E-08 , 8.36704405912767474E-09 )
( -1.98788295659156134E-08 , 4.42688228384945015E-09 )
( -2.28141441509364450E-08 , -2.79232963564147251E-08 )
( -4.74471646584048912E-10 , -2.59594119551666586E-08 )
( -1.49025891439396795E-08 , 3.16670236422199974E-10 )
( 1.20395066069971213E-08 , -1.90095931878604219E-08 )
( 1.43746404864151277E-09 , -4.59438371320192586E-08 )
( -2.25477618968366327E-08 , -1.77122829441878738E-09 )
( -2.60297819430420789E-09 , -2.15684843273945399E-08 )
( 2.62382642888435732E-08 , -3.06593638093759966E-08 )
( -4.31631444206820536E-09 , -1.35679730252886360E-08 )
x=3,y=0,z=0,t=0
( 1.12892883905317585E-08 , -8.47711407094624916E-09 )
( 2.14739368153399791E-08 , -1.27707652840081556E-08 )
( -3.49548387941189238E-08 , -7.77747002732980924E-09 )
( -4.34113371127085621E-08 , -1.65953863102190850E-08 )
( 2.72854167289282262E-09 , -3.21909569806628364E-08 )
( -1.72803654799294441E-08 , 2.79051952071773801E-08 )
( -1.39905787493571515E-08 , 1.44457041157044300E-09 )
( 1.12157343469808121E-08 , -1.07971032404149881E-08 )
( 2.94609893664112210E-08 , -7.50108191153691641E-09 )
( -3.22563002169164002E-09 , 3.70885186778818845E-09 )
( 1.71716927101017574E-08 , 7.67039762583056044E-09 )
( -3.88713010575726188E-09 , -1.38229674978547140E-09 )
x=0,y=1,z=0,t=0
( -2.43638660655450416E-09 , 2.96147768314011037E-09 )
( 1.51705100740213688E-08 , 1.11565926449362967E-08 )
( -1.46128941446053812E-08 , -3.55202521457162267E-09 )
( -1.09039918418753636E-08 , 9.67802645641313298E-09 )
( -2.13837846238084639E-08 , 1.93887897821083794E-09 )
( -8.94828924488805575E-09 , 4.61570178627016156E-09 )
( 3.60730169159581671E-09 , 2.32315145161748369E-09 )
( -2.32209464272691035E-08 , 1.63570446735524697E-08 )
( 1.02847482736073334E-08 , 1.06774033808242757E-08 )
( -4.93757216199726651E-09 , 2.78925004189202874E-08 )
( -2.35841202311789088E-09 , -1.22786770279979692E-08 )
( -2.41238295520152098E-08 , -4.29987444366973663E-09 )
x=1,y=1,z=0,t=0
( -2.59702190568741056E-09 , -1.74864264571555454E-08 )
( -3.85449835983797022E-09 , 2.83267967326787321E-08 )
( -1.52958445968438297E-08 , -1.43302199542761248E-08 )
( -1.12514903712665630E-08 , -3.50115490360545650E-09 )
( 1.62236587935924512E-09 , -1.53756167030677152E-09 )
( -2.13491083819059167E-08 , -2.73288725076055619E-09 )
( 1.03653965946664614E-08 , 1.03898001018399705E-08 )
( -4.16695916274536257E-08 , -9.80379783259819669E-10 )
( 2.14506992723903620E-08 , 9.26071470507514454E-09 )
( -2.35412446789216801E-08 , -1.71767950236717383E-08 )
( 1.21365582886683250E-08 , -7.95191286058325169E-09 )
( -2.90730034351104250E-08 , -7.55170544544842210E-09 )
x=2,y=1,z=0,t=0
( -4.72106514508565957E-08 , 7.44579316994847993E-09 )
( -1.84824265073671732E-08 , 3.77218833003009592E-09 )
( -1.69788103765685559E-08 , -9.21993725627588699E-09 )
( 7.38438598480399808E-09 , 2.44722804446690723E-09 )
( 1.64341165595963308E-08 , 8.93902805113623482E-09 )
( 1.80921342453966420E-08 , 6.20795824498057126E-09 )
( -1.56803687626736541E-08 , -7.32830716821985883E-09 )
( -1.85381563521845572E-09 , -9.97388743749665073E-09 )
( -9.17805571641271994E-09 , -2.20654333364841709E-08 )
( 2.46706902145658004E-08 , 8.09542797840337281E-09 )
( -3.02140556529295698E-09 , -2.35870895974300658E-08 )
( -9.59344640646718039E-10 , 3.65592848886293137E-09 )
x=3,y=1,z=0,t=0
( -5.48152543075162873E-09 , -5.65558558347294930E-09 )
( -8.94670161288019292E-09 , -4.44443097068209531E-09 )
( -1.73194973337633933E-09 , -7.43311202920452681E-09 )
( -1.76943723098427353E-08 , 3.17263307033124814E-08 )
( -2.96095579601862981E-08 , 2.53072618182849237E-08 )
( -1.35410574490888122E-08 , -4.32136965365873300E-09 )
( -1.76459257904942199E-08 , -3.69061853892679231E-08 )
( -1.07182785391881338E-09 , -3.81642207918878937E-08 )
( 3.41606638083345852E-08 , -2.84147226802779455E-08 )
( -4.22544638790172896E-08 , 2.33148599669464077E-08 )
( -1.19854180697891443E-08 , -4.89646920075898981E-09 )
( 9.98360566148557928E-09 , -2.79413489425369281E-08 )
x=0,y=2,z=0,t=0
( 1.71355745483322761E-08 , -1.58187427324404288E-08 )
( 6.72472469257057286E-10 , 1.31158537098383583E-08 )
( -6.91339304343295437E-10 , -4.73093870416848716E-09 )
( 2.97536730985389737E-08 , -3.09139539258612790E-09 )
( -3.70373765976592248E-08 , -1.90094575644103642E-08 )
( 7.13343960839620954E-09 , 1.04398465539301016E-08 )
( 1.31670865093324080E-08 , -6.35340521719445285E-10 )
( 7.77227347531778868E-10 , 2.57240633094291389E-08 )
( -1.21395535238895069E-08 , -2.06167646984701672E-10 )
( 7.07930463914101154E-09 , 1.83511560589103310E-08 )
( 9.08823411987822899E-09 , -6.44573140807673115E-10 )
( -1.58371499404505494E-08 , 3.32839930408228603E-09 )
x=1,y=2,z=0,t=0
( -1.94967841526938583E-08 , 1.97127327464959331E-08 )
( -1.76013851313661249E-09 , -7.60708661706905826E-09 )
( 1.92109494412138335E-08 , -1.33913548802371294E-08 )
( -3.56600410918855381E-09 , -9.49304706265933619E-09 )
( -3.32151338111306511E-08 , -1.21122352054646530E-08 )
( 1.61867857557485992E-08 , 7.71088662482385953E-09 )
( 1.99834503692545493E-08 , 1.02794287715921163E-10 )
( 2.62204233442607969E-08 , -5.55346719405348397E-09 )
( 5.33061373862155994E-08 , 5.65504606783577984E-09 )
( -5.40850019025560905E-10 , 4.09207288919077988E-08 )
( 7.82663387657927296E-09 , 1.21721858129655840E-09 )
( 7.57785438080697126E-09 , 2.21239573788152525E-08 )
x=2,y=2,z=0,t=0
( 2.55889707652349280E-08 , 1.56314452453962932E-08 )
( -8.70082794665741298E-09 , 3.55606062001702140E-08 )
( 1.95244339047708644E-08 , -3.26302287679559513E-09 )
( -3.63919662322164664E-10 , 2.72241209341285059E-08 )
( -3.45683385282463064E-09 , 3.18136216149326032E-08 )
( 3.40485049336846660E-08 , -1.58362161968010127E-09 )
( 8.63165867005298425E-09 , -1.97487509019288979E-09 )
( 4.45014129369269607E-08 , -1.33470876690928797E-08 )
( 3.92495218278912536E-08 , -1.10889785159956140E-08 )
( -1.45190580009267726E-08 , -1.40379315034338263E-08 )
( 7.00629459554482138E-09 , 1.57050585680167534E-08 )
( 1.10499466671274446E-08 , 2.77654597510319319E-08 )
x=3,y=2,z=0,t=0
( -4.16656723311265256E-08 , -2.97540945998627608E-08 )
( -2.43021104455635999E-08 , 1.91365747635975428E-08 )
( 7.74174853844754844E-10 , -1.23715504706390195E-08 )
( 4.32988797053688712E-08 , -4.52217539680260983E-09 )
( 3.30328289672702073E-10 , -2.63020168340284683E-08 )
( 5.83793285527602761E-09 , 1.32545230021290690E-09 )
( 7.05111904743032171E-09 , -2.45044686800987899E-08 )
( 1.35277835318246517E-08 , 1.57372149873755757E-08 )
( 8.95162683698135740E-09 , -2.27913163173884568E-08 )
( -3.70106892153807748E-08 , -2.70883140577323147E-09 )
( 2.49966162089104579E-08 , -2.55415876517569744E-08 )
( -3.34825467400505985E-08 , -9.62188254972217139E-09 )
x=0,y=3,z=0,t=0
( -9.88587646014466659E-10 , -3.68352465521840516E-08 )
( 5.67635659260708918E-09 , 5.86237461632650144E-09 )
( 1.24652854315874793E-08 , 2.01166089114962258E-08 )
( 1.99538355334316824E-08 , -2.80580958850852169E-09 )
( 1.20637153574606207E-09 , 7.34440226866087810E-09 )
( -1.43566347754362267E-08 , -2.00012640507732688E-08 )
( -1.71876119679371098E-09 , -8.10176201943845878E-09 )
( -3.78028650313548116E-09 , 1.93771430413455555E-08 )
( 1.24657541222207711E-08 , -9.77177655775154972E-09 )
( 3.90173866344848127E-09 , -1.70350435802981434E-09 )
( -4.17661031535646477E-09 , -2.00241733502643332E-08 )
( 1.84802208162057304E-08 , 8.12127289703496252E-09 )
x=1,y=3,z=0,t=0
( 1.08345610486407874E-08 , 1.30823750202874926E-08 )
( 2.27312321182165153E-08 , 3.59667469667086893E-09 )
( 1.62807334954993547E-08 , -1.57118614174814241E-08 )
( -1.80538555109050754E-08 , -2.07827590329062117E-09 )
( -2.15378626863380715E-08 , -1.96032437007827116E-08 )
( 1.38122246447315390E-08 , -5.84389043899063623E-10 )
( -3.78156081902817264E-09 , -2.08455289053063228E-09 )
( 4.81266720736628947E-08 , -1.96354495094886015E-08 )
( -1.69603271044232269E-08 , 6.20444056648073277E-09 )
( 1.66858869202572694E-08 , -3.90723472801196625E-09 )
( -4.94681754049183941E-09 , 1.91929584255475842E-08 )
( -4.84663884753426080E-09 , -1.12930706429000647E-08 )
x=2,y=3,z=0,t=0
( 2.36440748734637735E-08 , 4.41260292199088909E-08 )
( 1.25172787840369379E-08 , 2.55302479055739621E-08 )
( 4.36449843697927005E-08 , 1.63394656374295036E-08 )
( -1.97359184485793439E-08 , 1.59824033819167101E-08 )
( -2.99617857605527973E-08 , 2.00696057662480503E-08 )
( -6.35321223077675075E-09 , 2.67970563057971710E-08 )
( 4.03030323394619141E-10 , -1.16945420582605063E-09 )
( 1.44151219851645318E-08 , -2.28874861186693005E-08 )
( -1.78326057080032934E-08 , 1.62440686308209367E-08 )
( -1.74462726150643424E-08 , 5.88120019847523562E-09 )
( 3.76531261398534116E-08 , -2.55079891506200296E-08 )
( 1.68467065163548556E-08 , -2.80675791451391171E-08 )
x=3,y=3,z=0,t=0
( 1.86591702795151814E-08 , 3.80335351819448697E-08 )
( -5.39251743540695731E-09 , 6.28339719081196724E-09 )
( 1.56114033322526302E-08 , -8.48032670783721494E-10 )
( -2.32750997857492567E-08 , 5.29741752649454949E-08 )
( -9.78718546743872320E-09 , -3.45185050112126224E-08 )
( 1.28127657795849427E-09 , 7.93534880842138016E-09 )
( 3.59892717352396554E-08 , -1.32075910445256900E-08 )
( 3.07267707191921974E-08 , 2.73370332976075927E-08 )
( 1.25627718764493373E-08 , -1.27061025821127728E-08 )
( -1.43617041378925497E-08 , -2.95133215340817132E-08 )
( 1.59626990486159974E-08 , -3.10436367764167630E-08 )
( -3.73399392505610602E-08 , 1.90015542846349536E-08 )
x=0,y=0,z=1,t=0
( -9.25300930080835384E-09 , -2.62587462062109640E-08 )
( -1.58825403186368901E-08 , -1.22157258412201506E-08 )
( -1.07066808084523403E-08 , -1.39007565481626524E-08 )
( -6.15026098532456454E-09 , 2.87142144383333930E-08 )
( -5.22306969801762914E-09 , -1.42280329954726509E-08 )
( 1.68915195921496348E-08 , -3.49179961478326495E-09 )
( 2.51445159415440377E-09 , 2.43154932913573653E-09 )
( -2.55379272515659465E-08 , -1.80543655070748259E-08 )
( -1.07967247229589825E-08 , 3.21855083459242155E-08 )
( 3.64305757940262646E-08 , 2.20044262455231669E-08 )
( -1.08094463889826667E-08 , 2.90791171545021872E-09 )
( 6.10451664977465997E-09 , -8.90014048358120144E-09 )
x=1,y=0,z=1,t=0
( -4.44439625040014502E-10 , 5.32084746118918725E-09 )
( 2.15651354904241966E-08 , -1.60689675791434344E-08 )
( -9.09261111074357982E-09 , -2.62085217465600790E-08 )
( 1.38661059384763597E-09 , -3.05128252315251341E-09 )
( -4.94369589086531923E-08 , 1.39937610447490378E-08 )
( 2.23959675613738720E-08 , 2.32960648634921800E-08 )
( -4.06431766471884268E-10 , -3.94637736438574097E-09 )
( 2.77723125416350980E-08 , 3.96609471869606060E-08 )
( -1.00788418223154268E-09 , 1.21099064256152910E-08 )
( 1.02029774157104113E-08 , 1.75161676245210909E-08 )
( 2.27944990547943586E-09 , -5.18570780054555911E-08 )
( 4.29891682974403932E-08 , -1.15397142491126885E-08 )
x=2,y=0,z=1,t=0
( -2.45416024408447605E-08 , 1.93022576556544644E-08 )
( 1.28771116147406258E-08 , -3.94460748958740566E-08 )
( 1.26021617705760751E-08 , -1.35907505572421679E-08 )
( -2.39648023434416478E-08 , 8.91141322193505692E-09 )
( 1.28933774813850411E-08 , 2.53299383637378506E-08 )
( 4.08914381788333773E-09 , 9.96225708824291406E-09 )
( 1.21852237882511052E-08 , 9.23932034576846783E-09 )
( -4.33011102960994055E-08 , -2.28704342735295522E-08 )
( -2.96610347625296955E-08 , -1.34584180180330152E-08 )
( 5.45584591585995727E-09 , 3.23701309054079961E-09 )
( -2.38331109644629756E-08 , -1.65611276647841300E-08 )
( 6.06804381354166549E-09 , 3.35105106623795769E-08 )
x=3,y=0,z=1,t=0
( -1.99756783021796289E-08 , -2.70757348239611164E-10 )
( -2.58543404050582396E-08 , 1.65254780356509096E-08 )
( -1.91637705425894221E-08 , -3.60157172810781845E-08 )
( -1.18705407536138686E-08 , -1.40801315684271115E-08 )
( 2.96172834359357839E-08 , 2.47992726007920992E-09 )
( -4.40294480840522579E-09 , 3.37219726206534528E-09 )
( 4.79526298367340393E-09 , -1.89385483004212417E-08 )
( 3.78306565886231558E-09 , -3.63831632099687652E-08 )
( 1.18764060530496639E-08 , -6.96844399256389032E-10 )
( -9.04368595014774084E-09 , 2.35185123550463837E-08 )
( -2.81955987424650697E-08 , 2.40608334071795697E-08 )
( 9.54947322229486701E-09 , -5.63539193417321142E-09 )
x=0,y=1,z=1,t=0
( -7.97498856385119140E-09 , -9.37907718813944657E-09 )
( -5.10362690874925884E-09 , 5.96782726539440817E-09 )
( 1.08985949173432134E-08 , -2.26386630306310872E-08 )
( 3.22040237690493088E-09 , -2.01922791132845283E-08 )
( 6.49506481464693217E-09 , -1.80764414760847553E-09 )
( -5.89589646875270353E-10 , 1.81988104635727431E-08 )
( 1.90291641832976027E-08 , 1.31886199269989000E-08 )
( -1.59655285608842112E-08 , 1.38452600584866152E-09 )
( -1.15447860188327913E-08 , 1.56907637384940513E-08 )
( 3.04391459274291236E-09 , 1.38285218169547614E-08 )
( 2.34058710620658758E-09 , 3.77128940484886236E-09 )
( -2.54132690674252391E-08 , 1.16062242637118465E-09 )
x=1,y=1,z=1,t=0
( 6.13138553164768133E-09 , -1.83719040187546791E-08 )
( -2.20732455138343102E-08 , 5.68843962623807032E-09 )
( 5.83821925507614055E-09 , 1.98767585602352284E-09 )
( 2.84352630150257034E-08 , 1.20938184635773110E-08 )
( -2.96159778508848697E-09 , 1.43580327843924112E-08 )
( 1.63331613867426439E-08 , -1.99351108117251314E-08 )
( -2.31995701583214142E-08 , 3.36196089388699535E-08 )
( 1.58578089983704715E-08 , -8.34675037865853844E-09 )
( 4.04012621533925942E-09 , 2.18823486979633463E-08 )
( -4.53217736814652444E-10 , -2.64395358032439523E-08 )
( 1.88245937281766794E-08 , -1.38701367456251551E-08 )
( 6.55412234709366000E-10 , -2.44673558775484811E-08 )
x=2,y=1,z=1,t=0
( 3.45242054001251769E-08 , -3.65866633139270304E-08 )
