index: 0
( 2.67623003436464628E-08 , -9.26359947631640871E-09 )
( -1.36050669863787903E-08 , 6.77794116551890734E-10 )
( -7.39025030223864261E-09 , 2.02869342315777511E-09 )
( 3.07110035745287571E-08 , -3.07343958758403717E-10 )
( 1.17130539383119812E-08 , 4.98883275901824861E-09 )
( 1.25854248481336858E-08 , 7.00797464945785753E-09 )
( -8.28055917172444867E-09 , -2.53192746189027130E-09 )
( 2.96561455172857085E-08 , -6.74035727874485024E-08 )
( 5.05579640121608556E-08 , -3.28878519566509868E-08 )
( -1.05064892892543386E-08 , -1.41971353231090736E-09 )
( 6.85924012054016104E-09 , -4.76688642699271900E-08 )
( 2.80115294898860165E-08 , 1.17358607779633248E-08 )
index: 1
( 5.02474502246380604E-09 , 1.09595023612007397E-08 )
( -3.96285174624557944E-08 , 3.10434892963690751E-08 )
( -2.52361993686284697E-08 , 3.04558934838646997E-08 )
( 1.72273070667857103E-08 , -7.02346689908635770E-09 )
( 5.07967549466955478E-08 , -1.09468496878096263E-10 )
( 5.12868552579127955E-08 , -7.45079229672116853E-09 )
( -9.59673628340649733E-09 , -5.03797744314844936E-09 )
( -8.45245890927737408E-09 , 2.17419814462617114E-11 )
( 2.31668292765305948E-08 , -4.36637287259652434E-09 )
( 2.54507992777750843E-08 , -8.92781245696301735E-09 )
( -9.89014611077919220E-09 , -5.93608123726024259E-08 )
( -1.98634543349521576E-08 , 1.90848598152607777E-08 )
index: 2
( -2.57815428979861001E-08 , -5.04983842498545064E-09 )
( 4.00216835168571130E-09 , -8.64850132155754279E-09 )
( 5.72658240765686665E-09 , 3.48018376861320382E-08 )
( 2.05387997896786738E-08 , -1.73044062300502253E-08 )
( 1.81753608186743020E-08 , -7.34823831631669168E-08 )
( 1.37546865313315609E-08 , -3.93585856463570235E-08 )
( 2.14273227613675131E-08 , -9.86897635106306817E-09 )
( -2.60595269373151923E-08 , -2.87558277473287956E-09 )
( -2.36375768888457164E-08 , -1.30016749920943820E-08 )
( 3.28444773834852161E-08 , -4.41294462818262192E-08 )
( -4.73675853243535997E-08 , -6.78695911829988050E-08 )
( -1.13989615457560061E-09 , -3.84328092594756057E-08 )
index: 3
( -2.75639091371736658E-08 , -5.11536256694784093E-09 )
( -1.62077490560632030E-08 , 4.68563583532145996E-08 )
( 1.60081117939409279E-08 , -5.89994248532098744E-09 )
( -5.33546039122278882E-10 , -3.87285909575752043E-08 )
( 6.22615050738797254E-09 , 2.88308004482354603E-08 )
( -4.45943541195528995E-08 , 6.23308410061113523E-08 )
( 5.41181262464547998E-08 , -3.38955021329380306E-09 )
( 2.02295817755021054E-08 , 8.85234755814619997E-09 )
( 2.14902366641248230E-08 , -1.85990660196648703E-08 )
( 1.11588488636619133E-08 , 2.87728937964674440E-08 )
( 6.96068085025139700E-09 , -1.13251382558718928E-08 )
( -2.38579521258618405E-09 , -1.69328908500982286E-08 )
index: 4
( -4.69396735354944745E-08 , -7.37527437513102878E-09 )
( -9.72703815143265012E-09 , 5.63845418221023796E-08 )
( -1.63163280186686631E-08 , 3.99011085234983426E-09 )
( -3.36477451329384389E-08 , -1.98406482221451362E-08 )
( 2.93165119126640321E-09 , -1.75628383691700368E-08 )
( 2.39295227503554883E-08 , -9.52242628576545456E-08 )
( 4.43676846689793020E-09 , 3.01949018876483788E-09 )
( -1.16314831613059222E-08 , -5.04346598805187290E-09 )
( -2.28874034319822018E-08 , -3.52944736350540188E-08 )
( 6.29590584164266955E-09 , -1.09993151086297215E-09 )
( 2.16587800452896621E-08 , 2.49474118297665383E-08 )
( 7.58630856983087514E-09 , -1.30105902863201333E-08 )
index: 5
( -2.78194554223242370E-08 , 2.05448754832361274E-08 )
( -4.74805188595962180E-08 , 1.29863749297881735E-09 )
( -9.61501668278688176E-09 , 3.83329280519571400E-08 )
( -2.07755709651949455E-08 , 3.81899244966495651E-08 )
( 6.74199929109259676E-08 , -1.04468439139440424E-08 )
( -1.46353947468678716E-09 , 1.10087725779594912E-08 )
( -3.55766455102706444E-08 , -2.32066105652981145E-08 )
( 9.63033700807512319E-09 , 4.35041388321603272E-09 )
( 3.24867744659780160E-09 , -3.88006620710281886E-08 )
( 4.94582704864833994E-08 , 3.43451471303901655E-08 )
( 2.30146081860091354E-08 , -5.31310904952696206E-09 )
( -6.92487397481343264E-09 , 2.52068915335557649E-09 )
index: 6
( 4.11030126291349141E-09 , 2.04532938491173120E-08 )
( -5.04227720127843950E-09 , -1.38393384162497259E-08 )
( 1.80814742353944204E-08 , -5.23977134301275806E-08 )
( 8.46021033589243568E-08 , 2.93085068176841152E-08 )
( -3.80940228603330162E-08 , 7.91602571389720948E-09 )
( 4.02172566455463193E-08 , 3.78824855022265938E-08 )
( -3.30160247756934538E-08 , -2.64033668356275750E-08 )
( 6.20978927158113689E-09 , 2.60294215980041155E-08 )
( 1.10288193788570379E-08 , -2.12479816272759533E-08 )
( -3.26004171068569763E-08 , -4.96268825661739086E-08 )
( 5.18244468111622050E-08 , -1.63915227118450548E-08 )
( 5.48025188547008715E-09 , 5.78748185808973677E-08 )
index: 7
( 3.58524653436479520E-08 , 3.91917589831333080E-08 )
( -2.62213537729774824E-08 , 4.25063852701620160E-08 )
( -5.48866776914772854E-09 , 4.48098285593441958E-09 )
( 6.17136847266575493E-09 , -8.97503953560530322E-09 )
( -9.10329671300055529E-09 , -2.50162656994761738E-08 )
( -2.15575183507199860E-08 , 2.10720584556506474E-08 )
( -4.13327948133909666E-08 , 4.96157540545253174E-08 )
( 2.87772415822145625E-08 , 1.49585937636386173E-08 )
( -3.83583355164831597E-08 , 2.03587350366104833E-08 )
( 2.44446854594085786E-08 , -2.71514919726136256E-08 )
( -3.10302971419785965E-08 , -8.27543071134070374E-09 )
( -1.28316150359227137E-08 , -4.08257966363858545E-09 )
index: 8
( -6.12584146313345361E-08 , -3.17136017026871085E-08 )
( -3.31499903939975400E-09 , 5.04163374481759895E-09 )
( 5.25842186450559421E-09 , -2.35541831171102219E-08 )
( -2.69762162619622193E-08 , -1.69511794584721948E-08 )
( -1.54699801039237718E-08 , 1.30279812596609541E-08 )
( 2.65184440960097409E-08 , -3.59117177369681858E-08 )
( 3.52833903817955135E-09 , -1.92769839651869022E-08 )
( -6.30220732351274525E-09 , 1.48304045870691398E-08 )
( -5.22037351134148069E-08 , -3.07505491620183052E-08 )
( -5.68377187191581354E-10 , -1.25719906885247851E-08 )
( -7.45333549551784249E-09 , -4.78578768621700193E-08 )
( 4.67099140740810699E-08 , 4.11580559603074422E-08 )
index: 9
( 4.59657538075838967E-08 , 9.75864079290141016E-09 )
( -4.46545390179486154E-08 , 4.97537107056669272E-09 )
( -6.25663598658770062E-09 , -4.33011889320705673E-08 )
( 1.91586173989287186E-08 , 9.03646354954685426E-09 )
( -7.08129503245185756E-08 , 3.83063933440244584E-08 )
