x=0,y=0,z=0,t=0
( 1.19956264909579234E-07 , -1.18107189858440877E-07 )
( -1.31653738855309410E-07 , -1.63248399606510079E-07 )
( -6.15089231421352623E-08 , -1.22260673792738232E-08 )
( -1.89494691730584136E-07 , -1.04290952731810396E-07 )
( 2.36661190394494933E-07 , -4.25304083888275118E-09 )
( -3.53922163339730138E-07 , 1.66974345539631804E-08 )
( -7.65825158922244240E-08 , -1.98191129952119510E-08 )
( 3.97902843216317894E-09 , 1.71178989763574010E-07 )
( 2.31401183733920602E-08 , 4.72999608404543274E-08 )
( 1.09881965901170724E-07 , 1.30272698974957482E-07 )
( 2.90185410272620855E-08 , 3.21911317615602967E-07 )
( -1.60514138069799010E-07 , 2.84643381972051327E-07 )
x=1,y=0,z=0,t=0
( 8.50195345308496683E-07 , -2.08205525317341743E-07 )
( -1.38617345839045808E-07 , -7.78383626509188414E-08 )
( 2.32319006221328808E-07 , 8.38177067630901380E-08 )
( -9.67537086421963264E-08 , -1.31262401709928462E-07 )
( -3.24475938928498234E-07 , -1.82391047353098621E-07 )
( -8.46071409386514350E-08 , -7.91959593906289107E-08 )
( -2.50298362303374537E-07 , 2.72304377444726144E-07 )
( -2.10929696248748621E-09 , -2.94179595152296647E-07 )
( -3.48334940265621085E-07 , 3.38558970907820258E-08 )
( 5.68300830187389277E-07 , -1.96210452035013304E-07 )
( 4.72662520785813146E-07 , 1.28300470650161938E-07 )
( 2.87231202720375453E-07 , 2.94372089985239782E-07 )
x=2,y=0,z=0,t=0
( -1.19676120099518408E-07 , -4.70576611043791005E-08 )
( -1.21886785778521216E-07 , 2.28636502487848022E-07 )
( 3.06718517162353244E-07 , -8.15760860943140181E-08 )
( 1.87322310366609784E-07 , -1.04361184523930611E-07 )
( -5.54682117498182366E-08 , 4.82732553734530751E-07 )
( 8.51583687874212951E-08 , -4.99230374360632414E-07 )
( 2.31394077665359893E-07 , 4.80873359818881542E-07 )
( 1.29736253209712105E-07 , 3.85293452574814670E-08 )
( 1.94977386479888803E-07 , 4.23009493747289273E-08 )
( -4.99168415065158972E-07 , -2.62590715223869190E-07 )
( -2.66415376962175093E-07 , 2.66615774362547264E-07 )
( -4.77133115849782001E-07 , -2.87159242464268700E-07 )
x=3,y=0,z=0,t=0
( 3.08171310773935354E-07 , -1.63442624013367426E-07 )
( -3.99032456928823199E-07 , -2.41094122693499246E-07 )
( -3.40620560868816526E-07 , 6.35072566247889617E-08 )
( 3.05767525279934370E-07 , 4.76537250648384644E-07 )
( -2.64170201937987984E-07 , -2.99420051242587103E-07 )
( 2.37411788727984929E-08 , 4.20191675205426977E-07 )
( 1.40020614170259455E-07 , 3.13798127729172071E-07 )
( 1.93205960225056505E-08 , -1.96417556971637512E-09 )
( -4.03983327962794551E-07 , 2.80038195631991110E-07 )
( -4.68996167894702952E-09 , 4.54197659872141871E-08 )
( 4.20034163497257941E-07 , -4.48312350720132242E-08 )
( 3.84805118199214038E-07 , 8.48011218073581970E-08 )
x=0,y=1,z=0,t=0
( -3.17368481565865057E-07 , -1.76023517423613998E-07 )
( 2.87067962675608786E-07 , -2.20265521681042314E-07 )
( 1.61379952922339435E-07 , -2.62587444894148536E-07 )
( 1.84457196298489638E-07 , -1.63464503519582939E-07 )
( -2.34297831935573242E-08 , -2.12604665692313134E-07 )
( 2.97049204908327270E-07 , -1.86168707605571224E-08 )
( -1.96718694149899663E-07 , -2.90271773729638089E-07 )
( 1.38393550045485455E-07 , -3.42921747866275961E-08 )
( 1.11511758804421640E-07 , -3.76765472877605031E-09 )
( 1.35920079818667228E-07 , -1.61214847527797140E-07 )
( 2.47395471308017007E-07 , 6.42545897126318009E-08 )
( -3.36363363792637708E-07 , 2.27481363110220206E-07 )
x=1,y=1,z=0,t=0
( 2.14817691245311173E-07 , -4.27976639196851974E-07 )
( -2.30214598357797859E-08 , -1.48205016455389425E-07 )
( 6.03666595692686565E-08 , -1.81922580884360729E-07 )
( -1.15072423073044203E-07 , 1.34063971552420147E-07 )
( -1.73893758038561576E-07 , 2.76262422253955894E-07 )
( -4.70512087543614042E-08 , 3.16907384057073222E-07 )
( 2.91835952894574979E-07 , -9.12967114859673764E-09 )
( -1.49988197943767954E-07 , 2.31019811966475303E-07 )
( -1.86104146681387671E-08 , -7.83963829007081864E-08 )
( -6.00395524041445288E-07 , -6.77355027522171762E-09 )
( 4.14433721249626735E-08 , 1.86395611678259133E-07 )
( -1.92361898873443580E-07 , -3.97470946173141014E-07 )
x=2,y=1,z=0,t=0
( -9.42251522475571279E-07 , 2.71532097984719986E-07 )
( 4.64907599514496148E-07 , 5.03480596142649504E-07 )
( -1.41335563696752327E-07 , 3.07314778643990611E-07 )
( -2.11679819952613360E-08 , 4.90685444609760542E-07 )
( 4.25517944462526676E-08 , -2.25468398507102140E-07 )
( -4.28106709264178101E-07 , 6.07605417644817566E-07 )
( 1.75312069034697951E-07 , 4.41935130225860397E-07 )
( -4.28976592112261928E-08 , 2.85654302674140720E-07 )
( -4.41522506013875336E-08 , -4.50530172295827408E-07 )
( -6.12644141352319780E-08 , -3.21152746763669654E-07 )
( -4.43310354774644907E-07 , -5.24170448604881314E-08 )
( -2.72503513940871039E-07 , -2.80809158009156003E-07 )
x=3,y=1,z=0,t=0
( -2.72204198024703289E-07 , -3.46958689063838743E-07 )
