index: 0
( -1.00076163812531298E-03 , 1.86959561679948209E-04 )
( 1.09579200353775424E-03 , -2.59412207896898579E-04 )
( -8.58190086388734919E-04 , 4.02926757759345137E-04 )
( 1.30338205158711420E-03 , 1.08132783944637567E-03 )
( -1.10970337431758243E-03 , 7.60475672113710864E-04 )
( -1.32437533517280924E-04 , -6.10625044656739301E-04 )
( -1.06406984506523584E-04 , -8.33864048462890192E-04 )
( 5.98949664101173238E-04 , -6.59313447377393291E-04 )
( -1.17790356303643529E-03 , 2.08816343996915191E-03 )
( -3.26284747486827809E-03 , -9.98466297131328593E-04 )
( 5.08412262345128013E-04 , -1.45127505303514412E-04 )
( 1.15496033657679293E-03 , 9.62955218762478549E-04 )
index: 1
( -5.32529065899913032E-04 , 7.99382496597953905E-04 )
( 8.11518308220312559E-04 , 2.71152459979945087E-03 )
( -5.83477347989790410E-04 , 1.24115165982872249E-03 )
( -8.61923440302268936E-04 , -1.04964528009913365E-03 )
( 7.82687255545231253E-04 , -1.11041097538093448E-03 )
( 5.31527257993014927E-04 , -1.13021840949107072E-03 )
( -1.45106582540626078E-04 , 1.49319116292057682E-03 )
( -1.16063169217404862E-03 , -6.26281311624030850E-04 )
( -1.15975216101649680E-03 , 1.95308088073435117E-03 )
( -4.92934244592506290E-04 , -8.41317654148163001E-04 )
( -2.86003418244189581E-03 , -6.18320263320246144E-05 )
( 2.65522946841765823E-05 , -7.97433938011086725E-04 )
index: 2
( -9.87322793008352673E-04 , 4.36858388661184546E-05 )
( -1.08202237347653244E-03 , 5.61074693537048376E-04 )
( 2.55690834743526729E-04 , 1.59037515354329894E-03 )
( -9.55384177239226428E-04 , 2.65355462305594193E-04 )
( -1.84249086695987456E-03 , -3.50730344204509348E-04 )
( -1.95749910077407585E-04 , 1.15904016651013648E-03 )
( -1.95626278877695896E-03 , 6.07440983864156376E-04 )
( -1.76844114964577845E-04 , 6.77009048204367048E-04 )
( 1.55833369270363850E-04 , -7.21876302523208075E-04 )
( 1.89374085746186246E-03 , -5.40381270231708039E-06 )
( 1.46041453342776631E-03 , 2.31049301784433479E-04 )
( -2.24965910275009597E-03 , -3.19691600143722030E-04 )
index: 3
( -2.50160708923403106E-03 , 8.18707181030426442E-04 )
( -5.73822961026916123E-04 , 4.28879006481021081E-04 )
( -6.93063353372283530E-05 , 3.04895489498894232E-05 )
( 3.07795932354144170E-05 , 4.10774046388781523E-04 )
( 1.05313233884947043E-03 , 1.99859896920804962E-03 )
( 1.59897336414487078E-03 , -7.71323979801206506E-04 )
( 1.69854406223173427E-03 , -1.58347857742368518E-03 )
( 5.75618758421264556E-04 , -1.38254213266457903E-03 )
( 1.42950315352042417E-03 , 6.05474066295762659E-04 )
( 6.68376190115223083E-04 , -2.43042992720441612E-04 )
( -2.40092463936583504E-04 , -8.22248937053003367E-04 )
( 1.88659843841329088E-03 , 8.59163608926148464E-05 )
index: 4
( -6.34507175958300314E-05 , -1.25322808496122892E-04 )
( -1.37679743046202185E-04 , -5.06439948966392467E-04 )
( -5.29233496162294891E-05 , 1.23154972270432105E-03 )
( -2.07383876012256444E-04 , -3.46483052638123321E-04 )
( -1.57402568052611783E-03 , -8.40717957738927818E-04 )
( 4.61735653746411616E-04 , 8.92737270578916045E-05 )
( 1.92128174559894819E-03 , 1.83314438079796357E-05 )
( -2.34600327173668756E-03 , 5.19416612047034123E-04 )
( 1.71366664869367471E-03 , -4.60952860506877058E-05 )
( 1.04937120260297900E-03 , -2.14024601040142468E-03 )
( 1.57053242111041989E-03 , 3.12192387544046965E-04 )
( 3.85323602184629117E-04 , 1.99282617481707667E-03 )
index: 5
( -7.47233549737462074E-05 , -1.01560979896887565E-03 )
( -1.32211631986902615E-03 , -4.39158964238891029E-04 )
( 2.51200111546395766E-03 , 1.00609846578477487E-03 )
( 9.59175659015376169E-04 , 1.14587164337030920E-03 )
( 8.14532854151133259E-04 , -7.62001352295310110E-04 )
( 4.40065722827325673E-05 , -9.26693637227297105E-04 )
( -9.95681214414012149E-04 , 2.15056665792450700E-03 )
( 9.23765913280991634E-04 , -1.30690456065341758E-03 )
( 7.41763755216855950E-04 , -1.06108835764773994E-03 )
( 1.88267695141457192E-04 , -1.38212528186388325E-03 )
( 2.11068672437992244E-03 , -8.76438908461954968E-04 )
( 1.61014511738243483E-03 , -1.63582029844382398E-03 )
index: 6
( 2.10148144352163748E-04 , -1.15046709165729771E-03 )
( -2.95968976127409557E-04 , 3.96783419927179129E-04 )
