index: 0
( 9.36121702296785871E-11 , 2.46129827293667720E-10 )
( -3.80903601736486051E-10 , 4.34395629732664601E-11 )
( 4.10126063387296863E-11 , -2.35997173797382054E-10 )
( -5.20909827330288337E-12 , 4.94051576533225407E-11 )
( -1.89202290626668510E-10 , -6.66115305337020569E-11 )
( -1.56355626522447002E-10 , 2.01430711844736745E-11 )
( 1.44049454706753498E-10 , 1.65883236307864973E-10 )
( -1.85094196476826994E-10 , -7.38463449029655222E-11 )
( 7.07912539548665656E-11 , -9.44860191784631936E-12 )
( 4.35239616977144036E-10 , 3.39375330124274440E-11 )
( 5.66652696242096567E-11 , 1.76688730384920216E-10 )
( -4.52573304730363427E-11 , -8.45796230603930922E-11 )
index: 1
( -2.30112494392946566E-10 , 1.49553329298658891E-11 )
( -1.34670372253047209E-10 , -1.77232011468136014E-10 )
( -1.85385102661939054E-10 , 7.58409175746089994E-11 )
( 3.54781436335351858E-11 , 9.65844221899019255E-11 )
( 2.06363292944652628E-10 , -3.71784890439361390E-11 )
( -1.45290983518538823E-10 , -9.47906295904514323E-11 )
( -4.59024358655455155E-11 , -6.31932828201795738E-11 )
( -2.72775440327279094E-10 , 1.58684662487204293E-10 )
( -4.76015421708607672E-10 , -1.36101741073643855E-10 )
( 6.78707579167502736E-11 , -6.23907980211189929E-11 )
( -1.47898222433834772E-10 , -3.75759286348112981E-11 )
( 1.24901673498456846E-10 , -2.24045919307371159E-10 )
index: 2
( -8.64083079366466321E-11 , -3.46773272902643638E-10 )
( 2.50203709800642760E-10 , 3.28329390427440556E-11 )
( 3.64665071024500260E-11 , -2.53011905215430772E-11 )
( 9.05488639970940146E-12 , 1.50085374395874450E-10 )
( -1.74718813905505077E-11 , 1.73635084098904577E-11 )
( -2.74822862312106772E-10 , -1.92594172503241623E-10 )
( -1.47066308185326563E-10 , -1.16866572112368187E-10 )
( 2.48582189889908329E-10 , 1.53797645287216747E-11 )
( -7.85278137938607468E-12 , 9.02495980884996263E-11 )
( 1.84640135504971406E-10 , -9.05096930563166048E-11 )
( -1.47382117073548131E-10 , -3.11856867532528723E-11 )
( 1.21573124256591575E-10 , -1.97800515230943164E-10 )
index: 3
( 2.13995168385145982E-10 , -2.02875639247693785E-11 )
( -2.62641066711036821E-10 , -8.98529071665046167E-11 )
( -8.50156400708504471E-11 , -1.11682089291626279E-10 )
( 1.29726246953335781E-10 , 1.67626408996531304E-10 )
( 2.07487531529275007E-11 , -2.11369492284106588E-10 )
( 1.03490303375538702E-10 , -2.19974476329299118E-10 )
( -3.53797600873886480E-11 , -2.27207270235130274E-10 )
( 4.41344988172794471E-11 , 2.68572813017361459E-10 )
( 4.33818214306529946E-11 , -8.30341407057697131E-11 )
( 1.43440134306201827E-10 , -4.03898013387953658E-11 )
( -1.89532051395889047E-10 , 2.61909127175057264E-10 )
( 1.31695171630862560E-10 , 1.44627417457505297E-10 )
index: 4
( -2.16259009941573308E-10 , -2.82199336741008345E-10 )
( -1.26847946870135194E-10 , 3.73169458534626553E-11 )
( -4.96905499750454918E-11 , -2.00231060976463042E-10 )
( -8.22685313021181827E-11 , 2.98552761173051655E-11 )
( -1.27363542620609783E-11 , -1.62394782116286655E-10 )
( 1.56269014414286256E-10 , -1.20461581866534110E-10 )
( 1.87180790080081233E-11 , -1.25234115506843541E-10 )
( -2.34220181928883116E-11 , 7.23810963216004284E-11 )
( -1.21664830465177302E-10 , -2.67327278763313004E-10 )
( -1.47806868290126290E-10 , 1.20754526577982280E-11 )
( -1.33783616818508343E-10 , -1.40803056455323740E-10 )
( 1.11107964117218452E-10 , -1.13853996287176616E-10 )
index: 5
( -2.82126773884310130E-11 , 1.33733795186429953E-10 )
( -1.88017364853734032E-10 , -1.39386683672140213E-10 )
( 9.90129925734690911E-11 , -1.89957781946009671E-10 )
( -8.34519249811341167E-11 , -1.27250099653644413E-11 )
( -2.38563646458915202E-10 , -6.08179175903242774E-11 )
( 1.26258606419791778E-10 , 6.04021697067093152E-11 )
( 2.52055207931338768E-10 , -2.80094898893295849E-11 )
( 7.20340553053606997E-12 , 3.02744534187655111E-11 )
( -9.21949839709590087E-12 , 1.46634112670021502E-10 )
( 2.12239468437586569E-10 , -9.68035324211890600E-11 )
( 1.46539264707204120E-10 , -3.78194465573094045E-11 )
( 1.78865170689246606E-10 , -9.90355605955966632E-11 )
index: 6
( 3.53741099784503398E-11 , 6.50540700434926732E-11 )
( 3.48704707812442146E-11 , 1.22493878602376585E-10 )
( 1.76283415067217832E-10 , -1.51223906375931114E-10 )
( 8.97426697169254514E-12 , -2.85081876127170692E-12 )
( -5.86638844625279791E-11 , -1.79892121825317506E-10 )
( -2.41191461566635269E-10 , 2.51090433503544382E-10 )
( -2.87968256859365916E-10 , 1.70709915610306322E-10 )
( 2.11321022557712862E-10 , 6.78284451281039369E-11 )
( 1.97328299856293220E-10 , -4.61062793546115405E-11 )
( 7.89658577984890444E-11 , -3.68842870469406701E-10 )
( -1.99186357953906669E-10 , 1.80916562620379927E-10 )
( 2.59750356264432975E-11 , 2.54423067622686035E-10 )
index: 7
( 1.60746766829658298E-10 , -7.40374580131452472E-11 )
( 1.98434402425683585E-10 , 6.03495753539538230E-10 )
( -5.91234495644914299E-12 , 1.85077296265831019E-10 )
( -1.70077869308703572E-10 , -3.58787814386074609E-10 )
( 7.77853480888940244E-11 , 2.29186810030368585E-10 )
( 3.28116636173062208E-10 , -1.42895506592443139E-10 )
( 3.33932103053380327E-10 , -2.33972129433874845E-10 )
( -1.70649731043060160E-10 , 4.65392463353719712E-11 )
( 2.59450890095520235E-10 , 1.69798404600857438E-10 )
( 5.21956284925041740E-10 , 3.81134479779241632E-10 )
( -1.08823511635811379E-10 , -2.48992037537739044E-10 )
( -4.95680146181057384E-10 , -1.84135081445716910E-10 )
index: 8
( -4.90642140308332729E-11 , 9.26056606459861883E-11 )
( 1.42943176931947093E-10 , -1.94125972805596169E-10 )
( -9.96764048678504761E-11 , 1.05332716709618683E-10 )
( -2.55102392899070299E-12 , 4.06645390666261905E-10 )
( 1.37728132572770468E-10 , -1.01202869885563723E-10 )
( -5.31224369772619402E-11 , -2.70422838928143827E-10 )
( 4.72702791538101263E-11 , -4.00035963843313437E-11 )
( -5.73424257007313250E-11 , -4.77260512163130201E-10 )
( -1.16183858159665566E-10 , -2.92720014645635425E-10 )
( 8.53553855325442888E-11 , 1.18036325906928221E-10 )
( 3.12007245342692859E-11 , 8.95041205019618898E-11 )
( 5.52848601113589601E-11 , 4.70449448425845355E-11 )
index: 9
( -2.82223673194995457E-12 , -3.84868734584676425E-10 )
( 1.16796757957861613E-10 , 1.74178738641574539E-10 )
( 1.78695981634764147E-10 , 1.68956241207649991E-10 )
( 1.09336792209748851E-10 , 1.63020245961250333E-10 )
( 7.86897626015631521E-11 , -3.46409282241067399E-11 )
( -9.98900469568179004E-11 , 2.06433048915653660E-11 )
( 5.13900543712745358E-10 , 6.20015511692256076E-11 )
( -1.24203922464591313E-10 , 1.06186186346945378E-10 )
( 2.30374522666682514E-11 , 2.17711188337903659E-11 )
