x=0,y=0,z=0,t=0
( 5.25892935648662307E-04 , 2.99622966041470816E-03 )
( -6.63231662878423136E-03 , -1.02088647569121335E-03 )
( 3.24400901736409840E-03 , 1.61780360939943685E-03 )
( -1.60741796976300328E-03 , 9.20574475911125137E-03 )
( -9.68417193805598368E-03 , -1.04908724875815117E-02 )
( -5.15420977061075477E-03 , 1.34239072242867512E-02 )
( -1.05729531163189141E-02 , -1.76287377119707135E-03 )
( -4.65866738332707756E-03 , -8.34690564202185403E-03 )
( -9.90013794134691257E-04 , -7.07915092955413786E-03 )
( 5.58053016616122822E-03 , 4.67545097995672324E-04 )
( -6.12798949902209635E-04 , 7.74180572440382603E-03 )
( -1.03734655702480208E-02 , -1.14966702086020294E-03 )
x=1,y=0,z=0,t=0
( 8.35407536276934481E-03 , -1.79872759975999996E-02 )
( -1.37963836780977799E-02 , 1.04577128140172781E-02 )
( -1.61304197865398853E-02 , 1.67321538044725056E-03 )
( 1.56197963095291124E-03 , -1.05926931314948569E-02 )
( 9.29409739744099447E-03 , -6.55558435756283496E-03 )
( -1.35864129217936509E-02 , 8.11167668742014680E-03 )
( 1.19152133740075966E-02 , 7.60229656166988739E-03 )
( 4.35630663591709839E-03 , -3.27555383007363012E-03 )
( -1.85944417269394632E-02 , -1.04399638215650747E-02 )
( -8.72468139516330288E-03 , -1.95859865794486485E-02 )
( 2.24457876747857291E-02 , -6.37577121331008544E-03 )
( -2.28975386477511377E-03 , -3.48486525496708062E-03 )
x=2,y=0,z=0,t=0
( 2.73194098756688111E-03 , -2.06131874925361089E-03 )
( 6.23771637155850350E-03 , 3.51757774906421997E-03 )
( 9.67000493168625706E-03 , 1.19636555607058777E-02 )
( -1.89698105147663009E-04 , -1.90479852278775284E-03 )
( -1.48733850326226002E-02 , 3.37223480299462391E-03 )
( 1.06816751616526200E-02 , 6.07776551071943262E-03 )
( -5.30474962662604542E-03 , -3.33974310478653627E-03 )
( 7.61429867076571319E-03 , 2.69669640682283556E-03 )
( 2.08939720555093543E-03 , -5.15792347963428977E-03 )
( 3.11705667495108460E-03 , -8.16617802894472472E-03 )
( 1.69974677934825154E-03 , -1.41870359641712890E-03 )
( 1.21329910239454004E-02 , -2.50836886862737096E-03 )
x=3,y=0,z=0,t=0
( 1.06141806871022301E-02 , -7.25887382660043642E-03 )
( -7.99433929095635931E-03 , -1.13480520758397329E-02 )
( 9.53944503651040984E-03 , -1.49225485504861088E-02 )
( -1.31836239727401994E-02 , 1.68799496785634086E-02 )
( 1.63177087367323038E-03 , -8.09320730197922618E-03 )
( -5.28942574838597943E-03 , 2.08219142285854530E-02 )
( 6.57508135396031243E-03 , 1.49176906766726580E-02 )
( 9.18910577862873390E-03 , -2.90739082227712588E-03 )
( -3.50120096270008299E-02 , -3.94744053492065462E-03 )
( -7.17688497206519366E-03 , -1.39585159421853205E-03 )
( 1.31965707104448760E-02 , -3.84067472181271992E-03 )
( 1.11848384557383662E-02 , 2.05246472802480782E-02 )
x=0,y=1,z=0,t=0
( -4.44407089603593766E-04 , 7.29842102137209098E-03 )
( -1.89097100137114579E-03 , 3.55618778594509865E-03 )
( 8.00699217858371519E-04 , -7.63693577233886221E-03 )
( 6.49180489372728174E-03 , -2.30690573255658629E-04 )
( -1.42494076444431659E-02 , -4.36673465234887169E-03 )
( -6.82451266649613131E-03 , 1.72176958421917624E-03 )
( -5.17556976805170176E-03 , -2.53652665509914712E-03 )
( 1.95858326484726099E-02 , -1.61383808518908642E-02 )
( -1.09304852768900371E-02 , -1.32493649733469755E-02 )
( 1.90728779196625980E-02 , -2.14995949299683006E-02 )
( 7.00163602520276034E-03 , -1.55688621095083427E-02 )
( -7.70334537149491676E-03 , -8.25819854491120428E-04 )
x=1,y=1,z=0,t=0
( -2.42251380961241158E-02 , -1.68482226572476967E-02 )
( -3.24600531700115725E-03 , -5.46677095079546160E-03 )
( -1.21719385674451050E-02 , 2.77400605259098525E-03 )
( 1.24219497850646060E-03 , 2.62519676991739264E-03 )
( 2.47387836946342263E-03 , 1.05116001976380199E-02 )
( 7.22838598141792559E-03 , 7.07927931585190622E-04 )
( 2.98473724114464668E-03 , -1.40624344471294363E-02 )
( -2.17845998318559348E-03 , 7.64362647165727892E-03 )
( -5.52550257341104419E-03 , 1.47442697141039712E-02 )
( 8.56838861298054970E-04 , 2.11212232285554607E-02 )
( -4.30658774984517094E-03 , -2.70244106698226943E-03 )
( -1.26668095518567420E-02 , 2.63103843697809342E-02 )
x=2,y=1,z=0,t=0
( -1.31082126677670684E-03 , 7.48599872232758208E-04 )
( -4.82255922188582452E-03 , 9.16087620355328543E-03 )
( 1.96361083373888801E-02 , -7.17719734894887388E-03 )
( -1.71507753238983041E-02 , 7.53726912451756735E-03 )
( -1.64774788319927475E-03 , 4.57105933587092887E-03 )
( -6.91564676910323348E-03 , 5.66695857753504381E-03 )
( -3.07267461548872516E-03 , 2.40397661824399110E-03 )
( -3.71607043438755558E-03 , -3.00181516689484182E-03 )
( -3.28136813044247692E-03 , -1.07030144747720223E-02 )
( 7.60223585587128849E-03 , 5.69238425310757828E-03 )
( -1.49166711194769451E-03 , 8.31234972129886972E-03 )
( -2.34853813087572850E-03 , 1.21959925637492791E-02 )
x=3,y=1,z=0,t=0
( 1.71527188005156546E-03 , -4.72452547015170601E-03 )
( 7.81071413019838491E-03 , 1.47698915973722231E-03 )
( 1.10248189182702745E-02 , 8.89879926036671494E-04 )
( 7.73499971691678917E-03 , 1.32046088415347443E-02 )
( 1.03137604546281788E-02 , -2.78241225009317767E-03 )
( -1.10400145731747203E-02 , -1.77910115832762387E-02 )
( -9.76234589299984114E-03 , -5.71188678332308544E-03 )
( -8.42001633861366380E-03 , 2.88900839413552130E-03 )
( 1.17303197130837755E-02 , 1.43916001570903486E-02 )
( -5.66220019924416722E-03 , -2.02656633303678960E-03 )
( -1.68418823311934120E-03 , -4.32103555018873136E-03 )
( 6.56041385174164701E-04 , -1.38101124074798444E-02 )
x=0,y=2,z=0,t=0
( -1.23208343436999653E-02 , -2.78510951135346654E-03 )
( -7.35335836401373316E-03 , 1.15877174419622732E-02 )
( 3.91274335970360869E-03 , 3.71717859739990799E-03 )
( 2.87725285392566007E-03 , 4.41255857102817051E-03 )
( -6.53614545498333588E-03 , 3.22482768691218207E-03 )
( -2.58700864509003436E-03 , -1.95512033104077321E-03 )
( 6.03399066287764983E-03 , 2.14460503904792023E-03 )
( 1.06984855349489538E-02 , 5.95052616241887374E-03 )
( 1.16429637079658588E-02 , -5.50729040584742183E-04 )
( 2.47261182471003680E-03 , -1.27164444552413684E-03 )
( -1.63098158119726923E-03 , 2.36092360825755426E-04 )
( 1.43636722306271294E-02 , -3.16216615399273144E-03 )
x=1,y=2,z=0,t=0
( -1.61289660382907367E-02 , -2.01158786021977780E-02 )
( -6.83626952269914771E-03 , -8.09712900584978398E-03 )
( 2.17773440166710124E-02 , -2.63688160502558479E-02 )
( -6.63510379030228439E-03 , -3.74563684477754039E-02 )
( -1.02088089195762656E-02 , -1.61982861544231020E-03 )
( -1.56782459051070218E-03 , -1.69802084661535499E-02 )
( -1.16113808490365261E-02 , -3.12360389288592125E-02 )
( 5.60097711216801103E-03 , -5.43927676864960300E-03 )
( 1.32209645424927573E-02 , -1.55602046675833647E-02 )
( -1.03711131122722379E-02 , 1.15870324534244635E-02 )
( -1.10810291317765056E-02 , -1.35473219395308951E-02 )
( 7.02609958064923795E-03 , 1.91715663962256262E-02 )
x=2,y=2,z=0,t=0
( -2.06999801402174555E-03 , -1.30586307502548547E-02 )
( 2.03470762324509764E-03 , -3.08157040659407574E-03 )
( -1.03576110284053571E-02 , 1.67529278840504205E-02 )
( 6.78319742941217545E-03 , 4.75744805352485605E-04 )
( -6.42624605445649404E-03 , 1.07183047930622562E-02 )
( -9.20661822602793049E-03 , 4.46304701252080854E-03 )
( 4.79018202182599721E-03 , -5.33103073044359672E-04 )
( 6.66094896539272570E-03 , -1.25017160987930497E-02 )
( 7.02043618473188746E-03 , -3.02020954978743979E-03 )
( 1.18495530589106599E-02 , -2.07585584620903919E-04 )
( 1.20062576793296821E-02 , 1.42069574236674892E-02 )
( -4.95947549814351740E-03 , -2.79010506194448272E-03 )
x=3,y=2,z=0,t=0
( 6.00080361042635516E-03 , 4.11726222682577692E-03 )
( 2.08566999082942586E-02 , -9.42844089265058166E-03 )
( -3.96805842330326137E-03 , 1.40960547758400465E-03 )
( -2.82482705420316477E-03 , 5.50644777182376921E-03 )
( 1.23807892534756672E-02 , 1.37166668055415438E-03 )
( -6.00699543099056637E-03 , 1.23252434306223378E-02 )
( -9.08277645498980005E-03 , 9.18044041041511660E-03 )
( 1.80539846857489909E-04 , 1.99824481872967197E-02 )
( 1.74150490694608903E-02 , -3.86328673438181107E-04 )
( 6.78674062309656944E-03 , 9.71574214716338161E-03 )
( 4.74949855087802159E-03 , -7.85282001339721383E-03 )
( -9.59912718307120993E-03 , -1.38538126356020953E-02 )
x=0,y=3,z=0,t=0
( 2.85113272114881529E-03 , -9.71795296888756585E-03 )
( 2.10178208403366280E-03 , -4.24334402393521538E-03 )
( 1.58379882235261285E-03 , -1.47873230288710321E-02 )
( 3.26569192395030454E-03 , 9.98361319403451297E-03 )
( 3.58933391699225871E-04 , -5.27266381917041761E-03 )
( 1.84252537308676259E-02 , 7.21670053203605621E-03 )
( 3.21538522008494969E-03 , -2.58157809770130859E-03 )
( 7.60683996433565192E-03 , 4.34728181404558673E-03 )
( 4.65777384482890088E-03 , 5.83263078347824940E-03 )
( 5.55528773092431316E-03 , -1.06090023583792735E-03 )
( -5.26267677957665235E-04 , 1.06613496880971284E-03 )
( 7.14388316090819146E-04 , 9.80733506580971220E-03 )
x=1,y=3,z=0,t=0
( -1.84402152097005376E-02 , 5.62689654518979884E-03 )
( -1.50048635195613005E-02 , -2.50795641113058312E-04 )
( 8.93295957619874917E-03 , -8.69883505649939222E-03 )
( -2.38719464093740084E-04 , -1.59916643707777861E-02 )
( 1.67142599102672873E-02 , -1.31137621188021818E-03 )
( -1.13317943365287659E-02 , -2.11847025315272395E-03 )
( 3.87399527247985105E-03 , -5.50144710051177904E-03 )
( 4.24435649194654374E-03 , 3.58071902031607261E-03 )
( 7.91429282554247972E-03 , -8.84139028867015654E-03 )
( 6.51767742471219373E-03 , 5.26991001212742931E-03 )
( 2.15303384368826789E-02 , 1.11819086221012550E-02 )
( -1.02388735998442063E-02 , 1.78312955053571754E-03 )
x=2,y=3,z=0,t=0
( -4.82311770667717601E-03 , -1.56988001667462615E-03 )
( 4.15556809376989994E-03 , 1.37967430905744739E-03 )
( 3.52649650952237530E-03 , -2.49695540715544999E-02 )
( -1.06516710738768644E-02 , -4.42686613020043009E-03 )
( -6.44074945797414901E-03 , 1.31993394156203984E-03 )
( 1.01454504695509991E-03 , -5.44048508548963718E-03 )
( 1.37572285661044904E-03 , -1.39393031543668458E-02 )
( 3.75490029967968496E-03 , 2.34745202472262833E-03 )
( -1.48753612779543333E-03 , 1.37809507189020960E-02 )
( 8.28985229818321109E-03 , 6.38424588435225655E-03 )
( 7.31806482237822888E-03 , -3.76419318528460091E-03 )
( 3.52060037927910425E-03 , -1.05645250372664139E-04 )
x=3,y=3,z=0,t=0
( 8.83686459466397501E-04 , -2.83952650360364770E-03 )
( -1.62088904453035441E-02 , -6.47659599362496868E-03 )
( -5.28364293525032148E-03 , 6.77868024192531098E-03 )
( 5.12525395028695565E-03 , 1.18065608495971416E-03 )
( 2.79772807228264881E-03 , -1.12561020256826379E-03 )
( -2.20085292791746216E-04 , 7.70855876645651795E-03 )
( -3.77522575124968670E-03 , 2.92464008160197826E-03 )
( 2.53555097732040399E-03 , -4.70647189751713293E-03 )
( 5.05095378986758579E-03 , -3.54576178987749905E-03 )
( -5.52620194642490774E-03 , 4.63582566250672796E-03 )
( -5.84643411362836905E-03 , -6.20556647725802220E-04 )
( -2.42523804667877426E-03 , 4.15388579197529043E-03 )
x=0,y=0,z=1,t=0
( 3.69798064249938097E-03 , -1.59414979091546949E-02 )
( 4.41319250399904803E-03 , -6.25914596085888880E-03 )
( 6.34797102408015627E-03 , 7.04398234851548628E-03 )
( 1.63367356158618353E-02 , 2.30635913656996195E-03 )
( -1.71639138856017615E-02 , 9.21204358563249004E-03 )
( -1.35304896822504694E-02 , -7.08213355550593900E-03 )
( -7.24887449043249039E-03 , -1.20869363518123704E-02 )
( 7.10327473586964443E-03 , 3.68896423167003199E-03 )
( -3.23985225896338512E-03 , -7.99742206624197254E-03 )
( -3.86588006597791620E-03 , -6.31753802133145151E-03 )
( 1.23483578638372560E-02 , -1.14543431225617434E-03 )
( 1.86103825781555980E-02 , -1.14349174696289566E-02 )
x=1,y=0,z=1,t=0
( 1.04399046101852876E-03 , -2.31170988660879019E-03 )
( 1.18069044577001608E-02 , 8.14209767844412124E-03 )
( 7.92127682772245448E-03 , -1.13703789230494394E-02 )
( 2.28215039930172205E-03 , 1.12545897113700381E-02 )
( -5.07179170610659938E-03 , -1.14871319470390559E-02 )
( -5.13906240915918897E-04 , -7.09772885166465740E-03 )
( 1.91075055455904690E-02 , -3.13658954892457285E-04 )
( -5.04016152412726289E-03 , 1.66011498455907649E-03 )
( 5.66728932948542055E-03 , -1.94963729853790783E-02 )
( -1.79340725356697817E-02 , -6.28199377705216527E-03 )
( -1.52403298131031928E-02 , 5.19158956719901685E-03 )
( 9.09206913911113704E-03 , -1.20411991038683053E-02 )
x=2,y=0,z=1,t=0
( -3.71926193727822353E-03 , 3.26970916167227538E-03 )
( 5.66281892160827062E-04 , 9.07036537505606123E-03 )
( -6.22364258581594929E-03 , -1.52184410052100469E-02 )
( 1.26493349208068664E-02 , 7.54128392297959485E-04 )
( 1.64285699504085163E-03 , -3.68908514609968914E-03 )
( 1.22010743850259912E-02 , 7.39271790502234356E-03 )
( -1.05296541367420737E-02 , 1.50052188684372421E-03 )
( -8.50613448009201155E-03 , -9.61203671569342381E-03 )
( 6.70301234064612367E-03 , 5.03601797497508705E-03 )
( 2.45678497168669383E-03 , -5.31173558026492784E-03 )
( -6.33656471973894665E-03 , -1.38311361730487463E-02 )
( 6.90530045685951079E-03 , -8.99893958946516859E-03 )
x=3,y=0,z=1,t=0
( 1.44835185462007139E-04 , 4.86003966674927474E-03 )
( 1.78957812408494753E-02 , -9.80922552425931953E-03 )
( 1.52973634135494495E-02 , 8.26379564091524882E-03 )
( 2.83575321501004091E-04 , -1.02887879387627505E-02 )
( -4.95864963708058520E-03 , -3.44456509743362380E-03 )
( -3.41233034930587880E-03 , 5.57488458478703434E-03 )
( -6.69458425263884556E-03 , -4.56965123780270384E-03 )
( -1.62777582908777427E-03 , 4.00169055638719458E-03 )
( 1.19927169245891592E-02 , 9.08923759229151099E-03 )
( -7.05897989729125080E-04 , 5.50303019981786788E-03 )
( 9.95328245773429918E-03 , 5.05991685191683246E-03 )
( -7.51501920659883652E-03 , -2.35535457122316820E-03 )
x=0,y=1,z=1,t=0
( 3.59813528742894797E-04 , 4.70057611856153270E-03 )
( -2.75207453536175598E-03 , 1.70136653597827703E-02 )
( -3.15555091062459919E-03 , -2.98421555253478455E-03 )
( -1.03572471559852768E-02 , -3.37302748724594738E-03 )
( 3.90555084486433543E-03 , -3.35293353801995909E-04 )
