index: 0
( -3.53340736869240501E-11 , -3.96540188303256756E-11 )
( 2.81544925962550042E-11 , -2.95317386892946988E-11 )
( -1.97592849715898670E-11 , 1.62495285816019406E-11 )
( -3.45811574611468397E-12 , -2.41998752129411633E-11 )
( -3.26258486244462074E-11 , -2.37405750105740818E-11 )
( 1.09841958220711546E-12 , 1.38201361037827275E-11 )
( -1.32549889243281706E-10 , -8.14691380313794948E-12 )
( 3.92854989449578967E-11 , -1.89526785861058198E-11 )
( 3.32994425739287328E-11 , -4.44984551232773841E-11 )
( -2.19914347050001331E-11 , 5.07590057949600942E-11 )
( -4.78617948040113079E-11 , 1.98994333403857392E-11 )
( -2.68287958394858694E-11 , -3.03897636805772504E-11 )
index: 1
( 4.99761686598226291E-11 , 3.70152106722540776E-11 )
( -2.17107267556685295E-11 , -2.79720557869020626E-11 )
( -4.33157320161277573E-12 , -1.36018793822035430E-11 )
( 9.01731481506139589E-12 , -5.64737235564297095E-12 )
( 7.26614262722562819E-11 , -2.27308113565814304E-11 )
( 7.95711493972696068E-13 , 4.90075096623362639E-11 )
( -5.11133220934704755E-11 , -4.44651989146827792E-11 )
( -1.02665663722564938E-11 , -2.92427164406634282E-12 )
( -2.80016235064923439E-12 , 1.21938231310375731E-10 )
( 6.28773421518332576E-12 , -6.65329639591097994E-13 )
( 3.19776329682606334E-12 , -3.00841300237286652E-11 )
( 2.53894941062823086E-11 , 6.26255905040575198E-11 )
index: 2
( 1.58426142146267813E-10 , 2.06919370886042836E-11 )
( 4.48580713627711134E-11 , -6.37855847148233181E-12 )
( 2.85050613139303056E-11 , 9.44112858903641465E-12 )
( 1.74309995935376419E-11 , -4.28814209273229334E-11 )
( -1.00383728930129857E-11 , 5.86520384665623188E-11 )
( 4.31948392677311545E-11 , -5.35195417964581744E-11 )
( 3.28162553827920578E-11 , 1.69632727130570761E-11 )
( 2.39656399065141790E-11 , -1.05295504670252304E-11 )
( 1.47663489264369963E-11 , 4.49517284339327128E-11 )
( 3.71624839584434639E-11 , 3.04877752152624820E-11 )
( 2.35957782679328997E-11 , 5.71768616390211348E-11 )
( 2.81825314131287238E-11 , -3.03535889810709874E-11 )
index: 3
( -2.30026510770611509E-11 , 7.74106208905686810E-11 )
( -3.82878982343940853E-11 , 4.04580960788931340E-11 )
( -1.35817324637231525E-11 , -8.77952432393480936E-11 )
( 3.31236668189922168E-11 , -2.36442934202081213E-11 )
( 5.96019475272344106E-12 , 7.57023852710530841E-11 )
( 4.64164787369607298E-11 , 3.51330149214189029E-11 )
( -1.71753404229232209E-11 , 1.78145765468561044E-12 )
( -5.99744978571386310E-11 , 5.39717736464333879E-13 )
( 6.38093545781868914E-12 , 2.09430822790578869E-11 )
( 1.82683972118533213E-11 , 3.12007422114619459E-11 )
( 1.18274944944085683E-11 , -8.49166520453092014E-12 )
( -5.95172557469819919E-11 , -8.20857766478895530E-11 )
index: 4
( 4.28533284090873559E-11 , -2.33215518948279086E-11 )
( -4.57020422838797563E-11 , 2.28657484022373481E-11 )
( 5.21233388301746554E-12 , 3.47676564202477634E-11 )
( -4.55998255007276045E-11 , -2.28420935578368615E-11 )
( 2.52594627106106159E-11 , 3.11857048685389963E-12 )
( -6.85420226449574903E-12 , 2.85311850811022961E-11 )
( -3.19743397831713189E-11 , -9.24955281801909896E-11 )
( -1.84851886802115395E-11 , -7.65036630482792581E-12 )
( 2.89835997177598231E-11 , 3.54533914687159395E-11 )
( -1.05330155681412278E-10 , -6.39019993495459677E-11 )
( 5.01720969332138721E-11 , -3.78274799043880472E-11 )
( -8.60332480251756426E-12 , 1.84855351139708059E-11 )
index: 5
( 2.61147489928977067E-11 , 2.96211725848179611E-11 )
( -9.90441034318978405E-12 , -1.27931670752768620E-11 )
( -6.82787429698313793E-11 , 3.52626706257065181E-11 )
( -1.66217455470769354E-11 , -1.33669219628205532E-11 )
( 1.36766250334772450E-11 , 5.08624083452656013E-11 )
( -4.78168013584101129E-11 , 3.54366565905785209E-11 )
( -6.11230635998709816E-12 , 5.71263927549608809E-11 )
( 1.80288369015255848E-11 , -2.06133185864896785E-11 )
( 1.63902638761408330E-11 , -8.32070945387226146E-11 )
( -4.27697566187793584E-11 , 1.16173681276378769E-11 )
( -2.21968479933943403E-11 , 1.75266809215468593E-11 )
( -7.61991516815461731E-11 , -5.03063420152244404E-12 )
index: 6
( -4.66094471731479582E-11 , -5.76625406608069620E-11 )
( -4.23967232547165166E-12 , 1.15428594191126923E-11 )
( -2.64243737013967936E-11 , -7.55530402429286485E-11 )
( 1.64817929551220577E-11 , 5.44948520078093412E-11 )
( -9.36156594768569218E-12 , -7.33975842165678925E-11 )
( 6.20111662424724113E-11 , 1.79060891372093308E-11 )
( -2.96410040180384554E-11 , -9.13736088724150996E-12 )
( 3.01580701095173299E-11 , 6.54291883109408987E-12 )
( 4.48419444801205283E-11 , -4.49907083508311951E-11 )
( -3.89420169288576315E-12 , -1.27636859760203295E-11 )
( 3.93399743534702389E-12 , -9.63447316949916942E-11 )
( -4.31520676709618527E-11 , 4.98860051021512054E-11 )
index: 7
( 2.78326416388198210E-11 , 1.78093121475538910E-11 )
( 1.47486999663919974E-11 , -2.85250120991841707E-15 )
( -5.07447595416774904E-11 , -5.22691224348479317E-11 )
( -1.38938314453591064E-11 , -6.30493979692869579E-11 )
( 9.64221845358870814E-12 , 1.81778332742498726E-12 )
( -3.29637036789482897E-11 , 3.23748273298090804E-11 )
( -1.99798168744647756E-11 , -5.04599492835321516E-11 )
( 1.94734027204898661E-11 , 5.90390240230101509E-11 )
( 5.88859474620867773E-11 , -2.12524276594513931E-12 )
( -1.16305327922948580E-11 , 2.06099628297387699E-11 )
