index: 0
( 2.30112017464877995E-04 , -7.06263801778524809E-05 )
( 6.99303600728111972E-05 , -9.13381922473552408E-05 )
( 9.97109940652929501E-05 , -6.15688489789781735E-05 )
( -8.87101720280583525E-05 , -3.93821349970522298E-05 )
( -1.62028281908215726E-04 , -5.34240503979932014E-05 )
( -6.98283275169323399E-06 , 1.65751232159079890E-04 )
( 1.28784856392582451E-04 , 3.85914216505833557E-04 )
( 5.61428161836008128E-05 , -2.57649011907658981E-04 )
( -1.57081889192229880E-04 , -3.37657123213263915E-04 )
( 1.43652483441676285E-04 , -2.30154088349758925E-05 )
( -9.61824001214477153E-05 , 2.03888595343143812E-04 )
( 1.07088769505651285E-04 , -1.60627231861348635E-04 )
index: 1
( -2.51624335434912528E-04 , 1.94068526588255327E-04 )
( -4.75000438102847347E-05 , -1.01607430777464675E-06 )
( 1.32071736287364211E-04 , 1.23896783935930406E-04 )
( 2.37891760510211829E-04 , 8.56813352418460514E-06 )
( -1.79561415439984291E-04 , 3.44229773059851580E-04 )
( 1.03197146897765295E-04 , 5.06991825431351523E-05 )
( 7.07305884723508950E-05 , -1.61491260507127849E-04 )
( -2.07556572842248046E-04 , 2.03312513212451521E-04 )
( -1.70099892651530681E-04 , -1.14737919471988005E-04 )
( 4.12297327908306953E-05 , 1.10661603174316785E-04 )
( 1.58427389576586695E-04 , 2.77953017474928893E-04 )
( -2.96209412398424732E-05 , -2.45018949014853740E-04 )
index: 2
( -1.23661154665389282E-06 , 5.61117959265906483E-04 )
( -1.38456819189722042E-05 , 1.09980240639825667E-04 )
( -3.23738597298759507E-04 , -1.89341673097800440E-04 )
( 1.26521238415961985E-05 , 2.05249871841488882E-04 )
( -1.02239048937609886E-04 , 5.55710460368805662E-05 )
( -1.64752671380742475E-04 , -2.00268171286045000E-06 )
( 2.20924701827410208E-04 , 1.30775446897045676E-04 )
( 5.66744582850614771E-05 , 3.76476842671386925E-05 )
( -8.40268468809438019E-07 , 3.42407973040889524E-05 )
( -2.15025810879441266E-04 , 8.43890055430401018E-06 )
( -3.13579010600961380E-04 , -3.98529849558592209E-04 )
( 2.83777233724311312E-04 , -4.42826918987645265E-05 )
index: 3
( -1.27462752081760103E-04 , -1.51581247823210816E-04 )
( -1.05045673832407035E-04 , -1.63633784777791414E-04 )
( -1.35547797811396938E-04 , -2.77699646522565314E-04 )
( -1.67966031416415230E-05 , -1.75806101075225965E-04 )
( -1.37504600414183693E-04 , -6.56841611247134961E-05 )
( -1.88403967902907879E-04 , -1.26894745439568263E-04 )
( 6.08169921233671728E-05 , 5.34272412742186915E-05 )
( -3.74181432828831926E-04 , -4.95953689185184304E-05 )
( 1.22466173227974286E-04 , 4.54631371539994969E-05 )
( 2.05742356820022683E-05 , -2.31623807169813574E-04 )
( 4.94869556501581357E-05 , 1.86737160617911195E-04 )
( -4.49953450246109716E-05 , 1.83483032952010496E-04 )
index: 4
( -1.79126880289031385E-04 , 8.00903973558655512E-05 )
( 6.65671368417753394E-05 , 3.96190867202932389E-04 )
( 1.91444484678160052E-04 , -2.39925062478092569E-04 )
( -1.27535024266489606E-04 , -8.95739329373983597E-05 )
( -1.86760403060910990E-04 , 2.60842250610330997E-04 )
( 1.32619476053937317E-04 , -6.33257821594380825E-05 )
( -1.12395890976500746E-05 , -2.99640515969066623E-04 )
( 3.05993450693928259E-04 , -1.07188928104366937E-04 )
( -1.53002967659873572E-04 , 1.83071321636139525E-04 )
( -1.23114377509264125E-04 , 1.57052739154774686E-04 )
( 2.00227434091561395E-05 , 3.83233483420101226E-05 )
( -5.13256434297999331E-05 , 1.23983075432719352E-04 )
index: 5
( -5.69035025323831860E-05 , 4.02431910154788392E-05 )
( -2.75141482153105433E-05 , 4.80224182098271156E-06 )
( -2.28617664376969804E-04 , -1.69289116111814159E-04 )
( -2.59788294792269643E-04 , 8.94983890115745020E-05 )
( 2.74740865064850525E-04 , -2.61335423443708609E-04 )
( 1.07831034648850620E-04 , -1.24730199822614381E-04 )
( -3.88087065407963943E-05 , 1.26543148553901749E-04 )
( -3.65797765268421665E-05 , 1.94461285130505084E-04 )
( -1.08929437727262193E-04 , 9.09822688492931806E-06 )
