index: 0
( 9.83126984761423420E-06 , -9.00550185207705538E-06 )
( 1.24223217364346106E-05 , -6.21225102007008867E-05 )
( -3.89218659025742275E-05 , -3.63558617985934051E-05 )
( 2.10440960022125785E-05 , -7.29850333904642963E-05 )
( 1.73144145070409218E-05 , -6.70728257672006961E-05 )
( -2.13735747084948341E-05 , 1.88729631485412355E-06 )
( -4.62106287351868791E-05 , -2.74722018153479117E-06 )
( -1.02109672719190779E-05 , 2.64937731875709127E-05 )
( -4.40097028959011429E-06 , -1.70434635385219036E-05 )
( 1.49079178536565381E-05 , 3.35396521149286715E-05 )
( -5.28436179522879818E-05 , -6.04421404497663546E-05 )
( 4.59066995045952019E-05 , 4.13220758589110803E-05 )
index: 1
( -2.41891609461870571E-05 , -4.11915883710748285E-05 )
( 2.85284512411490017E-05 , 2.66951557650865602E-05 )
( 2.11288336201190179E-05 , -2.79657767051706937E-05 )
( 6.10629169905412620E-06 , 7.71910360247150985E-05 )
( -2.08126534760783946E-05 , 7.66901773329945201E-05 )
( -3.70404462444045988E-05 , 3.84012332102770857E-05 )
( -3.89889331942290583E-06 , 9.40086611940876929E-06 )
( 5.43680225548945334E-06 , 4.91809034489134591E-05 )
( -1.78144123029512299E-05 , -4.26058968447670466E-05 )
( 6.61039124161699623E-05 , -9.07257642434944365E-06 )
( 4.74580547788295897E-05 , 2.19645119317277984E-05 )
( 4.09640598859392754E-05 , 1.47033535110732109E-05 )
index: 2
( -5.32556545864598831E-05 , 8.16717753428359937E-05 )
( 9.56579223096138572E-06 , -6.77985429187328019E-05 )
( 3.26199751893930173E-05 , -5.14922474093503981E-06 )
( -4.53720301081361909E-05 , -9.50005733979576399E-07 )
( -1.88123288523499825E-05 , 4.98138377150267675E-05 )
( 5.33114467798209219E-05 , 1.37114371721506578E-05 )
( 3.20827708108483724E-05 , -4.04914349148626101E-05 )
( -5.62439407368864783E-06 , 2.49202457597183673E-05 )
( -3.95069474719277080E-05 , 5.72211773450400203E-05 )
( 5.23329379352560530E-05 , -4.45268388340383769E-05 )
( 6.66699900437653619E-05 , 5.00927373575316416E-05 )
( 3.27930816707301823E-06 , 7.83123606369834027E-06 )
index: 3
( -7.08625326218212138E-05 , 1.79773607526770063E-05 )
( -5.19484188327943384E-05 , 9.90163772950916352E-06 )
( -3.29451669672200154E-06 , -1.91875447773541968E-05 )
( 2.08897766725526631E-05 , 3.78444110525153005E-05 )
( -6.19276993554206665E-05 , -3.16433590683663709E-05 )
( 2.03285415876059721E-05 , -1.49417683209579910E-05 )
( -5.65790185520358382E-05 , -2.51233965419218606E-05 )
( -7.38670846029591660E-06 , 5.81264411993364903E-05 )
( 2.33700979563111752E-05 , 3.47575997341853105E-06 )
( 1.41529982906903414E-05 , -5.46330415193104543E-05 )
( -2.96427762300719577E-05 , 1.25563127091118767E-05 )
( 8.21999346519165346E-06 , -4.25993261504069137E-07 )
index: 4
( 9.37499866855665296E-06 , -5.89099491912961203E-05 )
( -1.92648613455539696E-06 , -1.57727867336469901E-05 )
( 3.25958471412998940E-05 , -2.97706779424539665E-05 )
( -3.60937361282800650E-05 , -1.47084582722741788E-05 )
( -4.13399860826884090E-05 , 3.04606634474520561E-05 )
( 1.52195605739714256E-06 , -1.12731418310027413E-05 )
( 5.55301785667899813E-06 , -1.23767463831836450E-05 )
( -2.01549814367083247E-05 , 8.84755370954453748E-06 )
( 6.60868866314087716E-05 , -1.36941213618325891E-05 )
( -1.06262335363525619E-05 , 2.13522457674197328E-05 )
( -3.94268531170652913E-05 , -1.17144541137303873E-05 )
( 2.59181434913005726E-05 , -3.63153423747984997E-06 )
index: 5
( 7.53563593626629469E-05 , -5.47624939435815747E-05 )
( -3.82557451539634950E-05 , 2.24158535268512590E-05 )
( -3.15717863146282096E-05 , -9.47349620029795463E-06 )
( -4.64047201491625438E-05 , 1.46891194008115522E-05 )
( 4.59566472325326499E-05 , -2.44785275822174916E-05 )
( 2.48798476015838399E-05 , 2.10759269127783931E-06 )
( -2.07512690402484383E-05 , -3.54475099278438345E-05 )
( 2.12756426731936903E-05 , 2.23207442050585365E-05 )
( 3.64852958977366791E-05 , 3.11478063226298114E-05 )
( -1.11746197484102568E-05 , -4.83552906386820261E-06 )
( -7.02063115507400929E-06 , -4.42530533505034021E-05 )
( -9.70477478572010097E-06 , 2.24789513157882674E-05 )
index: 6
( 1.55845872991468539E-05 , 1.87066651506298435E-05 )
( 2.66437182674593653E-06 , -5.84470810285351910E-05 )
( 1.44594996368415181E-05 , 2.14779427677886593E-05 )
( -8.71018682457716710E-07 , 4.81156884581422975E-05 )
( 5.24154765918125970E-05 , -7.09765094271412378E-05 )
( 5.35126534639036634E-06 , -1.23983549672615376E-04 )
( 5.95920134627716568E-05 , 5.35951962340575401E-06 )
( 2.88035246819506798E-05 , 1.57410569895089614E-05 )
( 1.88162847371243179E-05 , 9.98593685571241309E-05 )
( 4.10473378492725604E-05 , -1.05383365554435989E-05 )
( 4.27587461138727515E-05 , 2.49157852576664927E-05 )
( 1.79357478897324002E-05 , 7.63924727791718872E-05 )
index: 7
( 1.06898164389794490E-05 , -2.36314243931860003E-05 )
( 6.83375795885881893E-05 , 3.42675530510967968E-05 )
( 4.49330580386752502E-06 , -2.49680648212953503E-05 )
( -4.73277731880225751E-05 , -3.70228573065879018E-05 )
( 3.52910985821622611E-05 , 5.44507015607349163E-05 )
( 5.28642206673822355E-05 , -6.63500033136123782E-05 )
( -1.62776539072153698E-05 , -5.16771396847456768E-05 )
( -5.46822223254042644E-05 , 5.05652043013998819E-05 )
( -4.04115996794303229E-05 , -2.15836368366127510E-05 )
( 5.81829762084932529E-05 , 7.58180327012202885E-07 )
( 2.67463762943877234E-05 , -6.55698726460314535E-05 )
( 2.40798361033960866E-05 , 8.92071841417440162E-06 )
index: 8
( -3.98427366343406252E-05 , -9.61659081726349120E-06 )
( -2.18149535194170409E-05 , 1.22081686497742529E-05 )
( 5.95141829093013251E-05 , 4.20153790219262883E-06 )
( -1.41982511252721954E-05 , -4.23732121587279119E-05 )
( 7.51223338215487152E-06 , 3.96506024209559218E-05 )
( 6.08032551705016248E-05 , -3.23082436055325319E-05 )
( 2.21716505813337649E-05 , -5.41442269873965051E-05 )
( -2.04768204430472627E-05 , -3.42248753829417149E-05 )
( -4.40741958070450151E-05 , 3.99531193540925291E-05 )
( 1.36147611509292032E-05 , 3.09088520104973744E-05 )
( 2.60211916090227059E-05 , 1.19282079158949212E-05 )
( -8.94868177536550915E-06 , -1.23175701592885295E-04 )
index: 9
( -6.70419486287935165E-05 , -3.78403851895037100E-05 )
( -1.06924542933569585E-04 , 1.21215517039600137E-04 )
( 1.77526167551710524E-05 , -4.90770152554769570E-06 )
( 3.94388435304322623E-05 , -9.18720172683897522E-05 )
( -1.59276582401800395E-05 , -3.14863108898290136E-05 )
( 5.41034416571516062E-05 , 6.39821839157007281E-05 )
( -4.82301686051399585E-05 , -1.64165307245308952E-05 )
( 3.76128433169901181E-05 , -9.92476616449768174E-06 )
( 3.64337841038587411E-05 , 5.65495162072575527E-05 )
( 5.69246609332075225E-05 , -2.29184110895559777E-05 )
( -2.09870100789035194E-05 , -4.46792016243271621E-05 )
( -1.78969688514914855E-05 , 1.37956494782677020E-05 )
index: 10
( 8.86455643820156661E-05 , -6.91835142848993938E-05 )
( -6.74160607489558261E-05 , 3.27925612404962640E-05 )
( 3.44068141351786680E-06 , 9.40340852124887727E-05 )
( 6.65283968293319786E-05 , -3.60044397460603150E-05 )
( 7.57488802332346278E-07 , -4.21567656591028859E-05 )
( 7.36708440020058755E-05 , 3.09404762720544811E-05 )
( 6.50451881052476307E-05 , 8.93644720492179655E-06 )
( -6.06061678639897597E-06 , 1.95064481234982149E-05 )
( 1.18636621176944552E-04 , -8.81889283603314023E-05 )
( -1.73985817422694401E-06 , -7.50533242919375159E-05 )
( -1.67264128846111294E-05 , -2.33299726625638982E-05 )
( -1.60511516590171582E-05 , 3.49082949432977295E-05 )
index: 11
( -3.56780772195347822E-05 , 6.06865714270791857E-06 )
( -3.24787018144221388E-05 , -2.23442677090296014E-05 )
( 6.59135647499684062E-05 , -1.86952068992507801E-05 )
( -3.58699167251162195E-05 , -3.82113831188258255E-05 )
( -2.66183575737749091E-05 , 4.46906313144476461E-06 )
( 4.98315276719397913E-05 , 5.15574202733999246E-05 )
( -3.24133287719229377E-05 , -8.13729885160277847E-06 )
( -1.80575768230230418E-05 , 3.73473306823702872E-05 )
( 2.40067142374356103E-05 , 8.49485078664630368E-06 )
( 2.98391529195578962E-05 , 8.02312378688409825E-05 )
( 7.90217517171571234E-05 , -2.67458499761274681E-05 )
( -2.24009477045541344E-05 , -6.80835999860752728E-05 )
index: 12
( -2.24846142078367350E-05 , -4.92123483074067365E-05 )
( -1.07475572559411534E-06 , 1.81621115816138961E-05 )
( 4.92744207599168403E-05 , -3.89520742579333077E-05 )
( -4.41796476113675628E-06 , 3.21795038415942510E-06 )
( 8.97428237737176652E-05 , 3.47177871470593388E-05 )
( 4.38857069457696691E-05 , -1.99352058929116183E-05 )
( 1.18304563895872604E-05 , -5.13975073194362258E-05 )
( -5.94750350343045545E-05 , -7.12451845765477984E-06 )
( -4.06488588136586445E-05 , 2.91998805790335490E-05 )
( -7.52092159661116571E-05 , 1.33112149875710518E-05 )
( -4.38795150369185832E-06 , -7.79238528071487982E-06 )
( -4.88895297419971478E-05 , -2.44944271907383292E-05 )
index: 13
( -3.78789807889080282E-05 , 4.30896699912179892E-05 )
( 2.13798169097574720E-06 , -4.28356326252435579E-05 )
( 7.26501339341230329E-05 , 7.50795742227659254E-06 )
( 4.06231910964675690E-05 , 4.68511988541060086E-05 )
( -4.08655312628288908E-05 , 1.40802561241419344E-04 )
( -1.00782309831482754E-05 , 8.17117542190433165E-05 )
( 5.20011777011787559E-05 , -1.15266057280170940E-04 )
( 5.92052053192946063E-05 , 1.95182228369451329E-05 )
( -3.75375482063468980E-05 , 1.04129187409026983E-04 )
( -4.36456066412758211E-05 , -1.36569356780021230E-04 )
( -6.34594825309728371E-05 , -3.32127269723913424E-05 )
( 6.24735611968234918E-05 , -5.60633761720751061E-05 )
index: 14
( 1.26966553366139326E-05 , 3.59516549033809578E-05 )
( -2.40424097627707636E-05 , -6.59210564569691668E-05 )
( 2.28863195562221250E-05 , -2.39521528023448844E-05 )
( -1.15808399157925232E-05 , 5.66250894371388955E-05 )
( 7.51279228219472089E-05 , -5.18677717760843756E-05 )
( -5.13740319749971533E-05 , -4.37222522807762857E-05 )
( -3.54356695325860386E-05 , -1.56837932774807468E-06 )
( 1.92938871891714183E-05 , 8.86331741122223780E-05 )
( 6.04211657622189295E-05 , 4.69838132506519005E-05 )
( 1.71007876750953574E-05 , -2.07625678532339533E-05 )
( -4.38870246833245932E-05 , 1.93589661265507770E-05 )
( 2.80903552532334777E-06 , -4.67349608943052965E-05 )
index: 15
( -3.32116390254565849E-05 , -1.62977033084705814E-07 )
( -1.01238116966216540E-05 , 1.44484551620586359E-06 )
( 4.55163829699329361E-05 , 9.65542078059411602E-06 )
( 6.72119016693660472E-05 , 2.29475060660339701E-05 )
( 6.07915045951315964E-05 , -7.50662362316118707E-05 )
( -2.82062014689037453E-05 , -3.67006840166949402E-05 )
( 5.92865291215670579E-05 , -4.19795503018244599E-05 )
( -5.24926628380095010E-05 , -1.31538477110010462E-04 )
( 2.01755958743574950E-05 , 5.83387724705227581E-05 )
( 1.29110406548630707E-06 , 1.25638030370029542E-05 )
( -3.52509532656475197E-05 , -1.07126046524770524E-05 )
( 1.55919016542307674E-05 , 2.05734317525875404E-05 )
index: 16
( 8.76072431418727278E-06 , 4.82891125752455238E-05 )
( -7.90071105121182529E-05 , 3.28428590530379147E-05 )
( -7.99219598908843708E-05 , -6.22814016217680916E-07 )
( 2.86388187386654665E-05 , -7.15847552496223778E-06 )
( 1.03860822512447676E-05 , 7.11477519689959671E-06 )
( -2.76556886753858886E-05 , -9.56386402602995932E-06 )
( 2.36720736403942108E-05 , -7.72316644859501297E-06 )
( -4.65121851206234249E-05 , 3.70565023345706404E-05 )
( -5.86210408095958759E-05 , -1.28276850169146870E-05 )
( 3.15718232571361138E-05 , 9.99755606922794884E-06 )
( -7.94202272612430632E-06 , 4.48337247517068325E-05 )
( 1.13964476152319831E-05 , 7.02557392090035219E-05 )
index: 17
( 9.04931193360831185E-06 , -7.78487495299935630E-05 )
( -2.25962709419196282E-05 , 2.56715906376140860E-05 )
( 3.44771647236416843E-05 , 7.39957497802999590E-06 )
( -7.53334790419032880E-06 , -2.10007691355208729E-05 )
( -4.79201325008768157E-05 , -1.80762146598591097E-05 )
( 3.09138272114766924E-05 , 1.02527037583286651E-04 )
( -5.07664467511826463E-06 , -3.00163165663343157E-05 )
( -2.10687851409610847E-05 , 2.56209643143680984E-05 )
( 4.52959946845087969E-05 , -4.61862617732915822E-05 )
( -6.74262928378750303E-05 , 8.74031743338356533E-06 )
( -2.08351446976858769E-05 , -1.93159931196418319E-05 )
( -3.75857501452047559E-05 , 1.17061314396040665E-04 )
index: 18
( 4.05297342628918258E-05 , -1.44835373165967472E-05 )
( -4.60179896357638165E-05 , 3.41875260072702959E-05 )
( 4.04965408523183180E-06 , -1.16416492477485223E-05 )
( 6.14043733086555438E-07 , -1.66930157787762730E-05 )
( 4.05311627654264238E-05 , -1.56738245744215778E-06 )
( -1.96459992526283543E-05 , 7.85727417851485299E-05 )
( 6.89917062573746628E-06 , -8.81221637342318961E-06 )
( 3.00725767814430171E-05 , -6.82283154054151217E-05 )
( 4.10061818807168203E-05 , -2.34389766089104319E-06 )
( 1.30784961855165540E-05 , 8.75651175778222743E-06 )
( -4.29657505031139734E-05 , -1.04097943234017872E-05 )
( -2.49956368252186371E-06 , -1.52591954752046645E-05 )
index: 19
( 3.65202445442458314E-05 , 1.14326015804453486E-05 )
( -8.95728023815047197E-05 , 1.23997954890188400E-05 )
( -3.74637667873244012E-05 , 2.42629806473336169E-06 )
( -5.24117893547502344E-05 , -4.09170509334921801E-05 )
( -3.09326678321628155E-05 , 3.85607310677951514E-05 )
( 8.24138595981594936E-07 , -3.36888104602247359E-07 )
( -1.05286121413524980E-05 , 5.32786705324369010E-05 )
( -5.33246121559081306E-05 , -2.31555285217836750E-05 )
( 2.51638687655373974E-05 , 3.98804411815596054E-05 )
( 2.53209556415049433E-07 , 1.61254421644589901E-06 )
( 4.69512449621274172E-05 , -5.61568094295255782E-05 )
( 1.45202019345199240E-05 , -1.42349064336482358E-05 )
index: 20
( -1.57291835342546663E-05 , 3.06211547942097822E-05 )
( -3.76989220289782298E-05 , -1.60790902204465579E-06 )
( 6.33225596093013094E-06 , 2.73040636039686307E-05 )
( 3.30333055026295827E-05 , -2.09795372824708368E-07 )
( 1.83019335002521007E-05 , 2.28224863633753849E-05 )
( -1.07080044587035308E-05 , -7.92861960988800740E-06 )
( 3.72312627624274271E-05 , 1.11242085407050467E-06 )
( -3.52072034266302808E-06 , -3.33294855597933334E-05 )
( 3.37865211716187040E-05 , 4.20666278440500515E-05 )
( -6.41940612321927669E-06 , 1.75826997507817686E-05 )
( -1.22578741362711236E-05 , 1.56993090970891138E-05 )
( -4.80858391211063106E-05 , 2.01949536690492924E-05 )
index: 21
( -2.19757665254487176E-05 , -8.01494675272984591E-05 )
( -7.61520588017120469E-05 , 5.98412364038586862E-05 )
