x=0,y=0,z=0,t=0
( -6.57278918974060983E-04 , 3.89369419264238214E-04 )
( 5.61166112968096995E-04 , 7.39207081979909595E-04 )
( -1.22533321776677217E-04 , 1.94349828365989293E-04 )
( 5.81013432880891196E-04 , 3.07975146825705123E-05 )
( -1.91824219115491808E-04 , 6.55729000895743626E-04 )
( -1.76454044471205975E-04 , -4.08368605466595687E-04 )
( -2.83110790119522806E-04 , 1.79537544946341130E-04 )
( 3.88947981024162948E-04 , -7.65667665362234099E-05 )
( -3.89990933475577162E-04 , 1.18095011035320430E-04 )
( -6.31464212092375547E-05 , 7.01441550431439165E-05 )
( 3.55841575303889512E-04 , -2.05108345826779284E-04 )
( -1.81229034927169917E-04 , 3.88350593876476418E-05 )
x=1,y=0,z=0,t=0
( -6.69277724116541708E-04 , 2.10474924120362662E-04 )
( 1.11913129482691439E-03 , -6.61212017129964301E-05 )
( 2.96505386428759889E-04 , 1.72325314276040631E-04 )
( 5.21618019284609234E-05 , -1.18461913567991238E-04 )
( 8.42662263975330950E-05 , -4.12586726619679515E-04 )
( -1.03317231904440760E-04 , 1.27236156782355896E-04 )
( -7.24377355396779179E-04 , -5.36861623373564162E-04 )
( 2.03507250560290548E-04 , -3.63048397497416314E-04 )
( 5.01396655737671067E-04 , 3.35480631118258762E-04 )
( 3.55069701718716999E-04 , -4.50019008268715914E-04 )
( -3.16854811044724747E-04 , 2.12984535840329430E-04 )
( -1.35666385543282872E-04 , -3.67945602121203484E-04 )
x=2,y=0,z=0,t=0
( 2.04695585979759037E-04 , 3.67390836295122662E-06 )
( 1.62036839468904714E-04 , 2.52049771688591133E-04 )
( 3.52119674741387513E-04 , -1.87870823592521278E-04 )
( 2.25636360763018152E-04 , 4.29347408801771793E-04 )
( -2.06674965916766771E-04 , -4.28768172453942021E-05 )
( -2.64040697603933278E-04 , -6.56065625286518257E-04 )
( 4.56970610802016262E-05 , 1.04420282859769820E-03 )
( -1.44848906849645988E-04 , -1.17388769209278990E-04 )
( 3.83628179735596043E-04 , -1.19394227692592173E-04 )
( 8.27787395659803417E-05 , -1.18672389007742758E-04 )
( -5.68181852543575300E-04 , 3.30810817181225857E-04 )
( -2.62521276525937418E-05 , 1.10482917742787910E-04 )
x=3,y=0,z=0,t=0
( -1.17367652194650218E-04 , -1.69736777358240741E-04 )
( 1.64389982470802305E-04 , 4.12565573302879824E-04 )
( -4.38528477585935737E-04 , 1.63769059893539425E-04 )
( -2.34949141301708212E-04 , -3.51671242454164616E-04 )
( -1.54762084676018631E-04 , -1.62518291916272301E-04 )
( 2.78694896697125201E-04 , 1.13086317502142864E-05 )
( -4.27368671261954135E-04 , 5.19268754876570584E-05 )
( -5.34987471816493541E-04 , 4.12136245229529079E-04 )
( 6.00364192760315129E-04 , -5.36288051406762852E-04 )
( -2.40044067226718679E-05 , -7.32105540728089676E-05 )
( 6.05343833086392780E-05 , -1.43581563754625657E-04 )
( -6.58544237937625171E-05 , 3.41657805869947500E-05 )
x=0,y=1,z=0,t=0
( -9.46761019849670746E-05 , -5.04299475101672567E-04 )
( 2.54000626766221328E-04 , -1.50242984937156847E-04 )
( -5.52152625749242117E-04 , 1.75982343434064184E-05 )
