index: 0
( 1.41074713848240964E-11 , 2.68170547812705729E-11 )
( 1.07746675731217014E-11 , 1.62953087878288363E-11 )
( -2.07808598294143651E-12 , -1.47109322653567053E-11 )
( 1.76303653287278137E-11 , 6.47557390647183594E-12 )
( 1.52832771208422399E-11 , -1.97102583293397210E-11 )
( 6.91571348078888479E-12 , 2.32894116834648381E-11 )
( 1.10727349975808060E-11 , 2.57453941291098222E-11 )
( 1.71068415972115147E-13 , -3.55345597670679570E-13 )
( 2.39467113714621657E-11 , 1.25002906147051147E-11 )
( 9.93246732689975281E-12 , 2.34192895610029499E-11 )
( 3.65260757228026118E-12 , 4.49730683608508387E-12 )
( -2.63602157611643373E-12 , -2.05269387508166674E-11 )
index: 1
( 7.82433248394893692E-12 , 8.16549129192246592E-12 )
( 1.30758484030069010E-12 , 2.10853105871527630E-11 )
( 1.07937748785263658E-11 , 4.15790723986464848E-12 )
( 1.31107809427160096E-11 , -2.54644417176117903E-11 )
( -6.76119767252986520E-12 , -1.28946372590465966E-11 )
( -9.87973722403880167E-12 , -1.33179337299346341E-11 )
( 5.96180258500182103E-12 , 3.15238719020283896E-12 )
( 2.76486405810739007E-11 , -1.05185898377280274E-11 )
( 2.08156588862205769E-11 , -8.31433987189081894E-12 )
( -2.20220090374463710E-12 , 8.03507829164846905E-12 )
( 2.36170413933416223E-11 , -1.21026200863775430E-11 )
( -9.79183402344605296E-12 , -4.65422766194789199E-12 )
index: 2
( 1.44383596961521599E-11 , -1.98770001655530719E-11 )
( 1.60604360700512186E-11 , -1.59086987699522813E-11 )
( -1.35167556945440413E-11 , -2.73009800809779825E-11 )
( 2.56872624101111136E-11 , 5.00519500375895676E-12 )
( 6.90071543910283358E-12 , 2.92980000422602122E-11 )
( -2.76880221379030787E-11 , -9.27858469623264439E-12 )
( -2.07224991813018074E-11 , 2.73632828910005219E-12 )
( 1.21539176659838075E-11 , -1.50977011374578845E-11 )
( 1.55136494926775387E-11 , 1.86178972072066015E-11 )
( 8.86663011802828575E-12 , -1.28324174111947026E-11 )
( 1.04266225381590276E-11 , -1.65154195401761499E-12 )
( 9.81354572383926555E-12 , 1.89275625462582934E-11 )
index: 3
( -4.06658203601161470E-13 , 4.56763628200747153E-11 )
( -1.23102322064572746E-11 , -1.74831183408554499E-11 )
( 1.95312227343066931E-11 , -3.54320047207561567E-11 )
( 2.49468462621094899E-11 , 1.96014427399353248E-11 )
( 2.35656787199958884E-11 , 1.17700798908983211E-11 )
( 2.68148582103680196E-11 , 5.66286904901712196E-13 )
( -8.80964709213490306E-12 , -1.01259913331536341E-12 )
( -2.17139780139031136E-11 , -4.50710133204192629E-12 )
( 8.32770164196048773E-12 , -1.25614196214307651E-11 )
( 7.30034233796887985E-13 , 8.88438496683059766E-12 )
( -2.48844338520092486E-11 , -1.86166815363931260E-11 )
( 7.96385987735125795E-12 , -1.17311537903869608E-11 )
index: 4
( -1.48548825672638685E-11 , 4.16729308018807263E-12 )
( 3.50358156374764685E-12 , 7.82423831341537756E-13 )
( -2.57027073657889131E-12 , 8.78393537028146652E-12 )
( -3.06891244951478310E-11 , -3.26041158223766510E-12 )
( -9.85068364005321036E-12 , 3.10192107533563547E-11 )
( -5.82429370546228488E-12 , -8.43126274623507990E-12 )
( -1.05990436743288356E-11 , 1.93040712956588028E-12 )
( -1.14252953032444620E-12 , -2.12799209722792933E-11 )
( -1.82443140365815930E-11 , -1.44991338685208753E-12 )
( 1.18975532530219365E-12 , 1.20636979104703896E-11 )
( -2.85832520543474268E-12 , -1.26503947838666642E-11 )
( -4.85454872113248092E-12 , 7.95105953353452723E-12 )
index: 5
( -7.42839763336029060E-12 , 8.45931459094773368E-12 )
( 3.23222104433389271E-12 , -8.99248568604162416E-12 )
( 2.19902738023820567E-11 , 2.99671206286961487E-12 )
( 2.45020983790627879E-11 , 4.33646238981868101E-12 )
( -1.78177648795682109E-12 , -1.54886871902443945E-11 )
( 1.36126955060703754E-12 , -1.28155470589699924E-11 )
( 1.64681838059123001E-11 , -1.22004480587299631E-11 )
( 1.15123902700056710E-11 , -3.62784308584746401E-11 )
( -3.08526504856702370E-12 , -1.71507477374935079E-12 )
( 8.74061356209049904E-12 , 5.46790748164265738E-12 )
( 1.29019471797961668E-11 , 2.95970984002220579E-12 )
( 2.11819149709943030E-11 , 8.22775738777509589E-12 )
index: 6
( 4.07444508152226002E-12 , -1.85460138593444924E-11 )
( 1.02848073901144115E-11 , 2.38908991728807381E-12 )
( 2.22535455566287157E-11 , 1.01133677102472783E-11 )
( -6.28320253559747568E-12 , -1.35423416093381344E-11 )
( 2.50387034119782759E-11 , -4.02533691628394955E-12 )
( -3.28169601981077267E-11 , 2.51136528305260727E-11 )
( -1.15970858013834614E-11 , 3.48128085796998049E-14 )
( 2.35785150865684577E-11 , 8.49247322549408199E-12 )
( 2.45099445743391205E-11 , 3.10446377554818814E-11 )
( -1.09026277535555752E-11 , 4.02090983127771639E-12 )
( -1.33293092138207884E-11 , -3.70419383890671957E-12 )
( 1.44453611246764035E-11 , 2.00388589791700121E-12 )
index: 7
( 1.28934938372165852E-11 , -8.76046095315172631E-12 )
( -2.89941600410142859E-11 , 2.90636409623767651E-12 )
( -5.48678104326049585E-12 , -3.14083072065525531E-12 )
( 3.33169294027521518E-12 , 2.51939825579419153E-12 )
( -4.02419882105361279E-11 , 8.87739782609800843E-12 )
( 1.02095984442971539E-11 , -2.15454804602787138E-11 )
( 2.83061752344982388E-11 , 4.56191575113274386E-12 )
( -2.35377956933312288E-11 , -4.82080250224887189E-12 )
( -2.74989400755347286E-12 , 1.10151922450039419E-11 )
( 2.57602869878086415E-11 , 1.60659500966656744E-11 )
( -6.72308433006281037E-12 , 1.31185179192529871E-11 )
( -1.20483924610396566E-11 , -3.25290309129749250E-11 )
index: 8
( -2.81721305840228128E-11 , -1.00184666463652536E-11 )
( -1.73266517860826597E-11 , -1.06022261969466292E-11 )
( -1.13933490087195531E-11 , 1.61353131117706000E-11 )
( -1.00331983250105469E-11 , 6.85948232322510335E-12 )
( 3.09655022305440243E-12 , -2.72334017743130484E-11 )
( -8.23018014864858323E-12 , 4.37583447091606927E-12 )
( -7.59908170909485542E-12 , -1.36312278690757755E-11 )
( -6.25880936463516329E-13 , -4.08864903913180662E-12 )
( -1.89893886943812107E-11 , -6.57501657399800118E-12 )
