index: 0
( -3.84824400778516424E-03 , -2.96942757037566615E-03 )
( 4.61124552111748763E-03 , -1.26197586914138975E-03 )
( 7.88954851567320002E-03 , -2.66588478760579903E-03 )
( -2.60510196488711841E-04 , 6.00647085034077596E-03 )
( 1.26769264917101139E-03 , 4.30669732397054132E-03 )
( 7.19040210472237729E-05 , -1.83761170203766374E-03 )
( 1.31111662659187233E-04 , -7.88357725740545731E-03 )
( -1.47191516430400212E-03 , 9.10895850601955732E-04 )
( -3.77194216347462915E-03 , -1.80187702352611998E-03 )
( -8.09176184865733478E-03 , -8.16840799796175461E-04 )
( -4.58245226694373588E-04 , -4.93628720636913893E-03 )
( 6.20845880972552364E-03 , 7.53740527489210783E-03 )
index: 1
( 3.85193507824140285E-03 , 3.52468059397234579E-03 )
( 2.27445931031977589E-03 , 6.96677769362003072E-05 )
( -5.98964500084583039E-03 , -3.60914698359915669E-03 )
( -2.03464028733809157E-03 , -2.24436850038920105E-03 )
( -9.61304231187115436E-03 , -2.16848581618978801E-03 )
( -5.35977809620010251E-03 , 4.93171269171214371E-03 )
( -4.80875536989052582E-03 , 5.89258981405200999E-03 )
( 9.63921788242863738E-05 , 1.53607731458200070E-03 )
( -4.13068729615272655E-04 , 1.30311646936892719E-03 )
( -2.63020362105255206E-03 , -2.23417593198354039E-03 )
( 7.66082257223710391E-04 , -3.39552927075758128E-03 )
( -5.26637415198365731E-03 , 4.42875241025691199E-03 )
index: 2
( -7.57391558650506551E-03 , -6.68738289599198499E-03 )
( 1.62796891026595119E-03 , 3.74664982804573778E-03 )
( 4.80510011838881229E-03 , 2.10351153044337344E-03 )
( -5.34501789539967073E-03 , 1.37792489625090031E-03 )
( 5.40816550180457222E-03 , -4.05405747382967755E-04 )
( -4.28369359437774655E-03 , -7.82512076061801787E-04 )
( 5.77390251618439040E-03 , 7.30731030627500451E-03 )
( 5.62625869362938687E-03 , 5.42164112333786731E-05 )
( 9.82390079504996639E-04 , -2.05677672504937271E-03 )
( 1.97878495225367167E-03 , -1.72060751738104759E-03 )
( 1.86359924907650082E-03 , 3.70023507137727352E-03 )
( -3.99586634147236497E-03 , 6.24082757503378188E-03 )
index: 3
( 6.20421929714700966E-03 , -5.82357778079696780E-03 )
( 5.68845127408117417E-03 , 1.40247788113352298E-03 )
( -2.87796679887018531E-03 , 9.53456729827826741E-04 )
( -5.74448627596245431E-03 , -1.16864894696271657E-03 )
( -2.81931843081576362E-05 , 2.73570822647440206E-03 )
( -2.49444530964202868E-04 , -1.49197345756739777E-03 )
( -7.04214495186639188E-05 , -1.39834674876175374E-03 )
( -8.52633626154707721E-04 , -8.90888853444336522E-04 )
( 4.92998460535861967E-04 , 1.28885160526450294E-03 )
( -6.93467326194080035E-03 , 5.96606179821368952E-03 )
( -4.37927497880667748E-04 , 1.14858773435512918E-03 )
( -1.55757309281105922E-03 , -2.01799546762954345E-03 )
index: 4
( 4.37573738760901020E-03 , 6.66843226023516172E-03 )
( 1.42999887861259786E-03 , 3.65768413321247872E-04 )
( -4.90077621633563422E-03 , 6.60702555973641248E-05 )
( 4.93733222305563300E-03 , -2.21650026485780815E-03 )
( 2.95052043749443162E-03 , -2.38009277402887300E-03 )
( -7.85467670886656061E-03 , 6.04524117679756424E-03 )
( -1.89174591294475041E-04 , 8.63770941002686699E-03 )
( 2.81644931988309609E-03 , 1.52802855880523197E-03 )
( 1.27001021575823617E-03 , -1.53058039594912323E-03 )
( 1.23072960279686501E-03 , 6.83468833080296163E-04 )
( 8.33344449289504983E-04 , 3.08411648889471337E-03 )
( -3.38002946522601841E-03 , 5.74001629725017881E-04 )
index: 5
( 2.91172930602709911E-03 , 4.45588836656880295E-03 )
( 4.83120125772983165E-03 , 4.60268582712326096E-04 )
( 3.00871001479370050E-03 , 9.80991621544598583E-03 )
( -3.00671024530064232E-03 , 4.02056506472902100E-03 )
( -8.98569250045558841E-03 , 9.48465147798378989E-03 )
( 1.61207247161041867E-03 , -1.14904895119166441E-02 )
( 2.04071327103636044E-03 , -3.86048539544161726E-03 )
( 1.39509649393339372E-03 , -1.56910793963927517E-03 )
( -4.67708507004705679E-03 , -1.02293378874832529E-03 )
( 4.51970781274127096E-04 , -5.98795394969677680E-03 )
( 7.12214594188723214E-03 , 1.58016854289680484E-03 )
( 4.20754484952377697E-04 , -1.26203833943638530E-02 )
index: 6
( 1.22605943636140344E-03 , -4.55699124102691830E-04 )
( 7.08306783079914624E-04 , -4.21482982091239428E-04 )
( 2.18859680625341268E-03 , 4.06312466310861098E-03 )
( 2.47634507032873960E-04 , 2.97390462545843448E-04 )
( -1.12762094351425693E-03 , -2.79815416787005701E-03 )
( -1.08467456932473741E-04 , 2.25975416822376532E-04 )
( 1.17494301540027567E-02 , -1.67856527833704148E-03 )
( -6.27448365351894119E-03 , 1.57089345846506048E-03 )
( 5.10974002900606381E-03 , -2.29928958917733402E-03 )
( 6.49413397614046449E-04 , 3.60193186027148692E-03 )
( -4.17543828599886225E-04 , 1.88017800339931244E-03 )
( -9.93975484384966405E-04 , 3.52092469942364306E-03 )
index: 7
( -3.47448295480382724E-03 , 6.11942304143957456E-03 )
( -9.48018386660308757E-03 , 2.04637970086932229E-03 )
( 4.64204327778698893E-03 , -4.94939746128090618E-03 )
