index: 0
( 3.62184036385786669E-07 , 6.19960661053382997E-07 )
( -7.85827251987366213E-07 , -9.23524738561303517E-07 )
( -2.38032958977567664E-07 , 2.05855503561454873E-07 )
( -1.68411173773934775E-08 , 4.58623410187654374E-07 )
( 7.56140881914578332E-07 , 1.94170993438106214E-06 )
( -1.18533298092872430E-06 , 4.66245241306264751E-07 )
( -1.33045171529329583E-06 , -2.90899765711223535E-07 )
( -7.19195717662230961E-10 , -1.93492894601684756E-08 )
( -1.42846440786972000E-08 , 4.40175623714701380E-07 )
( 5.91517480161973620E-07 , 9.65424880366817298E-07 )
( 1.02847036874724787E-06 , 2.73972025803312175E-07 )
( 1.34536208573710000E-06 , 8.94173832795885177E-07 )
index: 1
( 1.88345444460478033E-07 , -7.57139288734892694E-08 )
( 1.09558865324235705E-06 , 1.02282938008763788E-06 )
( 2.06005941581916157E-06 , -6.01431142399299980E-07 )
( -1.13861582557156567E-06 , 4.87252177563322366E-07 )
( -4.18177168280503908E-07 , -3.70531979714627777E-07 )
( -1.05755149702203129E-06 , -1.03065658391319436E-07 )
( -7.15850698833267271E-07 , 3.49125444843046116E-07 )
( -1.22232063890094896E-06 , 4.39087203039726283E-07 )
( 3.50337033340851017E-07 , 1.67605989389127774E-06 )
( 5.03548342624495316E-07 , 9.83340157599965986E-07 )
( 1.30236862167014389E-06 , 1.05862685990142139E-06 )
( -1.08877228278087300E-06 , -3.33864030275587206E-07 )
index: 2
( -6.02381814765385682E-07 , 7.88610680951230544E-07 )
( 1.41499437149442925E-06 , -9.32003841116223076E-07 )
( -1.32637537023518202E-07 , -7.30490025599696848E-07 )
( 1.03480004957822227E-06 , 5.24260948746746584E-07 )
( 8.32318745912872267E-07 , -6.12599566883717183E-07 )
( 2.89415987359676032E-07 , -1.47880899348170599E-06 )
( -1.10139676521204005E-06 , -7.79564364220968901E-07 )
( 1.20673501800741048E-06 , 5.67432684896492301E-07 )
( -5.84883359881922965E-07 , 1.36936257528999724E-06 )
( -5.23007498340093151E-07 , -1.49940465820644920E-06 )
( 1.29898805115428423E-06 , -6.37895499622837877E-07 )
( 7.62368810614794765E-07 , 1.14958166747045635E-06 )
index: 3
( 9.47791341986914390E-07 , 1.60292325425554175E-07 )
( 1.07554672118131723E-06 , 2.04550497895218213E-06 )
( 3.61063946197334218E-08 , 3.01076241874231032E-07 )
( -4.25544828993118153E-07 , -3.06284634317864666E-06 )
( 9.40872645166642449E-07 , -8.95612116215214406E-07 )
( 1.39883141312794494E-06 , 1.48582499284524386E-07 )
( 1.55745189887144477E-07 , -5.19272131720457708E-07 )
( -1.46689080070884330E-06 , 8.31859553842372736E-07 )
( 4.81010774650421928E-07 , 8.24869844512843738E-07 )
( -2.69840722112658834E-07 , -1.97388752116293887E-07 )
( 1.21491708848855458E-07 , -1.47022322201453623E-06 )
( 2.47527415472725475E-07 , 1.21235808601767443E-06 )
index: 4
( 1.10517153137914019E-06 , -1.24775605225202552E-06 )
( -6.30630626459903498E-07 , 5.03895145363572240E-08 )
( -1.39149801703873910E-06 , 1.90917171041538533E-06 )
( 5.01340730515102244E-07 , -1.27467677987257797E-06 )
( -1.14309235993456706E-06 , -6.00158163573834172E-08 )
( -1.45619736536482662E-06 , 1.00134229562385825E-06 )
( 1.80818389233138228E-07 , -2.38778735880126725E-07 )
( -1.02560627973384138E-06 , -9.95919610128738686E-08 )
( -3.07677517196188241E-07 , -7.62699361378067364E-07 )
( 1.87588835040976785E-06 , 1.72642643791344814E-06 )
( 1.14954664346503577E-06 , 9.59378715113838107E-07 )
( 1.87733042149033989E-06 , 4.24800109426266277E-07 )
index: 5
( 5.79929862711973287E-07 , 1.92974244732488611E-06 )
( -7.86731976124209731E-07 , 5.41326900798986454E-07 )
( -1.31466962283467432E-06 , -3.92338154423587841E-07 )
( 6.78113712142169710E-07 , 1.61913599787993617E-07 )
( -3.15404555831979410E-07 , -3.45683891171898602E-07 )
( 4.83879973906611257E-07 , -5.73167730457974966E-08 )
( -7.07493252089325112E-07 , 1.25789700702048412E-06 )
( -1.47399598340644445E-07 , -1.88682447902446533E-07 )
( -5.82818791973731218E-07 , 3.93189940683567907E-07 )
( -2.17178745002663379E-07 , 1.63159663128676484E-06 )
( -6.97575848714809467E-07 , -2.80245533492190709E-07 )
( -5.07586307313729150E-07 , 7.21491173410740309E-07 )
index: 6
( 1.36310878315946784E-06 , -9.25920862757949724E-07 )
( -1.04819508494486476E-07 , 3.95430406666535446E-07 )
( -2.88571073829825814E-08 , -4.76041677704879922E-07 )
( -5.73457176778515791E-07 , -7.66077528345362406E-07 )
( -1.03830652764113781E-06 , -1.07053170406274140E-06 )
( -2.49023195588707736E-07 , -2.49992643820482576E-08 )
( 3.14850763578183795E-07 , 2.04291596653865118E-06 )
( 2.12468658946591292E-07 , -6.67094743450857876E-07 )
( 1.52265364583477186E-06 , 1.02361772821563020E-06 )
( 6.80217708967368254E-08 , 5.40240070219825605E-07 )
