x=0,y=0,z=0,t=0
( -3.81118269389058149E-08 , -1.00700375633093507E-08 )
( 4.46008218564034504E-08 , -1.95610368739413514E-08 )
( 1.15034179824322032E-07 , -9.41360198240474702E-08 )
( 7.97428053441007644E-08 , -1.38087782885942242E-07 )
( 3.43391352030283956E-07 , -5.58301746534907166E-08 )
( -6.66887621244181213E-08 , -1.01708444004103050E-07 )
( 8.51001411144170745E-08 , -4.26546981482519120E-08 )
( -3.22101654784669932E-08 , -1.03425509860003200E-07 )
( 9.51360017800041623E-08 , -3.17545892145794125E-09 )
( -4.16712132540617569E-08 , 4.19995829139237194E-08 )
( 4.33007413344502167E-09 , 3.10988161550137993E-08 )
( -1.03645065665831447E-07 , 1.55529166312392430E-07 )
x=1,y=0,z=0,t=0
( 2.79076828862466698E-07 , -2.21676547927404335E-07 )
( -6.90905890738914596E-08 , 1.57445252703525613E-07 )
( 2.02292277149104369E-07 , 4.89983741810276762E-08 )
( -2.90627114364733303E-07 , -9.76221170139090749E-08 )
( 4.31584046420156284E-08 , -7.36891794640312438E-08 )
( 2.84229737311054973E-08 , -1.40760840966845838E-07 )
( -6.48363485999044583E-08 , 4.23516547992808050E-07 )
( 3.86437355210425403E-08 , -1.63836255101174973E-07 )
( 3.03252402368022273E-08 , 1.98872103740631883E-08 )
( 1.45102485371115082E-07 , -5.02608730988093563E-08 )
( 3.74588429238642573E-07 , -6.75644814755146416E-08 )
( 4.01873573670042106E-07 , 6.47231588490038679E-09 )
x=2,y=0,z=0,t=0
( 1.79746868138867583E-07 , -1.47238305252828356E-07 )
( -2.03987671601859457E-08 , 3.74744619843340498E-08 )
( 1.62830952345210232E-07 , -5.79859678067133054E-08 )
( -7.67352040592223640E-08 , 1.87253175838314691E-07 )
( 1.43087721445687175E-08 , 4.27634333227706034E-07 )
( -1.75201941786288013E-07 , -9.47035466716882132E-08 )
( 1.17482887247855480E-07 , 3.15798479693441731E-07 )
( -5.42206720869003601E-08 , -1.72888010396120479E-08 )
( -3.37417748484814524E-08 , -2.29106620209844246E-07 )
( -2.24135924370624962E-07 , -2.59700850347369948E-07 )
( 1.76383744657758695E-08 , 1.23896884873621011E-07 )
( -4.88437555681717695E-08 , 1.05381996402975973E-07 )
x=3,y=0,z=0,t=0
( -2.04499186016560311E-07 , 5.01695183124191331E-08 )
( -1.43952388314136206E-08 , 2.34689138856353369E-07 )
( 6.15430543211069027E-08 , 3.26277786275024368E-08 )
( 3.42254813437178771E-07 , 2.03112645132363995E-07 )
( -1.04134674624075301E-07 , -1.81353959097279372E-08 )
( -1.52730127842908958E-07 , -1.07903471600617667E-07 )
( -1.93295817491762934E-08 , 2.31563099587020840E-07 )
( -1.91762983910415085E-07 , -1.01534057626689234E-07 )
( -1.70196488313164486E-07 , 1.48403251267235367E-07 )
( -6.07689238694289401E-08 , 9.39011169168159275E-08 )
( 1.19999565506043396E-07 , -1.90826906171892044E-07 )
( 6.46317015976094647E-08 , 3.61296647959562107E-08 )
x=0,y=1,z=0,t=0
( -1.11147266012415460E-07 , -3.91663767514301208E-08 )
( -1.17158954150187745E-07 , -6.22182507713851117E-08 )
( 2.60131219603162383E-07 , -1.01367979366145689E-07 )
( -2.28980868459516858E-07 , -1.30827682981330256E-07 )
( -8.11610833284050544E-08 , -1.74274333344469274E-07 )
( 1.62556555439511571E-07 , 4.72514302238843031E-08 )
( -1.71633449664239187E-07 , -2.42068450033906033E-08 )
( 2.89184873714123678E-09 , -1.52983912218629990E-07 )
( -2.06686481443061362E-07 , 2.13978267766650554E-07 )
( -1.18320729162369163E-07 , 4.99850306303766533E-08 )
( 1.40147731777809890E-07 , -1.34158198444072011E-07 )
( -1.75085431762195514E-07 , -1.22240852621335230E-07 )
x=1,y=1,z=0,t=0
( -2.70497711378628447E-08 , -1.22472595214563505E-07 )
( -7.93304685407195093E-08 , -1.69867643720554145E-07 )
( 1.18315042888154323E-07 , -7.10999148912824253E-08 )
( -1.88328676592852926E-07 , -1.03479273322285654E-07 )
( 1.48564621559815664E-08 , 1.57147551902973714E-07 )
( -1.52316802652950114E-08 , -6.71785327010499607E-08 )
( 2.08555179102632247E-07 , -3.45459267927107484E-07 )
( 1.43095950631445410E-07 , -5.99668466333104087E-08 )
( -9.83995043434486809E-08 , -1.54027236613327917E-07 )
( -2.35011686086856492E-07 , 3.42024425278023953E-09 )
( -1.60722994859085942E-07 , -2.98852557730317264E-08 )
( 9.14176583090778046E-09 , -3.89353196815904952E-08 )
x=2,y=1,z=0,t=0
( -2.07050566765298933E-07 , 1.42995352827938996E-07 )
( -8.29963057118329947E-08 , 9.77126353390063643E-08 )
( 4.13324327431935529E-07 , -1.63675603211675577E-07 )
( 9.97830957584161102E-08 , 2.66019658740290000E-08 )
( 1.68338910316999858E-07 , 4.27863563911930523E-08 )
( 1.01751708658542874E-07 , 4.29209760056265639E-07 )
( 3.15338502376294899E-07 , 3.50030443347501445E-07 )
( -1.47904819531669007E-07 , -2.85205079281330440E-07 )
( -2.60249600765195002E-07 , 1.19570194800048156E-07 )
( 2.80088053965639351E-08 , -7.37049106487806524E-08 )
( -2.84265422737564295E-08 , -1.57913949190467608E-07 )
( -2.96603532110006601E-07 , -8.92583593866345378E-08 )
x=3,y=1,z=0,t=0
( -7.48324861721592951E-08 , 1.38433473247272742E-08 )
( 7.33911694337370804E-08 , -1.75561756505218184E-07 )
( 1.32501761465964270E-07 , -1.33620080532833514E-07 )
( -9.26916295026206403E-08 , 4.36330707443045203E-08 )
( 1.39183095398758558E-07 , -2.23132769243021428E-08 )
( 9.81229500856654069E-10 , 8.72209963290528143E-08 )
( 1.95049205815578052E-07 , -6.68814144542048559E-08 )
( -1.46249415609648203E-07 , 1.25374471539890763E-07 )
( 2.21732062328108062E-08 , -7.84933039051757909E-08 )
( -2.63304319656429390E-07 , -2.00718876959382986E-07 )
( 4.71438331552935695E-08 , -1.52842506037120182E-07 )
( -1.16860649299080373E-08 , -1.31344489609357714E-07 )
x=0,y=2,z=0,t=0
( 9.37267297253075885E-08 , 8.04006342323748357E-09 )
( -2.43915169377871167E-07 , -1.83769130569873580E-07 )
( -1.89861376341736550E-07 , -1.40499162791583310E-07 )
( 9.54848659225363104E-08 , -1.74150471580457142E-07 )
( 1.38492812594604742E-07 , 4.25675553231772672E-07 )
( 1.63216706106185404E-08 , 1.22979021038974093E-08 )
( 4.90482839641070398E-08 , 1.33080357408532774E-07 )
( -3.14109211157846861E-08 , 2.23807791908549083E-07 )
( 3.89136881229785630E-08 , -7.68859630826573553E-08 )
( 9.56504576014687417E-08 , 5.73948973440076505E-08 )
( -1.21300154448601841E-07 , 4.09160395125515032E-07 )
( -2.42870048663303367E-07 , 1.06246136913984100E-07 )
x=1,y=2,z=0,t=0
( 2.74880921270951695E-07 , 1.80761486334180917E-07 )
( 1.87719202140557051E-07 , 1.37713428977950440E-07 )
( 3.17663001919180918E-07 , -6.90492339417132809E-08 )
( 4.17478169037943243E-07 , -6.39716347007683115E-08 )
( 4.80459364018414574E-07 , 3.17993395690728671E-07 )
( 7.85699224916303135E-08 , 1.75296302455349157E-07 )
( 2.14578090041238368E-07 , -2.44346088582929171E-07 )
( 3.91585214665699476E-07 , 5.64366830271823122E-08 )
( 3.78013039759598680E-08 , 1.29505449434050130E-07 )
( 5.24150221899808049E-08 , 3.28836799130917155E-09 )
( 1.35491991286078523E-07 , 1.12661028604067133E-08 )
( -7.62020756570377699E-08 , -1.56649475211676436E-07 )
x=2,y=2,z=0,t=0
( -3.30366555768547255E-07 , 1.25299784654762081E-07 )
( -3.49281387414813650E-07 , 1.40432037002914453E-07 )
( 9.01605843931451632E-09 , 4.12352716794726508E-07 )
( 6.23149138410371649E-07 , -3.35821996076868597E-07 )
( -1.88841673152372303E-09 , 2.82755017532752915E-08 )
( 1.37352213661366531E-07 , -2.63091454363904296E-07 )
( 3.40178841023764142E-07 , 3.35835202773877763E-08 )
( 3.21630944390241762E-08 , -1.67168023488158384E-07 )
( -1.28631927795918754E-07 , -7.73247804497140995E-08 )
( -1.26529935563953886E-07 , -2.05858230994052697E-07 )
( 3.42673813178082217E-08 , -4.15439711003492426E-08 )
( 1.38220293610247541E-07 , 2.29028767690450576E-07 )
x=3,y=2,z=0,t=0
( 1.15858154146166183E-10 , -1.63942814101177756E-07 )
( -1.59103676822570962E-07 , 1.15572064080887376E-07 )
( -7.20735059038742232E-09 , 2.41165111173648684E-08 )
( -2.46170329865298540E-07 , -1.02331497152925996E-07 )
( 1.38064699714616292E-08 , -5.15774909078039248E-08 )
( -1.77699835214386362E-07 , 7.22512756407602889E-08 )
( -1.41762066002876177E-08 , 3.47622007207695033E-07 )
( -3.08220200721060448E-08 , -3.23010800655053269E-07 )
( 1.34135093941593531E-07 , -2.28312199599620229E-07 )
( 3.50260928792010897E-08 , 6.73335825319870944E-08 )
( 7.52936154370643078E-08 , -2.81120509242452446E-08 )
( 3.47001201095935811E-08 , -6.43790302085434555E-08 )
x=0,y=3,z=0,t=0
( 1.87783864253741682E-07 , 8.26188279845975049E-09 )
( -2.32875726780587407E-07 , -1.24316518013709479E-07 )
( -7.22666512642076013E-08 , -2.21477502646861155E-07 )
( -5.90536681560694541E-08 , 2.07568917002887840E-07 )
( 2.30025584028850893E-08 , -1.73384625906052221E-07 )
( 5.16030943038987843E-08 , -3.43967714429571139E-10 )
( -1.81732480972474579E-07 , 2.24183651267741631E-07 )
( 1.28765668485779261E-07 , -2.13125580638538021E-07 )
( 8.97158574640770614E-08 , -8.50603383416593590E-08 )
( 1.16772793893593428E-08 , 1.92020292922094488E-07 )
( 1.42655834344354532E-07 , -1.72753911518202112E-07 )
( 1.31779607385898003E-07 , -1.57409105654363406E-07 )
x=1,y=3,z=0,t=0
( 1.67018532784029252E-07 , -2.35298144135579310E-07 )
( 1.78977012715621257E-07 , -1.85908725664718988E-07 )
( 1.09991830083393003E-07 , 6.15667715280569635E-08 )
( 1.29775143229798184E-07 , 7.08320952100094140E-08 )
( 1.51997597289763754E-07 , 3.16371890353503265E-07 )
( -1.96752676633116051E-08 , 1.19291395359653666E-07 )
( 5.63663550200181089E-08 , 6.57491918878360000E-08 )
( -1.73989401261614235E-07 , -1.35613426067674725E-07 )
( 1.10112435009175157E-07 , -1.10139385013741374E-07 )
( 1.46589892780769649E-08 , -3.08440694990239012E-07 )
( -1.54334126471249366E-07 , 2.27477764448830488E-07 )
( 3.22708659238108573E-08 , -1.39112325746304580E-07 )
x=2,y=3,z=0,t=0
( -2.13251600429311027E-08 , 1.88651292193513332E-09 )
( 2.35080752719592883E-07 , -1.46596051528082159E-07 )
( -8.45804893793710296E-09 , 5.09922559144728531E-08 )
( 3.79137613520140132E-07 , 9.99671896706984572E-08 )
( 1.78248145518709999E-07 , 1.61976906913276348E-07 )
( -1.10011542931933970E-07 , 9.09392412348306122E-08 )
( -1.69407503129718901E-08 , 2.57491959765316209E-07 )
( 7.85718707965221644E-08 , 2.40555181948670489E-08 )
( -1.07643515616250160E-08 , 5.05693659008286466E-08 )
( -2.71975203104275388E-08 , -6.60632350761990239E-08 )
( -3.02786797051901998E-07 , -9.38924746232600280E-08 )
( -7.26446193436484340E-08 , -1.04080526014495995E-07 )
x=3,y=3,z=0,t=0
( -2.36505612553522805E-07 , -2.19813424107493286E-07 )
( -1.15823656291706515E-09 , 1.82883989628671875E-07 )
( 2.60322754231838452E-07 , -2.25500139628739589E-07 )
( -7.24133215485718896E-08 , -9.26302185167252758E-08 )
( -1.59852972238223172E-07 , -1.93492253140483069E-08 )
( 1.42323969175190492E-07 , 1.17190236040181140E-08 )
( -3.71037222313986485E-07 , -1.67519336434748508E-07 )
( -1.62871782910465796E-07 , -3.08529164374214930E-07 )
( 1.63186508736319341E-07 , 2.50808609671534487E-07 )
( -2.76246421883291664E-07 , -1.85282413263925507E-07 )
( -2.02391054016910337E-07 , 9.50941301947419399E-08 )
( 2.25094248803617708E-07 , 1.18884078378523856E-07 )
x=0,y=0,z=1,t=0
( -4.90836211223950204E-07 , 1.26381391075162859E-07 )
( 8.44027700676646621E-08 , -1.52610729443839427E-11 )
( -4.83073162107508736E-07 , 3.02518111728536123E-07 )
( 2.94044499411725106E-08 , -1.61615581018438317E-07 )
( -3.51649064918544837E-08 , -1.39506184250220929E-07 )
( 1.41676351261382860E-07 , 9.41503528281919954E-08 )
( 2.45167765265954115E-07 , -3.32762509032314485E-07 )
( 8.15799772460515991E-08 , -1.40972644085028853E-07 )
( -8.08639821622260955E-08 , 6.32133379445623357E-08 )
( 2.85600507352424339E-08 , 1.40895062294981903E-07 )
( -2.75353990815755258E-07 , 4.50895914367753590E-08 )
( 2.17307024356859781E-07 , 1.37669772310756041E-07 )
x=1,y=0,z=1,t=0
( -1.23866670504046014E-07 , 1.06369823550041066E-08 )
( 2.90797829637375004E-08 , 3.03198872124608869E-07 )
( -6.45805680814976810E-08 , 4.16155887750779628E-08 )
( -2.67634148724151754E-08 , 7.45379482928412453E-08 )
( -9.78347375842015630E-08 , -2.53018956578035450E-07 )
( 1.66418441111542764E-07 , 6.60089929108564197E-08 )
( -1.05425702052825539E-07 , -6.63284512259650224E-08 )
( 8.33628423826325617E-08 , 1.35739255076469652E-07 )
( 3.53205033109563757E-08 , -3.95664560144843807E-08 )
