index: 0
( 2.28260647517426250E-09 , 9.79683100375948530E-09 )
( 5.50562627602513299E-10 , 5.76325589546057233E-09 )
( 1.49993035403146291E-08 , -1.41333662369580807E-09 )
( 1.60961799484464011E-09 , -5.79539287994877580E-10 )
( -1.21166072609386877E-09 , 8.29848404962492334E-10 )
( -1.00252136966289130E-09 , -8.84101265124388554E-10 )
( -4.08084679415756154E-09 , -4.78095030287751217E-09 )
( -8.99548515545312246E-09 , 6.89390509636599531E-09 )
( -2.30197897797465856E-09 , -1.45138853386927313E-09 )
( 8.41455657335961822E-09 , -1.31180812667539050E-09 )
( 6.25196959702838730E-09 , 3.69481857188801318E-10 )
( -4.27082441191747491E-10 , -3.82506828877560885E-09 )
index: 1
( -2.66034487483591615E-09 , -6.30280431779918713E-09 )
( 5.71667700982270652E-09 , -6.21838735702579755E-10 )
( -6.26314998945093280E-09 , -1.08934060593573863E-08 )
( 6.60061931447074487E-09 , -1.19422571635733407E-09 )
( 3.48578021182664541E-09 , 7.29945821928928132E-09 )
( 5.24919488569689707E-09 , -1.12905621732423643E-08 )
( -7.21745439744245297E-09 , -6.22365255003797844E-10 )
( -4.25785549990716410E-09 , -6.56857070795859875E-09 )
( 4.20351005555319692E-09 , 2.55912486981290553E-09 )
( 5.15851268272096818E-09 , -5.27006751420303296E-09 )
( 5.89096149891952402E-09 , -1.01816000233856066E-08 )
( 1.22550851456083817E-09 , 4.48849092524801187E-09 )
index: 2
( 3.90328326781199900E-09 , -3.78894271475430311E-09 )
( 1.10668630587411659E-08 , 1.12717255503293876E-08 )
( 1.10492596359571295E-08 , -1.12124995079010391E-09 )
( -4.52940591842641668E-09 , -6.02801016933901309E-09 )
( 1.57341209430174580E-09 , -7.63994568133381598E-09 )
( 1.88888583852150994E-09 , 2.93110378680635499E-09 )
( -6.12361725254018765E-10 , 3.17729273711887585E-09 )
( 1.90193095907745498E-09 , 3.05322115589000933E-09 )
( 2.96910752644504393E-09 , 1.01612649481607193E-09 )
( -4.73516711208737378E-09 , -2.24157072865646046E-09 )
( -1.00700945448961382E-09 , 2.65807659442717269E-09 )
( 1.61209129406199179E-08 , 4.00038657251271238E-09 )
index: 3
( -5.00000539461246862E-09 , 2.20662853368796876E-09 )
( 1.92187837789775212E-09 , -7.22863597335213290E-10 )
( 6.45024534997381425E-09 , 1.21605762576136965E-08 )
( -9.48218108542082752E-09 , 5.67478746435666295E-09 )
( -1.02356691593407677E-08 , -1.26393249817848403E-08 )
( -7.71570013895029368E-09 , 9.29075532682063656E-09 )
( 1.61279818638279218E-09 , -3.59771516985581420E-10 )
( -4.04102570895100695E-09 , -1.11570430023652724E-08 )
( -3.21953388821003214E-09 , 7.29707189729158950E-09 )
( -2.81169561584501889E-09 , -9.64112987430129847E-09 )
( 1.41313548042524907E-09 , -8.03964132061914040E-09 )
( 4.62149761585541812E-09 , 9.90024273761465754E-09 )
index: 4
( -8.48655187379514113E-09 , -9.22404343490383987E-09 )
( 1.16952527886370640E-09 , 7.89296234857780225E-09 )
( 3.80825238320035167E-10 , 9.88645462898299846E-09 )
( -9.71713905078339703E-09 , 2.36767060499225021E-09 )
( -1.13964267741326018E-09 , 2.19649461374791792E-10 )
( -5.13224751007104428E-09 , -1.65555995374669825E-09 )
( -2.77089413158229324E-10 , -1.17163826663313950E-08 )
( 2.97391864606135262E-09 , -2.93807163583876643E-09 )
( -1.64666259054618378E-09 , 6.14474373809202699E-09 )
( 2.59799010934940540E-09 , 7.40576884850653885E-09 )
( -1.06395626570379174E-08 , -8.33065127411712073E-10 )
( 2.90438209560236055E-09 , -4.61678702549109839E-09 )
index: 5
( -1.14193792077883237E-08 , -3.50453907781711298E-09 )
( -4.77286621763652826E-09 , 9.92748806458000398E-10 )
( -8.09389053068847622E-09 , 1.03378180023666774E-08 )
( -4.26968719733700855E-09 , 7.51908321843684611E-09 )
( -5.09001988720252345E-09 , 5.78252238691543078E-09 )
( -5.74978062581746968E-10 , 3.86859234546619628E-09 )
( -4.73326187701223309E-09 , -3.01220714148132327E-09 )
( 6.73666783705595373E-10 , -1.32049673257542172E-09 )
( -9.23727198525054674E-10 , -5.08852009164770853E-09 )
( 3.26784811389139437E-09 , -9.59615922404355819E-10 )
( 3.19679510824748542E-09 , 1.13321198535429282E-08 )
( -4.33535662175035517E-09 , 1.31003976881153147E-09 )
index: 6
( -2.16636583750680806E-09 , -3.14427120875042556E-09 )
( -4.86595351270106591E-09 , -6.46522252029670802E-10 )
( 1.73768064972955634E-09 , 9.56349633792930031E-09 )
( -3.56082457833910844E-09 , -4.90442469460347798E-09 )
( 4.68097136317590338E-09 , 3.23596477624295461E-09 )
( 1.49454122009157484E-09 , -6.93990548724880829E-09 )
( 4.59058423464201901E-09 , 4.43473337078920927E-09 )
( 1.13563672509404064E-08 , 5.48918655306537530E-10 )
( -8.79424478222062076E-09 , -1.18542806418034164E-09 )
( -1.86151899535187660E-09 , 3.09792410577443459E-09 )
( -4.59597564700443566E-09 , -1.85827355588267973E-09 )
( -5.32286804195982600E-09 , -4.71313256191296153E-09 )
index: 7
( 3.15657861083421422E-10 , -2.83050376363373856E-09 )
( 9.59106174115772246E-09 , -4.59152308992995786E-09 )
( -9.69155125518499440E-10 , 5.34269731982105625E-09 )
( -1.04107161642354452E-08 , -5.07869279429866510E-11 )
( 4.36010907746995579E-09 , 1.07147394196839720E-08 )
( -9.13878710265956097E-09 , 1.15532982287222772E-09 )
( -4.91736111009652975E-09 , 1.07923817010375418E-08 )
( -1.12677751621157259E-09 , 3.61757260081563891E-09 )
( -7.25632477768331217E-09 , 3.93449312362950761E-09 )
( 4.44820437498062552E-09 , -9.06569244331935716E-09 )
( -5.08237224576186154E-09 , 1.83823975956241283E-08 )
( 5.30300069806202977E-09 , 6.37705997164256601E-09 )
index: 8
( -2.42818567330646964E-09 , -4.97721000832540373E-09 )
( -5.98291623426750648E-09 , -3.19913696585078194E-09 )
( -3.93715411309992894E-09 , -4.87557033671501909E-09 )
( 6.03849239195365750E-09 , -6.46890668686324684E-09 )
( -4.96710861211177932E-09 , -2.37670251352418282E-09 )
( -3.75107371369274285E-09 , -4.75461021677951759E-09 )
( 6.89837197012047546E-10 , 3.64377523455268614E-10 )
( -5.58580272448048418E-09 , -4.03026081984737735E-09 )
( -1.05327711294249780E-09 , 8.21405254492474502E-09 )
( -1.73862712569725177E-09 , -7.33555162701394746E-09 )
( -2.73787879493660629E-10 , -5.63042958041679703E-09 )
( -2.75983706179690263E-09 , -1.78152836647391943E-09 )
index: 9
( -4.14291257290776587E-09 , -2.32992567506340578E-09 )
( -3.84389352067673633E-09 , 6.38799861499268772E-09 )
( -2.35394045143603433E-09 , 3.63430102978163423E-09 )
( 3.25927388968994356E-09 , -7.29316190744281715E-11 )
( 5.11271999220860393E-09 , -6.14192344123749140E-09 )
( 9.17655229129606276E-09 , 4.30217229637191775E-09 )
( -2.92555869129678111E-09 , 1.08622210242259273E-08 )
( -3.52645264148336079E-09 , -5.87987785905087905E-10 )
( -4.46741967183548219E-09 , 8.41275707428271748E-09 )
( -8.86447382178232705E-09 , 6.44646456140569433E-09 )
( 2.71474208347846884E-09 , 6.72831817075347231E-09 )
( -1.58849643829935751E-09 , -3.68306494357403399E-09 )
index: 10
( -6.51556263851472107E-10 , -3.41769292535358054E-09 )
( 1.83811511136053917E-08 , 2.53647800215147247E-09 )
( 7.29268794284531632E-09 , -6.20863121000001583E-09 )
( -1.79600983826808438E-09 , 4.27998697045766804E-09 )
( 8.41230970670595218E-09 , -1.18168828664381359E-08 )
( 7.66804179686703159E-10 , 2.51422775241151109E-09 )
( 3.47889798635484168E-09 , -7.53924362102120421E-09 )
( 8.95899305315412864E-09 , 6.07173731266824992E-09 )
( -9.22132334363186402E-09 , -7.99562391376331278E-09 )
( -2.27735729813093789E-09 , -2.00739694269129078E-09 )
( 7.62424336152470046E-09 , 3.33738755725902214E-09 )
( -1.22478686278594821E-08 , -2.58241897933518777E-09 )
index: 11
( -6.56119375805978290E-09 , -7.80289648707396179E-12 )
( -4.13763494369787122E-09 , 9.01316361515664402E-09 )
( 8.38921131016532949E-09 , 2.92564226874806692E-09 )
( -3.33143603880690815E-09 , 5.03506488269101003E-09 )
( 7.06085676503672177E-09 , 3.19245743049048365E-09 )
( -9.11218498075734560E-09 , -4.68915852091670181E-09 )
( -4.26445499393588313E-09 , 2.33180712286422209E-10 )
( -6.64566238869332065E-09 , -6.45137922083413218E-09 )
( 5.01092979735075073E-09 , -3.70023657778645775E-09 )
( 2.62568293058922639E-09 , -1.03929283733584012E-08 )
( -7.02054943812575277E-11 , 9.55593465827439141E-10 )
( -5.92564630275288206E-09 , 1.01865062927016683E-08 )
index: 12
( 3.94826267820807338E-09 , -6.84903376683276795E-09 )
( 5.22095251874462304E-09 , -1.39827266029803424E-09 )
( 2.69378353069120948E-09 , -5.32268948882728242E-09 )
( -1.31710081026210295E-09 , 1.00930530310518706E-08 )
( 1.09727016505433428E-09 , -3.32611373717572530E-09 )
( 1.54341945441920794E-09 , -8.19398185093360778E-09 )
