index: 0
( -1.09752025413572345E-04 , 1.07645852315821128E-04 )
( -1.44617505625959329E-04 , -3.55235661763521175E-04 )
( 3.31010206919587276E-04 , -3.89382698008644069E-04 )
( 1.33011864847552478E-04 , -2.95218350502748331E-04 )
index: 5
( -1.83267218626145811E-04 , 5.15490360533005264E-05 )
( -4.08086076702242752E-04 , 1.00059084581615961E-04 )
( 4.78913690284627419E-05 , -4.91817758962025467E-04 )
( 2.73746972033158775E-04 , -4.44641679936286596E-04 )
( -5.11308922689210279E-05 , 5.95543721438197133E-05 )
( 4.04403143470282648E-06 , 4.87838504710686968E-04 )
( 3.14647979192642319E-04 , -7.30181940760661288E-05 )
( 1.18798054808042555E-04 , -5.90682756722440711E-04 )
( -8.15588976234023590E-05 , 2.27697367037935078E-05 )
( 3.70411076520570928E-04 , -4.83300049856427672E-04 )
( -3.64624896706690154E-04 , -3.15192088145654594E-05 )
( 1.86042584998324283E-04 , -3.57162013683459375E-04 )
index: 6
( -1.88850646422743766E-04 , -4.49619771116697032E-04 )
( 2.79607925795580112E-05 , -1.76743139260264817E-04 )
( -3.90755977516433312E-04 , -2.68659780176055138E-04 )
( 2.10642376359849949E-04 , 7.42264722219542112E-05 )
( -1.80587871848617942E-04 , -1.12976601194093407E-04 )
( 1.06704266841258264E-04 , 1.62712923791535452E-04 )
( -6.89839914185303745E-05 , 2.36555012264756892E-04 )
( 4.07058566512527174E-04 , 6.26231274547181527E-05 )
( 3.47402823817183435E-04 , -3.94593285332835695E-04 )
( -2.50589634293525753E-04 , -2.19838088871129726E-04 )
( -2.70236163605779836E-04 , -2.38889083470492395E-04 )
( 4.14681701831472952E-05 , -2.29839692337699370E-04 )
index: 7
( -3.49020673892610838E-04 , 5.33600711852592565E-05 )
( 1.28124996123570750E-04 , 7.65843187374685313E-05 )
( -4.97863917029060842E-04 , -2.81604629805317947E-04 )
( -3.12467690895412850E-04 , 2.42924753340382880E-06 )
( -1.28904575542592315E-05 , -1.42795091262513474E-04 )
( 2.60590633576859377E-04 , 6.44552321441241196E-05 )
( 2.58214455145660301E-05 , 2.63268482343476996E-04 )
( 6.44410273878319429E-04 , 2.53049397287875838E-05 )
( 2.65038047727047350E-04 , 2.40832496382737988E-04 )
( -2.25438027141131199E-05 , -1.79917699083915680E-05 )
( -1.04212864061433580E-04 , 8.38399644771162223E-05 )
( -2.68458475452712151E-04 , -6.24399771782881184E-05 )
index: 8
( 1.92888617690920392E-05 , -4.23044802899268687E-05 )
( -5.51194972043441583E-04 , -2.74464603897014298E-04 )
( 2.69730681763377504E-04 , 1.26158803313078458E-04 )
( 2.69254751790981269E-05 , -3.90421671898672829E-04 )
( -4.06115986179880661E-05 , 3.87421273278000966E-04 )
( -1.26756398692321783E-04 , 9.48161249833917678E-05 )
( -2.99304867870799985E-06 , 3.29664438772650774E-04 )
( -1.09701822017288736E-04 , 1.35904236987582612E-04 )
( -6.92428538705681902E-05 , 4.35124712379176810E-04 )
( 5.24438296645105733E-04 , -2.61613965845555665E-04 )
( -1.27519115122368869E-04 , 1.28550860748337495E-04 )
( 9.97816281126449433E-05 , 2.75894609632742669E-04 )
index: 9
( 1.66809746103831300E-04 , -3.78764622228147066E-04 )
( 4.11330146329931361E-04 , 2.43195796475755526E-04 )
( -3.90434709290969650E-04 , 5.23359436425158045E-05 )
( 6.00597696506640147E-04 , 1.07986345902432205E-04 )
( 1.74918350791453754E-04 , 5.62021042828037074E-05 )
( 5.34108370170861889E-04 , -7.65082464492848960E-05 )
( 5.84794409864004090E-04 , 2.27472254076556662E-04 )
( 1.53018196158000424E-05 , -6.28918833774735518E-05 )
( 7.74951066182585224E-05 , 1.36814896703965877E-04 )
( 9.34506858735612554E-05 , -6.40958668774868964E-05 )
( -8.82172859750728858E-05 , 9.67465120126735634E-05 )
( -3.60585100449051818E-04 , 4.02057847039074490E-05 )
index: 10
( -2.12119708497970395E-04 , -5.61183816439332736E-05 )
( 3.98167038208033632E-04 , 2.59186111596121946E-04 )
( -1.50658506314645368E-04 , -5.83979694287761492E-05 )
( -4.39532097138326753E-04 , -2.11743356902130051E-04 )
( -6.23666920965641031E-04 , -3.81058258594006271E-04 )
( 4.40623467145674424E-04 , 6.82868249813052617E-04 )
( 2.72710745624276795E-04 , 2.03735958943420954E-04 )
( -1.19390246222955457E-04 , -3.19082382274481972E-04 )
( -3.34606145709167864E-04 , -1.09745569742276125E-03 )
( -1.80023434282627106E-04 , -8.43605927186324772E-04 )
( 2.68261628278279769E-04 , 7.35682063412659328E-04 )
( 1.62751569658006355E-04 , 5.67109524565734052E-04 )
index: 11
( 2.79300795089806289E-06 , 6.71354149275578101E-04 )
( 4.53331806663028868E-04 , -1.76188589271952646E-05 )
( 6.25903390143592645E-05 , -2.98374897292190432E-04 )
( 9.90874814865123985E-05 , 1.91610240511188890E-04 )
( 3.10809417466909401E-04 , -1.64678348324294671E-05 )
( 3.68797514381361317E-04 , -4.02866251734237447E-06 )
( -3.92853917797063637E-04 , -2.10572948475396655E-04 )
( 2.06223787388778616E-04 , 2.14109287556970890E-04 )
( -2.24265457761053315E-04 , -6.59600111563296158E-05 )
( 2.18462715067415514E-04 , -1.73936913693297017E-04 )
( 6.81380849345169701E-05 , -9.51672897603009503E-05 )
( -2.63905909524426519E-04 , -2.61084900566745006E-04 )
index: 12
( 5.84192174188659488E-05 , 2.35862169911435873E-04 )
( 2.83232950439583876E-04 , -1.21640868615967220E-04 )
( -2.81560257385394500E-04 , -6.75499505231019867E-05 )
( -4.07908300141129681E-04 , -5.04004976321039159E-04 )
( -4.15130939564820875E-05 , 1.26708888701682483E-04 )
( 2.63513145005734141E-04 , -2.34348003632603224E-04 )
( 1.44835772209458492E-04 , -2.20554493448530683E-04 )
( -3.21504839934842236E-04 , -2.18869817220230677E-04 )
( 1.95460158704863516E-04 , -9.26949994717877394E-05 )
( -1.57638687583064281E-04 , -2.14522723817679300E-04 )
( 1.55786042564444904E-04 , -8.65153353933302766E-05 )
( -6.47666385094699024E-05 , 7.49666547797978326E-05 )
index: 13
( -2.52829192639550133E-04 , 6.25606325528608369E-05 )
( 2.74351022439145204E-04 , 1.09079482817583349E-04 )
( 2.63318078711128288E-04 , -1.62835603676751418E-04 )
( -2.21334701200425041E-04 , 1.41293272523138351E-04 )
( -2.98909618401978314E-04 , 1.95260339552580766E-04 )
( 3.39236676539257859E-04 , 3.93051815709955963E-04 )
( 6.97283154799233258E-04 , -6.74257379724846448E-04 )
( 4.48750969161990174E-05 , -3.84799785190008241E-04 )
( -3.96273800085886261E-04 , 3.11889758862083722E-04 )
( 4.92783874057722252E-04 , -4.40500620108194530E-04 )
( 3.60143205651189814E-04 , -3.49382384125497059E-04 )
( 1.38519446864192547E-04 , 3.02544997469873350E-05 )
index: 14
( 1.23177421666166451E-04 , 3.34998851173232788E-04 )
( 2.26657967361517830E-04 , 3.88420633178368675E-04 )
( 1.91441852813183257E-04 , -2.12729298896054028E-05 )
( 2.64474362045624819E-04 , 1.59790726260931317E-04 )
( -1.33140603401888828E-04 , -2.41609237726200538E-04 )
( 2.58591578053079434E-04 , -2.24691103862762257E-04 )
( 1.19677673411253463E-04 , -1.13961869342406197E-04 )
( 6.22631668889673585E-04 , -1.94432111968463823E-04 )
( -1.09822143782025165E-04 , -7.40493341440741511E-04 )
( -2.39674463549452562E-05 , 6.58957053204785250E-04 )
( -3.07078004753253797E-04 , -4.08019023918604047E-05 )
( 2.06598281664828291E-04 , 1.73819467742738771E-04 )
index: 15
( 2.57637590895459258E-04 , -9.03375796719295561E-05 )
( 2.22062012004081163E-04 , -1.35237609976201513E-04 )
( 2.76306969216077872E-04 , -1.71708025425634949E-04 )
( -4.04278180175665506E-05 , 1.58917408012714635E-04 )
( -1.77541118143955448E-04 , 2.25738232296633493E-04 )
( -2.10969070460549320E-04 , 1.04889325051549037E-04 )
( 7.02765443552489765E-05 , -2.15836360095175342E-04 )
( -1.88079478063563603E-04 , 1.84138265204810781E-04 )
( -1.76382923262383124E-05 , -8.64002257955400095E-04 )
( -7.63812891101150115E-06 , -3.67266323086446259E-04 )
( -4.73495111274867134E-06 , 2.62666842719348455E-04 )
( 3.35424758478575485E-04 , 1.94006969071547982E-04 )
index: 16
( 1.12896666829911098E-04 , -6.93092424921262968E-05 )
( -1.43385992748318336E-04 , 6.68143189393706613E-04 )
( 7.77739074872761042E-04 , 1.64788976432275037E-04 )
( 1.02111183540203976E-04 , -3.98869586829512384E-05 )
( -6.82786571091971054E-05 , 2.05770996456575649E-04 )
( 1.01673423548440177E-04 , 4.57550865179444345E-04 )
( 3.16091120836722037E-04 , -1.64485171964940627E-04 )
( -2.05304249187584180E-04 , 1.41404677554135007E-04 )
( 2.15589405725036005E-04 , 3.17641233957476835E-04 )
( -5.83672040880614179E-05 , 1.67842049803271394E-04 )
( -4.04528221863816951E-04 , 1.58247155782463512E-04 )
( 2.99011204401561229E-05 , -1.16334554970822066E-06 )
index: 17
( 8.55811319915428237E-05 , 3.70816866636430854E-04 )
( 2.66120162135654518E-05 , 6.84578851094493144E-05 )
( -4.34099072010272005E-04 , 3.05348059318783492E-04 )
( 1.93473487669253391E-04 , 1.06226658126439368E-04 )
( -1.71728740428412897E-04 , -6.09782061911057861E-05 )
( 3.79279307921728261E-04 , -3.18854503333648883E-04 )
( 2.65317547347372661E-06 , 2.10228272617606624E-04 )
( 1.47426544716447330E-04 , 1.18611573484400478E-04 )
( -3.11901360505537268E-04 , 1.97465582988076997E-04 )
( 3.17695181149544583E-04 , 5.32781756549200207E-04 )
( 4.47832501413311863E-05 , -6.50997329720206245E-05 )
( -1.92958502786168051E-04 , 3.64599746049939989E-04 )
index: 18
( -1.92505923726304880E-04 , 1.01278303161327844E-05 )
( 3.05880887981737314E-04 , 1.50631414474067943E-05 )
( -4.28891016950462339E-04 , -1.07982983874231798E-04 )
( -3.06668615571622550E-04 , 1.89445575310868470E-04 )
( -5.25226257205003730E-05 , -1.06653764793914542E-04 )
( -3.22289957013117045E-04 , -1.52764987776438934E-04 )
( 1.90555523202801065E-04 , 4.19980842398103124E-04 )
( 4.15718926184944094E-04 , -1.48613615911743450E-04 )
( 4.34713710282813451E-05 , 2.77001693502128960E-04 )
( -4.71500406041268176E-04 , 9.81615100579477662E-05 )
( 3.52425456291424256E-04 , -3.26496911102931232E-04 )
( -3.28411910679142960E-04 , 1.53760140715190739E-04 )
index: 19
( -1.30226287493619212E-04 , -1.71096769066437083E-06 )
( 1.30626480241958403E-04 , -9.98475513088767190E-05 )
( -1.11283679635549172E-04 , -1.53117223327689191E-04 )
( 3.00596595539793241E-04 , -4.93309884886723618E-05 )
( -3.19217727281801518E-04 , -7.14378626119690650E-05 )
( 1.77474583918866007E-04 , -1.11528886066466571E-05 )
( -2.53857710927224769E-04 , -2.00509842494225535E-04 )
( -1.18959059813016326E-04 , 2.33200881862880764E-04 )
( 2.09215620803514832E-04 , -2.24591562529552350E-04 )
( -2.88576097355938113E-04 , -2.52165665056786059E-04 )
( 8.16122466228396808E-05 , 1.64240912266316701E-04 )
( -5.71405749083923886E-04 , 2.56397222719768306E-04 )
index: 20
( -1.44816973561979383E-04 , 2.36370978665314250E-05 )
( -5.64703163684985437E-05 , 6.40725131728193107E-04 )
( 4.42821244192020806E-05 , 7.69564659163172728E-05 )
( 1.04292108651948695E-04 , -1.05021723215533667E-04 )
( -2.48720953530403579E-04 , 5.64590776438580219E-04 )
( -3.88673609416916748E-05 , 8.41328292726108943E-05 )
( -1.46181524262117498E-05 , 1.92910645440750157E-05 )
( 2.53184855956421783E-04 , 1.93106035904543950E-04 )
( 2.44234608786016193E-04 , -3.22864101626949875E-04 )
( 2.84989168075080361E-04 , -4.40837994485803516E-05 )
( -7.60923969564622320E-04 , 3.33929307281552749E-04 )
( 1.38443935496365569E-04 , 1.41481007313188218E-04 )
index: 21
( 2.48123629590321008E-04 , -1.60674935578631846E-04 )
( 2.52833054971381881E-04 , 3.74260391076588984E-04 )
( 1.03532873091282442E-04 , -1.19792755478134228E-04 )
( -2.14988334328654790E-04 , 2.80971638627521610E-04 )
( 3.36745820163996562E-04 , -1.79163932883478208E-05 )
( -8.14358931629702689E-05 , -1.36321966805753441E-04 )
( 1.41925485262236854E-04 , 3.87907930421808119E-04 )
( -2.80261229763056311E-04 , 1.08539674044341188E-04 )
( -2.27489437039490958E-04 , -4.63302394888779896E-04 )
( 3.57868152868066089E-04 , 9.37473257256536251E-05 )
( 3.88705971540393097E-05 , -3.59486461336387068E-04 )
( 7.36730733393478165E-05 , -2.07963726386147061E-04 )
index: 22
( 1.58062602948205191E-04 , -1.71386367455837827E-04 )
( 3.96596812528596525E-04 , 3.08440748083307914E-04 )
( -4.09815914958141538E-05 , -2.89857619864045861E-04 )
( 2.38964738806750571E-04 , 2.01765081776224508E-04 )
( 5.59674378745648283E-05 , -9.18487600605139763E-05 )
( -2.54805622152761584E-04 , -7.91811678880776395E-05 )
( -2.57096769651231534E-05 , 1.17324337212471112E-05 )
( -4.18969468668772133E-04 , 1.90766237646281786E-04 )
( -2.69864450220359342E-05 , -1.08420214575756247E-04 )
( 2.78042441975982443E-04 , -8.62446373532408457E-06 )
( 3.07028894899706505E-05 , 8.30693077780335690E-05 )
( -1.46008432528794589E-05 , 8.39190248817856855E-05 )
index: 23
( 3.29267314630715094E-04 , -7.91993412387694446E-05 )
( -9.28686369103032310E-05 , 1.68306692972382640E-04 )
( -1.99686992142536230E-04 , 2.29521703618742833E-04 )
( 1.60468851154214773E-04 , -1.88239276538977303E-04 )
( -4.56096072478248574E-04 , -4.56618067912559363E-05 )
( 7.97745469904658194E-05 , 1.22118375006531279E-04 )
( 2.88448379092327991E-05 , -2.28708890688128442E-04 )
( 1.92581752293657319E-04 , 1.47448956542875698E-04 )
( -3.71887083482508611E-05 , 1.91392084427160900E-04 )
( -2.03149662726518970E-04 , -1.31007991948025416E-04 )
( -2.22177231548276400E-06 , -4.47207504481762276E-04 )
( -1.57948831448444558E-04 , -2.81884227909157787E-04 )
index: 24
( -1.68714634266443469E-04 , -4.71520927678418687E-06 )
( -5.67813417658027080E-05 , 1.05444700160751536E-04 )
( -2.53333239406245976E-04 , -2.52902614870397055E-04 )
( -2.99195713151476821E-04 , 5.57101925234345659E-05 )
( -1.46820729115893997E-04 , 4.14949201528234761E-06 )
( -2.25846449813427858E-04 , 1.61546907256833694E-04 )
( -2.25009519516485847E-04 , 3.42897401696910971E-04 )
( 3.32444986704118900E-04 , -1.88772490434029191E-04 )
( 2.96841028760181248E-05 , -1.89326872796753134E-04 )
( 3.37822399717811143E-04 , -5.34632951802629496E-06 )
( -2.77618441848788769E-04 , -2.80921917746957276E-06 )
( -1.75762048518637555E-04 , 7.87549756137850430E-05 )
index: 25
( -6.41183975984912791E-05 , 4.71336183713603888E-04 )
( -5.14580542136797744E-04 , -3.37740459396641173E-04 )
( -2.84891188202888502E-04 , 1.31447182562993318E-04 )
( -1.23607516064214742E-04 , 3.34460012634755078E-04 )
( -2.83171235507107552E-04 , 2.36919156949560457E-04 )
( -1.71370254758617313E-04 , 1.89019381233004625E-04 )
( -6.88822776770792557E-05 , 1.74679881222142633E-04 )
( -4.36150770865431875E-04 , 3.55423681771292147E-04 )
( 5.74009993021560921E-05 , 6.69700576199457520E-05 )
( -5.99407576633108384E-04 , -3.01851169481301776E-04 )
( 1.83179056014088064E-04 , -5.46241034912600199E-05 )
( 2.31295952294911615E-04 , 5.29125036211865673E-05 )
index: 26
( -9.65413896319649938E-05 , -4.30383083316458878E-04 )
( -2.35479651362162097E-04 , -9.35017021184743205E-05 )
( -3.41129734111380185E-05 , -2.02199068170891695E-04 )
( -1.52720953756581214E-04 , 6.87468119886127391E-04 )
( -7.64957316051759445E-04 , 3.40977629207540872E-06 )
( 2.40628145369030480E-04 , 1.36077679453756460E-04 )
( 4.96329563427116212E-05 , 7.80772018439441649E-05 )
( 3.48548687062228709E-05 , -1.61517214131478057E-04 )
( 2.65001842301270106E-05 , 1.14271195730522682E-04 )
( -6.22684414991185489E-05 , 1.02999836895855182E-04 )
( 3.69741077904899690E-04 , -2.00169086905973426E-04 )
( 4.22379201698308435E-05 , 7.11596150720239398E-05 )
index: 27
( -2.27077729681228859E-04 , -7.60060112424631274E-05 )
( 8.11658920572613107E-05 , -4.54905659463224936E-04 )
( 1.00450732017258958E-04 , -1.53860733138740818E-04 )
( 7.85318868016127581E-05 , -1.73178312879288600E-04 )
( 7.23842045497429242E-05 , 5.08688114948589959E-05 )
( -7.55310021035569178E-05 , -1.56159248492018581E-04 )
( 1.53532166010606798E-04 , -8.55729223008933591E-07 )
( 7.15188931179960922E-05 , -3.17292768743157616E-04 )
( -1.32624427753957251E-04 , 2.47225983078526088E-04 )
( 3.93073259563921486E-05 , 5.00659414892505096E-05 )
( -3.70512856540629459E-05 , 3.39020467528612277E-04 )
( -2.80783732628170639E-04 , 1.00901969525250815E-04 )
index: 28
( -1.79188959844967985E-04 , 1.29944711088236336E-04 )
( 1.91690421178613418E-04 , -1.18307030167215979E-04 )
( 1.49786209355190009E-04 , 3.01722459726603176E-04 )
( 2.60257129202633413E-04 , -2.08174590989795502E-05 )
( -5.91744739154828861E-05 , 3.17091059046621356E-04 )
( -8.40161516030976056E-05 , -7.75087887973113050E-04 )
( -1.96934714800965117E-04 , -2.07689678419790177E-04 )
( 1.11701143167984175E-04 , 2.11408445928680110E-04 )
( 2.72652250558941831E-04 , -2.19198702921944214E-05 )
( -4.47293014713733136E-04 , 5.46168987561125628E-05 )
( -6.03551822553901831E-05 , -1.76816626569436088E-05 )
( 3.32703248854378242E-04 , -5.66828264217764680E-05 )
index: 29
( 9.91909691566604458E-05 , -2.29976415806046260E-05 )
( 2.04749160121353840E-04 , 1.53302420950987572E-04 )
( 2.53012034455008775E-04 , 2.37872257210846672E-06 )
( 3.94547237869759889E-04 , 2.26614576027421382E-04 )
( 1.86957668893013643E-04 , -2.11617100790488250E-04 )
( 1.62827382869162960E-04 , -1.23136250524961272E-04 )
( -2.29436399370717449E-05 , 8.83766782541562442E-05 )
( -1.43642369978592852E-05 , -1.94319858384264406E-05 )
( 1.21623745175658562E-04 , -6.14120014157507369E-05 )
( 1.20142691657851167E-05 , 1.21128232993737391E-05 )
( 8.17319581892470459E-04 , 2.03410895652286202E-04 )
( -2.11822863365676497E-04 , 4.85314795219028358E-04 )
index: 30
( -4.34131110552305952E-04 , 4.36782196534592982E-05 )
( 6.98513422695005298E-04 , 4.03811668274675628E-04 )
( -2.44577228282066264E-04 , -1.64471263923590520E-04 )
( 2.58977508165760255E-04 , -1.76356246170672622E-04 )
( 3.47899237195815436E-04 , -2.31842711634258310E-04 )
( -1.27322203396139122E-04 , -5.18332570559367151E-04 )
( 6.50851565423508395E-04 , 1.09060848206683997E-04 )
( -8.26244829314370553E-05 , -2.49892150998279620E-04 )
( 2.91034830448544477E-04 , -2.72493596462180490E-04 )
( -1.09260061270311437E-05 , 4.68152000973748046E-05 )
( 1.82702970949622786E-04 , 4.03648193717375957E-04 )
( 2.56356744850405106E-04 , -1.88975043458413272E-04 )
index: 31
( 1.57572321421982944E-04 , -2.59333128635055724E-04 )
( 2.76636082275033383E-04 , -1.96695734201304069E-04 )
( 2.58103357826118757E-04 , -2.69226901435961914E-04 )
( -7.16726244406225396E-04 , -2.26235351549498094E-04 )
( 2.12168196685216961E-04 , -1.18672406843789701E-04 )
( 2.55458800159715632E-04 , -2.32735943237760847E-04 )
( -1.19512770271891183E-04 , -2.34822834298181737E-04 )
( -1.45117854258829419E-04 , 1.69638502874891283E-04 )
( 3.64307637114236768E-04 , -1.24638336858175897E-04 )
( 1.88471470894685853E-04 , 1.06185898811968836E-04 )
( 2.04257689401595116E-04 , 4.01543895951079468E-05 )
( 2.92650784836467177E-06 , 1.29804957792979496E-04 )
index: 32
( -2.29728429234728199E-04 , 6.04795129307567677E-04 )
( -5.05308771829609659E-04 , -4.06615493114749211E-04 )
( 1.11113047009884299E-04 , 1.94954717417232857E-04 )
( 3.27373242548250362E-04 , -1.51281987470696348E-04 )
( -3.14649582294611132E-05 , 4.03267510673571206E-04 )
( -3.12687139348520810E-04 , -2.70508117501930961E-04 )
( 1.28878954152929865E-04 , 3.18857062514734302E-04 )
( -1.04619645139136553E-04 , 3.54441777126883640E-05 )
( 6.48360891256124491E-05 , -1.25758048854109463E-04 )
( -2.81178776287907420E-04 , 2.69844303037006553E-04 )
( 1.81656868581551935E-04 , -4.31896108824164008E-04 )
( 1.95313136935875960E-04 , 4.85706600278056728E-04 )
index: 33
( -2.41314846695376477E-05 , 2.14825543055504974E-04 )
( 5.82956527045208834E-04 , 8.83897102285362442E-05 )
( 2.82396697279282028E-04 , -1.31806102260221468E-04 )
( -5.84209349791211868E-04 , 5.89706391150766706E-05 )
( -1.11159736627371945E-04 , -1.21038476549569272E-04 )
( 3.41138189676374270E-04 , -1.46139166358892066E-04 )
( 4.98618536112457964E-04 , -2.37263355171644463E-04 )
( 2.34964586689388581E-04 , 2.13034810876818267E-04 )
( -4.69177271940902750E-05 , 2.81704036332961893E-05 )
( -1.00907907654907954E-04 , 1.21201076413143561E-04 )
( 7.08540840361234880E-05 , -4.65310100903122746E-04 )
( -2.13923259046474814E-05 , 3.09049592119319818E-04 )
index: 34
( -4.22020667254279771E-04 , 2.39683001198615347E-04 )
( 8.19637857190655221E-05 , 1.06944356848681014E-04 )
( -1.20377154591426170E-04 , -3.30050471620019052E-04 )
( -3.61576417315811419E-04 , 1.52804437915669692E-04 )
( -1.16518867593416094E-04 , -1.57139165065300093E-04 )
( -1.45278528465274566E-04 , 4.01492715750309889E-05 )
( -3.90439907987758189E-04 , -2.65179504924941095E-05 )
( 3.10827639331617497E-05 , -2.45910534400172289E-04 )
( -3.44909975071246958E-04 , 3.55620773474647029E-04 )
( -1.62235658511449167E-04 , -7.36359553288551898E-05 )
( -9.37695777530906792E-05 , -7.38565487612351213E-05 )
( 2.15082100601354787E-04 , -5.92542892320523426E-05 )
index: 35
( 3.79430253339731183E-06 , -2.28704910536419522E-05 )
( -2.50896668697191062E-04 , -3.17317872696357844E-04 )
( 3.20478830479404501E-04 , -1.78979471134249135E-04 )
( -4.69378570992489352E-04 , -5.63953154014377667E-05 )
( -2.33892787789264056E-04 , 6.02273623247689743E-06 )
( 1.24130793490520759E-04 , -3.86999889568435474E-04 )
( 2.11836764792515988E-04 , 1.99915039626600882E-05 )
( -6.97116499975235216E-05 , -8.34377381001054434E-05 )
( -1.27413402321516401E-04 , -3.68155415070975855E-04 )
( -8.97506110191094268E-05 , 2.95141241387913088E-04 )
( 6.55415467867709865E-05 , -5.14777330877245532E-06 )
( -3.81311504015758757E-05 , 1.13686228178881113E-04 )
index: 36
( -8.44987296899588498E-05 , -3.44601166664203695E-04 )
( -2.14846003756889720E-04 , 5.20497182829145948E-05 )
( -2.68374880157140356E-04 , 2.77556732252333296E-04 )
( -3.07841851842834331E-04 , -9.72174166240526952E-05 )
( 4.34106897735414592E-05 , -1.23374668656268038E-04 )
( -2.94249984443441053E-04 , 2.15337574545487590E-04 )
( 4.80413088609140488E-04 , -1.46557488115594750E-04 )
( 2.45952972216919241E-04 , 4.19411372239696383E-05 )
( 8.46589163892365088E-05 , 1.61657839581677673E-04 )
( 2.27143066857976990E-04 , 1.04741262315299276E-04 )
( -2.53359713222865734E-04 , 1.33705037852294427E-04 )
( -3.89158475904941340E-04 , 2.26177300414852269E-04 )
index: 37
( 5.36380432163300884E-05 , 1.03020196721369988E-04 )
( 1.21525738556080435E-06 , -5.92466475948175147E-05 )
( -1.26817957320549644E-04 , -9.52187443585394283E-05 )
( 2.13194421063855189E-04 , -3.99766220716404213E-04 )
( -2.00942426787750501E-04 , -3.11107369808988582E-04 )
( 3.56386461536143314E-06 , -2.84351311093078668E-04 )
( -3.92826245780106319E-04 , -1.37970749555862970E-05 )
( -1.13358821357175017E-04 , 2.38777925476696737E-04 )
( 2.61295301079795465E-04 , 3.39902295248133721E-05 )
( 2.00652542469920386E-04 , 8.85223804421190824E-05 )
( 1.51939277182536170E-04 , 1.30510810389811784E-04 )
( -3.96199003670273957E-05 , -2.42894976519553217E-04 )
index: 38
( 5.68572887220983412E-05 , -2.30486798411120897E-05 )
( -2.78009097353237736E-04 , 1.72791098851691907E-04 )
( 7.22981259537177701E-05 , 1.73588249404141808E-04 )
