index: 0
( 2.32971043848389028E-03 , -3.43413399358793309E-04 )
( -4.64932771138935972E-03 , -1.01223139160730793E-04 )
( -2.36454051861231286E-03 , -4.93793482274598391E-03 )
( -5.81338575888577271E-03 , 5.65933464665806588E-03 )
( -2.55245358113413397E-03 , 1.00586920522314355E-03 )
( 8.69302986654905963E-04 , -1.76145239856775361E-03 )
( 2.08437774741863707E-03 , -6.85035926015934490E-03 )
( -3.94189280140497516E-03 , 7.78113596226705576E-03 )
( -6.48483316039179854E-03 , -5.63739611812923841E-03 )
( -4.21039693572801410E-05 , -1.03853671925771118E-03 )
( -2.56158004392455230E-03 , 3.92470816077383679E-03 )
( 3.53529537134049214E-03 , 6.47089669817437103E-03 )
index: 1
( 3.68024862265066595E-03 , 4.91277357373715376E-03 )
( 1.28788944848652869E-03 , -2.36124506630424995E-04 )
( -5.35343140251486917E-03 , -1.83230623415750644E-03 )
( 4.60477226191314572E-03 , -6.11365894833845649E-03 )
( -9.17189711461416195E-03 , 2.03408525694580376E-03 )
( -6.33140516569164619E-03 , -3.54584224759983864E-03 )
( -4.86867837490806421E-03 , 7.07363225821867198E-04 )
( -1.03893656755064262E-03 , 3.82262354570792919E-03 )
( -6.62014419502518926E-03 , 5.68506108762979051E-03 )
( -5.89710815341568106E-03 , -5.50028892484752657E-03 )
( -4.44731018247820735E-03 , 8.60444751007384892E-03 )
( -1.32457911425619022E-03 , 1.05104579070418643E-02 )
index: 2
( -7.02642094778598708E-03 , -6.37974923994729173E-04 )
( 1.74158322090368564E-03 , -9.94607082290641098E-04 )
( 4.96562430718251735E-03 , -2.77657252094209430E-03 )
( -4.06243668416925337E-03 , 9.06730163572088722E-03 )
( 2.22723464299171350E-04 , -5.42433000350382201E-04 )
( -7.10462059771253124E-03 , 5.96578639150488303E-03 )
( 4.23745712336926535E-03 , 4.20997427926473461E-03 )
( 7.18575377967179720E-03 , -4.17953077746839857E-03 )
( -4.22626356358987189E-03 , 9.09061603550257585E-04 )
( 2.15487573148771469E-03 , 6.80738053843121024E-03 )
( 5.82990206777628771E-03 , 2.22157167422408442E-03 )
( -1.58708146329443640E-03 , 4.49963629924471191E-03 )
index: 3
( 4.56834464864751873E-03 , -5.01555333360235132E-03 )
( 1.01490182214806395E-03 , 3.57735347063644488E-03 )
( -8.27106581211233330E-03 , 1.17001058437806067E-03 )
( -9.68272695549192604E-03 , -4.26647556147395288E-03 )
( -2.70108822884880702E-04 , 4.76653862813433173E-03 )
( 4.48928244196700708E-03 , 3.58722148433283450E-03 )
( 7.27083998709557918E-03 , 5.64369815674016333E-03 )
( -2.61682225093020585E-03 , -3.34087642030854969E-03 )
( -3.03998965128546988E-03 , 6.40163309391550764E-03 )
( -4.52195433235449626E-03 , -1.90844535830973251E-03 )
( -7.85703201311385106E-04 , -1.09365597231475542E-02 )
( -3.40105474975685527E-03 , -2.42415087156080001E-03 )
index: 4
( 5.44339146843582020E-03 , 2.74386693761526686E-03 )
( 2.49622027292371700E-03 , 1.80918335972502994E-03 )
