index: 0
( -1.44870656461608227E-08 , -1.53338264293725725E-08 )
( 1.07107711537208021E-08 , -2.97427497895230230E-09 )
( -2.91964050365407323E-08 , -1.42214891785959283E-08 )
( -2.34065140995131824E-08 , 9.85665116841698839E-11 )
( -1.96439181388064678E-09 , 1.84507390173328092E-08 )
( 1.25718257905134385E-08 , 1.84850375000612181E-08 )
( 1.74174812743085669E-08 , 1.40492606625210695E-08 )
( 2.19972024552163441E-08 , -1.08564306560706608E-08 )
( -1.72641474330057759E-08 , -1.13698519780634541E-08 )
( -2.27712674888792086E-08 , 1.74681021833840698E-08 )
( -3.33967956873179388E-08 , 1.06692402409955723E-08 )
( 1.07014468436673024E-09 , -9.60078372099695409E-09 )
index: 1
( 8.98442895018980966E-09 , -7.05654794611931666E-09 )
( 1.53768094052465136E-08 , 6.23851201106210017E-09 )
( 8.52494180137665011E-10 , -1.37120336088818069E-08 )
( -1.94727702691332290E-08 , -2.03046273383406527E-09 )
( -4.08947779170519779E-09 , 1.06899784155367513E-08 )
( -4.43194732907046455E-09 , 1.20767794086102144E-08 )
( 1.27547617361045122E-08 , 1.17890921171286044E-08 )
( 8.46859235398927490E-09 , 1.30415698266433622E-08 )
( -4.26977254982438606E-09 , 2.45334660775141539E-08 )
( 1.21422179158138558E-09 , -1.25048359369237072E-08 )
( -2.42234073299619579E-08 , 9.91594086361096359E-09 )
( 1.30810462824616432E-09 , 1.06639200780342004E-08 )
index: 2
( -3.81379563290719953E-08 , 6.04061529870151413E-09 )
( -2.45724444662602303E-08 , -1.62447856613004911E-08 )
( 4.00763053609420625E-09 , 8.63194746572723934E-09 )
( -1.98516813941980881E-08 , 2.10814097747448824E-08 )
( 2.40958425559895889E-09 , 3.17804446409055141E-08 )
( -2.29442762105429816E-08 , -8.02049680046945930E-09 )
( 5.56222431624123056E-09 , -1.41145743476766020E-08 )
( 1.18923529931517948E-08 , 3.05601930431235415E-08 )
( -3.76797007757043037E-08 , 9.74612218434141075E-10 )
( 4.91909909472912381E-08 , 2.99786174245222544E-09 )
( 2.53129660856054457E-09 , 8.87985341588608509E-09 )
( 4.41042475354324224E-09 , 9.32650003959338797E-09 )
index: 3
( 6.53640071151405149E-09 , 1.08621652795416658E-08 )
( -4.11209647202084079E-10 , 1.80780822733502354E-08 )
( -1.30513130425074843E-08 , -1.94660987539547154E-08 )
( 3.17400793104993428E-08 , 1.05726506779302365E-08 )
( -6.92149570495773720E-09 , -1.95367280263007345E-08 )
( 2.95924675406116296E-08 , 1.93838285673524965E-09 )
( 1.12787171037125607E-08 , 9.29650694464407796E-09 )
( 2.79042472967525690E-08 , -1.88602926840360466E-08 )
( 1.07148924389058966E-08 , 2.56240200085658306E-08 )
( -1.07496969674091580E-08 , 1.89130166609676554E-08 )
( -6.75236929445415694E-09 , -1.45121594593953423E-08 )
( -4.94141615379479497E-09 , 2.35667850457183563E-09 )
index: 4
( -4.12221247652169463E-09 , 2.68169537334875812E-08 )
( -1.18859666636408550E-08 , -1.24979658757951529E-08 )
( -4.95165517166435691E-10 , -1.70773516191328638E-08 )
( 1.00079540065254653E-08 , -1.02373969870477331E-08 )
( -3.15940888838567846E-08 , 9.45693067874794930E-09 )
( -1.58158715088273253E-08 , 2.73927238325197195E-08 )
( 1.10981647478497836E-08 , 4.95797369612185669E-09 )
