x=0,y=0,z=0,t=0
( 1.86250285000101900E-07 , -1.76140246661061497E-08 )
( -1.36325124937009986E-08 , 2.40572502154507505E-07 )
( -8.21746554649517361E-08 , -1.47209582189223294E-07 )
( -7.58334666917772189E-08 , -9.55301934882689738E-08 )
( 3.94477628895654366E-08 , 8.28051683596923094E-08 )
( -8.01087376478262581E-09 , 1.67957202489458456E-09 )
( -1.36899050187661403E-07 , -1.01428689723658745E-07 )
( 2.41033359964804280E-08 , 1.55294151753041333E-07 )
( 1.42283748943507887E-08 , -4.00516685542655848E-08 )
( 2.60245186899602378E-08 , 9.55415187342324527E-08 )
( -9.21199259191512643E-08 , 1.15891303620592045E-07 )
( -1.51032647297010002E-07 , 1.32844229795883253E-07 )
x=1,y=0,z=0,t=0
( 5.38998416934728724E-07 , -2.08723975236697638E-07 )
( -9.94800900970045527E-08 , -7.82488928530798692E-09 )
( 1.12158310074953552E-07 , 4.18656941662676847E-08 )
( -1.87395474456260746E-07 , -1.41139455008171049E-07 )
( -6.19214725106926089E-08 , -1.68660355326164853E-07 )
( -8.02199631636461676E-08 , -5.60873691000474617E-08 )
( -2.51215704434823122E-07 , 3.54731681715828137E-07 )
( -7.38439859396985183E-08 , -4.67366730639349924E-07 )
( -3.92838280792476425E-08 , 1.69011611544391142E-07 )
( 4.38127671687621123E-07 , -6.52107788771472212E-08 )
( 5.56221648825358787E-07 , -8.53192440288895505E-08 )
( 3.20727886410270038E-07 , 1.81142640312620552E-07 )
x=2,y=0,z=0,t=0
( -8.45865836306566316E-08 , -1.57728451160776769E-07 )
( -9.76714145419451076E-08 , 2.32177848672644435E-07 )
( 7.24003255126649848E-08 , -1.53508385805050098E-07 )
( 4.00416065721411318E-08 , 1.41494828935375144E-07 )
( 2.89946873184595913E-08 , 5.38527391757479705E-07 )
( -3.88081217245123856E-08 , -2.82654449861816477E-07 )
( 8.09978589863747469E-08 , 2.95552306539513424E-07 )
( 6.48952098042389140E-08 , -9.63902257627633471E-08 )
( -1.86250180671485390E-08 , 3.33326277118224361E-08 )
( -2.28590399219158422E-07 , -9.25925701769696963E-08 )
( -8.62311164921782054E-08 , 1.83616130979083415E-07 )
( -1.77179612638867954E-07 , 4.62259518837748285E-08 )
x=3,y=0,z=0,t=0
( 2.25768374755323837E-07 , -2.27898469009117702E-07 )
( -6.64215897575009316E-08 , 5.84998912185220888E-08 )
( -7.02364789479996265E-08 , 1.20927867482021254E-07 )
( 2.66259979374746838E-07 , 2.23278791752255976E-07 )
( -1.66311904927741168E-07 , -6.17228165305746590E-08 )
( 5.98215088540467572E-08 , 1.02620827850209464E-07 )
( -9.21314320506723944E-09 , 1.85248909301497785E-07 )
( -8.10610867356965359E-08 , 8.53822281623559366E-08 )
( -9.87875185145752777E-08 , 1.22614216854884444E-07 )
( 3.62280599670249059E-08 , 8.98613022898245487E-08 )
( 1.23275037053619329E-07 , -1.03980300567951630E-07 )
( 2.52404782305890483E-07 , 4.59692381747998759E-08 )
x=0,y=1,z=0,t=0
( -3.87520716261009942E-08 , 1.37235022592016312E-07 )
( 1.21702863179018263E-07 , -1.17301610265408472E-07 )
( -7.51909422894318756E-08 , -5.14157526395631744E-08 )
( -2.41989934457889253E-08 , -4.69744159497921034E-08 )
( -8.40765953657979337E-08 , -1.65623438769799902E-07 )
( 2.97040709806900310E-07 , -7.70468152151208573E-08 )
( -7.40446086432591405E-08 , -2.19922098910206796E-07 )
( -3.07593953261959560E-08 , 7.25883796607658093E-08 )
( 1.22495303894165434E-07 , -1.26343327345542005E-08 )
( -3.27742465242764345E-10 , 1.32290510184951681E-08 )
( 1.95012970891442446E-08 , 4.67561601476024228E-08 )
( -1.74395013153732101E-07 , 2.39083707376552885E-08 )
x=1,y=1,z=0,t=0
( 1.17139039191888019E-07 , -1.51053711597047142E-07 )
( 6.56553075094300625E-08 , -2.54084459702969251E-08 )
( -4.36998136293088762E-08 , -4.65585872035944779E-09 )
( -7.51497036774065685E-08 , 5.09417435713527086E-08 )
( -7.48849771858951656E-08 , 1.40293211108853364E-07 )
( 6.61783857310207000E-09 , 4.52454548991352193E-08 )
( 1.89770119485126123E-07 , 5.79205109023356248E-09 )
( 3.86532904581519306E-08 , 6.10797605703686317E-08 )
( -1.23748617954721294E-07 , -1.59648349255311582E-07 )
( -2.19664308931638231E-07 , 2.93660426073226958E-08 )
( -1.58229693757811069E-08 , -5.14864641999821934E-08 )
( -2.72928744954847317E-08 , -6.82132888005258515E-09 )
x=2,y=1,z=0,t=0
( -3.54121934891591828E-07 , 1.64121724113126567E-07 )
