index: 0
( -2.30755476660982131E-02 , -9.03891924746732731E-03 )
( -2.64560799487131588E-03 , 8.11079598236493816E-03 )
( 7.77523930752585957E-03 , 2.99778193592610282E-03 )
( -6.77108729475626222E-03 , 1.94946936349299493E-03 )
( 9.08943953085704186E-03 , 2.14665996980895335E-02 )
( -7.46023887274777000E-03 , 2.84022962910272011E-03 )
( -5.68036263265549787E-03 , 2.65492458001226382E-03 )
( 2.09530836242322657E-04 , -9.24185659018624504E-03 )
( 6.91418820236956982E-03 , 2.13046806148818428E-03 )
( -1.79557321832813227E-02 , -3.17487024374265561E-03 )
( 8.37954075864449574E-03 , -4.24198536518202197E-03 )
( 1.38422575454227263E-02 , -1.08904338346730613E-03 )
index: 1
( 5.61511422627574731E-03 , 9.87416272882170494E-03 )
( -8.33816493825538171E-03 , 1.12847223455447253E-02 )
( -8.97805197887264692E-03 , -1.01980778029768081E-02 )
( 5.20683709150835186E-03 , -8.40912852047528102E-03 )
( 6.10392110810466758E-03 , 8.00820436352379407E-04 )
( -9.33631537656775742E-03 , 5.36190825597571228E-03 )
( 7.74659503478865915E-03 , 5.22545940464090759E-03 )
( 1.76805298079715199E-02 , -2.04344340988958963E-02 )
( -3.24707817657768349E-03 , -5.68367493098934258E-04 )
( 9.94483285311051693E-03 , 2.00688487968376291E-03 )
( 1.76515316332770955E-02 , -2.21964354125001560E-02 )
( -4.84728466875858875E-03 , -1.47038031778961905E-02 )
index: 2
( -8.83992792154449959E-03 , 6.54995451671217584E-03 )
( 1.45256256522228178E-02 , 1.48151868860693734E-02 )
( 2.54087507676360076E-02 , 9.30332994757293932E-03 )
( -5.09238675368565465E-03 , 7.23594167879263589E-05 )
( 4.67662145537764678E-03 , -1.27442868428018705E-02 )
( 7.20233999637361760E-03 , -1.55570485875106829E-03 )
( 6.46388809606221644E-03 , 1.07613673717474375E-02 )
( -5.61190305208246303E-04 , -8.68912071113486263E-03 )
( -2.37540921908439839E-03 , -1.39288084669651271E-02 )
( 3.00230124997099678E-03 , -3.82198337099527751E-04 )
( 4.27854128642846804E-03 , 5.26619219083249851E-03 )
( -8.73196872149874410E-03 , 5.34055714015756969E-03 )
index: 3
( -3.25568437764759723E-03 , 3.19572468515980828E-03 )
( -1.31766694988643242E-03 , 1.56466815989310913E-03 )
( -1.10395088126997443E-02 , 1.46233705663329511E-02 )
( -1.75795863802762076E-02 , -6.87383036097420977E-03 )
( -8.16536212498071221E-03 , 8.94076335421548594E-03 )
( -2.11090296662311792E-03 , -3.43639025248005043E-03 )
( -1.27521109590196906E-02 , -3.28447227463686195E-03 )
( -1.23938232262297936E-03 , 1.82948752804160380E-03 )
( 1.01674338927605998E-02 , -1.85059975821142107E-02 )
( 2.81914142013424233E-03 , 7.32078254627736760E-03 )
( -6.19275586562335369E-03 , 1.43461926200877370E-02 )
( 3.64425171296432499E-03 , -3.25117452243384262E-03 )
index: 4
( 9.68615292921752406E-03 , 9.78069366234274318E-03 )
( -9.90993669979522637E-03 , -6.60685137679737581E-03 )
( -1.29399842188478945E-03 , -2.64410369964955538E-03 )
( 5.23818080607656687E-03 , 1.75032113582695905E-03 )
( -6.94441724960753390E-03 , -9.78093748090074671E-04 )
( -1.94277420773012648E-03 , -6.15982483487046133E-04 )
( 1.25715050302016434E-02 , 3.96959578327798004E-03 )
( 1.17748729270998817E-02 , -4.16669904836860019E-03 )
( -1.21376993203606287E-02 , 2.56959822920870429E-03 )
( -5.19420175917459349E-04 , 3.23011071644655270E-04 )
( -1.34205756727549981E-02 , 1.64145326289787362E-02 )
( -2.08609121143838545E-03 , -1.45984175028978039E-02 )
index: 5
( -1.30179671779398834E-02 , -1.91111717109702442E-02 )
( -7.13022796808160299E-03 , 1.82346660964194801E-02 )
( -5.96223194846695441E-03 , 1.44821063215000052E-02 )
( 2.97166527614878013E-03 , -1.14067955746439756E-02 )
( 5.44587211103392255E-03 , 6.52995917389237804E-03 )
( 1.56773195521840679E-02 , -7.38685961670356491E-03 )
( -1.93334294143261698E-04 , -1.79215189283755023E-02 )
( -8.35386193207823813E-03 , -3.21717589603267434E-03 )
( -3.22029353711743294E-03 , -3.13517268087909647E-03 )
( -5.11354473053775814E-03 , -3.57994324239860199E-03 )
