index: 0
( 4.45499942078795356E-09 , 2.42143874098196310E-09 )
( -2.45466233998790865E-09 , 1.33350269973924747E-09 )
( -1.47303235909679983E-09 , 5.26174102986335959E-10 )
( 3.35217357523270691E-09 , 7.05459882557067326E-11 )
( -1.37364744992272988E-09 , -6.91409607730862338E-10 )
( -3.10624607091265408E-10 , -4.93208450781054455E-10 )
( 7.55749299374835076E-10 , 3.98081726013664828E-09 )
( -2.93088200820930387E-09 , 1.78950770975471478E-09 )
( -8.28390738189147120E-10 , 1.53033873547302175E-09 )
( 3.46118022748612556E-09 , 5.11956935955465834E-10 )
( 7.17833127177170965E-10 , 1.75044773897360426E-09 )
( -6.69125731553759982E-10 , -2.84551351061948616E-10 )
index: 1
( -4.29370347533699425E-10 , -3.96790408095823094E-10 )
( 1.45034738980145951E-09 , -1.19492806449902829E-09 )
( 1.22659171915811357E-09 , -4.23555033902797281E-10 )
( 3.64153596195268300E-10 , -4.18835723174214387E-10 )
( 2.27675776023870060E-09 , -1.65838115810485665E-09 )
( 7.53258341044069686E-11 , -3.61522105375128349E-10 )
( 1.45219797955452158E-09 , -1.89911539833008394E-10 )
( 8.64321659786355917E-10 , -3.56585713863547791E-09 )
( 3.17129629757424039E-09 , -2.14110962946722338E-09 )
( -9.83981314503745930E-11 , 1.00908504098652135E-09 )
( 9.41734847688163063E-10 , 1.68189510643423457E-09 )
( 1.04739226932695872E-09 , 1.19415560968842384E-09 )
index: 2
( 1.68776231122453535E-09 , 5.73801340570867943E-10 )
( -2.04055197268426172E-09 , -2.49322582020894094E-09 )
( 6.81255560409905686E-10 , -1.15169928075844373E-09 )
( -2.27986019819219893E-11 , -1.21287201214166349E-09 )
( -2.97033587968224927E-10 , -1.53604438759346350E-09 )
( 2.39743543445503891E-10 , -1.75063053149048254E-09 )
( 7.48141036744700125E-10 , -4.64208441326968486E-10 )
( -1.01347687110588714E-09 , -9.62319555779365256E-10 )
( 2.89970082506101499E-09 , -2.66273125125331010E-09 )
( -1.87901979750348901E-10 , 4.41910084788322355E-10 )
( -6.38188986913854579E-10 , 6.58639556109273081E-10 )
( -2.49832054670197453E-09 , 1.33643709159885084E-09 )
index: 3
( 1.29362068044791753E-09 , 1.53600719773410424E-09 )
( -1.16348784649823615E-09 , 8.60393077034652457E-11 )
( 1.75684383499979664E-11 , 1.19923016687784435E-09 )
( 5.30754913535013119E-10 , -1.24182914120022660E-10 )
( -5.47769421488279036E-10 , -1.76458006995107622E-09 )
( -4.30579794665824143E-10 , -1.18288615304121601E-09 )
( -1.99790284716238242E-10 , -4.81366252528183665E-10 )
( 1.76235767857354327E-09 , 1.52802713396462744E-09 )
( 2.42057243812202596E-09 , -7.56724240939948818E-10 )
( 7.80945703011253776E-10 , -3.83024398805752555E-11 )
( 7.71112569538371397E-10 , 9.44514080754740536E-10 )
( -4.25557992938940836E-10 , 9.07457239965532828E-10 )
index: 4
( 3.78586072485550097E-10 , 1.50068619864539636E-09 )
( -6.08643595833076826E-11 , -1.58264972826033944E-09 )
( 7.53675791215788812E-10 , 1.62056508973221534E-09 )
( 1.58367853457498948E-09 , 4.12193522694589820E-10 )
( 2.65153924960869797E-09 , -1.76889440862637403E-09 )
( 7.19798685656166160E-10 , 4.70010045969954062E-10 )
( 1.51751453278987675E-10 , 1.47240537879045740E-09 )
( 1.84516242100273821E-09 , -4.62374266324989074E-10 )
( 1.44298101752791088E-09 , -1.23395089718476124E-09 )
( -1.15357418979185719E-09 , -4.91211274926033402E-11 )
( -4.83584486515259867E-10 , 7.37218361718093215E-11 )
( -1.83856341777919112E-09 , 1.99998457288032752E-09 )
index: 5
( -1.44330455014193548E-09 , 4.64413747912229643E-10 )
( -1.40572254244211295E-09 , 4.32099412999155374E-11 )
( -5.14639221476280337E-10 , -8.61242318634661069E-10 )
( -3.35115954430268755E-10 , 5.52220489633095036E-11 )
( 4.08242507556379474E-10 , -1.79521034133759521E-09 )
( 1.73993083723614165E-09 , 7.56557846451396060E-10 )
( -2.75285205789929763E-09 , -1.80100481830104469E-09 )
( 2.70346561512860795E-09 , 1.33622259280834634E-09 )
