x=0,y=0,z=0,t=0
( -2.04409740057092792E-09 , -8.52776653562600923E-10 )
( 1.75894990388730218E-09 , -6.55105952503716499E-09 )
( 1.36369314114462937E-09 , 2.39056673809344330E-09 )
( 3.93282237244371619E-09 , 3.47734734929548797E-09 )
( -1.56245953082943486E-09 , 4.35991066877619205E-09 )
( 5.54613740637825946E-09 , -9.02497009745578945E-10 )
( 1.93835913760089272E-09 , -2.85846062211882515E-09 )
( -3.28232993967456432E-09 , -1.65444952594886019E-09 )
( -7.36828456322334641E-09 , 1.79369639746612887E-09 )
( -5.34365197757683062E-09 , -1.41748013682453175E-09 )
( 1.30558582094126394E-09 , 4.62283551526012236E-09 )
( 5.14933231431791774E-09 , 1.82793827090230923E-09 )
x=0,y=3,z=0,t=0
( 5.31209687515839860E-10 , -8.25841171263556596E-10 )
( 2.29380954310578152E-10 , -2.88199551771218931E-09 )
( -3.59557024416209745E-09 , 3.03839247971745307E-09 )
( -3.02521376000797933E-09 , 6.27405166634162919E-09 )
( 6.77056979204188316E-09 , -4.25934986816492775E-09 )
( -2.33479429965294157E-09 , 2.39378525259639090E-09 )
( -1.67649867282598338E-10 , -1.40345236154319716E-09 )
( -2.99672904042696635E-09 , -6.10825013148308090E-10 )
( -8.70496057641356799E-10 , 6.63036332032541549E-09 )
( -1.27581491037718248E-10 , -2.97096658018126153E-09 )
( -9.09277148761310173E-10 , -1.92407121597605047E-09 )
( 3.93352357870581772E-09 , 5.81853601926012965E-09 )
x=1,y=3,z=0,t=0
( -2.94599974291121299E-11 , -4.91230898594880666E-09 )
( 2.25298629313820362E-09 , -1.69307964561668577E-09 )
( 8.24273677592052259E-10 , 1.60087781895830081E-09 )
( 6.09547327493411098E-09 , 1.32678518618192558E-09 )
( 2.42815578923568809E-09 , 1.00138907882309945E-09 )
( -1.61098255803852066E-09 , -2.19233473410854344E-09 )
( -7.53103352597515752E-09 , 2.67797106103234475E-09 )
( -1.98988918136243999E-10 , 3.25099267823904839E-09 )
( -1.11921754034555324E-09 , 9.50041817134499327E-11 )
( -1.13194697512113447E-09 , -3.46847203744699648E-09 )
( 1.66644114426144612E-09 , 1.07589758258949547E-09 )
( 1.85250300486399001E-10 , -2.76080257625181690E-10 )
x=2,y=3,z=0,t=0
( -3.88743804929083755E-09 , -1.49929718744015691E-09 )
( 2.39300452323092796E-09 , -1.31003623464394986E-09 )
( 3.46463625676712921E-10 , -1.39809488805993695E-09 )
( 9.55325080843285252E-10 , 2.36378417936110543E-09 )
( -1.27018649169361840E-09 , -3.44857350685049238E-10 )
( -1.35398284162733139E-09 , -6.78444190451532583E-09 )
( -1.83833240974886878E-11 , 2.55596052292347391E-11 )
( 2.46564147245371373E-09 , -2.00375852311123240E-09 )
( 1.77290039983813779E-09 , 2.00123165688132734E-09 )
( 3.48182090158527526E-09 , -1.55022198164791705E-09 )
( 4.25951723156904174E-09 , -3.13462761143751279E-10 )
( 6.46628616527182829E-10 , -3.64667454813016565E-09 )
x=3,y=3,z=0,t=0
( 1.23977127913130905E-09 , -4.80781480829525302E-10 )
( 3.61987184079626821E-10 , -8.81692727137968464E-10 )
( -1.47201834121402248E-09 , 1.41917174567707958E-10 )
( 5.97209266181436366E-09 , 1.38533708864160582E-09 )
( 2.09736691980829893E-09 , -4.63983971269812639E-09 )
( 1.55198440103644698E-09 , -3.25076008636503652E-09 )
( -6.79346357587666352E-11 , 3.30670572419724306E-09 )
( 4.90742587894487915E-10 , 7.95797755523429666E-10 )
( -1.01373863908150195E-09 , 1.30647333572709838E-09 )
( 4.86646769885479051E-09 , 4.04013825791500955E-09 )
( 1.06024571290781701E-09 , -8.25599499276989622E-10 )
( 2.66795314663867739E-09 , -2.97745675700472670E-09 )
x=0,y=0,z=1,t=0
( 2.39908889953661000E-10 , -3.79725935537829027E-09 )
( 4.49528272935952995E-09 , -4.34749222806115322E-09 )
( 4.49155725218440378E-09 , 3.46545130720656114E-09 )
( -6.03290715416868953E-09 , 1.06994407681327936E-09 )
( -7.36389234973429740E-09 , 8.09160953463652674E-10 )
( 7.85741471211356532E-10 , 3.92362578905587186E-09 )
( 9.71627139612525401E-11 , 1.68604499014401731E-09 )
( -1.12769630434340959E-09 , 3.16016966245605846E-09 )
( 4.25089074276576480E-09 , -3.54422539717207882E-09 )
( -4.24305619637917574E-09 , 1.59136559502887789E-09 )
( -4.98880531036214449E-10 , 3.02112782054364801E-09 )
( -8.85750590358766749E-10 , -4.36669200988216192E-09 )
x=1,y=0,z=1,t=0
( 9.38392121593327741E-10 , 5.80399904520842222E-09 )
( 1.09374951254933421E-10 , -3.37757437146567903E-09 )
( 3.37246629467688730E-09 , 8.05540297650988817E-10 )
( -2.63225758391631529E-09 , 1.41206068621101747E-10 )
( 1.09218163599849198E-09 , -9.74985077473381331E-10 )
( 1.78579380532813157E-09 , -3.66571156330381403E-09 )
( -2.84167715482226566E-11 , 1.86613441893247409E-09 )
( -3.10930530019926578E-09 , -3.21731928132272498E-09 )
( 5.38465186189953138E-10 , -1.46726465594877814E-09 )
( 7.63428583117304690E-10 , -5.68430929539723700E-10 )
( 4.73177892474632443E-09 , 2.43049184776681678E-09 )
( 4.28300541788554825E-10 , 5.40387594350873913E-09 )
x=2,y=0,z=1,t=0
( -1.44568378029084849E-09 , 5.80746747255801314E-10 )
( -1.77788671907541661E-09 , -3.92981990044305856E-10 )
( -3.85260726610254750E-09 , -2.49635804023292393E-09 )
( 2.89618299391270048E-09 , 2.41211171324616343E-09 )
( 1.63971078764340288E-11 , 1.10346525754300464E-09 )
( 7.42747642294552673E-10 , -2.18646026382208215E-09 )
( -1.49422226728415948E-09 , -7.70049538346353936E-10 )
( -3.90493739498753277E-09 , 1.31537731606513214E-09 )
( -1.28446854430831017E-09 , -1.44405017003613158E-09 )
( -6.84059683419833522E-10 , -2.80320555424655968E-09 )
( -2.01669986059008591E-09 , -3.51836102580316503E-10 )
( -8.83290475299472990E-10 , -2.45736657497216859E-09 )
x=3,y=0,z=1,t=0
( 4.07997976939261598E-09 , 1.21715498172303162E-09 )
( -2.59053224191488403E-09 , -7.04153115742580109E-09 )
( -2.30537304130875707E-09 , -5.09023923752370488E-09 )
( 9.82374958996790761E-10 , -3.77086715064636239E-09 )
( -3.04579497541872174E-09 , 3.10668869093206950E-09 )
( 3.57532851857595969E-09 , 2.82406786572521452E-09 )
( -4.70378596701599928E-09 , 1.05203314804894843E-09 )
( 1.04571101581277523E-09 , -1.02725528594040759E-09 )
( 2.40040728558962446E-09 , -2.17146394770218726E-09 )
( 1.81042762338953972E-09 , 3.90780152329640680E-09 )
( 3.70629896764961517E-09 , -4.42485843535138686E-09 )
( 2.55670897483389059E-09 , 2.79582300920648764E-09 )
x=0,y=1,z=1,t=0
( -5.68206099149443887E-09 , -9.94889170586903348E-10 )
( 3.87024526615181948E-09 , 1.01107387852999957E-09 )
( 2.07635516723730303E-09 , 1.86201789610963196E-09 )
( -3.17135707766231347E-09 , -5.18921946662677681E-10 )
( -2.02965838786657202E-10 , -4.20278339183326410E-10 )
( 8.46161037623747814E-09 , -3.19466570546062864E-09 )
( -2.72749139652204683E-09 , 5.60153650383094204E-09 )
( 1.80094603054258702E-10 , 2.87474039820001824E-10 )
( -2.66962851198337624E-09 , -2.52431301105565897E-09 )
( 3.56662096088904873E-09 , 2.52306109484774850E-09 )
( -2.48111240978278000E-11 , 1.41947299838108841E-10 )
( 2.79530412530962583E-09 , 5.47318438440898556E-10 )
x=1,y=1,z=1,t=0
( 6.65431849832820198E-10 , -8.42225697900078611E-09 )
( -1.01194862800864612E-08 , 3.18225370283283943E-09 )
( 4.30810372239941900E-10 , -2.87452171967831641E-09 )
( -1.06274273034603649E-09 , -1.07219115655815544E-09 )
( -3.87528781041927276E-09 , 1.69811455855852786E-10 )
( 6.08402033966680763E-10 , -1.51219998248523967E-10 )
( 5.79813435619578943E-09 , -3.76272760162397346E-09 )
( 3.86387453251901057E-09 , 4.53648390918555061E-10 )
( 7.32252248210550796E-11 , 3.07642790495682941E-09 )
( -3.77205985860651220E-09 , 5.60376074983887672E-09 )
( -3.89351347620290921E-09 , 6.59577720893744755E-10 )
( 1.74353652359783135E-09 , 3.59189488345936022E-11 )
x=2,y=1,z=1,t=0
( -1.13926931701309197E-09 , 1.41664510453034181E-09 )
( 1.31208971925645268E-09 , 3.12592819488973869E-10 )
( 5.62327601581894869E-09 , 1.47462576741713420E-09 )
( -1.20525597326446236E-09 , 4.31941574350812313E-10 )
( -2.95599628314743061E-10 , -1.42424250350793092E-09 )
( -1.62343585346336619E-10 , 3.41304866164169931E-09 )
( -2.12913078896537869E-09 , 9.50621440683715002E-10 )
( 3.95521058221705015E-09 , 7.41966142514953982E-10 )
( 1.75730523405071220E-09 , 3.67907939781695569E-09 )
( -1.18666127487880781E-09 , -2.45422403644692264E-09 )
( 1.06498021166579336E-09 , -1.31393587354566226E-09 )
( -7.31107951644691214E-10 , 1.12904265438652812E-10 )
x=3,y=1,z=1,t=0
( 3.55798823335579834E-09 , -5.56517529403026498E-09 )
( 8.44619996215756650E-09 , -2.70863929854826168E-09 )
( 2.14025532660291345E-09 , 1.27562994148267556E-09 )
( -4.77911764485249600E-10 , 5.68362574818118910E-09 )
( 1.46948996688987858E-09 , -6.10418459989837065E-10 )
( -4.21928643796891682E-09 , 7.46600958660801064E-09 )
( -7.09247440246890435E-10 , 6.36872999618277219E-09 )
( -3.42384169559508473E-09 , -4.01245003080604415E-09 )
( 3.14733253950206898E-09 , 4.47529654981258215E-09 )
( -4.12909177425452602E-10 , 1.86182181129229319E-09 )
( -7.72753844727472226E-10 , -7.43365399279936661E-10 )
( 3.81601978452190842E-10 , -1.83216558065912527E-09 )
x=0,y=2,z=1,t=0
( -1.65117879002555892E-09 , -3.56121274895409505E-09 )
( 7.41553443920502966E-10 , -4.48900992509086245E-09 )
( -3.92304924189085789E-10 , -5.50749759505256608E-10 )
( 3.10133963246209831E-09 , -3.24239149150775735E-09 )
( -4.54246966938076919E-09 , -1.14574507629118156E-09 )
( 1.46922424395818857E-09 , -4.91514810154794583E-09 )
( -4.58466503168971786E-09 , 1.69726587984879399E-09 )
( -4.10693706619675182E-10 , -4.48574006128411779E-09 )
( 4.41700322893794441E-09 , 3.01230910193399711E-09 )
( 1.38916092881693733E-09 , -1.42694175644610951E-09 )
( 1.59103288251911677E-09 , 2.48473859682830231E-09 )
( 4.40693492342981487E-09 , -1.65342668190871248E-09 )
x=1,y=2,z=1,t=0
( -1.24788540956844865E-09 , 1.70898359030879779E-09 )
( -2.83394835994302117E-09 , -1.12150164134213112E-09 )
( 2.28804460546236173E-09 , -7.91289576396114542E-10 )
( 2.61539210754320792E-10 , 3.93120076617847463E-10 )
( 4.28419400774167631E-09 , 6.85996080483811034E-10 )
( 2.26642172256090312E-09 , 2.06529000394410677E-09 )
( -8.95072970437803834E-10 , -2.65955810550327840E-10 )
( 3.35582074390666742E-09 , -5.84754638477487914E-10 )
( 2.24998562995028952E-09 , 3.15975119848441026E-09 )
( -4.92476579303471081E-09 , 1.04317610305667132E-09 )
( -4.92137799661380009E-09 , -3.79320792858051098E-09 )
( 1.50280100284232962E-10 , 9.25485405564782978E-10 )
x=2,y=2,z=1,t=0
( -1.05629695589560266E-09 , -2.44098616578663185E-09 )
( 1.53812803058438662E-09 , -1.93023397124288971E-09 )
( -2.09734405396893186E-10 , 4.96192266866099173E-10 )
( 3.75847100316010193E-10 , 6.76546386725592985E-10 )
( -2.09244302833581799E-09 , -2.67564536031475212E-09 )
( -1.39913122245669350E-10 , -1.99784222217826699E-09 )
( 5.30170156301820579E-10 , 8.99363769358846544E-10 )
( 6.29401022349350944E-10 , -2.00824097848647879E-10 )
( -1.77894988146905232E-09 , 5.10812379880914437E-09 )
( 9.00384198275515202E-10 , 2.42660790155741484E-10 )
( -6.84639003826400426E-10 , -5.77173355895407025E-10 )
( -3.31939034367185424E-09 , 1.35048729917403475E-10 )
x=3,y=2,z=1,t=0
( 1.77042950808033150E-09 , 1.17648207343798573E-09 )
( 2.05528825951287494E-09 , 6.21983650854069651E-10 )
( 1.02726246115206389E-11 , 4.30690139239877567E-10 )
( -2.96550667493107290E-09 , -5.55768581829532764E-10 )
( -2.72790713470180728E-09 , -4.23292439222233922E-10 )
( -2.91361427690855254E-09 , 2.50060398814186533E-10 )
( -1.15625610554347443E-09 , 3.25951376092906139E-09 )
( 1.33380121660079117E-09 , -6.56878353080254794E-09 )
( 3.27808473259289575E-09 , 1.65404843779634015E-09 )
( -1.63530481726956727E-09 , -2.29517090284302672E-09 )
( 3.91286216599413347E-09 , 1.29563120479165915E-09 )
( 3.14176234351660596E-09 , 3.08768460395513685E-09 )
x=0,y=3,z=1,t=0
( -2.21584640282124221E-09 , 7.97482778736476028E-10 )
( 3.67156357680437124E-09 , -4.36620774564014944E-09 )
( -1.19380410759600393E-10 , 1.41359124794780177E-09 )
( 4.14812227319408341E-09 , -9.48272613506949789E-10 )
( -3.78513733310296036E-09 , -5.35793947825034030E-10 )
( 7.23722986357766537E-10 , -3.09050343797413547E-09 )
( -3.99552298534091694E-09 , 9.36160852664406308E-10 )
( -2.01510057882895348E-11 , 6.35999376229809290E-09 )
( 1.06450211272366803E-09 , -6.55725516995039020E-10 )
( 4.68150930573631896E-09 , 4.16267759849633578E-09 )
( -9.86045177984951379E-10 , 7.55525099088174476E-10 )
( 5.35390189935527938E-09 , -8.11273708611741967E-09 )
x=1,y=3,z=1,t=0
( -5.66496355449869677E-09 , -1.40384702981541141E-09 )
( -8.15807126989456446E-10 , -1.82563524737501207E-09 )
( -4.80014620681168949E-10 , -5.61516945431254623E-09 )
( -3.41903946593088860E-09 , -2.49615457565782998E-09 )
( -1.30541519784623029E-09 , 1.41346723546418054E-09 )
( 2.17631878283595826E-09 , -1.15339957343451193E-09 )
( -6.98877060356610697E-10 , 2.86401846750976306E-09 )
( 3.64232299309566324E-09 , -7.50886792791094381E-09 )
( 5.07125861470687765E-09 , 1.17582504460944111E-09 )
( 2.68745178327966848E-09 , -2.93807834973634253E-09 )
( 2.66574716499842495E-09 , -1.57648646914338705E-09 )
( 4.11597566862942090E-09 , 1.12420062614531231E-09 )
x=2,y=3,z=1,t=0
( 9.76127025941841858E-11 , -4.48410387372753074E-10 )
( 1.93729364311185317E-09 , 1.38382037105925076E-09 )
( 2.63033978736878162E-10 , -6.45849695005454516E-10 )
( -4.64616808037693237E-10 , 2.12610720277593185E-09 )
( -1.15635747048837449E-10 , 3.37412913393773609E-09 )
( -1.23520620643354357E-09 , 3.08536870537231646E-09 )
( 3.54100651880039389E-09 , -2.33710372918744931E-09 )
( 3.64392755697359402E-09 , 5.55977021310603304E-10 )
( -1.64874900107192744E-09 , 5.32257866893651302E-09 )
( 2.26750027736695950E-09 , -6.84089329692298300E-10 )
( 2.57392985755225782E-09 , 5.66790863009270381E-09 )
( 1.87165838485184809E-09 , 3.82296548250014080E-09 )
x=3,y=3,z=1,t=0
( -3.15784612407482476E-10 , 4.72557265620970676E-09 )
( 4.19773174417591341E-09 , 2.49539445326535024E-09 )
( 9.73587878623508814E-10 , -9.62943289023635255E-11 )
( -1.25082424484795450E-09 , -4.46306030735003347E-09 )
( -3.22896648451019557E-09 , 1.57080424466881734E-09 )
( -4.46839380000707703E-09 , 1.97690430544556344E-09 )
( -2.76333482739716952E-09 , 1.84395414252600762E-09 )
( -5.64222907489005361E-09 , 2.58068510607242076E-10 )
( -2.89304127077002806E-09 , 1.96891282673549653E-09 )
( -5.34053453300637272E-10 , 7.93067600488825684E-10 )
( -2.09351087731316345E-09 , -7.02045829348124917E-10 )
( -4.68425722521717509E-09 , 1.84130263860500603E-10 )
x=0,y=0,z=2,t=0
( 1.89737226158878707E-09 , -2.41580576028190221E-09 )
( 6.99183387079350434E-10 , 3.86046199732848573E-09 )
( -8.20917935794143327E-10 , 2.05778077713405995E-09 )
( -3.33219147325143686E-09 , -2.34371698187400708E-09 )
( -8.08493469694098597E-10 , -3.31092885867596110E-09 )
( 1.34369087906254166E-09 , 1.34574119206030515E-10 )
( 7.65798006516706157E-11 , -4.90291457282984595E-09 )
( -7.09817653668924463E-11 , 2.56308066188575450E-09 )
( 1.76733423550431887E-09 , 1.50656396416093032E-09 )
( -4.14116356238806498E-09 , -1.46350920296409233E-09 )
( -2.56526876377462328E-09 , 2.30187808117797100E-09 )
( 2.30597043072042810E-09 , 1.74631891627096927E-11 )
x=1,y=0,z=2,t=0
( 3.73984980033098061E-09 , 1.61053812531876700E-09 )
( -9.23409246691713875E-11 , 1.20528713785125149E-09 )
( -2.81126356210608270E-09 , -2.32520462761666347E-09 )
( -8.04640105368023694E-10 , -2.28652365006129450E-09 )
( -1.18971858197865385E-09 , 2.13746757845708899E-09 )
( 3.16888524492887324E-09 , -5.33450169489901897E-11 )
( -1.73305057221213406E-10 , 2.87096253572265352E-09 )
( 1.57947268056221737E-09 , 2.53489043237276694E-09 )
( -1.91463056744940915E-09 , -1.38451977208636468E-09 )
( -5.75283522410201468E-09 , 1.16062630203433120E-10 )
( -1.45742938758050557E-09 , -1.00224603734012181E-09 )
( -2.91806141805081699E-09 , 4.56914212161891378E-09 )
x=2,y=0,z=2,t=0
( -1.46569430492475529E-09 , 3.83896115816116462E-09 )
( -5.48206750106808880E-10 , 2.07871591321078324E-09 )
( -2.71285380110649052E-10 , -3.96660825910816852E-12 )
( -1.77203711275493099E-09 , 1.77624424630649895E-09 )
( -3.18709563176195763E-09 , -1.67975173940738797E-09 )
( 1.49488991678711992E-10 , -2.37669654535407599E-09 )
( -5.66226136622917057E-10 , 6.60009594056183399E-09 )
( 2.58090906016317873E-10 , -2.62296241354545905E-10 )
( -1.50559103370872860E-09 , 3.13777914796015858E-10 )
( -2.48580636517777431E-09 , 5.15698891147599161E-10 )
( 1.52355436916410174E-09 , 1.93858794353054054E-10 )
( -5.43377697824737346E-09 , -4.93657304112086048E-11 )
x=3,y=0,z=2,t=0
( -1.13140821598714404E-09 , -5.41470751714582811E-09 )
( 3.19979252390540528E-09 , -1.04218374258960712E-10 )
( 1.82850863283487806E-10 , -1.66225693727089709E-09 )
( -1.07904114208327602E-09 , 2.36140977102399007E-09 )
( -3.83282420491919482E-09 , -3.61845558935583055E-09 )
( -1.62285416134270103E-09 , 6.52370182158563654E-09 )
( 8.97670043883082583E-10 , 1.00320030681610732E-10 )
( -5.62100663505666044E-09 , -2.13006527297968374E-09 )
( -2.38023886991516950E-10 , 1.09379880013146332E-09 )
( 3.92195994498906719E-09 , -8.56557014160976050E-10 )
( -4.30044086189295258E-09 , 3.78587573890106513E-10 )
( 2.70729042077243602E-09 , -2.16314670751349296E-09 )
x=0,y=1,z=2,t=0
( -8.96705161004699823E-10 , -6.36452350791652186E-09 )
( 1.12057527817489726E-09 , 1.97253532698693628E-09 )
( 3.57481861330542994E-09 , 6.49341909578138490E-10 )
( -1.54713294276068498E-09 , 3.24649480235441400E-09 )
( -1.64014412862235517E-10 , -2.64282171477473149E-09 )
( 5.03273563603720159E-09 , -1.30092625449530727E-09 )
( 2.65053457442562001E-09 , 1.95871272694898496E-09 )
( 6.85235990726194813E-10 , -3.21334705317746581E-10 )
( -1.71638285139847590E-09 , 4.56405445560839658E-09 )
( -3.81881092722915896E-09 , -2.93522501753917464E-09 )
( -8.56359677647153972E-10 , 4.12452255755649231E-09 )
( 2.01629611666261599E-09 , -4.24344399339899822E-09 )
x=1,y=1,z=2,t=0
