index: 0
( 1.73422432825778582E-10 , 5.30092672878411081E-10 )
( -3.70165841746184272E-10 , -2.46739027134207269E-10 )
( -2.56507376199477408E-11 , -2.84619508472257983E-10 )
( 3.30110202854069202E-11 , 1.79405366714880483E-11 )
( -7.92421961565827550E-10 , -2.74071411951519181E-10 )
( -1.19944495597469963E-10 , 8.68819929509099535E-11 )
( -8.72377368219086794E-11 , 1.80936012023871808E-10 )
( -4.26482299231608684E-10 , 2.25791631881910108E-10 )
( 2.16141183660740041E-11 , 3.07316674814810913E-10 )
( 6.90256608645923791E-10 , -9.69829727923160554E-11 )
( 2.27213349429346492E-10 , 2.37965295268162117E-10 )
( -5.43405145913546097E-10 , -9.93682634975601122E-11 )
index: 1
( -3.00333778426183855E-10 , -7.07231775798155020E-11 )
( -2.39379878418303012E-10 , -2.23766861280292125E-10 )
( -1.07329141152477014E-10 , 1.94372806303212128E-10 )
( -1.78816980805319312E-10 , 3.51421247745106527E-10 )
( -8.24315996162543309E-11 , 1.13530441642860148E-10 )
( -6.02718710880386633E-10 , 6.74271172667384666E-11 )
( 4.54672471690678005E-10 , 1.37960514345706392E-10 )
( 2.32951349095614819E-10 , 3.13889357351548915E-10 )
( -7.15413442920356328E-10 , -1.98057072138467245E-10 )
( -6.50093524267971279E-11 , -7.74595777942802966E-11 )
( -3.22463425498866627E-10 , 7.37527422306631106E-11 )
( 5.63949931901820887E-11 , -3.02545111350540202E-10 )
index: 2
( -4.71037529577419913E-11 , -3.56402836613296819E-10 )
( 1.25742412303067544E-11 , 9.86474406165918399E-12 )
( 2.34500393671542424E-10 , -1.23852135099269598E-10 )
( -2.69208830715388500E-10 , -3.42733202100909820E-11 )
( 1.53239131429361178E-10 , 2.31628463887079737E-10 )
( -2.68041452237203370E-10 , -9.62771995163746783E-11 )
( -5.47737457206976189E-11 , 5.49936225194397268E-10 )
( 2.61161947831708469E-10 , 1.32422134714471978E-10 )
( 5.00996521451161137E-11 , 5.20916697237234000E-12 )
( 2.34139058532039408E-10 , -4.91842063381790317E-10 )
( -1.11108633543807596E-10 , -3.08493644485676715E-10 )
( 2.77316186966581006E-10 , 3.65783283540556240E-10 )
index: 3
( 5.66462139579750834E-10 , 3.65289111658992793E-12 )
( 6.70552033347119162E-11 , -4.48770039596621770E-10 )
( -2.86802769840546168E-10 , -7.18041422618033827E-10 )
( 3.12525922470585962E-10 , 8.38579298469356842E-11 )
( 2.55465025534177124E-10 , 3.44586198254993402E-10 )
( 5.88497657688816426E-11 , -6.90907024943395646E-10 )
( -2.14333893205553674E-10 , -6.20870523727106979E-10 )
( -5.22234122406609940E-10 , 5.87470533757206463E-10 )
( 2.82271496251680231E-10 , -5.72338569459466162E-10 )
( -2.04320021854972490E-11 , 5.28482614970888720E-11 )
( -3.25305209961000243E-10 , 5.91678028621781112E-10 )
( -1.99636466449472532E-10 , -4.96129107677531082E-10 )
index: 4
( 7.47542224671098819E-11 , -2.50391253156179422E-10 )
( -2.56327277255838414E-10 , 2.05104314948784529E-10 )
( 2.33466646345232474E-10 , -2.97879974850827956E-10 )
( 6.73217745491355688E-13 , 9.09309754079885264E-11 )
( 3.91438967092115065E-10 , -4.69226739633782531E-10 )
( 2.39059177918255353E-10 , -5.06831331953979925E-11 )
( -5.85802594048549951E-12 , 6.24350664040309691E-11 )
( 1.11425110418528075E-10 , -8.22165632494619964E-11 )
( -2.47228725844301380E-11 , -1.09200241785728161E-10 )
( 2.07629578508319379E-11 , -7.01836949470715858E-10 )
( -7.18582700148588208E-11 , -2.29063006093450392E-11 )
( -2.32480394940519727E-10 , 7.83379455736462593E-11 )
index: 5
( -1.79574104069575529E-10 , 3.84521407891202503E-11 )
( -1.04200992283832555E-10 , -3.99689634141252696E-10 )
( 4.63645129021082374E-10 , -5.12046668655812953E-10 )
( -3.23805054584623332E-10 , 2.14005865686005546E-10 )
( -4.95040208431490903E-10 , 4.35803013603415550E-11 )
( 1.73011077208919043E-10 , -4.19018148863189007E-11 )
( 1.32920837533055482E-10 , 3.61531146893319202E-10 )
( 4.75466927419132162E-11 , -1.24030699175350354E-10 )
( 2.12788545620145916E-10 , 1.94806908588934743E-11 )
( 2.24417022913684355E-10 , -1.59480006890017199E-10 )
( 5.57923212198127118E-10 , 2.34666599838838674E-10 )
( 4.35782808791516551E-10 , -2.20848975231160794E-10 )
index: 6
( 7.99384167527497773E-11 , 2.06440798698887299E-10 )
( 2.49164955685787522E-10 , 3.83964524897672155E-10 )
( 1.85503852823736239E-10 , -1.16259176985200657E-11 )
( 2.65967993585395240E-10 , 5.09633864728695012E-11 )
( 4.67906594321009798E-11 , -5.49237250439567924E-10 )
( -3.75173937126885215E-10 , 2.68066852203666346E-10 )
( -3.85465281780833293E-10 , -9.87133265687903610E-11 )
( 2.66810806303926107E-10 , -8.76075534790523956E-11 )
( 2.19508835300891477E-10 , 1.08355916294430851E-10 )
( -4.59431238571713171E-11 , -9.58407798226762709E-11 )
( -1.12591652794893342E-10 , -7.57457886603399844E-11 )
( 3.27281548889775458E-10 , -3.00292252679545584E-11 )
index: 7
( 4.92999406745391885E-11 , -5.43456199646395572E-11 )
( 2.19071161507757934E-10 , 8.88607509616583761E-10 )
( 5.59621165693509359E-11 , 4.59897301650479527E-10 )
( -5.57270774888231582E-10 , -1.05486440203314416E-09 )
( 1.62465437033135309E-10 , 8.18800583687332714E-11 )
( 7.96523256123909509E-10 , -1.05529241439023232E-12 )
( 4.30229776846861925E-10 , -6.69488617635061869E-10 )
( -5.22973541684637024E-10 , -1.56371608815426631E-10 )
( 8.68183199992042710E-10 , 2.42160722121438189E-10 )
( 4.81183033362183899E-10 , 5.77069296415131820E-10 )
( -2.08637989775608575E-10 , -3.44686470072072420E-10 )
( -7.20982009216146163E-10 , -3.34341564748350666E-10 )
index: 8
( -2.37642906170090387E-10 , 1.41706826785242152E-10 )
( 4.23335332406108072E-10 , -2.24381935540303588E-10 )
( -4.49737960576691713E-10 , 2.74794433802054338E-10 )
( 2.23121141864646990E-12 , 4.97729918687366578E-10 )
( 1.63187124213034991E-10 , 7.70524497740038786E-11 )
( -2.09544882597639694E-11 , -1.54775316875583621E-10 )
