x=0,y=0,z=0,t=0
( 7.47712723707352251E-05 , -1.11652494019614734E-04 )
( -5.58129664936629828E-04 , 5.85381026620379131E-04 )
( -1.99853860471528637E-04 , 6.45752069277242614E-05 )
( -2.59301006801967602E-04 , -4.02450126790730636E-04 )
( -6.60633325584279035E-04 , 7.34427275962266229E-04 )
( -1.89751288084965300E-04 , -5.71585932316488873E-04 )
( -2.27423460234202292E-04 , -2.35331122837988371E-04 )
( -3.07976604357416603E-04 , -2.49893020805667140E-04 )
( 4.03072550084137941E-04 , -8.90346490124946030E-04 )
( 5.12235283515648449E-04 , 6.40470841284340991E-04 )
( -4.56614332271465051E-04 , -1.13423512061767984E-03 )
( -6.37243653674859559E-05 , -5.04677592178904145E-04 )
x=1,y=0,z=0,t=0
( -7.21175560946066621E-04 , -9.07814641247857608E-05 )
( -6.68494847171953845E-04 , 1.83173926383199307E-04 )
( 1.36912732452835768E-03 , 3.21562015960419518E-04 )
( 1.24754903160135470E-04 , -7.40589847629524181E-05 )
( 1.33231553688712242E-04 , 8.41693218999415980E-05 )
( 5.40843426244242971E-04 , -3.01550728216428928E-04 )
( -7.45017585874723626E-05 , -1.86072318928508321E-04 )
( -1.07976126362602015E-03 , 6.66486294659183760E-04 )
( -1.00237799545258867E-04 , 3.96908002601438557E-04 )
( -5.57014002511043880E-04 , 1.18839530586542454E-04 )
( -1.00472890687214084E-03 , 6.18420158129971849E-04 )
( -6.72111152598381064E-04 , 5.45379233726939411E-04 )
x=2,y=0,z=0,t=0
( -7.06565123921018990E-04 , 7.99586937223955478E-04 )
( 1.42384743914186827E-04 , -9.26095060338174604E-04 )
( -6.12746491667684489E-04 , -3.06586721122392453E-04 )
( -3.21690600564722754E-04 , -1.42060965556643922E-04 )
( 2.19153478511380944E-05 , -3.74339229108779754E-04 )
( 6.13216526267707993E-04 , 1.78463030350296944E-04 )
( -1.28041655729748283E-03 , 6.26167820436207643E-04 )
( 5.19104252786418150E-04 , -5.49499209473778335E-04 )
( -3.35776207819645151E-04 , 3.36764363929904255E-04 )
( -3.22225671143432319E-04 , -2.62538513310492405E-04 )
( 1.97872354173384663E-04 , 2.41795464795754075E-04 )
( 4.27954273075008274E-04 , -2.01027459297330039E-04 )
x=3,y=0,z=0,t=0
( -1.03512349632132843E-03 , -9.50011305979090543E-05 )
( -2.29306189823517856E-04 , 4.33034586863693385E-04 )
( -5.93885252226747243E-04 , -3.34285732380731855E-05 )
( 9.26439777010445607E-04 , -3.20457455828637814E-05 )
( -2.34514388371809225E-04 , 5.49812792777164445E-04 )
( -2.23548329926404537E-04 , -5.07494791319527310E-04 )
( 7.88902548084761349E-04 , 5.28192347012352840E-05 )
( 5.89062468984828300E-04 , 1.60898994270019320E-04 )
( 7.77034931563841381E-04 , 5.14367707564393581E-05 )
( 4.48764236943827069E-04 , -8.31638437728640005E-04 )
( -8.30741844030623787E-04 , -5.02751664004336281E-04 )
( -3.53208304314384168E-04 , 1.84774231229235591E-05 )
x=0,y=1,z=0,t=0
( 6.47487708946997437E-04 , -2.78054559029964211E-04 )
( 9.55638901788355118E-04 , 8.32744548537418187E-05 )
( -9.96912338444743990E-04 , 2.58791742549923970E-04 )
( 1.21646583885654490E-03 , 5.20948577864042885E-04 )
( 1.69788985353043633E-04 , 6.01951221841736262E-04 )
( 4.10596518751158888E-04 , 3.96877568675827147E-04 )
( 5.77191347863949679E-04 , 3.45370168403534507E-04 )
( -1.36684233109130157E-03 , -1.52299109660452539E-04 )
( 9.51757161930454521E-04 , 6.61305434064734946E-04 )
( -7.20095588128803494E-04 , 7.10509999182339091E-04 )
( -1.34798626657367982E-03 , 1.74024973605480551E-04 )
( 3.37028031806165299E-04 , 5.81386163523422159E-04 )
x=1,y=1,z=0,t=0
( 1.20899230389605393E-04 , -3.55942721031069040E-04 )
( 2.48448626502828637E-04 , 1.24117360219719482E-04 )
( -1.47287271219987076E-04 , 1.11374747199918957E-04 )
( 5.18624423349083085E-04 , -7.99238571287427813E-04 )
( -3.70497865671578054E-05 , 2.69893100867598236E-04 )
( -2.49961492711553456E-04 , -2.29193959868299413E-04 )
( -7.46288215375187853E-04 , 1.59019109283034922E-04 )
( -1.95001398636601307E-04 , -8.73237042392379769E-04 )
( 1.28885849769351535E-04 , 4.04186356625210166E-04 )
( -1.18930003363303637E-03 , 2.63848558326650333E-04 )
( 1.25050654567126661E-03 , 7.88349926233675191E-05 )
( 4.37705561082324304E-04 , -1.29494060613256391E-03 )
x=2,y=1,z=0,t=0
( 2.15930471161202096E-04 , 1.11008830484109070E-03 )
( -2.62574307320185586E-04 , 3.39332121035195236E-04 )
( 6.08439999684633800E-05 , -2.65965234550359501E-04 )
( 4.72343621745998287E-05 , 1.11176024607440851E-03 )
( 1.88797510321517237E-04 , 5.22862637318530438E-04 )
( -1.12779844321301512E-04 , 4.31470291905744789E-04 )
( -1.91665933627875303E-04 , 8.91572928065151185E-05 )
( -3.77425525712841721E-04 , -1.37524288343867729E-03 )
( -1.38960995072214834E-03 , 2.59339749200133496E-04 )
( 4.13875025841362650E-04 , -1.60835799727668597E-04 )
( -1.24321549815007630E-03 , -5.18297684905086342E-04 )
( -2.14649454639225326E-04 , -5.58531003384448235E-05 )
x=3,y=1,z=0,t=0
( 9.22981567456268570E-05 , -5.32353230388463465E-04 )
( -8.92539606569397168E-04 , -5.46156736465761863E-04 )
( -1.68104890441185117E-05 , -2.31699155897159581E-04 )
( 1.44636478611466447E-04 , 8.47193349909499912E-04 )
( -5.04912367358064914E-04 , -4.57122784086945997E-04 )
( 1.33784751178555629E-04 , 3.52749139204956881E-04 )
( -1.34214093859677069E-04 , -6.39546272940957764E-04 )
( 9.67587796769625108E-04 , -5.27483278331458065E-04 )
( -2.14872665380988221E-05 , -5.24225020627268031E-04 )
( -1.59596094969423216E-04 , -6.40627391253816188E-04 )
( -5.19582206986284869E-04 , -7.31133252926102881E-05 )
( -1.39380126718016868E-04 , 2.16461307037618949E-04 )
x=0,y=2,z=0,t=0
( -3.76382917476427868E-04 , -2.57138101575915881E-04 )
( -3.29597008986559593E-04 , 4.07569473337458083E-04 )
( -2.11886417333606499E-04 , 2.31885757946214235E-04 )
( 1.21906056766449148E-04 , -8.66569714647047462E-06 )
( -1.26455228511145263E-03 , -2.10409532553382819E-04 )
( -1.79615192788387841E-04 , -5.83304307621286175E-04 )
( -3.19915771555865248E-04 , -9.05265194440331607E-04 )
( 2.72788376137294859E-04 , -9.10347650621159098E-04 )
( 4.98633208285284698E-04 , -8.40552614419240582E-04 )
( 1.55159178246780296E-03 , -9.88181984396090525E-05 )
( -2.62598183313094585E-04 , -2.62668697557398372E-04 )
( -6.01728278711704048E-04 , 3.09970121650126728E-04 )
x=1,y=2,z=0,t=0
( 1.01911416109706733E-03 , -6.73678104952392083E-04 )
( 5.51568017006487149E-04 , 7.24759200361954842E-04 )
( -4.24736177257403844E-04 , -1.76924597221252855E-04 )
( 3.34646543542924666E-04 , -5.20294451609695091E-04 )
