index: 0
( -3.16680788923004053E-01 , -1.13498717635829593E+00 )
( -6.08584358506131573E-01 , -1.07551441889911018E-01 )
( 5.18553524909529440E-01 , -6.35229664634329866E-02 )
( -1.07880840053128324E+00 , 4.46553295357638491E-01 )
( 3.98421405146955676E-01 , 3.32334338775040428E-01 )
( -2.77274179613568539E-01 , 1.36604018358270207E+00 )
( 1.43582110420710851E+00 , 8.35863633662942918E-01 )
( -2.21123521095041298E+00 , -8.00458568665325498E-01 )
index: 6
( -1.79558532488339251E-01 , 4.72290821142552664E-01 )
( -7.72584936214456564E-01 , -2.05224651407383024E-01 )
( -1.28537822321385864E+00 , -1.06186331055672900E+00 )
( 4.40882217805817989E-01 , 5.69736961643820816E-01 )
( -1.43378086985011064E-02 , 1.09772011372887923E+00 )
( -1.16176012115940169E-01 , -5.57870209513006698E-01 )
( -2.86329320951769051E-01 , 7.60855258293042125E-01 )
( 1.88483474371309370E-02 , -9.64343714780297040E-02 )
( 6.45226227339750769E-01 , 6.99875549473475411E-01 )
( -6.78776466777342158E-01 , 1.46098724370828936E-01 )
( -8.07275052335042154E-01 , -1.03694134986524286E-01 )
( 4.32351407082616268E-01 , -1.19552011516505718E+00 )
index: 7
( 1.66368935623284780E-01 , 8.46423536486077044E-01 )
( 9.00413641723843527E-01 , -3.79035122234678112E-01 )
( 1.59355477100796028E+00 , -1.96329208170707736E+00 )
( -4.35711828899630227E-01 , -1.03773695506241322E-02 )
( 6.91940500602130637E-01 , 2.16788890735021694E-01 )
( -1.34105248120191245E+00 , -3.42160876513504297E-01 )
( 8.57693642291071590E-01 , -2.55141942155729828E-01 )
( -1.46754220764014298E+00 , -3.53652119032625445E-01 )
( 7.03032038079457577E-01 , -9.58602072987231046E-02 )
( -1.44193720762189170E+00 , -3.38287248041400868E-01 )
( 9.48939351877074677E-01 , 4.99368734422965643E-01 )
( 6.72966393254943673E-01 , -5.36532819763137735E-03 )
index: 8
( 7.19707039092452150E-01 , -8.36635129089958629E-01 )
( -5.43254246796728291E-01 , -1.78425453266608330E-01 )
( -2.64946878659054696E-01 , 6.20155915453951212E-01 )
( -1.66966356547231620E+00 , -6.94752869008188750E-02 )
( -3.04994572536677833E-01 , 1.03094296299306465E+00 )
( 3.90575211871292849E-01 , -1.51129457157455627E+00 )
( 9.39279661794035076E-02 , 8.57988335513541700E-01 )
( 1.52464414581762675E+00 , 7.30320880829332442E-01 )
( 1.49990137258520062E+00 , -7.72187715341305259E-01 )
( -3.89652156116984255E-02 , -4.29004827436567204E-01 )
( 8.48372675402153109E-01 , 3.25658903012485401E-01 )
( 5.56345811686349001E-01 , 5.32088960369448138E-02 )
index: 9
( 1.96799277337460443E-01 , -1.00783949196751199E+00 )
( -3.48002675123484428E-01 , -1.17110209631255194E-01 )
( -8.33835236072070635E-02 , 1.11482854712821489E+00 )
( -2.89792139197719123E-01 , -4.34667575421270103E-01 )
( -1.25805284104150572E+00 , -6.37885328469323665E-01 )
( 2.80227177668246175E-01 , -6.43266871483660685E-01 )
( -1.31446019160002892E+00 , -8.84129411695052658E-01 )
( -4.99989774800816467E-01 , -1.04462385638019306E+00 )
( -6.39086284850928332E-01 , -2.94348280000680029E-01 )
( -7.45858956566224474E-01 , 4.37245871795245766E-01 )
( -4.50512947377259387E-01 , 1.19913935811078187E+00 )
( 2.38152572121964667E-01 , 1.82505336842518395E+00 )
index: 10
( 3.75482969624457319E-01 , -4.28897289192494147E-01 )
( 5.14299170003770789E-01 , 8.89224527140514587E-01 )
( -1.97101641427402413E-01 , -1.35171932805478279E+00 )
( 3.18505563165560945E-01 , -3.13545387405846032E-01 )
( -2.06208194399979572E+00 , -1.45214293990107501E+00 )
( -1.12418828886442213E+00 , 3.51617653699158816E-01 )
( 9.05264834919173728E-02 , -6.93899660148550645E-01 )
( 1.66013018639074805E-01 , -6.93921849522465717E-01 )
( 5.07610575686286314E-01 , 1.23355473662764017E-01 )
( 5.10514029109180867E-01 , 9.45860211083677904E-01 )
( -2.62153329377137556E+00 , 7.04867719957112615E-01 )
( -1.50456376512428464E-01 , -5.11949258129544282E-01 )
index: 11
( 2.83214413720940750E-01 , -9.73343868932579848E-01 )
( -1.60714331135958743E+00 , -9.65113631424588059E-01 )
( 8.22109399179395628E-01 , -3.72768148020479639E-01 )
( 7.99010652419626211E-01 , 6.13914725811585793E-01 )
( -7.94688050832461773E-02 , -4.06526915866309069E-01 )
( -4.47336028914910311E-01 , -5.92775230693270427E-01 )
( -5.28414825573999686E-02 , -8.30083246275712727E-01 )
( -1.64004715027602027E-01 , -6.29202915718722194E-02 )
( 2.48483584774283339E-01 , 4.36703252571312595E-01 )
( 2.61447400448387823E-01 , 1.12133716084170465E+00 )
( 8.60486837694864670E-01 , -2.36874391304910448E-01 )
( 7.57128076623347801E-01 , 1.72736324774295680E+00 )
index: 12
( -1.73088578264085274E-01 , -2.09756560217633836E-01 )
( -1.74755905644148300E-02 , -8.69507585989632736E-01 )
( 6.54921405040304883E-02 , 4.81643148362990270E-01 )
( 2.25296465855129774E-01 , 2.82350764231171836E-01 )
( 8.33536872211791069E-01 , -2.68627447291737376E-01 )
( -3.66546763654609253E-01 , 1.31278076199207672E-01 )
( -1.86261981635510804E-01 , 1.03439405074793922E+00 )
( -2.81937846152874094E+00 , -7.96421092239174677E-01 )
( -1.94408585238351299E-02 , -8.51060257945408072E-01 )
( 8.21047264332159521E-02 , -1.30254282246796382E+00 )
( -4.21959195440135548E-01 , 3.83801902496940572E-01 )
( 1.46839099783621613E-01 , -9.34390520621964038E-01 )
index: 13
( 9.48720112688287487E-01 , -4.90395316963828098E-02 )
( 3.23947778348349147E-01 , -1.38773949989073286E+00 )
( -5.07367873142017589E-01 , 4.18332425646267603E-01 )
( 5.95471399320150918E-01 , 1.52791275059578369E+00 )
( 1.16852600412274987E+00 , 1.44520579060300158E+00 )
( -1.65897460180653789E+00 , 4.03843289103945347E-01 )
( -1.56467349186178928E+00 , 2.64867548565588251E-01 )
( -1.38227015955676685E-01 , 2.51443770761121677E-01 )
( 6.61023820152035202E-01 , -2.06087283019654871E-01 )
( 1.40148497889836388E+00 , -1.16871818021173024E-01 )
( -6.94888090553450799E-01 , -3.97799512488460849E-01 )
( -1.37140096076524221E+00 , 3.68965616709837407E-01 )
index: 14
( -4.62489264991095134E-02 , 5.09924376639164123E-01 )
( 1.64914476115390785E+00 , 4.57345005361136814E-01 )
( -3.95034459057113041E-01 , -5.83880337769721147E-01 )
( 4.74256386112572176E-02 , -2.94389899052886927E-01 )
( 5.26457829184369674E-01 , 3.20966216302385143E-01 )
( -1.29728420083484952E+00 , 1.62046984008296513E+00 )
( -9.72124018495831577E-02 , -1.33299793382195941E-01 )
( -2.83514595016073290E-01 , 5.49050347006724282E-01 )
( 3.73674546532077767E-01 , -5.58086193321022828E-01 )
( -1.49238341491941373E-01 , 5.81555972718748593E-01 )
( 1.23572269807315283E+00 , -1.07292672674593088E-03 )
( -3.70957636091438780E-01 , 4.95080521968286891E-02 )
index: 15
( 2.21483029095154771E-01 , 5.82684156758420002E-01 )
( 4.33177851759709520E-01 , -6.14478866772588672E-01 )
( -1.85062225876609010E+00 , -6.78299085318170181E-01 )
( -1.59324215323519980E-01 , -6.44381866807201997E-01 )
( 1.63935895375371254E+00 , 7.81761073012887220E-01 )
( -1.06616913328285734E+00 , 6.85644695659036296E-01 )
( 1.51121991360427643E-01 , -8.96889328131391994E-01 )
( -6.47929337765303370E-01 , -1.71736542329552377E-01 )
( 1.37954844912021396E-01 , 4.52162775679471440E-01 )
( 9.63558934588730320E-01 , 1.70786138239080953E-01 )
( -6.08263868914260653E-01 , 1.10190566548362523E+00 )
( 3.92846663253184070E-01 , -3.86257895391796446E-01 )
index: 16
( 9.49919089873415001E-02 , 1.21379680150024805E+00 )
( -7.41984156417007767E-01 , 1.79394145079690959E+00 )
( -1.22728395930232881E+00 , 4.67991714652291058E-01 )
( -2.39923144721411075E-01 , 7.17401323717279243E-02 )
( -5.70436550976974766E-01 , 1.07599101503233374E+00 )
( -1.21281024511453742E-01 , -1.44712244526941508E-01 )
( 1.95099913695393035E-01 , 1.83115237263991426E-01 )
( -3.00705409435289284E-01 , -1.29270046357375518E-01 )
( -6.21087546145867142E-01 , -5.51681877804945042E-01 )
( -2.79754278907949142E-02 , 2.14212649684901654E-02 )
( 9.98197450081812154E-01 , -3.90029167704992130E-01 )
( 6.83799320170914021E-02 , 5.17380102700121358E-01 )
index: 17
( -5.24639340559358569E-01 , 8.52232524016879545E-01 )
( -3.78482129133194012E-01 , 2.80863033871128265E-01 )
( -1.00444229914206817E-01 , 1.17828405325406327E+00 )
( 4.99755907768917818E-01 , 1.39179186818353640E+00 )
( 1.85871464968471467E+00 , -1.29853551406565804E+00 )
( 6.51874788278245187E-01 , 1.47156373139930463E-01 )
( -1.25411139255428655E-01 , -7.54995564050565116E-01 )
( -1.19299609110923366E+00 , 6.95769738306507679E-01 )
( -1.35068598626138425E+00 , 3.79020684551963860E-01 )
( -6.21283190354658732E-01 , -3.29051716330921729E-01 )
( 2.61072747053237852E-01 , -1.90451816672449870E-01 )
( -5.74426936760681461E-01 , 4.15711032398128677E-01 )
index: 18
( -5.23778871768194931E-01 , -3.72500519276061925E-01 )
( 5.99592595056446132E-01 , 2.54295867948444887E-01 )
( 4.84483551168032101E-01 , 6.66185598793232803E-01 )
( 3.56986453900198453E-01 , -2.06046831932656138E+00 )
( 3.85066265543587194E-01 , -8.90690117248830626E-01 )
( -6.76127468908476192E-01 , 3.00385914098733275E-01 )
( -2.62295778649970279E-01 , 4.50161789170574422E-01 )
( 6.05108610549800252E-01 , -3.39331635004371940E-02 )
( -7.75791632986302271E-01 , -2.14907736193524812E+00 )
( 8.47295183824978482E-01 , -7.96481950226817337E-01 )
( -1.25450631153485603E+00 , -3.77926819120677271E-01 )
( 1.01524426616946897E-02 , 3.36678182706644014E-01 )
index: 19
( -2.22203272248445327E-01 , 2.43826253310584357E-01 )
( -4.01733386606761722E-01 , 1.55037777291382772E+00 )
( 7.64803685885633633E-01 , 3.56244693095194909E-01 )
( -1.33576650137559733E-01 , 7.31040010278311780E-01 )
( 7.87945199699556564E-01 , -1.06651645048275334E+00 )
( -4.12263525688683352E-01 , -8.32420617337666036E-01 )
( 1.40946475805793936E+00 , 3.46515999329262692E-01 )
( 6.00350297200395122E-01 , -1.17618076843799257E+00 )
( 1.28812060792435679E+00 , 4.76670616053853136E-01 )
( -1.07993644901244790E+00 , -6.48976416692937486E-01 )
( 4.54629313260719758E-01 , 4.93127540973211514E-03 )
( 1.91963065021363022E+00 , -3.95388157480961455E-01 )
index: 20
( -1.01997688661145958E+00 , 7.29016661391043985E-02 )
( -5.91411368337170118E-01 , -3.80168959348251567E-01 )
( 1.02475878035149837E+00 , 9.42110587436917002E-01 )
( -8.03912214983964368E-01 , 1.04514027348060812E+00 )
( -9.08792132946010467E-01 , -3.87545180186297966E-01 )
( -2.31639710451670838E-01 , 2.65517720606773977E-01 )
( 4.21500809758616826E-02 , 3.99011848332364166E-02 )
( 1.83070873456556177E-01 , -3.61205196843603027E-01 )
( -7.00054111864237272E-01 , 1.97206836352763953E-01 )
( -1.00183949778582981E+00 , 5.20387178552945251E-01 )
( -3.44317039451568330E-01 , -2.14269081696999319E-01 )
( 3.82455294837220960E-01 , 1.63446855369013766E-01 )
index: 21
( 8.44649780521172233E-01 , 5.07832194027521444E-01 )
( 3.52903518246608205E-01 , -2.50423280648833235E-01 )
( -5.89793125130850804E-01 , -5.83919551934342196E-01 )
( -8.89923762024943610E-01 , 6.18968260279442406E-01 )
( -1.03034441484376482E+00 , -4.25143085230860696E-01 )
( 9.70749385815543375E-01 , -5.65655562952546598E-01 )
( 3.40570362054129105E-01 , 4.29103706520355788E-01 )
( -5.42517801677539935E-01 , -4.11769566333315462E-01 )
( 3.70613972201922326E-01 , -1.40234677442833439E-01 )
( -1.96502214571207839E-01 , 3.09920963066766419E-01 )
( 1.14138110520067504E+00 , -2.39677066291336810E-01 )
( 5.93142768341220705E-01 , 1.90382730037326031E-01 )
index: 22
( -3.98954783447128314E-01 , 3.04630864331422967E-02 )
( 6.16741061973080762E-01 , -4.50996301561671975E-01 )
( 9.76387157709214526E-02 , -6.63449951951077366E-01 )
( -1.43161392888090933E-01 , 5.41582238555326390E-01 )
( 5.03601532770420413E-01 , 1.30125943882586609E-01 )
( -7.79661486768079670E-01 , 8.10430891832162770E-01 )
( 3.09555106078319500E-02 , 2.24296623058251293E-01 )
( -3.21411994507111887E-01 , -5.15071904887078769E-01 )
( -3.56564546159143847E-01 , 1.10979036183977350E-01 )
( 5.41318536991544530E-01 , 7.05937233761843475E-01 )
( -2.29426951639599003E-01 , -5.35539526987941272E-01 )
( 8.99542584014034419E-01 , 3.36335813776504733E-01 )
index: 23
( 6.19783143714763951E-01 , -3.93038413609103188E-01 )
( -1.03652419524086437E+00 , -1.63610699747397992E+00 )
( -4.15792590300500753E-01 , 1.14232957263894619E+00 )
( -1.02818076632143951E+00 , -6.32872914136595077E-01 )
( 3.28555244295781479E-01 , 7.19354636191196328E-01 )
( 9.19092276738811442E-01 , 5.34314713370099836E-01 )
( 8.41541951340045724E-01 , 3.49142014995230787E-01 )
( -6.68483134721723909E-02 , -5.12610921570710421E-01 )
( 6.67986207911555607E-01 , -1.29576512630960172E+00 )
( 6.98172994358832844E-01 , 2.21996091893156278E-01 )
( -5.03448017709607676E-01 , 1.22065267259246116E-01 )
( -1.15643834173247528E+00 , 8.44192898313394391E-01 )
index: 24
( 4.77299820412502407E-01 , -6.71769330488855898E-01 )
( -1.40066026906395830E-01 , 2.15343037810775961E-01 )
( 5.19082683129581501E-01 , -9.12481443748848542E-01 )
( -1.28469652826576008E+00 , -1.53216682265097592E+00 )
( -2.49452831805064251E-01 , -1.01543361199587334E+00 )
( 9.13299573833055489E-01 , -8.49026299758677411E-02 )
( 9.94644616874353016E-01 , 5.69946792516901724E-01 )
( -3.46334431377804453E-01 , -8.88076559893565376E-01 )
( -6.24862181905440184E-01 , 7.90320907597670486E-01 )
( 9.36634224880025096E-03 , 8.94942523537623907E-02 )
( 1.87058306429197900E-02 , -1.05470821393957737E+00 )
( -7.53017629094017149E-01 , 9.60089045334689140E-02 )
index: 25
( -1.00159131775920285E+00 , -8.25764792914566947E-01 )
( 9.70206793146169089E-01 , 4.18133655187775677E-01 )
( 1.23876442425958258E-01 , 4.43654204305121258E-01 )
( 1.30823474513775163E-02 , 9.51123778619663462E-01 )
( -4.07773536256529900E-01 , 7.07204524880344632E-02 )
( -3.48335907788558091E-03 , 3.91312093242837555E-01 )
( -6.16503818836935946E-01 , -6.90063957197568523E-01 )
( 3.34992568180010164E-01 , 7.79263684686274272E-01 )
( -4.23898365497687890E-01 , -8.80489437793751439E-01 )
( -8.08003205125888857E-01 , -1.94652343811700157E+00 )
( 2.35136560627043856E-01 , -1.09182919775024079E+00 )
( 5.45344542425043599E-01 , 7.08100128017759900E-01 )
index: 26
( -9.24773129759598911E-01 , 2.60201775380904249E-02 )
( -4.70592119471883508E-01 , 7.32390071747784643E-02 )
( 3.43055547974329467E-01 , 1.49068450669053443E-01 )
( -2.48019239242646933E-01 , 2.21739504008042959E-01 )
( -9.69485880047825654E-01 , -6.58694666574077048E-01 )
( 1.36429964429149786E-01 , 8.82920479715195716E-02 )
( 9.52908904480702201E-01 , -3.96532259580882118E-01 )
( 1.19952244295365840E+00 , -1.03927513227958873E-01 )
( -1.27115837937480070E+00 , -3.92996188307667027E-01 )
( -4.09978208685619627E-01 , -4.37071511365037912E-01 )
( 1.38826560804725052E-01 , 4.60709891872111754E-01 )
( 7.72339887165492844E-01 , 7.82374669635635053E-03 )
index: 27
( 4.21013406286249336E-01 , -2.07900872746467513E-01 )
( 1.02044798265246350E+00 , -9.42209561902249138E-03 )
( 1.31864970740913323E+00 , -4.22369288816404453E-01 )
( 1.09463425851339147E+00 , -1.79096073104197351E+00 )
( -1.12829878026275066E+00 , 7.97180036595624086E-01 )
( -8.53944261869089782E-01 , -1.49094780628564544E-01 )
( 7.49379877696270236E-01 , -1.69152227409679959E-02 )
( -6.12401193339006555E-01 , 6.44702634752811199E-02 )
( -3.22551084440264590E-01 , -9.16196744155793219E-01 )
( -1.50915952699980371E-01 , 1.14753037213669118E+00 )
( 1.06981794991272139E+00 , 1.30533652565860869E+00 )
( -2.05586291194316678E-01 , 4.27593844269823165E-01 )
index: 28
( -1.51063975396214478E+00 , -8.46612176923374343E-02 )
( -9.82635399066562498E-01 , -1.33623637482348379E+00 )
( 5.37927881465252278E-01 , -1.20766479677001645E-01 )
( -5.34286257021279742E-01 , 1.20030991826792399E+00 )
( -1.46164203535238646E+00 , -4.14537146508150212E-01 )
( -1.48733755877905716E-01 , -7.70689327842681987E-02 )
( 3.12441192104122911E-01 , 5.03777879053447841E-01 )
( 1.78001397344916912E+00 , 4.39700477199797102E-01 )
( -5.06040013870500571E-01 , -1.04293945740409222E+00 )
( -2.11328732841714551E-01 , 5.45528508588595806E-01 )
( 5.96016910551973034E-01 , -5.16160500046515258E-01 )
( -1.26490135213079480E+00 , -1.36762251971099341E-01 )
index: 29
( 1.35103454576777138E-01 , 8.50248315703246549E-01 )
( 3.16640596975901523E-01 , 1.72846857826801248E+00 )
( -7.48033228963212560E-01 , 1.14893435868667093E+00 )
( -1.08312779140500037E+00 , -6.60211246041019439E-01 )
( -2.31467915707862237E-01 , 4.76217311660121212E-02 )
( -1.79757664438961545E-01 , 4.37154593211492692E-01 )
( -1.14719580148546019E+00 , 7.48717241341311790E-01 )
( 1.10658309491227835E+00 , 9.22950643204177412E-01 )
( 3.12663843620435922E-01 , 1.01436493358767077E+00 )
( 3.29076098939306422E-02 , 3.92904533747218676E-02 )
( -4.72731680436374702E-01 , -6.60655166780096614E-01 )
( 7.91053470581785989E-01 , -1.20437883710966306E-02 )
index: 30
( -1.41995127976622793E+00 , 1.04745763268775960E+00 )
( -5.18084437167418588E-01 , -2.82913670359895508E-01 )
( 8.07541041222418210E-01 , -1.81980669099200132E-01 )
( 1.76371176360979459E-01 , -7.94307779178139439E-01 )
( 3.00427905565286424E-01 , 4.80669380203129659E-01 )
( 1.39973915925481540E+00 , -3.64969671871817947E-01 )
( -4.84746622964640828E-01 , -5.14942658599247594E-01 )
( 6.19456674389803008E-01 , -3.78269391413359746E-01 )
( 7.10921095230474531E-01 , -1.13877351757118950E+00 )
( 1.69456288937546107E-01 , 6.30069250242193069E-01 )
( -6.50104037253105949E-01 , 1.35272579784277491E+00 )
( -1.91428809513813525E-01 , 6.21009948777272336E-01 )
index: 31
( 3.02607613346737095E-02 , -3.00844457915375396E-01 )
( 1.11716108834069586E-01 , 8.74702001825146236E-01 )
( -7.04631422035063681E-01 , 3.18867825054309217E-01 )
( 7.17075992316915656E-01 , -2.48949871734158418E-01 )
( 3.80228844001487432E-01 , -1.40286483626958525E+00 )
( -1.60248539116351618E-01 , -8.78818733578942246E-01 )
( -2.89224650441898490E-01 , -8.81003340094533960E-01 )
( 1.42176420623870925E+00 , -4.07415725569762674E-02 )
( 1.18737463573809632E+00 , 3.97081653183703975E-01 )
( 1.82221054918675601E-01 , -4.10024511446550111E-01 )
( 4.81115358410514560E-01 , 9.21181785153743354E-02 )
( -3.55052971960633568E-01 , 6.84763029781760180E-01 )
index: 32
( -4.16039059599414229E-01 , 4.53314591364438135E-01 )
( -3.29217152461166507E-01 , 9.47334954326570396E-03 )
( -1.64770721390806774E+00 , 1.53186165729439794E+00 )
( -4.53113726770032199E-02 , -2.99770474187154579E-01 )
( -3.45375478926033430E-01 , 6.91423725309939896E-01 )
( -1.16294051858323519E-01 , 4.13660689752980593E-01 )
( -7.67294059681903673E-01 , 2.50643769855691145E-01 )
( -8.76554534541726660E-02 , -8.15192546116665695E-01 )
( 9.07055936824425646E-01 , 8.63228266518497267E-01 )
( -7.25065193586434259E-02 , 1.24430827080190931E+00 )
( 8.98077682866263993E-01 , 3.74776033904032579E-01 )
( -2.59071137306635613E-01 , -1.52331191185905368E+00 )
index: 33
( -5.32606996129630916E-02 , 1.34536012154683760E+00 )
( -3.49819284788562335E-01 , -3.05884967960240006E-01 )
( -1.33671960684121038E+00 , 8.17951376514673867E-01 )
( 8.10209146708135153E-01 , 2.35703512345329658E-01 )
( -1.05124350133589872E+00 , 9.65718395853443733E-03 )
( 4.27223255384301281E-01 , -7.73155765956945795E-01 )
( 3.74211988304870222E-02 , 1.09464044884974387E+00 )
( 3.26968772972454413E-01 , 7.61791988008473586E-01 )
( 4.69779730388615369E-01 , 5.92395010428989677E-01 )
( 2.83149163081383576E-02 , 9.76554375311349254E-01 )
( 1.10155799505067487E+00 , 9.25625950884402693E-01 )
( 6.81900366358781929E-02 , -1.16696103084669867E+00 )
index: 34
( -3.59386902776219819E-01 , -1.09300399987421235E-01 )
( -2.95128946390210811E-01 , -5.38317976779342677E-01 )
( -1.52885679081551845E-01 , 7.10943919439541161E-01 )
( 4.30781434349407133E-01 , -3.54986168096341342E-02 )
( -1.10715921018437691E-01 , -2.94129146873169156E-01 )
( 1.83310544989657348E-01 , -3.84753685153563507E-01 )
( 1.87650526698116638E+00 , 9.62954678654686508E-02 )
( 8.04121215129930511E-01 , 7.34718945458548212E-01 )
( -1.08137686836258129E+00 , -5.07809677778814805E-01 )
( 1.16406373572746036E+00 , -3.13412379337360381E-01 )
( 3.12964195246868027E-01 , 4.78843493812133147E-01 )
( 5.20965169155918839E-01 , -3.57134325471990532E-01 )
index: 35
( -4.15415551342856459E-01 , -1.36875002825535996E+00 )
( 1.84243524187643226E-01 , 4.18456889182212577E-01 )
( 1.90206146459040992E-01 , -2.37367823602927464E-01 )
( -2.19573468521587212E-01 , -1.06482765544964963E+00 )
( 2.00865117941246507E-01 , 4.82128742880865380E-01 )
( -3.66453646624051999E-01 , -6.44004490047886735E-01 )
( -3.68371630765610025E-01 , 1.33675770633275981E+00 )
( 1.61348048105722751E-02 , -3.74658488686459457E-01 )
( 8.78056372139550900E-01 , 1.97360102744739002E-01 )
( -2.47116573263361672E-01 , 1.80556485304468484E+00 )
( 2.62337191063820807E-01 , -5.61601295773425546E-01 )
( -2.42351669457332553E-01 , -4.60067305352076628E-01 )
index: 36
( 1.58693338759617747E-02 , -1.17361916470139743E-01 )
( 4.57687839810732133E-01 , 2.54787867935723722E-01 )
( -4.30783141404344927E-01 , 1.77904180632433934E-01 )
( 2.16615541107833855E-02 , 1.63479335628067890E+00 )
( -1.40701232054712388E+00 , 4.53605993599653701E-01 )
( -3.96567991975513345E-01 , -4.69361170827406970E-01 )
( -7.34082884237696076E-01 , 6.81121304155495877E-01 )
( 5.32651168746014481E-01 , 6.88075882862667076E-01 )
( 2.25169544602473071E-01 , -2.28385414755214428E-01 )
( 6.41043958636102612E-02 , 2.89361262039966094E-01 )
( 6.01681836626438038E-01 , -4.96676217898163852E-01 )
( -4.14062938321841031E-02 , 1.36301135128162954E+00 )
index: 37
( -1.23340751781328667E-01 , 2.24933800163047815E-01 )
( -2.24070181823203957E-01 , 2.96691601471950117E-01 )
( 1.43803824004042724E+00 , -1.06574045064035139E+00 )
( -5.49066877265916742E-01 , -4.58215983684614581E-01 )
( -2.36618178219885927E-01 , 4.61395109044223484E-01 )
( -1.05453173669682303E-02 , 8.23997252534864555E-01 )
( 1.11921773928220358E+00 , -1.44739228576235057E-01 )
( -1.13686017432532860E+00 , -1.02839467861120504E+00 )
( 6.85258006799154273E-01 , -7.68291139124470224E-01 )
( 6.54346743801952679E-01 , -3.76524200074400739E-01 )
( -8.05972392065044674E-01 , -9.81412550650449661E-02 )
( 2.30516467848880496E-01 , 6.51045148612020674E-01 )
index: 38
( 4.89664857216243921E-01 , 7.59533220508281204E-01 )
( -4.60051564590539391E-02 , -1.49634581094335917E+00 )
( -6.35730322697821371E-01 , 3.57899923506505069E-01 )
