index: 0
( 1.81877091352776398E-05 , -2.82495119596376407E-05 )
( -8.35674755232736181E-07 , -1.54458092026994617E-05 )
( -1.92749971628196541E-05 , -1.35645588124425889E-06 )
( -6.80794789265976090E-06 , 5.16475493681002075E-05 )
( -4.66489947999343277E-05 , -8.93083649196145654E-06 )
( 1.35167993109078238E-05 , 2.01137410283839723E-06 )
( 1.94428131920941757E-05 , 2.90503826491765977E-05 )
( 1.51681656128887536E-06 , -2.00791224690351932E-05 )
( 1.53738612019949779E-06 , 2.38209322426880228E-05 )
( 1.10656728101804833E-05 , 2.54249026123801010E-05 )
( -1.19881127221464577E-05 , -1.56294820923259483E-05 )
( -3.73489664243750378E-05 , -1.67927917740464949E-05 )
index: 1
( -8.04630258221374431E-06 , 2.25151934237150978E-05 )
( 5.20577352303828756E-06 , 1.72075204341585504E-05 )
( 2.37302144775522597E-06 , 3.28726795461503006E-06 )
( 1.50175078537413861E-05 , -1.56525409752958692E-05 )
( -9.53303036470622776E-06 , -2.19550378381792882E-05 )
( -1.09856037737804743E-05 , -2.51539186835013706E-05 )
( 6.86769702553100159E-06 , 1.28091029976521761E-05 )
( 8.58061113524448410E-06 , 2.39539704533560003E-05 )
( 2.51013956376917829E-05 , 2.51174560514263053E-05 )
( 5.90192520663711652E-06 , 2.11298718178715169E-05 )
( -1.02953815318255037E-05 , -1.41764026039795882E-05 )
( -2.01872497657486598E-05 , 1.96056343475454927E-05 )
index: 2
( 3.30288380147111279E-05 , -2.22181324887171642E-05 )
( -1.70418998828393856E-05 , 7.48767420181952663E-06 )
( -2.66422194202000880E-05 , -8.04216205271588667E-06 )
( 2.04235132812131165E-05 , -3.64525912994664581E-05 )
( 2.47460624399173451E-05 , -7.27760535868180028E-06 )
( -4.35338546481625209E-06 , -4.50128599163629041E-06 )
( 5.98354546892482334E-06 , -1.14288030014353850E-05 )
( -2.61173099450218922E-05 , -4.36463238971661902E-05 )
( 1.43281387271150301E-05 , -1.58667175466220144E-05 )
( -3.21792403364831552E-05 , 1.71877805266865133E-05 )
( 9.46829004306662934E-06 , -1.66985288948899897E-05 )
( 4.40808605186614931E-06 , 7.41584416021467404E-06 )
index: 3
( 1.42787832088431862E-05 , -1.35701388337072840E-05 )
( 1.44161260744197762E-05 , 2.64000563417918053E-05 )
( -1.75920995337804794E-05 , -1.59742138595029621E-05 )
( -2.21125402723147854E-05 , -2.87561129539098300E-05 )
( 2.43781634291544624E-05 , -6.10004513848870337E-06 )
( -4.47573451161174045E-06 , 5.88208185828281992E-05 )
( 2.05455747919727538E-05 , 1.15478868975061668E-05 )
( -1.46875168407660825E-05 , -1.32625047566122765E-05 )
( -8.88229226378349452E-06 , -2.34364668070817018E-05 )
( -2.40770308397529282E-05 , -9.23676043924583139E-06 )
( 1.60669044712056258E-05 , -5.63198446533139400E-05 )
( -3.74206393550289560E-06 , 7.58128989822811713E-06 )
index: 4
( -1.25907620336794352E-05 , 1.75497219687111781E-05 )
( -8.03793725472045529E-06 , 1.07789233183138930E-05 )
( 5.60089578310199937E-06 , 1.25723134331384872E-05 )
( 3.30961765102743291E-05 , 9.28098387123455718E-06 )
( 3.28120437682148658E-05 , -1.45431412819276238E-05 )
( 2.69823484189849715E-05 , 9.41554289477602009E-06 )
( -3.76629946993562447E-06 , 2.39211487813280069E-05 )
( 1.96935346329085375E-05 , -2.23783339663605627E-05 )
( -2.77307354212993456E-05 , -9.58722060859708590E-07 )
( 7.96253491150663042E-06 , -1.67951145135353366E-05 )
( -3.35810061752000294E-06 , 2.53686346558478322E-05 )
( -1.83280532784200987E-05 , -1.31502535323221653E-05 )
index: 5
( -6.49314933722866614E-06 , -6.86726635331467582E-07 )
( 6.73204875705782168E-06 , -4.89654229107741118E-05 )
( 2.71037294781415153E-05 , 1.68897139310812864E-05 )
( -1.50385278555659663E-06 , -2.97905906328633584E-05 )
( 8.06131383364827402E-06 , -8.53969100228300888E-06 )
( -9.92577866804466577E-07 , 7.75663986694899197E-06 )
( -6.17731553300782536E-06 , 2.28877770103598212E-05 )
( -1.34198898606222525E-05 , -1.05087639796075174E-05 )
( -1.98740528147868997E-05 , 1.35304926113526841E-05 )
( -9.35052730265894147E-06 , 1.09771679056021079E-05 )
( 3.41916455314603428E-05 , 1.71553805848400042E-05 )
( -1.28219442633406819E-05 , 3.11160815424870552E-06 )
index: 6
( 1.45101599145899945E-05 , -9.87425026051466234E-06 )
( 1.63389303984024981E-05 , 3.58991934493029934E-05 )
( 4.30583244510611649E-06 , 6.04805289855504352E-06 )
( 2.62435608563279424E-05 , -3.14947829765612657E-06 )
( -3.27252890399996535E-05 , 1.78808103268190846E-05 )
( -1.96871802121110688E-05 , 2.43869274539591926E-05 )
( -2.53636033698469656E-05 , 1.70200986914129856E-05 )
( -1.60871906717160669E-05 , -2.46141608138286826E-05 )
( -2.52117585494671014E-05 , -2.59409395055732725E-05 )
( -4.53458081377467110E-05 , 1.55117290416962897E-05 )
( -2.04272079177635008E-05 , 9.47712217574578196E-06 )
( -1.41442518902448010E-05 , -2.54742965538894980E-05 )
index: 7
( 2.82287057516726973E-06 , -4.72823842374103952E-06 )
( 2.92007172012110635E-05 , 2.36197511421713831E-05 )
( -2.25300874899671747E-06 , 4.18539613830406208E-05 )
( -2.55764217222346081E-06 , 6.97848232149743186E-06 )
( -4.50636767031362877E-06 , 8.30475850360425934E-06 )
( 2.07500115760850303E-05 , 1.60665319686871167E-05 )
( 4.22454437722175676E-05 , -7.19119694236801887E-06 )
( 5.15039478891256958E-07 , 7.36446985456158166E-06 )
( 3.15372911212564552E-05 , 3.68484196263243671E-05 )
( -1.28558867921256103E-05 , -1.21807691634182839E-05 )
( -4.46803532040370213E-05 , 1.11752433924963842E-05 )
( -2.17710445469630579E-05 , -5.55042919508258017E-06 )
index: 8
( -8.13272497579525355E-06 , -2.61091186075771122E-05 )
( -4.54493587307353887E-06 , -2.65662084172176098E-05 )
( 3.48835985710947466E-06 , -1.67261632650730160E-05 )
( 1.56669355395395601E-05 , -9.38642028107884756E-06 )
( 1.59553180066411267E-05 , 1.51301446006456451E-05 )
( -3.66025559602717971E-05 , -3.94737989392824679E-06 )
( 1.95521426005411726E-05 , 2.74612668712485158E-05 )
( 2.50042244605346180E-05 , 9.29437337606704635E-06 )
( 3.15613408479273818E-05 , -1.82719290135170226E-05 )
( -7.85849247152833820E-06 , 9.70292387988108939E-06 )
( -3.10000034695183548E-05 , 5.64317142830987656E-06 )
( 7.34892219870006544E-06 , 3.11543397316935085E-05 )
index: 9
( 3.67387825935654177E-05 , 2.10663193132739197E-05 )
( 3.15084302672663524E-05 , -2.22852071410204627E-05 )
( 3.54452713580350788E-05 , -5.80508220779688950E-06 )
( -2.50697682725185741E-06 , 4.87122145995731959E-05 )
( 1.47610438657316408E-06 , 1.68070567610150337E-05 )
( -4.59253164332552546E-05 , -1.80758727448039556E-05 )
( 1.87907129778305576E-05 , -5.11753010167651204E-06 )
( -2.81344988958891716E-05 , 3.22717892856011578E-06 )
( -9.05993712057273344E-07 , 5.00278481537888065E-06 )
( -1.28924969274929810E-05 , 3.75138732952129097E-05 )
( -5.45678582170054381E-06 , 2.39896958824159035E-06 )
( -1.93281573055487430E-05 , -1.72100872576298389E-06 )
index: 10
( 3.07827952428193542E-06 , 2.99163647644326916E-05 )
( 6.45831926211427247E-05 , -5.23777636537064767E-05 )
( -2.11792007660002787E-05 , -5.37856277229651882E-05 )
( -4.87631085430685293E-06 , 1.83647365885967058E-05 )
( 6.49140337278448270E-07 , 1.60759559745745031E-05 )
( -2.06408613190576677E-05 , 6.96986109983350794E-07 )
( -3.01613680453919312E-05 , -1.58008364658166533E-05 )
( 1.19584568685227258E-05 , 1.49665676163431138E-06 )
( -3.48561779282078455E-05 , 3.10501225367659675E-05 )
( -1.55637835527229016E-05 , 2.24200078809239599E-05 )
( 8.05293461634990572E-07 , -4.05784019745371357E-05 )
( 1.61437320463350707E-05 , -1.51979345439224903E-05 )
index: 11
( 2.45376205951078643E-05 , -1.57345080266480683E-06 )
( -5.77587172908064207E-06 , 2.28650108979761712E-05 )
( -1.67450749775252631E-05 , -9.12269698125464423E-06 )
( -8.82002166554204134E-06 , 3.96767976394367028E-05 )
( 3.29561052132943224E-05 , -2.76008056561695144E-06 )
( 5.79683630765459449E-06 , -7.51354175239285217E-06 )
( -2.73389200881129325E-05 , 4.25076833803982951E-05 )
( 2.79208877712319079E-05 , 2.92619838972332956E-05 )
( 6.88650375988262593E-06 , 7.14537848207653270E-06 )
( 1.72820102312439813E-05 , -3.08101562200848263E-05 )
( -9.68089016405850142E-06 , 1.90673177758011011E-05 )
( -6.78256392917689181E-07 , 3.58449513411824850E-05 )
index: 12
( 2.54895236262329624E-06 , 7.19389883666039884E-07 )
( -2.20529439424411269E-05 , -1.88109048847245419E-05 )
( -4.33681116713652656E-06 , 9.90302965829993490E-06 )
( -1.03986772899992695E-05 , -5.66047029869186656E-06 )
( -3.85243083776840104E-05 , -3.99908807216784430E-05 )
( -2.79832713281711595E-05 , 1.62152380712276620E-05 )
( 1.82446186823931821E-05 , 1.04223545372995728E-05 )
