x=0,y=0,z=0,t=0
( -2.63744176257548132E-02 , -7.62952816910566767E-02 )
( -1.04636134627000416E-02 , -7.56072509575938800E-02 )
( -2.33815942927509332E-02 , -1.46235483495002205E-02 )
( -8.24748697857647511E-02 , 3.42025641069558864E-02 )
( 6.77610168593742179E-02 , 3.15675116682870988E-03 )
( 1.42602523448441196E-03 , -2.59896396275434080E-02 )
( -3.08962861075261011E-02 , -8.56450150826692513E-02 )
( -2.59863672713952533E-03 , -1.60246764728025001E-04 )
( -1.44072580512129983E-03 , 4.42868032612511037E-02 )
( 5.55971143282554814E-04 , -5.13603879643608208E-02 )
( -6.14178787473871474E-03 , 1.02725625931184457E-02 )
( 1.38703775458010437E-01 , 5.63689612836120735E-02 )
x=1,y=0,z=0,t=0
( 1.00347614918745637E-01 , -4.73483084205521959E-02 )
( 3.00345310363503426E-03 , 2.19981544130300848E-02 )
( -8.57651921289672159E-02 , 6.20768536789288172E-02 )
( 1.32715199634160619E-01 , -1.05048555996420483E-02 )
( -6.25883654721895166E-02 , -1.99451503921591500E-01 )
( -3.72076567781695414E-02 , 9.43138109431967131E-02 )
( -1.03734031986470965E-01 , -2.72968333299335175E-02 )
( -3.38467406930239925E-02 , -4.69244830464343177E-02 )
( -8.88795894744105613E-02 , 2.23382982305095346E-02 )
( 8.89869805712434903E-02 , 1.66365602570022544E-02 )
( 2.40904943578680808E-01 , 1.42560246068332841E-02 )
( -4.96698348980148252E-02 , 7.92975445755741276E-03 )
x=2,y=0,z=0,t=0
( 5.35532262081713090E-02 , 3.80009161943655888E-02 )
( 2.49134680436213056E-02 , 2.17770935551254256E-02 )
( 2.51175897893059670E-02 , -2.84662834642648022E-02 )
( 3.77125652702584441E-02 , -5.79220606402650051E-02 )
( -7.03508202570469893E-02 , 2.87055504319432900E-02 )
( 5.92582747294572026E-02 , -3.32840471562667953E-02 )
( -8.04977127668433795E-02 , -1.11372502732286549E-01 )
( -1.59701102758957013E-02 , 4.28355752031343920E-02 )
( -2.67244767201673880E-03 , 1.63705018724966435E-02 )
( 1.95459422125503213E-02 , -2.71896685060581123E-02 )
( 5.77520379287608798E-02 , -7.40594374277183387E-02 )
( 6.68594545751318436E-02 , -2.34129284199559029E-02 )
x=3,y=0,z=0,t=0
( -5.02950356155326336E-03 , 7.08013226550537611E-02 )
( 4.33490600084440181E-02 , -8.96062655727674906E-02 )
( 4.76824146929629294E-02 , -8.25564276586409490E-03 )
( -1.18311891916145599E-02 , -2.01778806646573730E-02 )
( 3.43277359332799792E-03 , -7.13671282439028304E-02 )
( -5.23689864533131572E-02 , 7.85661156259741950E-03 )
( -7.36525350551022195E-02 , -1.65534259895134261E-02 )
( -8.87594303982571289E-03 , -4.62349284496051741E-02 )
( -3.99962922144305594E-02 , -9.37579514823477095E-02 )
( 1.13682666837633985E-02 , -8.96227313753498317E-02 )
( 9.51349747815733865E-02 , 1.74227170111739688E-02 )
