x=0,y=0,z=0,t=0
( -6.06600229841068355E-10 , -2.32951601453657968E-09 )
( -8.43653777439952738E-11 , -1.45380611898055061E-09 )
( 7.35370615034737620E-10 , -1.53927583576979789E-10 )
( 7.33363394388885545E-11 , -1.74819692714591338E-09 )
( -3.55085897047953588E-10 , -7.19391067920942374E-10 )
( -5.92199710686495009E-10 , -1.15452049714576120E-09 )
( -5.32268584660508085E-10 , 5.15021124080359406E-10 )
( 1.55280703209649665E-09 , 6.22491688542463992E-10 )
( 1.03679661175310919E-09 , 3.83604957506051661E-10 )
( 7.58998977040968951E-10 , 1.80743450480109278E-10 )
( -1.58611528585103473E-09 , -4.06321983520167216E-10 )
( 1.09530025840747037E-09 , -3.18819414433864686E-10 )
x=1,y=0,z=0,t=0
( -5.93231071396827369E-10 , -3.15809511300461417E-10 )
( -3.22190070980274479E-10 , 3.25353372433627026E-11 )
( -1.83946378645555620E-09 , -7.04446275612494191E-10 )
( -1.94155647233952584E-10 , 7.23285361298052453E-11 )
( 1.00106184919972594E-09 , 1.91999039611234607E-09 )
( -3.57331230813179531E-09 , 1.12087102863425100E-10 )
( 7.15844285810828536E-10 , -6.51310825412133385E-10 )
( -9.39386587085966064E-10 , -3.22828503594113046E-10 )
( 2.16099117431372791E-09 , -4.65277661456082505E-10 )
( 1.78742208651094310E-09 , -4.76332527686602731E-10 )
( -1.17345702839641299E-09 , -7.48027608349420700E-10 )
( 2.09272099744808132E-09 , -1.53400340227516206E-09 )
x=2,y=0,z=0,t=0
( -8.47445311794665118E-10 , -1.22150669327433758E-09 )
( 3.30309849066093260E-09 , -9.04859151445190051E-10 )
( 1.48771150228461835E-09 , -2.14024957310462336E-09 )
( -1.20619924562336670E-09 , -1.71290934494195509E-10 )
( 9.82595337459300295E-10 , 2.00142597641422795E-09 )
( 1.83183615568098770E-09 , 4.11826832132170273E-10 )
( -2.22810700698182411E-10 , -2.01106447202393036E-09 )
( 1.11068827355322418E-09 , -7.30562755247477423E-10 )
( -3.28362876073341309E-09 , 4.95196435434905352E-10 )
( 1.14097669888296383E-09 , -1.04202376311368736E-10 )
( -1.52756273484217469E-09 , -2.75474629089291422E-09 )
( -1.42894453152034571E-09 , 3.58032027325535448E-10 )
x=3,y=0,z=0,t=0
( -3.12962438830590609E-11 , 2.11535252274409206E-10 )
( -1.80000340441676256E-09 , -1.97060894639966387E-09 )
( 3.86653692600566202E-10 , 4.58006243585345765E-10 )
( -2.26455267495110704E-09 , -1.89518169634622142E-09 )
( -9.05646248721638080E-10 , 1.89774629190794937E-09 )
( 8.09679231760253188E-10 , -1.63064382367463440E-09 )
( -1.14391493763308566E-09 , -6.24762043420761412E-11 )
( -1.52938912815900499E-09 , 1.39901854209857903E-09 )
( 3.61402869082758059E-10 , -8.17942305138993848E-10 )
( -1.18600458436128493E-09 , 2.62429721512029670E-09 )
( -1.82439823237913088E-09 , 1.66625707424202679E-09 )
( -3.17542130852381909E-10 , -4.07157114679503638E-10 )
x=0,y=1,z=0,t=0
( 1.10168298021951813E-09 , -2.05292429123771848E-09 )
( -6.00357237191453702E-10 , 6.48711123721746295E-10 )
( -1.30313613357638035E-09 , -5.71300166531239416E-10 )
( -1.14478179083982113E-10 , 6.71077945141519611E-10 )
( -3.13330418178600406E-10 , 1.24652611967969780E-09 )
( -6.19360530225605967E-10 , 1.12448483201450433E-09 )
( 3.08902181018117918E-10 , -8.62630597990577011E-10 )
( 2.70488905361330634E-10 , -1.42524613013876838E-09 )
( -5.06449829395819848E-10 , 1.10299584535273423E-09 )
( -1.06105008148143386E-09 , 4.10261790928195650E-10 )
( -3.15767294811681562E-10 , -1.41248073538143090E-09 )
( 8.83484950611914881E-10 , -4.12456187568005998E-10 )
x=1,y=1,z=0,t=0
( 7.20812112880556246E-11 , -7.84002146232228338E-11 )
( 4.26878246604698922E-10 , 1.11085349212371214E-10 )
( 1.09702866628572884E-09 , 2.10360987768205652E-09 )
( 1.35159015517437324E-09 , 1.41877388628223696E-09 )
