index: 0
( 7.35031663110346638E-06 , -3.61186748211710959E-06 )
( -6.09216967658232286E-06 , 1.03078548116171437E-06 )
( -4.34588777955624400E-06 , 9.66064056942747676E-07 )
( 3.53816759778878709E-06 , 3.48332782826367745E-06 )
( 1.08082109808442121E-06 , 2.65900353672224508E-06 )
( 9.53841823109206632E-06 , 3.37847833478232926E-06 )
( 4.12252113826809031E-06 , 2.09035148030016867E-06 )
( -6.06177939424143460E-06 , -1.87216714394433160E-06 )
( 1.98430331163154146E-06 , 1.55631145340378079E-06 )
( -5.49867042905311888E-08 , -3.80181499680977741E-06 )
( -4.36840231922429603E-07 , -4.51668371075313922E-06 )
( 1.25995003246053373E-06 , -1.99126158102816276E-06 )
index: 1
( 2.49595671590528352E-06 , 5.25027935110789898E-06 )
( -6.44569752642712705E-06 , 5.32896683220542931E-06 )
( -1.06902298942378849E-07 , -2.17188408418387156E-07 )
( -3.50742580795702123E-06 , 1.38222019426236738E-05 )
( 3.60458107809863735E-06 , 8.19847327061149782E-06 )
( -6.87932483413764584E-07 , -1.88119086133924651E-06 )
( 1.88899178702582985E-06 , -3.93303898473970311E-06 )
( -9.94645052860898374E-07 , -2.68103687647729393E-06 )
( -3.17313579175233644E-06 , 7.00180238268092808E-06 )
( 1.55870506390617157E-06 , -1.57445987644371933E-06 )
( -3.32560311160699390E-06 , -4.70247384160531913E-07 )
( -3.12086122065637852E-06 , 2.53359966138085832E-06 )
index: 2
( 1.17024735668164621E-05 , 1.59649198905610718E-06 )
( 6.18037441427919295E-06 , 1.10920835672477955E-06 )
( -8.09724784397482562E-07 , -2.31284209056825208E-06 )
( -1.20610735452038475E-05 , 4.20646758125361470E-06 )
( -4.26536639866147697E-06 , -4.06518291771785050E-06 )
( 5.12689710530289556E-07 , -3.56284281443711865E-06 )
( 3.57511415285947752E-06 , -8.21908955844027103E-06 )
( 5.39521878046314869E-06 , 8.38799711412753468E-07 )
( 2.92086251904063508E-06 , -1.43570909730924108E-06 )
( -2.29416006463231175E-06 , -1.21211739433363061E-06 )
( -1.16041901223437812E-05 , 2.86192099610459587E-06 )
( 9.19310100489084737E-06 , 5.83068797740298592E-06 )
index: 3
( -5.20318052736249007E-06 , -4.48152316546082177E-06 )
( -3.07574809550985425E-07 , 5.47382253445113886E-06 )
( 5.49517554228185734E-07 , -4.31347110044120259E-07 )
( -2.97956896934986337E-06 , 3.89987328309970286E-06 )
( -1.22534266041349855E-05 , -1.35528378728660876E-06 )
( -1.39859517600390897E-06 , 4.76173452045293853E-06 )
( 1.30605789606218982E-06 , 4.38566828410756126E-06 )
( -3.65263489616332017E-06 , -3.50337349085825737E-06 )
( 2.96319018232578033E-06 , -1.11595959414078551E-06 )
( -2.55293462965509368E-07 , -2.14780603672236524E-06 )
( -3.68211867678620355E-06 , -5.06676146693600794E-06 )
( 2.95891594166289928E-06 , 6.05668054717478506E-06 )
index: 4
( -4.24727023956517354E-06 , 9.31250055597646783E-06 )
( -1.49004855338949748E-06 , 3.79590379802715160E-06 )
( 2.98960219109962435E-06 , -3.55873825506372894E-06 )
( 3.68503589447636990E-06 , -1.92712538796249796E-06 )
( -6.25004091525776712E-07 , -1.57906797663305965E-06 )
( 2.18378939756200819E-06 , 1.65851926530864566E-06 )
( -4.44544317093886862E-06 , 3.33144385233571158E-06 )
( -8.49743576096600494E-07 , 1.47741520112423306E-06 )
( 2.29080881163486224E-06 , 7.20519961998347943E-06 )
( 6.13966384187190466E-06 , 6.73778685371104282E-07 )
( -4.75894041382060577E-06 , 2.43299411563622612E-06 )
( -3.19033732776141418E-06 , 2.13279221602080426E-06 )
index: 5
( -2.99986908852571604E-06 , -3.58300332246872497E-06 )
( -7.28555265182959132E-06 , -1.22240817207005295E-05 )
( 3.36286294695851399E-06 , 3.23552734494226472E-06 )
( -1.60136639637644569E-06 , -2.41271913223042657E-06 )
( 9.08968939768264794E-07 , 2.54203265945291568E-06 )
( 9.98725153359780994E-07 , 5.09610036119312112E-06 )
( 8.17723087556203888E-07 , 5.25521284580966101E-06 )
( 8.95015179935372736E-06 , 8.93004287195994692E-06 )
( -7.60116206589959737E-06 , 2.07589282577695624E-06 )
( 1.91935867850525814E-06 , 1.29995722703176632E-05 )
( 1.97317345265361452E-06 , -6.16020508112647305E-06 )
( -3.77185064681578141E-06 , 3.30832294982833160E-06 )
index: 6
( -5.15951235530605729E-07 , 4.60718164152639277E-07 )
( 3.00016557133895149E-06 , 4.53232733493672405E-07 )
( 4.31573332711044750E-06 , 7.65881508048600878E-06 )
( -6.45874250489831456E-06 , 4.41640737823024225E-06 )
( 5.95514335247632864E-06 , 4.15538829260164109E-06 )
( 1.78895798657190733E-07 , 8.68980629588013232E-06 )
( 4.59496065148897490E-06 , 1.95717432990542954E-06 )
( 2.03635026168803596E-06 , 1.61106943813908790E-06 )
( -8.32946804049508794E-06 , -3.45009734341722048E-06 )
( 6.75203544483570318E-06 , 4.45796669915668578E-06 )
( -1.25723037627005049E-06 , 4.07006425241211682E-06 )
( -9.90808885567440929E-06 , -2.75128823353101704E-06 )
index: 7
( -4.12223529378313883E-06 , 1.05313020656173681E-06 )
( 3.26253164763607328E-06 , 1.67659863258886078E-07 )
( 8.45478944982804848E-06 , -1.57373362088084232E-08 )
( -3.74215893162799164E-06 , 1.78695779335074014E-06 )
( -4.71957444215423615E-06 , 8.82666154403238161E-07 )
( 1.97073305600120796E-06 , 3.77635527726490430E-06 )
( -3.28991478232683919E-07 , -3.90130410248232944E-06 )
( 2.88905286456186799E-06 , -3.02332714120617249E-06 )
( -3.34696809283156546E-06 , 8.43542100797752136E-07 )
( -2.22463864649016066E-06 , 2.84693097176521085E-06 )
( 3.15330553926167582E-07 , -5.88994682879626748E-07 )
( -4.92924242248149027E-07 , -1.98994251006182159E-06 )
index: 8
( 3.16200512458915135E-07 , -7.38616523016115223E-06 )
( 1.70423053215814521E-06 , 2.78809813883258538E-06 )
( 3.49267889148599808E-06 , -4.86435510143136173E-06 )
( -1.00542893397342357E-06 , -4.99042261603425104E-06 )
( 4.18736575003397236E-06 , -1.68500377121920618E-06 )
( 9.30233441229709486E-07 , -8.10731881966784233E-06 )
( -4.90477876614949060E-06 , 2.41470391633551288E-06 )
( -5.80633214559013869E-06 , 2.41891631392996174E-07 )
( 4.69380592551787601E-06 , 4.21683288595565135E-07 )
( -7.79376431967195641E-07 , -3.61079096693024405E-06 )
( -1.18291324095730869E-06 , -1.98879254786877383E-06 )
( -3.38097527610512695E-06 , 1.29670668978526170E-05 )
index: 9
( 8.56724297811195547E-07 , 7.60848908954184253E-06 )
( 2.30316337103833378E-06 , -1.38900673193402632E-05 )
( 1.55279540475806996E-06 , -8.64293348329755578E-07 )
( -1.41130511644468665E-06 , -4.62037154149134205E-07 )
( 1.01644544647644589E-05 , -1.65050732544264747E-06 )
( -3.85098336092935931E-06 , -6.62397023505178076E-07 )
( 9.99289727930008731E-08 , 2.06060555963138996E-06 )
( -7.41494075174515019E-06 , 1.55636564839549868E-06 )
( 1.04513033962656018E-05 , 3.07849861613471794E-06 )
( 4.33147399611023124E-07 , 1.12193681867570367E-05 )
( -3.04653359590484418E-06 , -5.20369236461820390E-07 )
( 2.12908389653738110E-06 , 6.46787142449040163E-07 )
index: 10
( 2.70893872779447243E-06 , 2.68959967522039102E-06 )
( -1.16497149426629293E-05 , -1.02891806010585977E-05 )
( -1.14487080952689122E-05 , -9.75395295807483192E-06 )
( 1.42782811715031610E-06 , -3.06005690872869408E-06 )
( 8.90627023867267757E-06 , 9.42069585727599041E-06 )
( -5.08645744147486744E-06 , -5.26489601275143312E-06 )
( -8.17228110973367332E-06 , -4.45147048536322726E-06 )
( 6.82563203511874362E-06 , 7.63099910479717532E-06 )
( 2.48270411020009697E-06 , 2.01132468576507780E-05 )
( -7.50226823171672857E-06 , 1.92317269142623880E-05 )
( -2.62944524264988579E-06 , -1.13532903667718912E-05 )
( -7.22060708372574156E-06 , -9.08645158808452403E-06 )
index: 11
( 1.31757486651007158E-06 , -7.80751114001114226E-06 )
( -3.96179451011093814E-06 , -5.14775997917060330E-06 )
( 1.52370938031417707E-06 , 1.17288429796051064E-05 )
( 3.66054136133077562E-06 , 5.93880285742673042E-06 )
( -6.31526606718774417E-06 , -7.20601751439124952E-06 )
( -9.76264774295783851E-06 , 4.43767753957297187E-06 )
( 3.66238073194172907E-06 , 5.80904842551916555E-06 )
( -1.53189487383956236E-06 , -7.85154935284654633E-06 )
( -2.93590334095139245E-06 , -3.81026512771156315E-06 )
( 1.32123231000988005E-06 , -3.24379171406068777E-06 )
( 9.13819608697841666E-07 , 1.37209891611218639E-06 )
( 5.11467109292735378E-06 , 6.91441517614769822E-06 )
index: 12
( 4.93467571061081889E-06 , -1.91467980136426436E-06 )
( -2.33379617793656687E-06 , 3.24594558782604602E-06 )
( 1.24855166763068284E-06 , 2.25664270363297515E-08 )
( 5.16096410209885872E-06 , 6.61956025504389456E-06 )
( -9.28066753557625981E-06 , -5.08440896673125423E-06 )
( -1.39363727977165369E-06 , -7.77401687923771339E-06 )
( -3.70178951848494728E-06 , 4.88193043324104734E-06 )
( -6.51019710933940731E-06 , 2.02029280211341675E-06 )
( -4.11213606494386019E-07 , 3.51551025947320650E-06 )
( 3.80605154192102905E-08 , -5.59632826902968178E-06 )
( -3.00557984903534428E-06 , 1.47296887289866582E-06 )
( 1.50774731131105885E-06 , -3.70183111702383379E-06 )
index: 13
( 9.25823743035816044E-06 , -5.38633281532617854E-06 )
( 1.61320747524289663E-06 , 3.15449924472469370E-06 )
( 8.90237659282921422E-06 , 3.04297382961218645E-06 )
( 2.27026721793894076E-06 , -3.10122684724453305E-06 )
( 1.23694948286814746E-05 , 7.70724734699841393E-06 )
( -1.05307750523328553E-06 , 7.62222748950861928E-06 )
( 2.15002411216188871E-06 , 3.62575137435708377E-06 )
( -8.58905363967035090E-06 , -6.93907914717147805E-07 )
( -6.01296215116194284E-06 , 1.26197212787939909E-05 )
( -1.61530147740931848E-06 , -7.75198302926983316E-06 )
( -5.03729689779483888E-06 , 4.91692610294187387E-06 )
( 2.64357996036746632E-06 , -7.46873968144700344E-06 )
index: 14
( -7.16743885952806301E-06 , -6.24375534502189617E-06 )
( -2.53752123704959221E-06 , -2.11463003581431021E-06 )
( 5.20518214454434929E-06 , -7.06503457702657955E-06 )
( 1.59195316445074403E-06 , 2.93819410373042063E-06 )
( -8.69000556838103575E-06 , -2.99949998567511245E-06 )
( -7.29648310318060579E-06 , -1.83399054745259623E-06 )
( -6.54738927044404138E-06 , -1.23149401865129592E-05 )
( -7.37518819719011526E-06 , -4.33095808839090499E-06 )
( 6.33572487922771412E-06 , 7.33951690504660503E-06 )
( -1.07961045541289820E-06 , -8.28171362665493851E-06 )
( -9.02656132139566104E-07 , -1.84358325027064442E-06 )
( 3.43495248764662226E-06 , 9.20787157565685825E-06 )
index: 15
( 1.61025829427006521E-06 , -3.42065939992798380E-06 )
( -8.15089639775833306E-07 , -5.50396438378107896E-06 )
( 8.62613797733092169E-09 , -6.39282158362438871E-06 )
( -5.27276072360782923E-07 , 2.98732697327512782E-06 )
( 2.85159743593547637E-06 , 1.67856463730628812E-07 )
( 5.89896242120699741E-07 , 7.01465742059368546E-06 )
( -4.59988399950176525E-06 , 1.73661694866724649E-07 )
( 6.31009311741635933E-06 , 6.06475427649811688E-06 )
( 6.07688305548310042E-06 , -2.63077205985431642E-06 )
( 7.78956796734519587E-06 , 5.06353028442437287E-06 )
( 5.64520189551105602E-06 , 1.14122155694499837E-07 )
