index: 0
( -2.43502917742456203E-03 , -1.32243555721697705E-03 )
( 4.46179316398167321E-04 , 7.60441546591204419E-04 )
( 1.22126077854095095E-03 , -3.75963988100301572E-03 )
( -5.34711165513931767E-04 , -3.55328717796383445E-04 )
( -2.84066484703681364E-03 , -7.25253727618298000E-06 )
( 1.95324247296149115E-03 , 2.53166901713608580E-03 )
( -1.65927257496524734E-03 , -2.40392642219602361E-03 )
( 2.61694480409843579E-03 , 4.55649182213971587E-04 )
( 7.49518629470328091E-04 , 1.89984019129207666E-03 )
( 3.67972576601845094E-04 , 6.93273246153054755E-04 )
index: 14
( -1.38586288199863674E-03 , -6.45492338381534821E-04 )
( -1.04702154025310265E-03 , 5.87283782633287246E-04 )
( -6.45089226533141695E-04 , 1.72033440867976712E-03 )
( 1.37743416131023066E-03 , -5.18668320178649125E-04 )
( -8.81828892929808626E-04 , 1.17988524173629275E-03 )
( -2.47339886936045615E-04 , 2.04502571494697284E-04 )
( 1.59231692374988700E-03 , 1.74401193126189893E-03 )
( -2.13419258086815786E-03 , -3.71060878932284797E-04 )
( -1.01798241311215317E-03 , -9.64752857586965778E-04 )
( -9.23303850803720546E-05 , -4.02657975367238477E-04 )
( 3.05880123948318837E-03 , -1.13570252140931518E-03 )
( -8.42750472018293748E-05 , 5.95713539713405688E-04 )
index: 15
( 4.77207800747461068E-04 , 5.78048534661433026E-04 )
( -1.32331710927510249E-03 , -5.61243131049106144E-04 )
( -1.29219519153689431E-03 , -1.09976037251109746E-03 )
( -5.26974797071474077E-04 , 9.88526156762053630E-04 )
( -1.86391429981280256E-03 , 1.30253787774239470E-03 )
( 8.26068741205104027E-04 , 6.82912288528750733E-04 )
( -3.17086985351471267E-05 , -4.50747225952368292E-04 )
( 1.27912671120376797E-03 , 1.01475683274017707E-03 )
( 1.09251028821784574E-04 , -5.64553373184052860E-04 )
( 6.03192313476826319E-05 , 9.87510475478343150E-04 )
( 7.84854269569865539E-04 , -1.30640151441592674E-03 )
( 3.00399911234101478E-03 , -3.28435643929993551E-04 )
index: 16
( 4.29123153972391265E-05 , 2.30068891437689533E-03 )
( 1.40445564849599305E-04 , 3.46591484718840326E-03 )
( 2.51567852690590035E-03 , 2.54973080332193073E-03 )
( -2.33072236206572150E-03 , 2.18334220808462289E-03 )
( -1.42183102107412088E-04 , -1.83700890526301125E-03 )
( -2.71786076217498881E-05 , 1.48348714209825408E-03 )
( -5.07551081304727023E-04 , 1.59034548355024515E-03 )
( -2.62486958462082804E-03 , -1.80289593446890948E-04 )
( -2.70643403248647219E-05 , 3.04790131634170847E-03 )
( 2.62548838196322845E-03 , 1.11088903641823377E-03 )
( -9.22530656731193480E-04 , 3.07943997508526102E-03 )
( 3.02060778425339857E-04 , -1.77893564571740678E-03 )
index: 17
( -2.91445288619453409E-04 , 8.47481332513845532E-04 )
( -1.83445308963871723E-03 , 6.62042715737378384E-04 )
( 2.22449562565348426E-03 , -2.43957337552572207E-03 )
( 2.76559401761228675E-03 , 2.16087769780713007E-03 )
( 2.80579089690216523E-03 , -2.39637922408963402E-04 )
( -1.63954647482028332E-03 , -9.99653078102276686E-04 )
( -2.01208203735785086E-03 , 1.40200556439868513E-03 )
( -3.94926016879230306E-05 , 1.33814981584634844E-03 )
( -2.18106185559246356E-04 , 7.13778849977170877E-04 )
( 1.11387754755992133E-03 , -1.42458721288028800E-03 )
( 2.21262746284730735E-03 , -2.21537535752632225E-03 )
( -2.64731661744058025E-04 , 1.47283651465718161E-03 )
index: 18
( -4.11746577571534271E-05 , -8.80808682175811134E-04 )
( -8.56864832127243563E-05 , 4.44312635104746826E-04 )
( 4.51373693202652537E-04 , -1.27254607456692669E-03 )
( -1.19108573871048746E-03 , -1.37858254689902514E-03 )
( -8.24382776330666658E-04 , 3.95596836665182568E-04 )
( -4.61087878678535313E-04 , 1.24637090082419400E-03 )
( 1.08804475239451456E-03 , -5.74052978420419688E-04 )
( -7.18868672157928061E-04 , -9.72940876883327931E-04 )
( -1.73816695844505160E-03 , -4.05817229736471540E-04 )
( 1.36052717784019986E-03 , -8.85191903812524621E-04 )
( -9.49685489682526216E-04 , 2.12019506423096279E-04 )
( 1.30089777738737460E-04 , -3.47236528249785176E-04 )
index: 19
( -2.04171805084887035E-03 , 1.16310072237515126E-03 )
( 3.10818187277275642E-04 , -3.95315906807981602E-04 )
( 1.85466050559942425E-04 , -8.86915315914273800E-05 )
( 2.71516372592983495E-03 , -2.01209345294862111E-04 )
( -2.96646798328435582E-03 , 6.13032322119468152E-04 )
( -5.56460698840545919E-04 , 1.45828559907113984E-03 )
( -4.55620347282606128E-03 , 1.19931007360134169E-03 )
( 1.44472113654699956E-03 , 9.00784463367618107E-04 )
( -1.35264917264154780E-05 , 8.71504844807498855E-04 )
( -2.92874918516125180E-03 , -9.67717487112880297E-04 )
( -1.45504294228755845E-03 , -2.35450111825679363E-04 )
( -1.46053211416372541E-03 , -7.37250735877589391E-04 )
index: 20
( 2.06925293619295014E-03 , -6.37801224113828313E-04 )
( 1.10313537341881289E-04 , -1.32887942681242160E-03 )
( 1.37364755590212682E-03 , -8.00130066352044435E-04 )
( 1.69203374487664595E-03 , -4.28722095597842338E-04 )
( -2.15604986875890569E-03 , 3.97625487932212404E-04 )
( -5.28266026419881908E-05 , -1.26916601150517828E-03 )
( -1.35681548222646312E-03 , -7.40898384736972133E-04 )
( 7.07821867414052883E-04 , 3.70883945439357465E-04 )
( 3.50086153272593506E-04 , 2.15697110842281298E-03 )
( -1.04168440477398101E-03 , 2.65340092039899984E-03 )
( -1.41265978862931477E-05 , 1.53122301399319296E-04 )
( -2.70791316822245999E-03 , 1.55319915082641679E-03 )
index: 21
( -1.56313679273624309E-03 , 2.21822465627138574E-03 )
( 1.30740849716736384E-04 , -1.54267350545700844E-04 )
( 8.77631834237605889E-04 , 2.57595482022783670E-04 )
( -2.31565238228442771E-03 , 2.36279400438197881E-03 )
( -1.07887763899798214E-03 , 1.40317532240811192E-03 )
( 1.24890966896907510E-03 , 1.92435533276121527E-03 )
( -1.94698573146730392E-04 , -5.77270150049900409E-04 )
( -2.12276742728341201E-03 , -1.43703247352284418E-03 )
( 2.92164619503591707E-03 , -3.62750930296922838E-04 )
( -2.33931094100831407E-03 , -1.89282301310822790E-04 )
( 7.84395204691183071E-04 , -2.21797411716432701E-03 )
( 1.22790251997076491E-03 , 1.28372611157554417E-03 )
index: 22
( -7.07200657111584389E-04 , 1.94637122698329058E-03 )
( 1.32101627336565579E-03 , -8.80648932651938144E-04 )
( -2.46846863320191292E-03 , -8.33534583453716255E-05 )
( 1.90803705424343831E-03 , -1.58031114633163218E-03 )
( -1.64600326555722177E-04 , -1.13447087259199242E-03 )
( -1.35676037131254737E-03 , -5.52225066961732538E-06 )
( -2.16800206575397392E-03 , -3.42153995209550392E-04 )
( 6.53570413668428849E-04 , 7.39792805543736717E-04 )
( 4.72639827005626591E-06 , 6.73178360765197092E-04 )
( 1.84148535585902141E-03 , 4.44339620579643204E-04 )
( -1.80389004987424845E-03 , -9.57837649240979132E-04 )
( 2.98224276837503501E-03 , 1.86817328965303430E-03 )
index: 23
( -1.62724223929877751E-03 , -2.06138078662703112E-04 )
( 2.40154764595087956E-03 , 2.29588505174618601E-03 )
( -1.32197660924287803E-03 , 1.01201790388921286E-04 )
( 5.92665332794792840E-04 , 1.17323157519820358E-03 )
( 3.82015637724685540E-04 , -8.67595122547703840E-04 )
( 7.35077243067360506E-04 , -1.11744932332549221E-03 )
( -4.14861144071644464E-04 , -2.09418271953562465E-03 )
( 5.02203709003358196E-04 , 1.10553366319686929E-03 )
( 4.56920366534883048E-04 , -1.64575749823130834E-04 )
( 1.39035102726148621E-03 , 5.06357117833119161E-04 )
( 1.93751587778663668E-05 , 3.16075360855889737E-04 )
( 1.73902387399027004E-03 , -1.28047459464682612E-04 )
index: 24
( 2.02111933399674697E-03 , -7.47731339875829480E-04 )
( 1.36061374454545252E-03 , 1.21063180761747939E-03 )
( 7.64691723381898504E-04 , 1.06215868995506346E-03 )
( -2.89209228402128541E-03 , 1.54095249715280433E-03 )
( -1.26251354232299298E-03 , -1.38067974899650338E-03 )
( -3.65961161625145493E-04 , -5.11486989073918485E-04 )
( 1.90003130954625489E-03 , 1.10909771616791238E-03 )
( 4.00334366662686019E-05 , -2.00419756506236852E-03 )
( 1.41564114684766514E-03 , 1.39109950520502107E-03 )
( -5.82148232735392153E-04 , 5.83295153841911708E-04 )
( 2.17292685132112941E-03 , -2.44730993926637816E-03 )
( 1.25155506082914392E-03 , -9.30154514884311712E-04 )
index: 25
( -4.34244823178278356E-03 , 6.14241933502597450E-04 )
( 9.89877557448613863E-04 , -1.72435574725220185E-04 )
( -1.47856160613581405E-03 , 1.75717052477801115E-03 )
( -9.67057326959784233E-05 , -2.16257703083132984E-03 )
( -1.10792386955637550E-03 , 2.79191541709685387E-04 )
( -2.81538391636716734E-03 , 3.07262393336525273E-03 )
( -3.36376256479497225E-03 , -1.74351347125763570E-03 )
( -1.10394752791655149E-03 , 2.54671309001182821E-03 )
( 6.85309963250143326E-04 , -2.59125317833719783E-03 )
( -3.44767733110683977E-04 , 7.20849485206379384E-04 )
( -2.08255090415527915E-03 , -3.68663671248785265E-03 )
( 1.07754016594962978E-03 , 2.09017970008405947E-03 )
index: 26
( -1.75344348945336595E-04 , 1.49157474202661166E-03 )
( -6.40761454851621753E-04 , 6.40898442637162589E-04 )
( -1.70129829491162438E-03 , -5.58003719257665529E-05 )
( -5.59523708635668296E-04 , -7.50454025373189886E-04 )
( 1.76200430971846763E-03 , -2.24244405815813641E-03 )
( -2.07410050673608208E-04 , 1.21878787683093841E-03 )
( -1.16750059586685035E-03 , -9.28341495590469224E-04 )
( -1.16943057201235236E-03 , -1.10128049108361740E-03 )
( 6.75684163340348155E-04 , 7.40859242205308289E-04 )
( 3.58927782329124213E-04 , -7.28790078323579712E-04 )
( -4.34926339791197379E-04 , -1.06160740762109010E-03 )
( 2.22504551106581238E-04 , 1.43486571059753005E-03 )
index: 27
( -1.06518285610732156E-03 , -2.28572241672071741E-03 )
( -2.14816251491419885E-03 , 1.16817908077128819E-03 )
( -1.83830782485707041E-03 , 3.29339661580397669E-04 )
( 7.84898217938710717E-06 , -9.82455845987195795E-04 )
( 3.40402868960490977E-04 , -1.26096082618932181E-03 )
( 1.86704834437341916E-05 , 1.09600958437593870E-03 )
( -1.62388695228457211E-03 , 2.09880442941507176E-03 )
( 2.89654632533603226E-03 , 4.28657275337172503E-03 )
( -6.42739349503279860E-04 , 1.82207278763700476E-04 )
( -5.50504025696214741E-05 , 1.18371744395010447E-03 )
( 1.35658692004961149E-03 , 2.42790604545293706E-03 )
( 1.53821880567667885E-04 , -1.08527531066320015E-04 )
index: 28
( -9.35249094300980195E-04 , -1.83569838828279500E-03 )
( -4.45320316188676558E-04 , 2.90692932790682424E-04 )
( -6.43116437088992821E-05 , -5.52548565995833680E-04 )
( 2.49287706216738247E-04 , 1.53649965036356789E-03 )
( -5.66482353601399993E-04 , 9.08871819196169781E-04 )
( -1.51359621722235022E-03 , -8.82822917060728475E-04 )
( 1.72683645055078118E-03 , 1.08699750136293937E-03 )
( -9.99476591112027392E-04 , -2.21506475751679461E-03 )
( -2.81414524895772043E-03 , 8.88512375549206038E-04 )
( -1.46440602789156484E-03 , 3.63821176116577009E-04 )
( -2.16002963110016773E-03 , 1.21833095715687123E-03 )
( -1.90825960402652063E-04 , -2.33636249763953183E-04 )
index: 29
( -1.79464269365608347E-03 , 2.68887915139955557E-04 )
( -7.88404552189232092E-05 , 2.22459974614077792E-03 )
( -4.44823232356323858E-04 , 1.19089251831087060E-03 )
( -1.43557399868931928E-03 , 9.40537505761688793E-04 )
( 9.67892658834878291E-04 , -7.45333509026309534E-04 )
( 2.23811115996275494E-04 , 5.02315601392192804E-04 )
( -3.98514339745312252E-03 , -1.22189169717817165E-03 )
( 2.42550140386092088E-04 , 9.01785479944409952E-04 )
( 1.08591340809005218E-03 , 1.51653669609942677E-03 )
( 7.72405217411073399E-04 , 9.40595616750792814E-04 )
( -5.52787418535686907E-04 , 8.45338545258030190E-04 )
( -7.39769935174919421E-04 , 9.69026397648603283E-04 )
index: 30
( 5.78567005245811047E-04 , 1.96864196924545791E-03 )
( -1.09595995496379432E-03 , -9.71379625910640020E-05 )
( -3.98905736394531037E-03 , -3.34086059890835061E-03 )
( 1.98043147084389984E-05 , 8.78820799218379837E-04 )
( 8.33850161343501731E-04 , 9.71344512868392031E-04 )
( 7.94452903540146201E-04 , 1.10308702418270130E-04 )
( -1.28352299158289961E-03 , 5.20750853104028771E-04 )
( 6.49960569988069321E-04 , -1.20576115159318014E-04 )
( 4.63625403264093837E-04 , 4.83060940539680860E-04 )
( -2.10269633691474635E-03 , -1.07234868362159237E-03 )
( 7.62090272859670937E-04 , -2.36871503886210968E-03 )
( -8.38270553044136646E-04 , 4.00461489307928986E-04 )
index: 31
( 1.64280212240992601E-03 , -4.21532181797364992E-04 )
( -2.08216574424255514E-03 , -1.42747911163274118E-05 )
( -1.33795963667929577E-03 , 1.16797304516990698E-03 )
( 2.29905192012381642E-03 , -1.79149628675361050E-03 )
( -5.43776779314218673E-04 , 6.61200935014333996E-05 )
( -7.53583619489868635E-04 , 1.83135429267565790E-04 )
( -1.53288643405039221E-03 , 1.22054618809453244E-04 )
( -6.59502125761849680E-04 , 3.39189198796554896E-04 )
( -5.64935571685368015E-04 , -1.61281327968078162E-03 )
( 5.26779788361655152E-04 , 8.26450061301705089E-04 )
( -1.38446396665481549E-03 , -1.35475646147652316E-03 )
( 1.84725255249930712E-03 , -1.03290883130652007E-03 )
index: 32
( 1.69128757022825988E-04 , -6.06162528343277699E-04 )
( -2.15758466506575425E-04 , 1.17548748656831864E-03 )
( -1.03523047594299383E-03 , 1.27612703393550127E-03 )
( 1.54836698156293230E-03 , -1.49700130327514737E-03 )
( -2.70608098743310927E-04 , 1.36295293656543584E-03 )
( 1.84903485085916031E-03 , -9.82275681182748564E-05 )
( 5.30733668601349011E-04 , -1.58920729249659685E-04 )
( -4.82573719020303776E-04 , 4.70457459232254355E-04 )
( -7.46791915138181176E-06 , 2.50871061822312323E-03 )
( -3.20464641310353078E-03 , 5.49912199660583913E-04 )
( -7.30521602865912933E-04 , -2.47024476679126321E-03 )
( -2.36345672468441480E-03 , -9.41634059841149401E-04 )
index: 33
( 1.87891145557716219E-03 , 4.50359246941776275E-04 )
( 1.44933714700453743E-04 , -1.00800281073376097E-03 )
( 2.43995545572193908E-03 , -2.70565856159082040E-03 )
( 2.55192719617228659E-03 , -5.22239755810931065E-04 )
( -3.17654537576956262E-04 , -2.05178667180101054E-03 )
( -6.66994563875634300E-04 , 1.90488233553261547E-03 )
( -9.37138181259651831E-05 , 1.24063072754444889E-03 )
( 1.76933246789173467E-03 , -2.13395544935086846E-03 )
( -2.10556966049536614E-03 , -1.74967347026208056E-03 )
( 2.51565969614158270E-03 , 1.49559791863515729E-03 )
( -3.28150905025780860E-04 , -1.65971979085720485E-03 )
( -4.75389812026544907E-04 , -1.26087811244601669E-03 )
index: 34
( -1.79374714558506836E-03 , -3.96600124896973505E-04 )
( -1.46991790164545345E-03 , -2.81270032770253959E-03 )
( -1.44283098925639694E-04 , -7.35423892780819348E-04 )
( -5.55852028021522619E-04 , 4.58294778831534137E-04 )
( -1.41938791263999118E-03 , -3.70767322124291579E-04 )
( -7.90577527907301196E-04 , -3.48640690362614879E-03 )
( 6.12023943843261202E-04 , 3.20155462869664478E-03 )
( -4.20471023478302675E-03 , 2.94492725006390010E-03 )
( -2.62183194632778461E-04 , -6.30550252034360516E-04 )
( -5.51374884963914090E-04 , -2.48105787503359273E-04 )
( 2.19088833075648968E-03 , -3.53874894204787805E-03 )
( -1.04397026061168238E-03 , 1.65259304960053239E-03 )
index: 35
( -4.84620185617763298E-04 , 1.68506136169360851E-03 )
( 2.22882023162946480E-04 , -2.01475787331667369E-04 )
( 2.29136207685612858E-05 , 2.70029721674704289E-04 )
( -2.91382597170515860E-04 , -8.67063195030449312E-04 )
( -2.07303614323336473E-03 , -1.04256935401958180E-03 )
( -1.12507102338339901E-03 , 3.55935859290262900E-04 )
( -1.97013695518903111E-04 , -3.96507806992697862E-04 )
( -1.00646431783594473E-04 , -8.31911645594050723E-04 )
( -5.29419970465432239E-04 , -7.80747118917650721E-04 )
( 5.84151580182012552E-04 , 5.63409001152141817E-05 )
( 3.05223249368947493E-03 , 6.24119584676805579E-04 )
( 1.60649509169380998E-03 , -3.60084441446923982E-04 )
index: 36
( 1.46766400572445653E-03 , 2.12785037241906339E-04 )
( -2.04659639486971454E-03 , -5.91656582883119024E-05 )
( -1.48234923058884445E-03 , 4.10620530999359008E-04 )
( 1.74793158068120623E-04 , -1.06040343295137713E-03 )
( 1.00633700281346924E-03 , -1.60834785219783616E-03 )
( 6.13751413572116494E-04 , -1.34536596200324774E-04 )
( -1.23240925747544923E-03 , 2.22617920876166681E-03 )
( 8.62906804032642421E-04 , 1.27566106428226569E-03 )
( 1.50422240071219405E-04 , 2.00855523755278384E-03 )
( -8.73723224510085839E-04 , 1.50597121910152928E-03 )
( 7.21172925912315094E-04 , 9.46580629875668151E-04 )
( 1.06397158544551990E-03 , -8.93810068321547945E-04 )
index: 37
( 4.34848746306878541E-04 , 1.38722349089440014E-03 )
( 1.25224602958333084E-03 , -2.35037211433980139E-03 )
( -6.19931156658657886E-05 , 4.49832496314984389E-04 )
( 1.41307132060205826E-03 , -7.46633879520915643E-04 )
( 2.08090647246298235E-03 , 9.61685373745320166E-04 )
( 9.54897001136819929E-04 , 4.06262195883533089E-04 )
( -1.18021836875705595E-03 , 9.96116762071401658E-04 )
( 3.67208337533339113E-05 , -9.51711043093858068E-04 )
( 7.78175792771026325E-04 , -1.33441250203927440E-03 )
( -2.55336821264716060E-03 , -1.04342162750018733E-03 )
( -2.42609287811004868E-04 , -4.24947499520685751E-03 )
( -1.42212526713554111E-03 , 8.00840461749304303E-06 )
index: 38
( -6.96835794194631533E-04 , -6.38256243175699218E-04 )
( 1.55488457006045205E-03 , -1.88939675408694740E-03 )
( -3.61728902173564875E-04 , 2.31962055095831109E-04 )
