index: 0
( 2.83250505933778027E-04 , -9.59712887626340365E-06 )
( -3.67867620214021112E-05 , 1.79831108675502686E-05 )
( 2.96429660803364681E-05 , 2.31014252383555970E-05 )
( 1.13564373741499824E-04 , -3.58907805597390267E-05 )
( -1.53213871721551902E-04 , -8.93369684752109701E-05 )
( -3.03807135658811679E-05 , 1.70475000680799096E-05 )
( 1.77849480636951054E-04 , 8.14261739193742392E-05 )
( -1.70702683615738188E-05 , -1.39734628227456954E-04 )
( 2.28439193697607391E-05 , 2.65079393114494517E-05 )
( 3.09581866849522843E-06 , 1.22641607951789768E-05 )
( -1.03969435000761222E-04 , 7.01183037015100076E-05 )
( 7.02548383887793349E-05 , -1.40308341033069202E-04 )
index: 1
( -7.54497219359169470E-05 , 2.78024486077900783E-05 )
( -5.12892143531369348E-05 , -1.99703603546900576E-04 )
( 7.46555144908949515E-05 , 4.05145668966379888E-05 )
( -1.14672386094066673E-04 , 1.88837890974617728E-05 )
( -1.41232321781361870E-04 , 5.27314995752080522E-05 )
( -3.91661506551356284E-05 , -6.61286507957857387E-05 )
( 1.68603717267438720E-04 , -3.72314641736334455E-05 )
( -8.19631093003148666E-05 , 5.87700248574230942E-06 )
( -1.32855883270846059E-04 , -7.54606201980653887E-05 )
( -1.41061901332984293E-04 , -6.68372370274599803E-05 )
( -2.04101615775143240E-04 , 3.18752569317395175E-05 )
( -9.63380180340444979E-05 , -1.71401573128098699E-04 )
index: 2
( -9.18520848099367842E-05 , 9.72279734991353037E-05 )
( -9.68050545506000997E-05 , 7.57285305397180646E-05 )
( 4.74640080308580745E-05 , -9.80506592839372828E-05 )
( 1.10573977031781692E-04 , 3.94435331164499537E-05 )
( 1.59530945369939001E-04 , 2.00036640805229741E-04 )
( 7.39763090238419681E-05 , 8.04040993332504853E-06 )
( 1.54829541375529304E-04 , -1.93338884336266472E-04 )
( 1.96879113184035695E-05 , -1.00199185654496477E-04 )
( 8.31559278192200394E-05 , -1.94856748035465905E-04 )
( 1.41545760963796534E-04 , 6.45766155681671585E-05 )
( -6.70753976202614682E-05 , -1.13705099110921777E-04 )
( 1.55396068153219153E-04 , 7.45856494850083960E-05 )
index: 3
( 9.47000729259484471E-06 , -7.91248319117438079E-05 )
( 2.83984118621741719E-05 , -5.51693540197019201E-05 )
( -1.02827713295222038E-04 , 1.51755908985844534E-05 )
( -8.04914041071386199E-05 , -7.97724725661482355E-05 )
( -2.36158421875778585E-05 , -1.91627273053557887E-04 )
( 3.23340313173508994E-05 , -6.84370683440421317E-05 )
( 5.45585573271332167E-05 , -3.52828750474417518E-05 )
( -6.19060029724042372E-06 , 6.77254388645686479E-05 )
( -4.50628044414548654E-05 , -6.21966869883124545E-05 )
( -9.61490460373598345E-06 , -1.50724653079435351E-05 )
( 1.37832247726690674E-04 , 1.68749220969843782E-05 )
( -6.52974302307521694E-05 , -2.58113996773141403E-05 )
index: 4
( -1.34813315999987067E-04 , 1.45287928854606071E-04 )
( 8.58465657219433214E-05 , 1.36887179651240911E-04 )
( 5.22781078029217576E-05 , 8.85664795004930549E-06 )
( 8.85490457845210807E-05 , -1.32177638566399091E-04 )
( -1.35584226475855493E-04 , -1.41571832944975339E-04 )
( 7.47420622049783343E-05 , 5.71404281831300166E-05 )
( 2.92190948649524304E-05 , -6.97903004758881429E-05 )
( 2.51681256967217814E-04 , 2.00771659316213664E-05 )
( -8.58323791769189087E-05 , 1.87106258994464581E-04 )
( 3.81940104450766957E-05 , -2.29474522320089570E-05 )
( -4.65962442667347136E-06 , 2.22855247454799795E-05 )
( -9.27092397201517113E-05 , 9.42778901958310359E-05 )
index: 5
( 1.21266330564184872E-04 , 9.44996482494354993E-05 )
( 5.90324886208861159E-05 , 2.90587393244426146E-04 )
( -2.10594594371149043E-04 , -5.57013716093953491E-05 )
( 5.72662491041219025E-05 , -1.43235891243595004E-04 )
( -4.04895256725414505E-05 , -1.28472000627837896E-04 )
( -1.30128479113778529E-05 , -1.10294560970615051E-04 )
( -2.24587916831009112E-04 , 2.79404797820085696E-06 )
( -2.03074489366873983E-04 , -1.41699707900000513E-04 )
( 9.74660162160790759E-05 , 9.23028832229465734E-05 )
( -5.38988907790772685E-05 , -1.76724028175836973E-04 )
( -8.11908490157054775E-05 , 3.06701626500109484E-05 )
( -2.03588260241691366E-05 , 1.35381262954001384E-04 )
index: 6
( -1.03091795818323451E-04 , 1.58650180016641602E-04 )
( 4.03638122404767542E-05 , 2.32069962558717862E-05 )
( -8.73635079884832249E-06 , -2.56957312626422742E-05 )
( -1.14179672443868674E-04 , 1.11239996780105785E-04 )
( -4.37116600791522821E-05 , -2.28770847050512631E-05 )
( -9.94100330092488295E-05 , 2.46138892866770828E-05 )
( -1.21841566447066418E-04 , -5.90537464431356736E-05 )
( 1.19755841649245816E-04 , -7.15476452868632343E-06 )
( 3.48937574514360385E-05 , -7.91509690972525454E-05 )
( -6.01688996051476151E-05 , -1.17704055792695655E-04 )
( 2.00606582151923296E-05 , -1.11482415261766502E-04 )
( -8.96085730662828225E-05 , 9.41634841527219684E-05 )
index: 7
( 1.21444558412992128E-04 , 9.27105484342056948E-06 )
( 7.40082599052097403E-05 , -5.26641052840089307E-05 )
( -1.37791365118197296E-05 , 1.23627478603513064E-04 )
( 6.14512111701843712E-05 , -1.52732683144110990E-05 )
( -9.78799598895047708E-05 , 1.13743014402481227E-04 )
( -8.27135951842970085E-05 , 3.49691722268806080E-05 )
( 6.21092687291169190E-05 , 2.59530857553819694E-05 )
( -1.02176498208580638E-04 , -3.44757172415648442E-05 )
( 8.52818976208303246E-05 , 9.37726239340174036E-06 )
( -6.41073663356157473E-05 , -1.09958075346279651E-04 )
( -6.63083383609840366E-05 , 7.17409068522426938E-06 )
( -1.18309656534586376E-04 , -2.30072164160319577E-05 )
index: 8
( 1.33082989088187192E-04 , 1.16279959217884243E-04 )
( 1.15195077454080690E-04 , 5.37329737334832830E-05 )
( -1.77082969121108324E-04 , 1.45633088154590391E-04 )
( -2.67270331213481765E-05 , 7.60600964448744258E-05 )
( 1.45854250037611197E-04 , -1.53109891442085853E-04 )
( -1.56251815732729579E-05 , -3.10473403968832229E-05 )
( -5.39705214817573327E-05 , 7.83137506122831654E-05 )
( 1.90442383049404997E-04 , 3.25816651986819702E-05 )
( 2.20645296340515575E-04 , -1.39142049769868704E-04 )
( -1.44080446306328635E-04 , -2.21020946290117996E-05 )
( 5.13659437703173696E-05 , -1.89984911179632020E-05 )
( -4.88695335088093784E-05 , 1.27569183675171058E-04 )
index: 9
( 2.89626780739207952E-05 , -1.02295023435567562E-05 )
( -2.57253319828778829E-05 , -4.04201611333826201E-04 )
( 1.41870398165291511E-05 , -1.00883824627992697E-04 )
( -6.81485177224501958E-05 , 2.58129554970244816E-05 )
( -4.51764456408936286E-05 , -3.00492875990735742E-05 )
( -7.18041322573831787E-06 , -1.30122314406462059E-04 )
( -1.49305291149577884E-04 , -2.61473819668628946E-04 )
( -9.18974568359418422E-05 , 1.98691030831078412E-04 )
( -2.92426645147415140E-05 , -1.21302148306063433E-04 )
( 1.18917546437011593E-04 , -1.25120655502936763E-05 )
( -2.63411156677214838E-04 , -4.57539328561586736E-05 )
( -1.16589215160048013E-04 , 1.65367183342726503E-04 )
index: 10
( -6.54030693120881976E-05 , -8.66217139836751706E-05 )
( -2.08286519710258408E-04 , 1.38631021921355391E-04 )
( -1.91610895102384672E-04 , -3.12105821875838620E-06 )
( -5.85808538763455235E-05 , -3.19105771630342930E-04 )
( -2.58835993789844157E-04 , -1.31546609668330540E-04 )
( 8.58225992323149382E-05 , 6.35283400009165056E-05 )
( 9.04521182640549286E-05 , 7.47506225997313334E-05 )
( -8.48507686350718663E-05 , -2.67279915279116556E-05 )
( -4.83563732797735183E-06 , -2.66934968500616974E-04 )
( -1.56373058679192488E-04 , -3.06275636127693602E-04 )
( -2.32870076046447769E-04 , 9.11382432223222406E-05 )
( -2.32942822550707892E-04 , 3.48673080789841262E-04 )
index: 11
( -1.11078898265633787E-05 , 2.18705305067014064E-06 )
( -5.33377768644782317E-05 , 2.12298909364417649E-05 )
( 6.31768864292659739E-05 , -8.49665635279926067E-05 )
( -2.34912595789138067E-05 , 1.02445138493128640E-05 )
( -8.92091388379356203E-05 , 7.92687203011514482E-05 )
( -1.13222288216559473E-04 , -1.87222783675959620E-04 )
( -3.66846354014774795E-06 , -2.22495673379619863E-06 )
( -1.79417955254716115E-04 , 5.78585676440229599E-05 )
( 2.88223276998045915E-05 , 3.12397147121867488E-05 )
( -1.44575975336302530E-04 , 1.48258865833189748E-04 )
( -1.01053031660420267E-05 , 7.06467840626467860E-05 )
( -3.09450360391537265E-05 , -1.37361562175491084E-05 )
index: 12
( 5.47021908806894885E-05 , -5.05019734752801256E-05 )
( 1.87009907457900759E-05 , 9.45352166709751904E-05 )
( 1.71777304266020276E-04 , 7.97699743596527906E-05 )
( 1.47064972392617734E-04 , 1.03670387535748353E-04 )
( -7.60952205569309637E-06 , -2.26398129292207633E-05 )
( -1.21579485620497939E-04 , 1.36826065234704948E-04 )
( -7.68302039583296985E-05 , 1.54384486476277465E-05 )
( 1.51817373751538616E-04 , 4.81052005413225764E-05 )
( 2.43354224049317010E-06 , -2.52272728151023275E-05 )
( 1.04664766826010567E-04 , -5.49903364078366193E-05 )
( -7.30429785350485594E-05 , 7.23960092934769744E-05 )
( 1.77469677544191519E-05 , 9.10971146715924785E-05 )
index: 13
( 1.97367620081745929E-04 , 8.41203361666189431E-05 )
( -9.01886779850344719E-06 , -5.81678604531348778E-06 )
( 2.61773111321448779E-04 , -1.51547638078757045E-04 )
( 2.07599470159734972E-04 , -2.14504136408153861E-05 )
( -1.90806866145589295E-04 , 9.87108768950924361E-05 )
( -2.99224266152237680E-05 , 1.47064617102526794E-04 )
( 1.60536503044222565E-04 , -2.78551958140424568E-04 )
( -4.42736151523863739E-05 , 3.42325697690638593E-06 )
( -2.03596680168224159E-04 , 2.97608750980469313E-04 )
( 7.63929903687965710E-05 , -2.41238418209816641E-04 )
( 1.55443598333384990E-05 , -3.32369898060802565E-05 )
( 8.03642543583959503E-06 , 5.95116314715594838E-05 )
index: 14
( 6.66554328723944144E-05 , 1.39192365521442600E-04 )
( 1.03240868547458070E-04 , -1.41216138440025609E-04 )
( -1.36474722433366609E-04 , -7.60933297829492717E-05 )
( 1.99173019080142846E-04 , -5.83874097482660535E-05 )
( 2.23843399320537050E-05 , 1.11922591194502712E-04 )
( -8.97880970408221026E-05 , 5.02650875623082485E-05 )
( 1.14203255323431564E-05 , -1.93195779162296988E-05 )
( 1.76514189199169201E-04 , 1.14922816003804290E-05 )
( -1.92506034889426637E-04 , -2.79138462702938203E-04 )
( 1.34911700443873269E-05 , 3.87450597674262063E-05 )
( -3.06100740433623173E-04 , 3.46275585452851943E-04 )
( -2.60970507335516381E-05 , -8.33955321628662200E-05 )
index: 15
( -4.03201750075177754E-05 , -8.51617320653333951E-05 )
( -7.17307776901141085E-05 , -3.50030256041384419E-05 )
( -1.65234564586198889E-04 , 4.27611415041944019E-05 )
( -5.03960968261598253E-05 , -1.15354327796467843E-05 )
( 2.62792374727009650E-06 , 3.83835981619791176E-05 )
( 1.80004759861453971E-04 , -5.62751048798534108E-05 )
( -1.68540242030917344E-04 , 2.24921335582156827E-05 )
( 6.86909849122341212E-05 , 7.43767224944932224E-05 )
( -1.67753750328694499E-04 , 9.66094505661962874E-05 )
( 1.27868052800899191E-05 , 7.63025372215558444E-05 )
( -1.14552474355221061E-04 , -6.58829578618984957E-06 )
( -1.22446428731430633E-04 , -1.50783329492597360E-04 )
index: 16
( -1.54065903806040720E-05 , -5.52508899342950944E-05 )
( 4.13097853619353770E-06 , -1.17967586195521571E-04 )
( 8.30501573475933688E-06 , 9.59740518800574464E-05 )
( -1.34762362712226500E-05 , 3.12761657016993541E-05 )
( 3.62160635508218521E-05 , -6.84061602209511257E-05 )
( 2.71947701956777336E-05 , 1.72562425782859076E-05 )
( -7.45448290468969524E-05 , -5.11996487392639237E-05 )
( 5.16468525250719467E-05 , -4.17546595017877692E-06 )
( 1.81436225107661097E-04 , 1.17722938938071704E-05 )
( 7.71663118106914292E-05 , -1.53238598920621823E-04 )
( 9.95176608364055517E-05 , -1.76426979438088286E-04 )
( -3.31135444603181995E-05 , -2.00047753686049325E-04 )
index: 17
( 1.22458366253716468E-04 , 1.47502631340245692E-04 )
( 8.33637042464859070E-06 , 1.44893307087914027E-05 )
( 1.29361848841395946E-04 , 1.22295039484768096E-04 )
( -1.74651723479618803E-04 , 2.78451284632453438E-04 )
( -1.09625424649590578E-04 , 1.27916154749314064E-05 )
( -7.13947517963355136E-05 , -4.33351931194870811E-05 )
( -1.22937305033551795E-04 , 3.70834956438453265E-05 )
( 1.70221552450609045E-04 , -2.19607984952677903E-04 )
( 9.64344784095020013E-05 , 5.58170046856759443E-05 )
( 3.25977653705489682E-05 , 1.90140419146997457E-04 )
( 1.63629554241999641E-04 , -2.61569160240358785E-05 )
( -9.54765767631093914E-05 , 9.75066489232665737E-05 )
index: 18
( -1.65451895807638299E-04 , 8.27642602063895255E-06 )
( -1.21257179981532548E-04 , 2.47042703478273014E-05 )
( 1.61829707208562652E-04 , 2.11914008306740147E-04 )
( 3.62164050073544836E-05 , -2.23632334431681353E-04 )
( 9.85450520807136423E-05 , -3.79093186332315406E-05 )
( 1.32654091731168025E-04 , 2.65726029908656020E-05 )
( 1.23847072628674025E-04 , 3.53686750402031151E-05 )
( -6.22492865141493535E-05 , -4.30225203589178090E-05 )
( -9.26313809623128277E-06 , -8.79813566198691570E-05 )
( -3.19379705279882886E-06 , -6.08450813320252188E-05 )
( 5.42080675579012221E-05 , 4.44736604160847400E-05 )
( -2.53316073175939997E-05 , 2.92339212750560761E-05 )
index: 19
( -1.33991441069374571E-04 , -7.35108825467263929E-05 )
( 7.32396574653088473E-05 , 1.17529683011069719E-05 )
( 6.50412327647619220E-05 , 1.00618761071725110E-05 )
( -5.91781049465208423E-05 , 7.92979025591461918E-05 )
( 4.18418872745629662E-05 , 4.75568158067861017E-05 )
( -7.46258539787851593E-05 , -1.36390965976715270E-04 )
( 1.78832599938657480E-04 , 7.10588652218475470E-05 )
( 1.33823522998629548E-04 , -1.37319187326512054E-04 )
( 3.22204385431161312E-06 , -4.42724686432104190E-05 )
( -4.00089402594306523E-05 , 2.82144122214971217E-05 )
( 2.73581885606976325E-05 , 3.14127676369208088E-05 )
( -3.33537803255384694E-05 , 9.40192977228427668E-05 )
index: 20
( 3.38749471563965074E-05 , 5.64776633138762462E-05 )
( 7.36509195525596140E-05 , 6.28992232849037047E-05 )
( -1.93889764591644426E-05 , -1.43154156006246948E-04 )
( -1.58953512348039734E-05 , -1.37861550610546524E-04 )
