index: 0
( 9.42451560536473889E-10 , 2.31666363080973266E-10 )
( -4.66416829595635726E-10 , -3.19687114848952715E-12 )
( -8.87198721428477724E-10 , -1.01192731805015269E-10 )
( 1.26557533383323165E-10 , -3.53012669047065866E-10 )
( -1.56474643466313022E-09 , -1.13634989512960923E-09 )
( 2.43640718096484737E-10 , 7.38161721597794244E-10 )
( 2.57817691089925945E-11 , 5.08787880863294619E-10 )
( -3.95202673615012380E-10 , 1.16474009912667789E-09 )
( -4.13935107997175916E-10 , 5.40796504992751495E-10 )
( 1.14544945246513165E-09 , -2.41814622167652613E-10 )
( -5.81539983665981967E-11 , 6.78780667885154869E-10 )
( -1.27081789244717504E-09 , -2.81736629920855289E-10 )
index: 1
( 4.07655145559417246E-12 , -2.19029367726540929E-10 )
( -1.51484228004422251E-10 , -1.65465317948572679E-10 )
( -2.51331039218820794E-10 , 4.73834874309549664E-10 )
( -2.06133160899759978E-10 , -1.01166688510931705E-10 )
( -4.43094750026932051E-10 , 4.51163914160301444E-10 )
( -2.89415896352532360E-10 , 2.89011485221029759E-10 )
( 1.05760943719041944E-09 , 4.42240222182168902E-10 )
( 6.20468792567090217E-10 , 5.37564396172306821E-10 )
( -6.72124116184872514E-10 , 1.52436673217045450E-10 )
( 1.71611094325575537E-10 , -2.98428146118562615E-10 )
( -4.25636003916388723E-10 , 4.40729476014890409E-10 )
( -1.94738058685763380E-10 , -2.05305360234779756E-10 )
index: 2
( -7.71376623939384197E-11 , -1.51218049118443941E-10 )
( 3.92280608100198252E-10 , 8.62673465195577972E-10 )
( 6.17455517881392915E-10 , -1.69205368442174713E-10 )
( -3.34109083368732422E-10 , 8.56048090978148237E-10 )
( -4.06166272592591181E-10 , 1.22739377991571078E-10 )
( 3.34011468720998448E-10 , 6.82682214251111833E-10 )
( -4.56419507799432185E-10 , 8.47468501528842573E-10 )
( 5.58514909807005395E-11 , 2.16582534025926625E-10 )
( 2.52646341355753349E-10 , -5.49639711399613509E-10 )
( 2.43736431292426743E-10 , -4.49340712840544665E-11 )
( 7.48902494395990693E-13 , 8.07855487300603821E-11 )
( -2.00093589481397197E-12 , 7.34265888213967422E-10 )
index: 3
( 5.95914720390219764E-10 , -6.24417886096494478E-11 )
( 5.22524747397837068E-10 , -3.76126358703141935E-10 )
( -4.76725724588235952E-10 , -4.91884691165268320E-10 )
( 2.93821365330019738E-10 , -2.65545187281140981E-10 )
( 2.07036078059970505E-10 , 5.83148577482430186E-10 )
( -7.93852795671291545E-10 , -9.60673934843127064E-10 )
( 3.09306621579920634E-11 , 2.86937320667295180E-10 )
( -9.83318979128844065E-10 , 7.51529582347053519E-10 )
( 9.32858688927797508E-10 , -4.57127951138898141E-11 )
( 5.91074665832299005E-10 , 7.28937168689553396E-12 )
( 4.99473698438313995E-10 , 3.71823800629997335E-10 )
( -3.36722925270440656E-10 , 1.73568647818609421E-11 )
index: 4
( 1.49337365424082028E-10 , 2.91076234318948774E-14 )
( -1.52651532199660142E-10 , 1.05717272411691772E-10 )
( 8.58648596198042878E-10 , -1.39654058137850406E-10 )
( 7.06260681711675669E-10 , 9.44854733527529354E-11 )
( 5.33772539984188496E-11 , 7.54397585152350121E-11 )
( -8.83354987359642021E-11 , 1.84534458678251250E-10 )
( 4.29113155065697435E-11 , 2.62537419063846655E-10 )
( 2.08767851708617378E-10 , -6.16627626282866903E-11 )
( -3.50789106048889863E-10 , 3.98089646053585259E-10 )
( 5.70986728777280563E-10 , -1.09065867856599343E-09 )
( 3.03329226530663382E-10 , 5.22059800195660157E-10 )
( -4.66137097505825265E-10 , 1.52722294294919780E-10 )
index: 5
( -5.53099061995348889E-10 , -7.74052131384058460E-10 )
( -5.23216676211599312E-10 , -7.72201222935479468E-10 )
( 2.86582372356296733E-10 , -9.16589306915270680E-10 )
( 4.19051934378831771E-11 , 3.19313112029036567E-11 )
( -3.62954028490693514E-10 , 2.32187928536382936E-10 )
( 6.68431721427719886E-10 , 1.62295959886771167E-10 )
( 1.40407683984378918E-10 , 9.39676478910358950E-10 )
( 3.26364163938023387E-10 , -4.86799508335650779E-10 )
( 2.59208811545354020E-10 , 1.33876753501604482E-10 )
( 7.97097221736957992E-10 , 4.01034625229776749E-10 )
( 6.20465142101880506E-10 , 3.12318298875839616E-10 )
( 5.88047248823680310E-10 , 3.69391114039080678E-10 )
index: 6
( 2.04914490415176361E-10 , 6.35422865004272912E-10 )
( 2.10472458863718843E-10 , -1.12879520330351001E-10 )
( 1.05338353653545056E-09 , 6.09876380341452062E-10 )
( -1.97290496465851603E-10 , 1.29573294775827947E-10 )
( 2.67500285514668090E-10 , -7.56009757254797883E-10 )
( -7.10866087844837060E-10 , -4.83765316864330158E-10 )
( -6.85172092423786874E-10 , -2.80347594373782253E-10 )
( 7.94243425560486618E-10 , 4.49032927437492145E-10 )
( -1.76764086783826356E-10 , 3.87062816229265698E-10 )
( -1.18501979644382890E-10 , -4.57086094918069308E-10 )
( 2.10231544709552576E-10 , -3.66235740228625603E-10 )
( -2.13380717467687309E-10 , 2.52818600024214606E-10 )
index: 7
( 1.11368824232443948E-10 , -3.59866523560572155E-11 )
( 1.26733897829498130E-09 , 1.62521457125017421E-09 )
( -6.41300739638093630E-10 , 9.67671971675502428E-10 )
( -9.72980081562545655E-10 , -1.05889075829739008E-09 )
( 5.20860295070845403E-10 , -2.21246569936786918E-10 )
( 1.30440363635415042E-09 , -4.98436848644072529E-10 )
( -1.35371921460073447E-10 , -1.18068730891122103E-09 )
( -8.57918878844321198E-10 , -1.65311147668929477E-10 )
( 1.45253649302279518E-09 , -2.10526399308800027E-11 )
( 7.18165770314397277E-10 , 4.18728836695867330E-10 )
( -4.48499555605271975E-10 , 4.50309350189521418E-10 )
( -1.06041098895913230E-09 , -7.84285601020788212E-11 )
index: 8
( 6.87723346049114712E-11 , 4.05564477896037853E-11 )
( 8.83908095531193152E-10 , -7.86366500012559875E-11 )
( -2.48947381589052489E-10 , 6.47607295270221136E-10 )
( 3.22700487645540136E-10 , 5.91559817312690985E-10 )
( -2.72363612962353629E-11 , -3.79573685855204912E-10 )
( -6.14215950782335766E-10 , -6.87007395010191605E-11 )
( -1.69326419502159720E-10 , 3.41199711015910525E-10 )
( 2.90513192187879492E-10 , -1.24204247829433483E-09 )
( 3.25371071143955626E-10 , -1.38123669534215627E-10 )
( -6.72051554014754033E-10 , 4.21375068897963769E-10 )
( -1.82895685952725814E-10 , -1.11579887768925807E-10 )
( -5.15799904382557554E-10 , -5.90157953315735830E-10 )
index: 9
( 1.58139690938125099E-11 , 9.12918202340438455E-11 )
( 3.17217248154883397E-10 , 1.49279330956793522E-10 )
( 7.54153377228009084E-10 , 1.95635899741532083E-10 )
( 1.56567907712405628E-10 , -3.88425666618884685E-10 )
( -8.17158240196111202E-10 , 4.77635398336829093E-10 )
( 1.58616716652028538E-11 , -4.58179712183356477E-10 )
( 7.72424497519228494E-11 , -5.43776635233784671E-10 )
( -2.10173774991697017E-10 , 1.41951573944024328E-10 )
( 4.35402868374300046E-10 , 2.10636298277163360E-10 )
( -1.49276052040734273E-10 , -3.52646973191305055E-10 )
( -1.07617648119900940E-11 , 4.68460577483709186E-11 )
( 1.19598464471088688E-10 , 5.45384471147344478E-10 )
index: 10
( 8.82913513898715460E-11 , 2.31017432291328887E-10 )
( 7.69572159594415217E-10 , 1.79871611939138734E-10 )
( -3.34237697442704617E-10 , 2.57424378284999246E-10 )
