index: 0
( 1.32680367257382536E-06 , -2.89273901653466279E-06 )
( -5.77329917894033494E-06 , 3.63833693574664367E-06 )
( 5.59031440721199195E-07 , 3.27623146764784169E-06 )
( 6.70939520142442146E-07 , 3.81937273668764295E-06 )
( 2.72312860498921868E-06 , 1.90406537045249566E-06 )
( 1.11506745594725363E-05 , 4.29811978911202358E-06 )
( 3.89434766571882745E-06 , 2.77550179506553260E-06 )
( -3.74279145691851692E-06 , -3.72920468665753396E-06 )
( -1.93376289642786651E-06 , -4.98995396965053048E-09 )
( 1.79958497040689769E-06 , -1.70130905206068645E-06 )
( -1.28224405408782643E-06 , -2.70731792463965229E-06 )
( -9.11061745722121088E-07 , -5.36096180421649986E-07 )
index: 1
( 3.22110763420850046E-07 , 3.33945362730923138E-06 )
( -7.53999309709919483E-06 , 7.25902829691760225E-06 )
( -2.50929861894079496E-06 , -1.00474328822763100E-08 )
( -3.47590380540552653E-06 , 1.47176830597688232E-05 )
( 2.55794389196902155E-07 , 1.12572056664552315E-05 )
( -1.71457957021014196E-06 , 3.15616098859983390E-06 )
( 4.00076271863067570E-06 , 1.27343212296201323E-06 )
( -3.27501634306783937E-07 , -2.56828726459097997E-06 )
( -4.69423044537688487E-06 , 3.02736774323915637E-06 )
( 4.32044994412839842E-07 , -3.36430686991881598E-06 )
( -5.74773978583912234E-06 , -7.51974944982928284E-07 )
( -6.79438732709367337E-07 , 2.35977795392816156E-06 )
index: 2
( 1.39201529130306794E-05 , 1.54180206169578078E-06 )
( 2.77543718745761806E-06 , -1.99890185652096126E-06 )
( -1.71905619957786898E-07 , -2.57561569773157138E-06 )
( -1.01192207534636885E-05 , 4.70677860495763287E-06 )
( -4.92888243635988457E-06 , -4.92197803946220906E-06 )
( -4.04887896988007459E-07 , -1.59755693329112661E-06 )
( 2.94049465584279634E-06 , -9.11016514653597198E-06 )
( 5.22307074264420241E-06 , -4.67330162534986534E-07 )
( 2.74843752192623547E-06 , 2.48970147067704582E-06 )
( -2.03287764063645277E-06 , -2.28460615786415943E-06 )
( -5.68209175287565666E-06 , 2.56863733360367622E-06 )
( 7.43598517083587988E-06 , 4.85194977630890044E-06 )
index: 3
( -2.37212361036986838E-06 , -9.15034304068577115E-09 )
( -3.78869026938088869E-06 , 8.48457813974062406E-06 )
( -3.59422259877971528E-06 , -1.55736291626216629E-06 )
( -2.45556328187536275E-06 , 1.75370662584492938E-06 )
( -7.20853844577431698E-06 , 2.86790819063212582E-06 )
( 1.12201636653883650E-06 , 1.39024064214293987E-06 )
( 1.26290339838947597E-06 , 1.26239045484148898E-06 )
( -3.70597582422212437E-06 , -5.76580867659103296E-07 )
( 4.65940826577979000E-06 , 1.13595508804050293E-06 )
( 4.65289301327447586E-06 , -2.77674658422256344E-06 )
( -6.13006030355590483E-06 , -1.64201898091107154E-06 )
( 1.50782766918657646E-06 , 1.32786553829963595E-06 )
index: 4
( -1.05458033246410274E-06 , 9.08566095445459297E-06 )
( 1.25658182935747587E-06 , 1.87772393756411880E-06 )
( 3.93182199713480387E-06 , -4.19678483839117130E-06 )
( 3.34688703348885994E-06 , 1.75003362156532002E-06 )
( -5.60157372774707963E-06 , 1.80848730879332200E-07 )
( -3.05745178065078467E-06 , 2.09119098530733511E-06 )
( -2.87986570566010861E-06 , 6.88932079442442713E-06 )
( 2.69043814317274187E-08 , 1.24903540452298580E-06 )
( 3.21132163084466969E-06 , 6.80538370554968263E-06 )
( 3.56843774393745775E-06 , -1.29526285396525920E-06 )
( -1.18856704653600418E-06 , 3.84181470122743096E-07 )
( -5.48310329065749232E-08 , 4.02609133028165707E-06 )
index: 5
( -1.74045357072585433E-06 , 1.47409854604291113E-07 )
( -3.43428607621862533E-06 , -9.03384038307892512E-06 )
( -1.23004077595043817E-06 , -1.69973365859779342E-06 )
( 5.18545871091804235E-07 , -3.24851741472104798E-06 )
( 1.50639569341792779E-08 , 2.64866003722696621E-06 )
( 5.43767154903025058E-07 , 5.07076726018632612E-06 )
( 2.03268548600533261E-06 , 7.57312843745049034E-06 )
( 5.86603682637230211E-06 , 4.98849793769951983E-06 )
( -5.89110628874141404E-06 , 1.93698558077708374E-06 )
( -4.71717166107942366E-06 , 1.10943414448416719E-05 )
( 1.81632638183223609E-06 , -2.89228217691634816E-06 )
( -1.32992838696908110E-06 , 2.27419155239359422E-06 )
index: 6
( -3.58040509190093770E-07 , 1.09979281065040188E-06 )
( 2.16061068252411996E-06 , -1.89624480264795759E-07 )
( 1.65525581334154271E-06 , 4.08147549359923235E-06 )
( -9.10406428904331319E-06 , 5.24824044976607997E-06 )
( 6.94042945672828379E-06 , 1.17672946899041514E-06 )
( -4.17935130572976635E-06 , 4.15404227571377062E-06 )
( 1.65487055469732977E-06 , -1.19657220627475026E-06 )
( 1.40252093984287270E-06 , -6.94493511229823489E-07 )
( -9.24855261385559201E-06 , -4.60838008743047324E-06 )
( 3.49770187943389742E-06 , 5.66322694196774917E-06 )
( 1.64771031055679863E-07 , 3.26217597967622884E-06 )
( -8.43345541356276420E-06 , -2.00236038081312192E-06 )
index: 7
( -5.76142243579900086E-06 , -2.87029282705238877E-07 )
( 2.24460085936583979E-06 , 2.21542981317852028E-06 )
( 1.27695256761355649E-05 , -5.02914250583868817E-07 )
( -6.72364343016349058E-06 , -8.83776035852443271E-07 )
( -1.93337122892869308E-06 , -1.19028068685031254E-06 )
( 1.54618627058729461E-06 , 2.12535376163477188E-06 )
( 9.03987487255495815E-07 , -3.91206731066510085E-06 )
( 1.13883677463511525E-07 , -3.60296804308985481E-06 )
( -2.55089747799425581E-06 , -1.52932921924215753E-06 )
( -4.30819253428215760E-06 , 1.48524019701982926E-06 )
( 1.08560242343582114E-06 , -1.56751890104532990E-06 )
( 8.99834098822545298E-07 , -2.99590433433863851E-06 )
index: 8
( 4.10676841056672664E-06 , -3.79872964915901098E-06 )
( 5.62357337423144499E-06 , 9.40886136474293838E-08 )
( 4.17823654945175866E-06 , -8.22463039663285361E-06 )
( -2.97769798527332153E-06 , -9.21219944470015804E-06 )
( 5.07323292169765389E-06 , -6.14572318624520536E-07 )
( -2.72777376540626577E-06 , -4.12319733560819077E-06 )
( -4.85431942718133928E-06 , 3.64621415561438235E-06 )
( -4.20260520676746589E-06 , 3.95459442699436005E-06 )
( 3.81071777799009914E-06 , 3.15983482104789019E-07 )
( 2.56744879000275236E-06 , -9.28726970142583384E-07 )
( -9.11714509310590995E-07 , 1.05614602119585001E-06 )
( -6.35194732333652274E-06 , 9.72130598807777850E-06 )
index: 9
( 2.19694070409017464E-06 , 5.66623813300139359E-06 )
( 4.73105880103181229E-07 , -1.16827843048208410E-05 )
( 1.40545790061520479E-06 , -5.50857420484027542E-06 )
( 1.57874584661026722E-06 , -1.66436461128332633E-06 )
( 9.60020988467720524E-06 , -2.68666794771816189E-06 )
( -3.16003411936974049E-06 , -2.29606567875057721E-06 )
( -1.18680418367976368E-06 , -3.25105391276861441E-06 )
( -2.32364732729835330E-06 , 5.89585477719540406E-06 )
( 7.80803846717279845E-06 , 4.74664296938794016E-06 )
( 1.92325774572038310E-06 , 6.79050153854978357E-06 )
( -3.39529770954719511E-06 , -9.57489524090497477E-07 )
( -4.44197076194271561E-06 , -1.84491522853392519E-06 )
index: 10
( 4.01279547795394581E-06 , 9.81286165060062186E-07 )
( -4.90242137569083498E-06 , -1.02179497983321458E-05 )
( -1.08146431622996246E-05 , -9.63075126383821205E-06 )
( -1.66677608343396508E-06 , -6.72662563066624574E-06 )
( 1.77847777150681278E-06 , 8.90560209440650984E-06 )
( -3.01069528005345335E-06 , -5.86286463457465388E-06 )
( -3.96673433309551693E-06 , -2.30266137759011512E-06 )
( 2.29106755151171769E-06 , 5.98483261452703301E-06 )
( 7.56075470135740004E-07 , 1.66351567929166823E-05 )
( -7.15120381268231902E-06 , 1.65464119413716193E-05 )
( -4.49336924600618469E-06 , -5.45407734550508097E-06 )
( -4.07885062042075181E-06 , -5.99747472038005305E-07 )
index: 11
( 1.21856022757255478E-06 , -6.79231707450267007E-06 )
( -8.61617865423975993E-06 , -3.99277899637044113E-06 )
( -2.45434842821720071E-06 , 1.33030103054622868E-05 )
( 6.52283007276320916E-06 , 4.00172522484761419E-06 )
( -5.45572438751943679E-06 , -7.48336948965478100E-06 )
( -6.52749133172652618E-06 , 5.42428311831267105E-06 )
( 8.66014148235337856E-07 , 8.34879504918209741E-06 )
( 1.10085179882514029E-06 , -3.34216143209137179E-06 )
( -6.59870163150203020E-06 , -8.93904970136286390E-08 )
( -1.11463579024134585E-06 , -5.02299523108522187E-06 )
( 4.87059495619671866E-06 , 4.01745230427328826E-07 )
( 6.92881079010431975E-06 , 5.97479306279939792E-06 )
index: 12
( 9.63919367997851238E-07 , -4.69207609950686722E-06 )
( -7.44603900332062026E-06 , 4.80278873825212148E-06 )
( 8.45805794220605990E-07 , 9.64420040683690150E-07 )
( 2.74288211066260098E-06 , 5.64065509750110735E-06 )
( -1.08664543489066158E-05 , -7.06093669092054897E-06 )
( -2.97356807342151696E-06 , -6.75158278284342574E-06 )
( -7.39118142029095031E-06 , 6.33189331165198866E-06 )
( -4.85492595057062089E-06 , 1.06054207757638084E-07 )
( -1.20209827901863843E-06 , 4.93235720195427373E-06 )
( 1.85487524265839659E-06 , -8.68101808166875986E-06 )
( 3.27721294047743655E-07 , 4.50249472441139248E-07 )
( 1.29285453815854803E-06 , -2.22760149773242208E-06 )
index: 13
( 3.27913915195260026E-06 , -3.23531346256165070E-06 )
( -3.62679349450744564E-06 , 2.69297312666739295E-06 )
( 1.23093827106799299E-06 , 3.78278569185178257E-06 )
( -5.14087383124402832E-07 , -5.63150158004467126E-06 )
( 1.31177579249135583E-05 , 1.21048439250939390E-05 )
( -1.20959431081503833E-06 , 6.12029414538603264E-06 )
( 6.31281779735525325E-06 , 6.04895926911038403E-06 )
( -8.42048754031018199E-06 , 1.98533658236093281E-07 )
( -5.89986480416297746E-06 , 1.11174198009165891E-05 )
( -2.54411250901098208E-06 , -5.45044510171163596E-06 )
( -2.76243521466724434E-06 , 4.46653318697535953E-06 )
( -2.04448231603798719E-06 , -5.78050335940549667E-06 )
index: 14
( -3.69697806177309149E-06 , -8.64646937088933355E-06 )
( -2.72944891397752086E-06 , -2.65674191494541467E-06 )
( 9.99771320984822977E-06 , -6.41746233610064332E-06 )
( 3.35945487497372809E-06 , 4.52365677033524387E-06 )
( -8.11627308532804591E-06 , -4.75138141668483067E-06 )
( -9.15514917697618123E-06 , 1.81920511869117001E-06 )
( -1.02747806958243683E-05 , -6.51336447964798928E-06 )
( -6.20580861570106245E-06 , -1.69035276767467468E-06 )
( 8.77956202092443191E-06 , 3.85625430210259122E-06 )
( -7.86166481014562241E-07 , -6.06603507084086017E-06 )
( 3.62982102115243827E-06 , -5.06417010620496114E-07 )
( -8.25280954545300444E-07 , 3.15721935634751087E-06 )
index: 15
( -9.53085134014012357E-07 , 1.60015340986154624E-07 )
( -3.67735225822360481E-06 , -2.11819740068713790E-06 )
( 2.32789500555813263E-06 , -8.62979974521070895E-06 )
( 2.37321551361213996E-07 , 3.44151766214454227E-06 )
( 3.27416200650050537E-06 , 7.41666295442196148E-07 )
( 3.77786716510934187E-07 , 3.42216567690345596E-06 )
( -5.11417777836754004E-06 , -1.27821964460501869E-06 )
( 3.89680105688494881E-06 , 6.04077330628219346E-06 )
( 5.04351125941141782E-06 , -5.09825302991706281E-06 )
( 4.74108013374893642E-06 , 5.48355686569801954E-06 )
( 4.75758796155818946E-06 , -7.25803467917794799E-07 )
( 3.77217242430605035E-06 , -2.74090367345173577E-06 )
index: 16
( 2.62964263179192620E-06 , -4.66505854261772947E-07 )
( -8.90685005097194328E-06 , 1.16499408141516884E-06 )
( -9.74867714272746136E-06 , 1.40950104830820332E-06 )
( -2.42993508140764679E-06 , 2.40969241642998738E-06 )
( -2.20957078161456537E-06 , -2.73547133954279969E-06 )
( 5.20101760601193847E-07 , 2.06969034984842663E-07 )
( -1.03169004063949726E-06 , -1.00812694242652877E-06 )
( 6.14054053098228989E-06 , -5.71535879874064920E-07 )
( -3.54154882434996688E-06 , 2.39756083181928588E-06 )
( 5.52966802990943105E-07 , -9.47713682086785854E-07 )
( -5.92770580618587599E-07 , 8.67195085518867941E-06 )
( 4.23393034446386000E-06 , 9.99061891774448819E-07 )
index: 17
( 1.18281844014958592E-06 , 1.94561206015675083E-06 )
( -3.34162043856338039E-06 , -4.02814220625619742E-06 )
( 6.57833089879617226E-06 , -9.73438125435068466E-06 )
( -7.48475971106515967E-08 , 2.54650316621098229E-06 )
( 2.07762505478699256E-06 , -5.37094046116008057E-08 )
( -2.35749021991811603E-06 , -2.55113487970949048E-06 )
( -5.58202783671621363E-06 , -1.10034882092152587E-05 )
( 8.98517133739107560E-06 , 1.15379496725003558E-05 )
( -9.78348806746141826E-06 , 3.79758734476055989E-06 )
( 1.07186281167780143E-05 , 1.63487141561301677E-06 )
( -4.73635090943212401E-07 , 9.40840281000516968E-07 )
( 1.12337802067335385E-05 , 9.37738913970145158E-06 )
index: 18
( 2.04107494023398562E-06 , -5.05429140559026602E-07 )
( 4.93391116040969896E-07 , -1.95091812913244445E-06 )
( 2.52931259962756431E-06 , -8.95156220853525802E-06 )
( 1.54612269719786220E-06 , 2.41474656239921009E-06 )
( -1.27810151055353080E-06 , -4.89216272644345651E-07 )
( 3.48429736453217979E-06 , 1.69791000352161247E-06 )
( 2.27589379936838368E-06 , -8.42189993263280811E-06 )
( 1.07128864635814175E-06 , 3.43660850047598738E-06 )
( 8.30946790226921889E-07 , 1.86561893199343215E-06 )
( -4.80665585925428494E-07 , 3.85007119708036332E-06 )
( -3.76823545565918153E-06 , 4.76303148234612353E-06 )
( 3.78948664398642559E-06 , -1.94759117345276606E-06 )
index: 19
( -4.92727036278375290E-06 , 1.71180470189733513E-06 )
( -3.69919717972532291E-06 , -1.00649389454106548E-06 )
( 1.10204788297886918E-05 , -1.37138911880926272E-06 )
( -1.45658219336923675E-06 , -4.73132186750268159E-07 )
( 1.47338291915273161E-06 , 4.17552313265810620E-06 )
( 3.98261683213374127E-06 , -1.88451375703541630E-06 )
( -1.44793610226573680E-05 , 2.26908498033178720E-06 )
( 3.56106071858961170E-06 , -8.74445419226092569E-06 )
( 6.31192214163060865E-06 , -7.99867238583795980E-07 )
( -1.36083638824580221E-06 , -3.33358990747384724E-06 )
( 8.37845019568910300E-07 , -8.26599977777657470E-06 )
( -6.52282322088844989E-06 , 1.00877965760478638E-05 )
index: 20
( 3.82685765782453721E-06 , -3.86248885906067488E-06 )
( -4.33016815318072851E-06 , 1.82977168656426945E-06 )
( 5.26691950731813124E-06 , -2.83131196424401674E-06 )
