index: 0
( 3.30231993788372216E-02 , -1.06756224751644230E-01 )
( 1.15424204904549160E-01 , -3.83211117172274907E-02 )
( 1.94289513930078761E-02 , 1.15700315446245067E-01 )
( -1.64599498769195385E-02 , 3.01463476621676996E-02 )
( 7.09632436191625082E-02 , -2.02500712716243633E-02 )
( 1.43510433887814787E-01 , -9.48757074073993678E-02 )
( -5.73026248620286116E-02 , -4.75138090547469472E-02 )
( 5.98264228921309427E-03 , -8.31823394716787456E-02 )
( -5.44576092697620362E-02 , -8.99148055688791248E-02 )
( -1.29562989074169244E-02 , 1.11778779377119664E-02 )
( 6.03187330541049005E-02 , -1.49569870128244131E-02 )
( 9.90366968413929349E-02 , -2.79978283256429594E-02 )
index: 1
( -4.41605384284838864E-02 , 1.57646648883441987E-01 )
( 2.52170939025871677E-02 , -4.98970914257918230E-02 )
( 8.90995663706628180E-04 , 1.19234799934305712E-02 )
( 8.63019846805690022E-02 , -1.64823716803431664E-02 )
( 2.08613388812211309E-02 , 5.91458981555366067E-02 )
( -5.48621460622012724E-02 , -3.40816825969522397E-02 )
( -9.77172936730973662E-02 , -4.47191765569622812E-02 )
( -5.23209959219670673E-02 , -7.89050754590047698E-02 )
( 4.25467691303902801E-02 , -5.59671965426967177E-02 )
( 7.36611094118669874E-02 , 7.01821948525407913E-03 )
( 8.17338945967614749E-02 , -5.87133194463979602E-02 )
( -2.89278306000828045E-02 , -1.10071605641636872E-01 )
index: 2
( -7.93977654590255488E-03 , -7.00451067802655980E-02 )
( 2.28360417695406964E-02 , 8.35474536944801061E-03 )
( 1.77773912018843253E-02 , -8.46350273106412504E-02 )
( -4.48011119326271468E-02 , 8.56839766766128164E-02 )
( -6.47035811933034388E-02 , -1.25979482751056471E-01 )
( 9.78077787810112398E-03 , -3.56682147174662845E-02 )
( -3.51458888049191523E-02 , -4.56134125786333000E-02 )
( -1.11564655221770698E-01 , 7.13384338077924646E-02 )
( 7.03325585840851863E-02 , 4.09889858378181815E-02 )
( -1.48057914265201096E-03 , -6.43855399489313557E-02 )
( 1.95567108061538986E-02 , -6.80618937641473687E-03 )
( -1.14505361929981841E-02 , -5.49361229827920738E-02 )
index: 3
( 1.04551545670475976E-02 , -3.28618460286175321E-02 )
( -5.25694518615082568E-02 , -1.01991174624270209E-02 )
( 4.67484570480909412E-02 , 3.34355202602325957E-03 )
( -3.55645169355013127E-02 , 8.81607157843326272E-02 )
( -7.83452899064046027E-02 , 7.12794802516382164E-02 )
( -1.38164596808070615E-02 , 4.20224403991674156E-02 )
( -7.50847739472944864E-02 , -7.54806523756153674E-02 )
( -4.05093115584222313E-02 , 1.65834063437625967E-02 )
( 8.32052295302339040E-02 , -2.20133687329476524E-02 )
( -5.14369501133314089E-02 , 2.80532968059475085E-02 )
( 6.69194269142275866E-03 , 5.16620330689573914E-03 )
( -8.20958913181286110E-02 , 8.37198854184418861E-02 )
index: 4
( -5.22180482183970396E-02 , 3.84870075571606129E-02 )
( 9.39416899284779283E-02 , -9.62038384751874032E-02 )
( -1.17848629735487348E-01 , -8.76872962563715885E-02 )
( -1.97455421579091239E-01 , 7.63769907830963435E-03 )
( 1.52201450978523556E-01 , 1.03373772229426453E-01 )
( 1.62757371644921822E-01 , -4.33055291197875780E-02 )
( -8.45218541511779387E-02 , -9.09458102742539687E-02 )
( -1.64668106620569077E-03 , -9.41004038227619133E-02 )
( -9.88065900111843032E-02 , 6.39216814489936835E-02 )
( -9.82093400823169232E-02 , 6.31504660156453346E-02 )
