x=0,y=0,z=0,t=0
( 1.11447549468110421E-08 , 6.12128119783796924E-09 )
( 1.37656098233339763E-08 , 9.27435813086269019E-09 )
( 1.27185694104135799E-08 , -3.09210698910313142E-08 )
( -2.06511500612312828E-08 , 2.64931631351990515E-08 )
( -4.96126330623178628E-08 , 5.11407989686431909E-08 )
( 4.39815289675031063E-08 , 1.42600636473551442E-08 )
( -2.08965824125361250E-08 , -3.03068500120270405E-08 )
( -1.56242082739425733E-08 , 3.01263936103004311E-08 )
( 2.90169987401590817E-09 , 2.52688537855471190E-08 )
( -1.10765016629383237E-08 , 8.04698271507916042E-09 )
( 2.63740516068574613E-08 , -6.57509394908026977E-09 )
( -1.85140800026561185E-08 , 3.87655382976401459E-09 )
x=1,y=0,z=0,t=0
( 6.21590019929024610E-08 , -5.37283998623350255E-09 )
( 5.74501085298574066E-08 , -2.30086138949620784E-08 )
( 5.62807709698489186E-08 , 3.12862563938993672E-09 )
( -1.12620282646483017E-08 , -3.45247677706051131E-08 )
( -9.85012552292489295E-09 , -6.30200299113547140E-08 )
( -6.85857922093179244E-09 , -4.52669076983667580E-09 )
( -2.49507876218324145E-08 , -7.64943927423647774E-09 )
( 1.23934756570592958E-08 , -1.56919615276407349E-08 )
( 3.50780951619355326E-08 , 1.86249255613051551E-08 )
( 5.50912777465796232E-08 , 3.16433862515266370E-08 )
( 3.66680523340249326E-08 , 6.46650607517244258E-08 )
( -1.07815141937224842E-08 , 3.87952926213939892E-08 )
x=2,y=0,z=0,t=0
( -1.94571759473539476E-08 , -3.46156622391270709E-08 )
( 1.36299100216978405E-08 , -9.04519446914527482E-09 )
( 1.13383317250606528E-08 , -4.02601568083022281E-08 )
( -1.50861531300944332E-08 , -8.96390862358493664E-09 )
( -2.30214908690878676E-08 , 9.77478109762898063E-09 )
( -1.45560005462709101E-08 , -1.93713448752695572E-08 )
( 2.48432832636431544E-10 , -1.33905558225599231E-08 )
( 1.29303024270293105E-08 , -4.80387118559835938E-09 )
( -3.22895359591339203E-08 , -1.70551525103155843E-08 )
( 1.39052878959970234E-08 , -3.84814263629091147E-10 )
( -9.31296648312634400E-09 , -3.96650898403976419E-09 )
( 2.11380870122824658E-08 , 4.77846188073131799E-09 )
x=3,y=0,z=0,t=0
( -1.06148849667889077E-08 , -6.29721876520606566E-09 )
( 4.57407330847537428E-08 , 3.45818120091367570E-08 )
( 3.01806341191353162E-08 , -1.96213477839977237E-08 )
( -9.93198037050737114E-09 , -2.85155644513513944E-08 )
( 2.70178986879838086E-09 , 2.30775656242403661E-08 )
( -5.94126972693574327E-10 , -2.22964294886133191E-08 )
( -1.76442096390948682E-08 , -2.98986126134354919E-08 )
( 3.27588467651604495E-09 , 1.97964824699653175E-08 )
( 7.42910372093916418E-08 , -1.70506305037252522E-08 )
( 3.66669285241229743E-08 , -2.01255156853401200E-09 )
( -1.41934159316151659E-08 , -4.53747246441000946E-09 )
( -4.93272698955561812E-09 , -2.81152194403031886E-08 )
x=0,y=1,z=0,t=0
( 2.65009670837197766E-08 , -5.28696052831415607E-08 )
( 3.62060005468503612E-09 , 3.04330479802571169E-09 )
( -4.35360233670231257E-08 , 2.64062106140695243E-09 )
( -8.14704039779976879E-09 , -1.44176897526994080E-08 )
( 3.13757149165713949E-09 , 4.98077282547227301E-09 )
( 7.29287027532778036E-08 , -2.98911039947049650E-08 )
( 2.05485654942184572E-08 , -6.29475306338251770E-09 )
( -3.00322394563615730E-08 , -2.79585753579401747E-09 )
( 4.72275755251922287E-08 , -1.12076892526074399E-08 )
( -1.85042595648094387E-08 , 1.47889857760857864E-08 )
( -3.07991124230475410E-08 , -3.26604505214040550E-09 )
( 4.92016519046565166E-08 , -3.38873946019469592E-08 )
x=1,y=1,z=0,t=0
( 3.19464394113431391E-08 , -3.07470015765170996E-09 )
( 3.24799406302136731E-09 , 1.89309862308605153E-08 )
( -5.06775216028064041E-08 , -1.54387258590288646E-08 )
( -8.95485717589500463E-09 , -2.51926449802565077E-08 )
( 6.11502155686186676E-09 , -8.28713408268921885E-09 )
( 4.59779048326604052E-10 , 1.67996972115567828E-08 )
( 2.69814242614353275E-08 , 9.71575292875511231E-09 )
( 2.27026556645553299E-08 , -2.59501161790114862E-09 )
( 3.35106358829184452E-08 , -1.99283838477522481E-08 )
( -3.99856873677695637E-08 , -2.49326769811581014E-08 )
( 7.92443600852157864E-09 , -3.87850541441576658E-08 )
( -1.68174045487729934E-08 , 4.43897006635451756E-09 )
x=2,y=1,z=0,t=0
( 1.88729707481528787E-08 , 1.49999099794221383E-08 )
( 2.72477750851419896E-08 , -2.69391241419362195E-08 )
( 9.22087045313771564E-09 , 8.33963012790386274E-09 )
( 1.80260369471621846E-08 , 3.12991881350860832E-09 )
( -2.48507277543283784E-08 , 8.08364211287902663E-10 )
( -3.45615056727945441E-10 , 1.92497101044669661E-08 )
( 8.84131352834690741E-09 , -1.07995723289686807E-08 )
( -8.16322566995658428E-09 , -3.07552968172733329E-09 )
( -2.11456000735875170E-08 , -2.90515960445616031E-09 )
( -6.52912916466136102E-09 , -3.47066862081133285E-08 )
( -1.08212545540177641E-08 , -4.85345974853527224E-09 )
( -2.11696824018564298E-08 , 7.96155879327580453E-09 )
x=3,y=1,z=0,t=0
( -5.29207684466342196E-08 , 1.29209066171277113E-08 )
( 8.44186088963727725E-09 , -1.48919161034594050E-08 )
( -2.09428795415535345E-08 , -8.84081142781936016E-11 )
( -1.15206132355327478E-08 , 2.68312135482202497E-08 )
