index: 0
( -3.21161999265945519E-01 , -1.13755764168159268E+00 )
( -3.35312836523431856E-01 , -4.96939262557155592E-01 )
( -3.28957594609131043E-01 , 1.04702722870374232E+00 )
index: 5
( 8.27328274158978139E-01 , 5.86081904145010713E-01 )
( 9.08154945654823464E-01 , 3.98284775723265816E-01 )
( -1.21480686516719016E+00 , -5.70071163991230256E-01 )
( 9.25319115380058510E-01 , 1.13084859845162722E+00 )
( -6.83393494009241653E-01 , 1.33798994855860798E+00 )
( -6.07818646812927188E-01 , -1.10591453598176195E-01 )
( 5.15601210003578059E-01 , -6.03132424557399210E-02 )
( -1.07405316040355725E+00 , 4.42447869265313487E-01 )
( 3.97801427620925796E-01 , 3.29051867528705577E-01 )
( -2.76705869808465565E-01 , 1.35970039770335749E+00 )
( 1.44162146963514703E+00 , 8.36510260361567837E-01 )
( -2.20923500594664413E+00 , -8.10645555866227885E-01 )
index: 6
( -1.78539675510805934E-01 , 4.71142649178424910E-01 )
( -7.73447689159711849E-01 , -2.02681011787399279E-01 )
( -1.28824654357428736E+00 , -1.05930584948545814E+00 )
( 4.39010643812578372E-01 , 5.68830177071622534E-01 )
( -1.35200257752231007E-02 , 1.09800509622406373E+00 )
( -1.15895145190535898E-01 , -5.60028924085782642E-01 )
( -2.88062199275920694E-01 , 7.57446419477328159E-01 )
( 2.01922335848812619E-02 , -9.25520496936427517E-02 )
( 6.43959288508988981E-01 , 7.02352569126593829E-01 )
( -6.74797499320199279E-01 , 1.46754345108206702E-01 )
( -8.05811470476340497E-01 , -1.06461995840532300E-01 )
( 4.36670875431915129E-01 , -1.19649707446390674E+00 )
index: 7
( 1.62394156706017312E-01 , 8.49077884859172016E-01 )
( 8.93031174314473875E-01 , -3.77851145562656254E-01 )
( 1.58794542868336430E+00 , -1.96363266576687034E+00 )
( -4.32196826838729731E-01 , -8.78858746533540784E-03 )
( 6.93407638123708425E-01 , 2.13589611879218516E-01 )
( -1.34189191056319057E+00 , -3.39065818159312526E-01 )
( 8.56582120968983673E-01 , -2.47739677625925470E-01 )
( -1.47058530208621918E+00 , -3.46130423530001674E-01 )
( 6.96339747893775618E-01 , -9.17530399726845941E-02 )
( -1.44177563526151786E+00 , -3.38564985240514482E-01 )
( 9.49471693799423533E-01 , 5.00478814999921418E-01 )
( 6.77647787434580540E-01 , -1.13849049226386664E-02 )
index: 8
( 7.17258947623274801E-01 , -8.33021173002501225E-01 )
( -5.41509643051376055E-01 , -1.80280621540163527E-01 )
( -2.65792445438487845E-01 , 6.23576154808113570E-01 )
( -1.66563128133507732E+00 , -6.53779130102208339E-02 )
( -3.07893848692917471E-01 , 1.03150103086012224E+00 )
( 3.87107414248636261E-01 , -1.51460670599632663E+00 )
( 9.14245289317004300E-02 , 8.56122316115554893E-01 )
( 1.52062904841990121E+00 , 7.29452617782872514E-01 )
( 1.49845132169732831E+00 , -7.72597438746854159E-01 )
( -3.84024183304994826E-02 , -4.30028432869414834E-01 )
( 8.46789405226464398E-01 , 3.26467700008593709E-01 )
( 5.58713545075081530E-01 , 4.90518440088690624E-02 )
index: 9
( 1.96971872629467609E-01 , -1.01030410294012518E+00 )
( -3.46567460871538280E-01 , -1.15646995364121999E-01 )
( -8.53700222278688942E-02 , 1.11894881572421934E+00 )
( -2.89869707077431926E-01 , -4.35042965729420139E-01 )
( -1.25895323814206228E+00 , -6.37596145051724017E-01 )
( 2.78591090989848911E-01 , -6.40239214192320327E-01 )
( -1.31272722898280514E+00 , -8.79118318261740694E-01 )
( -4.97981390018368886E-01 , -1.04931209784570445E+00 )
( -6.36990414195939381E-01 , -2.99199574044494265E-01 )
( -7.47263633703029950E-01 , 4.33578600851983631E-01 )
( -4.47021876064531754E-01 , 1.19844085009964485E+00 )
( 2.45927254426859365E-01 , 1.82275916836189822E+00 )
index: 10
( 3.69787567506985937E-01 , -4.30253113617936278E-01 )
( 5.12462407880339033E-01 , 8.87999651423093228E-01 )
( -1.93985168700802069E-01 , -1.34982769797888569E+00 )
( 3.07631760332024162E-01 , -3.16043330841546732E-01 )
( -2.06504436307974792E+00 , -1.45456790863368779E+00 )
( -1.12121904922877436E+00 , 3.52204079060247199E-01 )
( 8.77485714791169935E-02 , -6.97158570108278308E-01 )
( 1.67549900907943500E-01 , -6.93863799839290030E-01 )
( 5.06156880064963954E-01 , 1.19976969587632973E-01 )
( 5.12802354384603643E-01 , 9.44657498730284262E-01 )
( -2.61579038446517931E+00 , 7.11722065654847413E-01 )
( -1.46669704148136543E-01 , -5.06436876572020855E-01 )
index: 11
( 2.82874840307410114E-01 , -9.75137349636214901E-01 )
( -1.60530078599472348E+00 , -9.70573125058783792E-01 )
( 8.24094418032705889E-01 , -3.71987348275862661E-01 )
( 7.98005774212174224E-01 , 6.09594622922714491E-01 )
( -7.98237696602744906E-02 , -4.03818587414375929E-01 )
( -4.44804498061634079E-01 , -5.91918892867043023E-01 )
( -5.19751220610851911E-02 , -8.29743562327621031E-01 )
( -1.60497283870300433E-01 , -6.39118938645465567E-02 )
( 2.50879227938084259E-01 , 4.30000876319822700E-01 )
( 2.64212005467516442E-01 , 1.11954982462446195E+00 )
( 8.61094697592736824E-01 , -2.37599813521610082E-01 )
( 7.51265510081422616E-01 , 1.72989810854915493E+00 )
index: 12
( -1.69283347138171170E-01 , -2.08762715306491792E-01 )
( -1.50461676067700292E-02 , -8.68227674083952516E-01 )
( 6.83344377910687639E-02 , 4.81516680861566126E-01 )
( 2.22326239754720517E-01 , 2.86703040836768175E-01 )
( 8.35406964887596470E-01 , -2.65791073035340164E-01 )
( -3.66922468342669672E-01 , 1.29235636069206322E-01 )
( -1.87925558533331927E-01 , 1.03201680820901665E+00 )
( -2.81752166106345747E+00 , -7.96695972773305505E-01 )
( -1.98010934795342201E-02 , -8.54832520401266782E-01 )
( 8.12712535856815604E-02 , -1.29742932227176255E+00 )
( -4.20356103462660724E-01 , 3.81665388507977876E-01 )
( 1.48130725224940224E-01 , -9.35998645691748288E-01 )
index: 13
( 9.53457551433977812E-01 , -5.46765699291032886E-02 )
( 3.27740181481737725E-01 , -1.38532331013042853E+00 )
( -4.98808063081550068E-01 , 4.25634023839146447E-01 )
( 6.00756634863723882E-01 , 1.52978355444099123E+00 )
( 1.16962497849300773E+00 , 1.43717080354345805E+00 )
( -1.65697821618423147E+00 , 4.04587061219073785E-01 )
( -1.57099320414879773E+00 , 2.60632490290276797E-01 )
( -1.33918520090866744E-01 , 2.54897053822413455E-01 )
( 6.58987940889190105E-01 , -2.07324940877865349E-01 )
( 1.40870302710015705E+00 , -1.17103593472470915E-01 )
( -6.92128564228300047E-01 , -3.95221160337047572E-01 )
( -1.36796451375999739E+00 , 3.71232799894751941E-01 )
index: 14
( -4.79053615029815597E-02 , 5.10671655025682791E-01 )
( 1.64737937354573893E+00 , 4.59617451944913102E-01 )
( -3.93675522959941071E-01 , -5.82528741164216601E-01 )
( 4.94323659025561329E-02 , -2.95502092152932438E-01 )
( 5.26599866477321821E-01 , 3.24190317196795141E-01 )
( -1.29441131897521333E+00 , 1.62231391696519212E+00 )
( -9.31843311499889193E-02 , -1.31842587059379845E-01 )
( -2.84103835516692049E-01 , 5.51841220608408123E-01 )
( 3.71462773442092387E-01 , -5.61632642680093941E-01 )
( -1.50039144385363032E-01 , 5.83612883132842875E-01 )
( 1.24001300949176829E+00 , -3.75823204849342783E-03 )
( -3.70954100289682953E-01 , 5.25604978621643584E-02 )
index: 15
( 2.22183142227245112E-01 , 5.83543926916412214E-01 )
( 4.30476416122257177E-01 , -6.15506181735902103E-01 )
( -1.85405729237709505E+00 , -6.81484396769996281E-01 )
( -1.60143279322614129E-01 , -6.43586554551309198E-01 )
( 1.63764192800142694E+00 , 7.84501220904518459E-01 )
( -1.06305282822587333E+00 , 6.85788147738486398E-01 )
( 1.54402648249694907E-01 , -8.98992465323805834E-01 )
( -6.45147296198257392E-01 , -1.71696694711942155E-01 )
( 1.38739067509899172E-01 , 4.51149538919312476E-01 )
( 9.64879014969782012E-01 , 1.69078453852328031E-01 )
( -6.07799062127608147E-01 , 1.10205289330064948E+00 )
( 3.97020912516560076E-01 , -3.87154719523040314E-01 )
index: 16
( 9.60740094127421201E-02 , 1.21834325051208237E+00 )
( -7.42561873554138274E-01 , 1.80083281603723711E+00 )
( -1.22227136572007078E+00 , 4.71502687174559731E-01 )
( -2.44243431622350765E-01 , 7.49579100513495244E-02 )
( -5.72301128105873080E-01 , 1.07107491381451503E+00 )
( -1.19631690796113133E-01 , -1.40004932917380087E-01 )
( 1.94995233346888230E-01 , 1.85895647999461011E-01 )
( -3.05982876578047402E-01 , -1.27898421521039612E-01 )
( -6.20283279343848193E-01 , -5.47743456118794603E-01 )
( -2.29752054082279153E-02 , 2.41418880761524943E-02 )
( 9.94342987737942607E-01 , -3.83454717890533203E-01 )
( 6.88425026673067514E-02 , 5.15141246026599942E-01 )
index: 17
( -5.25806034300895786E-01 , 8.56211046539025578E-01 )
( -3.80833853314823612E-01 , 2.85447992147058516E-01 )
( -9.52407486752554905E-02 , 1.17692253532985358E+00 )
( 5.05856467040094682E-01 , 1.39585276036625028E+00 )
( 1.86236373688022772E+00 , -1.30091017078417015E+00 )
( 6.49614647718674054E-01 , 1.41571826053106947E-01 )
( -1.28219727546662332E-01 , -7.51366071069318187E-01 )
( -1.19305641046141142E+00 , 6.97064965622233634E-01 )
( -1.35226610791701440E+00 , 3.80042532672386579E-01 )
( -6.16438674741396353E-01 , -3.30064769306450345E-01 )
( 2.68245153720315377E-01 , -1.95206645219632463E-01 )
( -5.75053149412354636E-01 , 4.17369308214351531E-01 )
index: 18
( -5.24492305688779692E-01 , -3.74218356298135657E-01 )
( 5.99522552784756968E-01 , 2.55068468659730485E-01 )
( 4.84535295945558775E-01 , 6.63164015156528230E-01 )
( 3.54793284595259106E-01 , -2.06147433008973735E+00 )
( 3.83244040464217395E-01 , -8.87390067108350555E-01 )
( -6.76374127403288949E-01 , 3.02507502505349246E-01 )
( -2.60593667124983441E-01 , 4.50395528978901616E-01 )
( 6.03195959985748043E-01 , -3.40727719487656372E-02 )
( -7.77570550197035693E-01 , -2.14976634809598410E+00 )
( 8.47900082766669616E-01 , -7.97595257719789119E-01 )
( -1.25392578644630559E+00 , -3.79526204445265414E-01 )
( 1.11265547355246693E-02 , 3.34445591524295982E-01 )
index: 19
( -2.27944857469678741E-01 , 2.44488357418225333E-01 )
( -3.99126795176079019E-01 , 1.54789482465527883E+00 )
( 7.63682939060277288E-01 , 3.56186863936307718E-01 )
( -1.28719278125671022E-01 , 7.29078432649051700E-01 )
( 7.81520171279385112E-01 , -1.06598511797375628E+00 )
( -4.12933362046693453E-01 , -8.30868508429684738E-01 )
( 1.39982203234117009E+00 , 3.48938572575824002E-01 )
( 6.03648685795494133E-01 , -1.17593531612449875E+00 )
( 1.28885589780733434E+00 , 4.76100967553699739E-01 )
( -1.08926461526450802E+00 , -6.49974755884617283E-01 )
( 4.53022042011276549E-01 , 3.66488281224367895E-03 )
( 1.91216144671408328E+00 , -3.98088174373414261E-01 )
index: 20
( -1.01911693947365145E+00 , 6.88708986658961575E-02 )
( -5.92037632805218927E-01 , -3.79082798204349147E-01 )
( 1.02864234421927692E+00 , 9.41798392642311466E-01 )
( -8.02660627727266762E-01 , 1.04458871552418953E+00 )
( -9.13160804207962640E-01 , -3.88250327784772364E-01 )
( -2.31833604696355139E-01 , 2.63244948723771854E-01 )
( 3.92533743409385419E-02 , 4.04736295015372741E-02 )
( 1.82784046239700237E-01 , -3.59207082827496693E-01 )
( -6.99895368573105525E-01 , 2.00747194016096780E-01 )
( -1.00300450907547734E+00 , 5.23945830430706527E-01 )
( -3.44592695176004882E-01 , -2.14097356225580626E-01 )
( 3.76644011288883473E-01 , 1.64726890347361155E-01 )
index: 21
( 8.43718262861259616E-01 , 5.10219512076949822E-01 )
( 3.50726824688414762E-01 , -2.51485829330736377E-01 )
( -5.89503034511259294E-01 , -5.82263626983080984E-01 )
( -8.94268873432668587E-01 , 6.23296703975005695E-01 )
( -1.03427039049868719E+00 , -4.22871580077061160E-01 )
( 9.72839575671410883E-01 , -5.62157656194347766E-01 )
( 3.41042751474267325E-01 , 4.29732926306174379E-01 )
( -5.45301313533828935E-01 , -4.14018694106441765E-01 )
( 3.76254961760184636E-01 , -1.40324625406985926E-01 )
( -1.99904692566735487E-01 , 3.07688784790924874E-01 )
( 1.14335904570981750E+00 , -2.43700032673193873E-01 )
( 5.94685504082621330E-01 , 1.91815151254852517E-01 )
index: 22
( -3.99622087912973156E-01 , 3.32687627503742839E-02 )
( 6.20708783173227197E-01 , -4.51958239131082185E-01 )
( 9.41666817054327421E-02 , -6.63479449638704866E-01 )
( -1.41440708721501190E-01 , 5.37744031712460657E-01 )
( 5.04444088337524077E-01 , 1.27286348154522611E-01 )
( -7.82364341753670312E-01 , 8.10347973856257120E-01 )
( 2.82716459971741156E-02 , 2.22685829510149119E-01 )
( -3.20997210371973707E-01 , -5.12919968405561533E-01 )
( -3.58854764167620910E-01 , 1.14141472942269534E-01 )
( 5.43438392921036351E-01 , 7.07261170876176570E-01 )
( -2.31789519674216821E-01 , -5.36175272259660773E-01 )
( 9.03135601560711043E-01 , 3.39759545630218984E-01 )
index: 23
( 6.17690002640654656E-01 , -3.94831322503052140E-01 )
( -1.03306145198682420E+00 , -1.63165910066216613E+00 )
( -4.17991761736226597E-01 , 1.14365388940148649E+00 )
( -1.02701584375039334E+00 , -6.28564539614574147E-01 )
( 3.29042474273199881E-01 , 7.16819476405843647E-01 )
( 9.19996358859656249E-01 , 5.31896802712586658E-01 )
( 8.39059883693159203E-01 , 3.44208154955184031E-01 )
( -6.56586263421411465E-02 , -5.10357429249481798E-01 )
( 6.67606696486899631E-01 , -1.29544878896326310E+00 )
( 7.00636886519253044E-01 , 2.20673471392944964E-01 )
( -5.02075830072328477E-01 , 1.21266812831870602E-01 )
( -1.15307718330929965E+00 , 8.43588843737209659E-01 )
index: 24
( 4.79552223098470787E-01 , -6.71138461463160141E-01 )
( -1.37742993514760298E-01 , 2.18776056452445605E-01 )
( 5.20460775898624162E-01 , -9.09718481540902957E-01 )
( -1.28972106485526661E+00 , -1.53051168447966002E+00 )
( -2.51667799850809448E-01 , -1.01665710846412449E+00 )
( 9.14937200612042867E-01 , -8.44513399906084150E-02 )
( 1.00000544057888296E+00 , 5.73466743752302333E-01 )
( -3.45959861415144621E-01 , -8.91758310060991377E-01 )
( -6.23111673682376632E-01 , 7.92428216945075148E-01 )
( 1.14064848806002834E-02 , 9.16813568142156171E-02 )
( 1.99814320357663347E-02 , -1.05852220767019745E+00 )
( -7.52152820487830831E-01 , 9.50508195699719810E-02 )
index: 25
( -1.00607233833944743E+00 , -8.25247495937049491E-01 )
( 9.69560222401956717E-01 , 4.17244205395453593E-01 )
( 1.21921544393148867E-01 , 4.48944264641459423E-01 )
( 1.34483105179173893E-02 , 9.47697341260660187E-01 )
( -4.10056041008726835E-01 , 7.09545877021799387E-02 )
( -8.80341994340881791E-03 , 3.96985523467461632E-01 )
( -6.23884518542342281E-01 , -6.89436550564483719E-01 )
( 3.33143378034619686E-01 , 7.86052963855415010E-01 )
( -4.21977428596213344E-01 , -8.86108140521691956E-01 )
( -8.08135083205911320E-01 , -1.94356938943726432E+00 )
( 2.33496156048447923E-01 , -1.10084910254542256E+00 )
( 5.47233442913669488E-01 , 7.12778344616534110E-01 )
index: 26
( -9.25385749652986145E-01 , 2.93759783208086406E-02 )
( -4.74130343026408052E-01 , 7.43707075173143939E-02 )
( 3.41593271548504940E-01 , 1.48788754022419700E-01 )
( -2.47999837665769468E-01 , 2.22007877194485698E-01 )
( -9.69008970262496439E-01 , -6.60963501269979603E-01 )
( 1.37900546596239792E-01 , 9.09540426531912916E-02 )
( 9.49931055529847246E-01 , -3.98486801874683161E-01 )
( 1.19746988866294535E+00 , -1.05874611778097871E-01 )
( -1.26928534244571045E+00 , -3.93494350524785541E-01 )
( -4.09854205625638457E-01 , -4.38519957572643226E-01 )
( 1.38110886085378831E-01 , 4.58581533486141779E-01 )
( 7.70703878016411048E-01 , 1.08680202837805554E-02 )
index: 27
( 4.17828469352391929E-01 , -2.11783633492479140E-01 )
( 1.01713696616164206E+00 , -8.41426103712998238E-03 )
( 1.31383752969311018E+00 , -4.23184722321971740E-01 )
( 1.09289060153077866E+00 , -1.79227477796823598E+00 )
( -1.12840751902449532E+00 , 7.94881073045467512E-01 )
( -8.52195626900419612E-01 , -1.48683167828088547E-01 )
( 7.47317362049733647E-01 , -1.39763120838773541E-02 )
( -6.08792536830207176E-01 , 7.26572798486276317E-02 )
( -3.23223260697699744E-01 , -9.13379674397930774E-01 )
( -1.52824729589334907E-01 , 1.14756894194855530E+00 )
( 1.07239983851512743E+00 , 1.31039275308478986E+00 )
( -2.07214144751449808E-01 , 4.27655818711690339E-01 )
index: 28
( -1.51075129390862584E+00 , -8.63242816508172223E-02 )
( -9.85817657343938447E-01 , -1.33483998947999138E+00 )
( 5.38434554658757669E-01 , -1.23937522322930260E-01 )
( -5.32919464035121360E-01 , 1.20000941487634494E+00 )
( -1.46390349727942803E+00 , -4.11769969058595031E-01 )
( -1.50650441164898341E-01 , -7.92460226297950904E-02 )
( 3.14020490379416428E-01 , 5.08194124272349557E-01 )
( 1.77767984185677341E+00 , 4.35651279872844022E-01 )
( -5.10700543102099003E-01 , -1.04128695117192405E+00 )
( -2.14510927467576773E-01 , 5.44440634373491772E-01 )
( 5.90866642760451644E-01 , -5.16487645648059490E-01 )
( -1.26372685435383625E+00 , -1.36454816634125647E-01 )
index: 29
( 1.31367501581605373E-01 , 8.49190562759236545E-01 )
( 3.16881232468713692E-01 , 1.73363423577851639E+00 )
( -7.49788267634399652E-01 , 1.15081410026736242E+00 )
( -1.08541816901320942E+00 , -6.58252943470781671E-01 )
( -2.27953590476620893E-01 , 4.45435852819865002E-02 )
( -1.78331992746970425E-01 , 4.34781171195303018E-01 )
( -1.15672353558777896E+00 , 7.44212383620265761E-01 )
( 1.10834423522196102E+00 , 9.25904654413661987E-01 )
( 3.15755195522716081E-01 , 1.01642747981235382E+00 )
( 3.57202272429357481E-02 , 4.11946358337756738E-02 )
( -4.72576355115023161E-01 , -6.59067946287492767E-01 )
( 7.88045749077115221E-01 , -9.30466791941701211E-03 )
index: 30
( -1.42107801400124401E+00 , 1.05067708999292919E+00 )
( -5.19320625619732246E-01 , -2.82922515910913164E-01 )
( 8.00093349964422940E-01 , -1.87282560005398335E-01 )
( 1.77195491115605841E-01 , -7.92005362553794834E-01 )
( 3.03812006677501800E-01 , 4.80491296202326446E-01 )
( 1.39939126320020324E+00 , -3.65858855462593058E-01 )
( -4.84232163795117299E-01 , -5.16438666876343988E-01 )
( 6.19304079599597102E-01 , -3.84103989177792871E-01 )
( 7.11663087889703894E-01 , -1.13986135230657437E+00 )
( 1.65181858427511902E-01 , 6.28469802305224534E-01 )
( -6.47817817077853131E-01 , 1.34958669820110155E+00 )
( -1.92964699761778657E-01 , 6.22067618963658808E-01 )
index: 31
( 3.22543727837822508E-02 , -2.99848953164321974E-01 )
( 1.08446971632064709E-01 , 8.74326803447795342E-01 )
( -7.06689160320077003E-01 , 3.20448281107711841E-01 )
( 7.19155680278386833E-01 , -2.52904586083890548E-01 )
( 3.76119951003217490E-01 , -1.40364931395796289E+00 )
( -1.61988129712767354E-01 , -8.77387259760898264E-01 )
( -2.94056911538033483E-01 , -8.80706515537087786E-01 )
( 1.42050247491625892E+00 , -4.02217354126805093E-02 )
( 1.18658639513467379E+00 , 3.95121306752044266E-01 )
( 1.83551637446854654E-01 , -4.06049000942189930E-01 )
( 4.79096339227826462E-01 , 9.08580634140094268E-02 )
( -3.53589249712212006E-01 , 6.85006409990291387E-01 )
index: 32
( -4.16463242688565383E-01 , 4.53674619197484752E-01 )
( -3.30038199037261060E-01 , 1.00092425457198736E-02 )
( -1.65169066254995300E+00 , 1.53440798866622252E+00 )
( -4.20577672270244021E-02 , -3.01911850811761695E-01 )
( -3.45368690649029864E-01 , 6.94303032660980479E-01 )
( -1.13658644781761159E-01 , 4.12020539763531757E-01 )
( -7.67475566810712828E-01 , 2.49606681140080527E-01 )
( -8.68572598233642856E-02 , -8.13575464571582585E-01 )
( 9.05957469651065939E-01 , 8.64934159706004180E-01 )
( -7.86824388717118489E-02 , 1.24595006950930798E+00 )
( 8.97693952848047427E-01 , 3.71025822353039270E-01 )
( -2.63651817261252253E-01 , -1.52320443947737894E+00 )
index: 33
( -5.12712860544740218E-02 , 1.34616382532171053E+00 )
( -3.46728637804031570E-01 , -3.06198238877309237E-01 )
( -1.33049272172518340E+00 , 8.14511954349832701E-01 )
( 8.14191136539006211E-01 , 2.34408368321110699E-01 )
( -1.05135360813282741E+00 , 5.74759362225655754E-03 )
( 4.28648220728454099E-01 , -7.69424975072125261E-01 )
( 3.61781165458031004E-02 , 1.09563151081681598E+00 )
( 3.30936793064872059E-01 , 7.57137538505591623E-01 )
( 4.67355543745991531E-01 , 5.88014885839575396E-01 )
( 3.07757544389696443E-02 , 9.82542359690289469E-01 )
( 1.10043319653016058E+00 , 9.22661304222939904E-01 )
( 6.68962912351294264E-02 , -1.16708175516866408E+00 )
index: 34
( -3.63800975230803958E-01 , -1.11239037319229905E-01 )
( -2.97831979702730065E-01 , -5.43854424689947047E-01 )
( -1.52238654695561137E-01 , 7.08465630014066261E-01 )
( 4.26533825414730006E-01 , -3.71637617953068239E-02 )
( -1.12925704337274044E-01 , -2.95358765679560542E-01 )
( 1.81681262755308937E-01 , -3.92182619580037861E-01 )
( 1.87511716461766964E+00 , 1.01965902634941291E-01 )
( 7.96038070648841800E-01 , 7.38664518701091621E-01 )
( -1.08124943068358048E+00 , -5.07008336750477073E-01 )
( 1.16112932234942878E+00 , -3.13948808466430140E-01 )
( 3.15233444246577177E-01 , 4.72215515922745632E-01 )
( 5.18344346065958250E-01 , -3.54994017027044528E-01 )
index: 35
( -4.18153755529367566E-01 , -1.36506364175299155E+00 )
( 1.84901268667565732E-01 , 4.15426407291605293E-01 )
( 1.89424795075925467E-01 , -2.35460756129083348E-01 )
( -2.23130864887110036E-01 , -1.06715367202290445E+00 )
( 1.98975910235774295E-01 , 4.79000394504607185E-01 )
( -3.68764958100957663E-01 , -6.44949601460265254E-01 )
( -3.67136886878609292E-01 , 1.33351055571356847E+00 )
( 1.60411460722367782E-02 , -3.75883125684083830E-01 )
( 8.76638877138886996E-01 , 1.96507682547475776E-01 )
( -2.44506866036525744E-01 , 1.80514301742729799E+00 )
( 2.65549498677544626E-01 , -5.61338853428521745E-01 )
( -2.40109361415976746E-01 , -4.57356288731776084E-01 )
index: 36
( 1.73987411334138378E-02 , -1.17121660922211920E-01 )
( 4.55642845663182694E-01 , 2.53605437656401422E-01 )
( -4.33956004167914133E-01 , 1.80307548579831362E-01 )
( 2.02666427580840067E-02 , 1.63128620623221487E+00 )
( -1.40417451273039373E+00 , 4.52098115589623650E-01 )
( -3.97688247386266958E-01 , -4.69547888231697796E-01 )
( -7.33797762925300856E-01 , 6.84949421350443677E-01 )
( 5.34432280657640923E-01 , 6.88147974181995692E-01 )
( 2.25468341990465726E-01 , -2.26642112168505688E-01 )
( 6.19658969249048328E-02 , 2.89819085501549112E-01 )
( 6.02915247217400085E-01 , -4.97686362009987060E-01 )
( -3.94876500823901702E-02 , 1.36241957180546236E+00 )
index: 37
( -1.23038678699784451E-01 , 2.28283199794411695E-01 )
( -2.21912389505259988E-01 , 2.91889258066719393E-01 )
( 1.43775240539838833E+00 , -1.06222841985222360E+00 )
( -5.45011453674918322E-01 , -4.61452208452650170E-01 )
( -2.34058911916466744E-01 , 4.62445696525088490E-01 )
( -9.96074631856353268E-03 , 8.23853983311773064E-01 )
( 1.11621592369593392E+00 , -1.43356377474612051E-01 )
( -1.13610109851213892E+00 , -1.02889240748386790E+00 )
( 6.85886247129778970E-01 , -7.69222309821144257E-01 )
( 6.50985804786179401E-01 , -3.76201638934350213E-01 )
( -8.05458878836866066E-01 , -1.04397437118114986E-01 )
( 2.28255485604462599E-01 , 6.48819007887973642E-01 )
index: 38
( 4.87412619156891380E-01 , 7.59453681237052258E-01 )
( -4.45994638672634752E-02 , -1.49910173251182255E+00 )
( -6.33599741659545801E-01 , 3.60370921330952110E-01 )
