index: 0
( 2.45028645426317214E-07 , -2.09514465080118701E-07 )
( -1.15645095649301392E-07 , -5.28507114803610305E-07 )
( -1.13160824948762862E-08 , -1.02012254015167883E-06 )
( 1.02961022061288887E-07 , 1.62195341006576811E-07 )
( 5.76056298349477591E-07 , 2.55349904988676698E-07 )
( -3.38565070909416345E-07 , 9.73680664831165341E-08 )
( -7.39771369074584747E-07 , 5.38505301276821878E-07 )
( 4.04637043412006271E-07 , 4.63315813803095020E-07 )
( -2.65290705354060650E-07 , -7.36808015428113259E-07 )
( 1.14558268246801636E-07 , 5.49840067172859715E-07 )
( 3.20132400082075341E-07 , 3.65667107269817639E-07 )
( 4.01699962255038416E-08 , 2.17448026640521859E-07 )
index: 1
( -3.36863010360030163E-07 , -7.80082471992086385E-08 )
( 7.51587577969230017E-07 , 2.88855253023938573E-07 )
( 2.13015562004452752E-07 , -7.16017155027451787E-07 )
( 4.80121238363703909E-07 , 3.86457250959759544E-07 )
( 1.91920225181072943E-07 , 1.12350307001938884E-06 )
( -2.48099232594422071E-07 , 7.42137119931517527E-07 )
( -9.15285922202096360E-07 , 5.79819034191404832E-07 )
( 7.45901940613463849E-08 , 1.05990432160644204E-06 )
( 2.90834989277551584E-07 , -3.82500153008390672E-08 )
( -6.97009788895458341E-07 , 7.97019897090014743E-07 )
( 1.02089959834320723E-07 , -2.00460453505640353E-07 )
( 7.43729078133919291E-07 , -1.21816374935128758E-07 )
index: 2
( -1.41138163911371178E-06 , -1.70605402344320866E-08 )
( -1.23741388517205703E-06 , -1.75512024743438407E-07 )
( -2.89262025578396472E-07 , -7.72109489725740366E-07 )
( 5.83716490177744055E-07 , -3.46375667303935341E-07 )
( 1.03285436655088090E-07 , -4.72567223117738467E-07 )
( 5.53148043628658372E-07 , 1.02089263653574793E-06 )
( 9.68696235609759259E-07 , -1.41869908446936587E-07 )
( 7.08339697689356138E-08 , 3.18673475703270055E-07 )
( 1.57289383837200946E-07 , -1.12143479006045990E-06 )
( 6.90864365759357558E-07 , 3.55387270480013099E-07 )
( -9.92918835775568787E-08 , 6.42994904021741606E-07 )
( -9.06745611655166224E-08 , -5.29010230651690405E-07 )
index: 3
( 5.04064871761862636E-07 , 2.99389636600968909E-07 )
( -7.47058197168427835E-07 , 1.01331336896608406E-07 )
( 6.92149288552746357E-07 , 2.43458306142693109E-07 )
( 4.78871626123963028E-07 , -1.26267310323427846E-06 )
( 8.31941802579681446E-07 , -6.50178319374448126E-07 )
( -9.32700633437969344E-07 , -1.02924272665116337E-06 )
( -1.15725871476008700E-06 , -6.63273239833899681E-07 )
( -6.29469458522126491E-07 , 4.50466752660294217E-07 )
( -2.95445111296894592E-07 , -1.26347274910607244E-06 )
( 1.06858304050674542E-06 , 4.36966274470847574E-07 )
( 1.53511811349887507E-07 , 2.45210670833567617E-07 )
( -5.45209910390335692E-07 , 2.34387729596807997E-07 )
index: 4
( 6.64543042509540627E-07 , 8.97317907472700416E-07 )
( 4.95757839959330070E-07 , 7.62424420527274741E-08 )
