x=0,y=0,z=0,t=0
( 9.69198620580062449E-08 , -2.89632368152069963E-08 )
( -4.99202176274015319E-08 , 2.10697393385282326E-07 )
( 6.09960471112991871E-08 , -3.36950560517354122E-08 )
( -6.26889534985398506E-08 , 1.02323257488395798E-07 )
( -1.49095568200604979E-07 , 8.58175114197981785E-08 )
( 1.44444080095534079E-08 , -1.92166872411497065E-08 )
( -2.15585753063357151E-07 , -7.93423450258085554E-08 )
( 4.25952743807656156E-08 , 1.59456508707854275E-07 )
( 6.82410085512970695E-08 , -4.23254797704548167E-08 )
( -3.30292765652901876E-08 , 8.80042983680023652E-08 )
( 1.43914576909126516E-08 , -4.63468993959790377E-09 )
( -1.51018131678594604E-07 , 7.17703433347487445E-08 )
x=1,y=0,z=0,t=0
( 2.42059661453608404E-07 , -1.96088943397304174E-07 )
( 1.52972136753854789E-08 , 4.15791484318600911E-08 )
( -1.39819251494245181E-08 , -2.08447380873496522E-08 )
( -1.52656358011062477E-07 , -1.10181357733576044E-07 )
( 3.34899349572552300E-09 , -1.14766207762462829E-07 )
( -1.65386841810304013E-09 , -1.45068591498420906E-08 )
( -6.13392016558349848E-08 , 1.18067374639568705E-07 )
( 6.11027575530395571E-08 , -2.10646941331903022E-07 )
( 2.93134207559904785E-08 , 7.80995722186618999E-08 )
( 1.71427914902811493E-07 , -3.38149414575987432E-08 )
( 2.08300699472224177E-07 , -5.64724519180307319E-09 )
( 8.14900982351366856E-08 , 1.08536582185472826E-07 )
x=2,y=0,z=0,t=0
( -1.61691282333935942E-08 , -6.40219556741898108E-08 )
( -5.95419196877492638E-08 , 1.07916762381791773E-07 )
( -4.22805568632089975E-08 , -5.67322296758341998E-08 )
( -7.02759739091567339E-10 , 2.67595393541125838E-09 )
( 1.45462101667217009E-08 , 1.24265068764693473E-07 )
( 3.28567110640264577E-09 , -1.72083881269896976E-07 )
( 7.25794641234408973E-08 , 1.37247212481584248E-07 )
( 5.89575622549639484E-08 , -9.06722681821147164E-08 )
( 2.06424032879068494E-08 , 7.72187534162138606E-08 )
( -7.41632109776043412E-08 , -8.19908656436681678E-08 )
( 5.51262694360262369E-09 , -3.71753188253241239E-08 )
( -1.08296392777115961E-07 , -6.68120272995539909E-08 )
x=3,y=0,z=0,t=0
( 9.41406303675170114E-08 , -1.30956276396137159E-07 )
( 5.74786424421875876E-08 , 8.46901801365594364E-08 )
( -1.46309802300553535E-08 , 7.63516161887006015E-08 )
( 3.81562106831448785E-08 , -1.30330191430322245E-08 )
( 1.05355217137319498E-08 , -5.64609431647356000E-09 )
( -4.75871893395587055E-08 , 7.37083388965272091E-08 )
( -6.08163269159913535E-08 , 1.97891907133722702E-09 )
( -3.17980136825961173E-08 , 4.60869962972229146E-08 )
( -3.26837993814296751E-09 , 1.61861592923974025E-08 )
( 4.96104901809446965E-08 , -1.46431966327309551E-08 )
( 3.04534582689179675E-08 , 1.48173220971723804E-08 )
( 5.54394167990965449E-08 , 7.69656545474655093E-08 )
x=0,y=1,z=0,t=0
( -1.07844535431935019E-08 , 5.65397494130757385E-08 )
( 3.87620830097711636E-08 , -3.53620497813700152E-08 )
( -8.52475596411945825E-08 , 5.23156919243803506E-08 )
( -5.29368551045964620E-08 , 6.59054952357154346E-09 )
( 4.09352632679343189E-08 , 1.71775466238727347E-08 )
( 1.40207022214224830E-07 , -6.55647466048689774E-08 )
( -6.07771727152133166E-08 , -2.59627120658686534E-08 )
( -1.45853961603750680E-07 , 2.76875019572225593E-08 )
( 7.92588402464119003E-08 , 1.83504431433613366E-08 )
( -2.89355726682346924E-08 , 1.37447352789016676E-07 )
( -1.03979689074124084E-08 , 1.44545271561232409E-08 )
( -1.29391220383712544E-09 , -9.44606552694246175E-08 )
x=1,y=1,z=0,t=0
( 1.43621772959669225E-07 , -1.44934873112243363E-07 )
( 6.33807635444752310E-08 , -5.84449777210552996E-08 )
( -1.33556689994225297E-08 , -3.70335650483350712E-08 )
( -5.92653270753180274E-08 , -1.35119406949310029E-07 )
( -4.81909731337418892E-08 , 2.11356238976685309E-08 )
( -3.61215917841491909E-08 , 6.17267036927682914E-08 )
( 2.18056537242369762E-07 , 7.51469299189201025E-08 )
( 8.46776172132024637E-09 , 3.92784200708335977E-08 )
( -8.26870903363692640E-08 , -3.37279322502079682E-08 )
( -2.19769168171108108E-07 , -1.00613107749366879E-07 )
( 2.02552099581664183E-08 , -3.04745319178512008E-08 )
( -7.44637140118924939E-08 , -6.61918274537408153E-08 )
x=2,y=1,z=0,t=0
( -1.90254683171551959E-07 , 9.26732858508595247E-08 )
( 4.32234821028354320E-09 , 6.61128738885925861E-08 )
( 4.99983878117953407E-08 , 3.16617715999614361E-08 )
( -6.91051379725265228E-09 , 1.64013239674659037E-07 )
( 5.78850731665808928E-08 , -1.58733048356194148E-07 )
( -8.05209373640027410E-08 , 1.53119294615979688E-07 )
( -3.57826658745090410E-08 , 1.20912027960015558E-07 )
( -6.17573097042002407E-08 , 5.97834425278711465E-08 )
( -2.63471782416576212E-08 , -1.03169238260585562E-07 )
( 1.68659085532602762E-08 , 2.81604998560438217E-08 )
( -4.34325596180053474E-08 , 2.90636365773041373E-09 )
( -6.39755065378745486E-08 , -1.60403280410205424E-07 )
x=3,y=1,z=0,t=0
( -9.77379522464169020E-08 , -4.72985284407176686E-08 )
( 1.09835354381379858E-07 , 2.13970390536127639E-08 )
( 1.00448278930206715E-07 , 4.29251316542243604E-08 )
( -2.18610904449712377E-08 , 1.00617615080877116E-08 )
( 8.61378983565123698E-08 , 3.17005858529540158E-08 )
( -1.33015731705461748E-08 , 1.25171676817829177E-07 )
( 8.62519334340710390E-08 , 2.30537042098547891E-08 )
( -6.49758087314587995E-08 , 6.67863073132335798E-08 )
( -2.92627299208686091E-08 , -2.37914308110535246E-08 )
( -6.22034627795292914E-08 , 4.98750729813566411E-08 )
( -6.37509477082103808E-08 , -1.88226342482565672E-08 )
( 5.49146372250684654E-09 , 1.73333631879709182E-08 )
x=0,y=2,z=0,t=0
( 1.29231367715262105E-07 , -6.32466819562448803E-09 )
( -2.79560917730401276E-08 , -2.95361990096775908E-08 )
( -7.09896376043707622E-08 , 9.63410863133617941E-08 )
( -6.03232391350324807E-08 , -3.32678031335416169E-08 )
( -1.53691243757697816E-07 , 3.20303818393940818E-08 )
( 3.32100445752170818E-08 , 9.68888040974926141E-10 )
( 7.57637134378033855E-08 , 9.18418681730698419E-08 )
( 2.39312961243670843E-08 , 4.88690425678157600E-09 )
( -5.17513579708842148E-08 , -4.25479458222227076E-08 )
( -5.56221981757219317E-08 , 1.35994210884663935E-07 )
( 1.49895215635225959E-08 , -1.93864952988063285E-08 )
( -4.25717296365262433E-08 , 1.15755072176443252E-07 )
x=1,y=2,z=0,t=0
( 1.36778096150562184E-07 , 8.87477744744272788E-08 )
( 2.83697083928646728E-07 , 1.10687543223038838E-07 )
( 2.35802713214910022E-07 , -1.26644514228865990E-07 )
( 1.46637256378582481E-07 , -1.82368323645099197E-07 )
( 2.13447744982207088E-07 , -5.63474681505304852E-09 )
( 2.96520781129476992E-08 , -1.76117883925404077E-07 )
( -3.77634149593513408E-08 , -2.70742353529014811E-07 )
( 1.77990837752540638E-07 , 1.33685213075802170E-08 )
( 2.65695758990661222E-07 , 1.34746497768075769E-08 )
( -1.00819403709790902E-07 , 1.07886707214895727E-07 )
( 1.17754109897945922E-07 , -2.13608629734134088E-09 )
( -4.53945867761311520E-08 , -1.13128646489254800E-08 )
x=2,y=2,z=0,t=0
( 3.85784267504619267E-08 , 3.15972832006864930E-08 )
( -1.02473157170418934E-07 , 1.51597441392989395E-07 )
( 8.53119464493874531E-09 , -9.03295909922351572E-08 )
( -1.24555145933207369E-07 , 5.83619623611746349E-08 )
( 1.52408619846983792E-08 , 8.92824915674446820E-08 )
( 2.60462908656250626E-08 , -5.23368264602606883E-08 )
( 5.36395653107450807E-08 , -1.42399803032280616E-08 )
( 4.47162716452485881E-08 , -3.81820167547976859E-08 )
( -1.18803398205991236E-07 , 1.52196408073537964E-07 )
( 1.15245491188112311E-09 , -5.88651477885271410E-09 )
( -1.59491703055903636E-07 , 8.33257172532721225E-08 )
( 2.34668171708707576E-08 , -1.57437817676710935E-08 )
x=3,y=2,z=0,t=0
( -1.70384488658783788E-08 , 1.19006141601580066E-07 )
( -1.08092499735651327E-07 , 2.84364615119437150E-07 )
( 1.13012828148713223E-07 , 1.34128830681227255E-08 )
( -1.45450019659900987E-07 , -1.37870785286163350E-07 )
( 1.30124320275707038E-08 , 3.38362993035363597E-10 )
( 4.78466400213915947E-08 , 9.69090272314289919E-08 )
( -3.61728818533509735E-08 , -4.40733216894954931E-08 )
( -4.15274476847110857E-08 , -1.02973006273872725E-07 )
( 1.72753285504191505E-07 , -2.51735115733025612E-08 )
( 8.89605275061478230E-08 , 5.00363448356426331E-08 )
( -4.53930653417356931E-09 , -4.00611418395991973E-07 )
( -2.88558461546130012E-08 , 1.82388271115527335E-08 )
x=0,y=3,z=0,t=0
( -3.44246777982217457E-08 , 6.05558533592167592E-08 )
( -1.73183700743640222E-08 , 1.10114963833102089E-07 )
( 1.98371244700520078E-07 , -7.24431558947991224E-08 )
( 7.79500030176375462E-08 , -1.03237512449061946E-07 )
( -1.58468944866169112E-07 , 2.72859404812267451E-08 )
( 1.16721848404388321E-07 , 1.09553475628391685E-07 )
( 3.28295229652080294E-08 , 3.52219412404043356E-08 )
( 4.08927022354754359E-08 , 9.46813463238865231E-08 )
( 9.34669238595048434E-08 , -1.33218824126967215E-07 )
( -4.04410290984908245E-08 , 1.23574403287519323E-07 )
( 1.46571774430904955E-08 , 5.48418728159190262E-08 )
( -3.63882216744378171E-08 , -1.09062048427384624E-07 )
x=1,y=3,z=0,t=0
( 1.86902707989330656E-07 , -1.69305902968657041E-07 )
( -2.57961871588324269E-08 , 1.88224745391023715E-08 )
