index: 0
( 6.00560490106503488E-11 , 5.71345461084627278E-12 )
( -3.29181281404667047E-10 , 2.20214769059553529E-11 )
( 1.52680724251404113E-10 , -7.53232147735103931E-11 )
( -1.38110504237952548E-10 , 1.37056639792349247E-10 )
( 7.55798144283776411E-11 , 1.20434820370425497E-10 )
( -1.39718551224272788E-10 , -1.24558778156429017E-10 )
( 1.91282367961239746E-10 , -8.01793880585664264E-11 )
( -1.06501712589775512E-10 , -1.20030954117066497E-10 )
( 9.71723977782919310E-11 , -8.49480014058140372E-11 )
( 2.10634549802115834E-10 , 1.39400625277390298E-11 )
( -6.91556906502146297E-11 , 1.62137617463769444E-10 )
( 5.78925207791155647E-11 , -4.12250384799577738E-12 )
index: 1
( -7.01465988374568183E-11 , -1.27897363028129972E-11 )
( 5.59229767259041644E-11 , -5.31020823960478244E-11 )
( -2.67108277963690154E-10 , 4.83820557156402917E-11 )
( -5.38133246121675871E-11 , 5.19615558137771784E-11 )
( 9.62069471727056297E-11 , -5.58372672094689534E-11 )
( 3.58026696092040047E-11 , -1.32414325815002233E-10 )
( -1.36484476869902994E-10 , -4.68054953206038656E-11 )
( -3.22224988192178416E-10 , -6.88949814657235909E-11 )
( -5.22325486853347579E-11 , -1.24574597667854615E-10 )
( 7.99031216679093657E-11 , -3.06879555806858710E-11 )
( 4.43067721085745747E-11 , -1.41891717084547258E-10 )
( 1.41842818638423486E-10 , -8.85671950074540868E-11 )
index: 2
( -2.66633748244840563E-11 , -2.73143872059217148E-10 )
( 3.61414361734537960E-10 , -1.01830085050564352E-10 )
( -6.98727195210851275E-11 , 6.74023535588071773E-11 )
( 1.82016035214125241E-10 , 2.06907577054813385E-10 )
( -1.61755085185122341E-10 , -2.72247084392571854E-11 )
( -1.98389024116415026E-10 , -1.47036312283131575E-10 )
( -1.74008374020658274E-10 , -3.14995088300082262E-10 )
( 2.71190321656580344E-10 , -1.14769317524860543E-10 )
( 1.91579307946901881E-11 , 1.03586888190917487E-10 )
( 8.29736663939664369E-11 , 5.38779514983029314E-11 )
( -1.37168867439842151E-10 , 1.02496699812913862E-10 )
( -1.72752016009199152E-11 , -2.72244585034411165E-10 )
index: 3
( 1.26111116877032219E-10 , -4.73436076379942956E-11 )
( -1.68394338879040685E-10 , 8.96484664633676462E-11 )
( 4.99438696321524154E-11 , 2.78181462683560635E-11 )
( 5.67624591489988327E-11 , 9.56738080892717150E-11 )
( -4.58543912455245801E-11 , -2.75427249828903534E-10 )
( 8.35089027714983265E-12 , 1.67258208997891665E-10 )
( 1.62867515061234315E-10 , 1.94401075606092815E-11 )
( 1.34728207889752627E-10 , 4.91321652266774782E-11 )
( -3.81095037608890226E-11 , 9.31589618384005995E-11 )
( 2.50162536971345820E-11 , -1.32274006313380708E-10 )
( -2.62745370564466292E-12 , -2.84866091606139929E-11 )
( 2.60344676334767943E-10 , 2.68881689583195050E-10 )
index: 4
( -1.79301029243707296E-10 , -1.66889857441276939E-10 )
( -1.38884833593863433E-11 , 3.24846638910834208E-11 )
( 1.59476023930977265E-11 , -2.02698312222439352E-10 )
( -3.66912997329477900E-12 , -1.83591255901466514E-11 )
( -6.91329102948362227E-11 , 2.05091127217538068E-13 )
( 6.41061049127204182E-11 , -1.82978963812454517E-11 )
( 1.77705495986541187E-10 , -1.12127058242646052E-10 )
( -1.24551634694219225E-11 , 8.79687741183189173E-11 )
( -9.26153614425844115E-11 , -2.70275899045731056E-10 )
( -1.00190729017934173E-10 , 2.69802101063258514E-10 )
( -1.19959116080569820E-10 , -4.73634192534805431E-11 )
( 7.56985687881632477E-11 , -1.31224604279505914E-10 )
index: 5
( 6.42257443625625873E-11 , 1.54329727562951598E-10 )
( -7.39478050777096313E-11 , -1.28803303881440414E-10 )
( 1.63227273826570448E-10 , -5.97032076611138370E-11 )
( 7.34789315726815766E-12 , -4.87513157506900091E-11 )
( -2.03101560854005043E-10 , -1.13809477234560835E-10 )
( 7.25228115444191818E-11 , 8.25657047770923132E-11 )
( 2.52284885161797900E-10 , -1.35832853802931939E-10 )
( 4.98098226823366031E-12 , 1.24091687036195387E-10 )
( -1.00998865308485633E-10 , 2.22054653404565187E-10 )
( 2.35330979732525333E-10 , 1.86655191196649590E-11 )
( -2.07829708834939057E-11 , -1.05521319230367416E-10 )
( -4.06789417813049283E-12 , -1.22145271479734773E-10 )
index: 6
( 5.18890951913284031E-11 , -1.11168253695122503E-10 )
( -7.28631724412029554E-11 , 1.53464085015721477E-10 )
( 1.90944142947992036E-10 , -2.47342279088981188E-10 )
( -5.80829520422751907E-11 , -6.90695360169709454E-14 )
( -9.60682792930581414E-11 , -8.71146323661682828E-11 )
( -8.95360110319342766E-11 , 1.51379661199274146E-10 )
( -2.18564354185789973E-10 , 2.04012654172438616E-10 )
( 2.77670588417156940E-11 , 1.51002796755735712E-10 )
( 1.62677385703607620E-10 , 5.00059467949744932E-11 )
( 5.22349879954341963E-11 , -2.59901433120243416E-10 )
