x=0,y=0,z=0,t=0
( 5.33397829055499203E-03 , -2.06874112247336858E-02 )
( -3.00871184709451955E-02 , 5.42745139343528849E-03 )
( 1.36207299250093710E-03 , 2.20580983426043875E-02 )
( -1.23744326343866243E-02 , 1.51668825171272677E-02 )
( -1.53359818348466036E-03 , -2.87239720784200417E-02 )
( -2.21908678327933824E-02 , -1.46148597870208261E-02 )
( -1.72462444682172852E-02 , 8.96371412885538406E-03 )
( 1.42107959598542187E-02 , -1.34930125297672062E-02 )
( 9.18580937936640425E-03 , -8.03328670868747041E-03 )
( -2.52388731937183567E-03 , -7.37574344573389308E-03 )
( -9.68810867275770628E-03 , 1.41191974587207732E-02 )
( 1.80462128964640339E-04 , -6.11609321731229269E-03 )
x=1,y=0,z=0,t=0
( 2.07408288328989887E-02 , -1.63862853330080487E-02 )
( -2.15114785307234449E-02 , 3.76360953150760569E-02 )
( -6.35314856332366840E-02 , 2.77465806725165597E-02 )
( 1.68585986809248883E-02 , -6.24717272719159736E-03 )
( 2.64116062484224326E-02 , -3.85670284558961990E-02 )
( -4.70113152972822246E-02 , 2.21663769352927996E-02 )
( -4.15075997563976208E-03 , -2.00647455396032390E-02 )
( 1.70974523882566586E-02 , -1.93706558217800785E-02 )
( -6.18847588728333106E-02 , -8.12095909128834892E-03 )
( -3.18766312106541494E-02 , -5.63758461682138147E-03 )
( 9.71784242225374462E-02 , -1.63734778040147202E-02 )
( 1.47035824541363012E-03 , -5.29634770629764176E-04 )
x=2,y=0,z=0,t=0
( 1.61346625267354618E-02 , 1.41571984361890130E-02 )
( -1.16304435067997869E-02 , -5.14300677240819154E-03 )
( -1.02023948695256599E-02 , -1.00026865650727857E-02 )
( -1.28915996910489265E-02 , -6.02695876107639181E-03 )
( -3.00051025321076865E-02 , 3.87051243918650617E-02 )
( 2.08651468934833717E-02 , -1.17205625768736083E-02 )
( -1.04207504115089618E-02 , -1.30890411738993420E-03 )
( 2.09181855764721467E-02 , 1.58340247004053851E-02 )
( -1.15989484311682339E-03 , 1.67267076438000050E-03 )
( -1.41749696865369496E-02 , -2.12974339310511261E-02 )
( -4.19909381502805903E-03 , -1.72283747713608860E-02 )
( 2.26024478088216602E-02 , -1.62702275850610499E-02 )
x=3,y=0,z=0,t=0
( 3.51596046712823670E-02 , 1.30674702124253250E-02 )
( -7.31891027447140186E-03 , -5.31717807752725147E-02 )
( 2.45978913840395955E-02 , 5.50527912250522392E-03 )
( -2.82237479721642801E-02 , 3.64864987928552181E-02 )
( 3.87530501877856939E-02 , -3.02785954383174849E-02 )
( -2.98773420253640766E-02 , 1.44367250871184540E-02 )
( -1.19417422877173551E-02 , 3.30180916868298702E-02 )
( 3.69088789792929098E-02 , -4.50221843574002897E-02 )
( -6.61225114351362830E-02 , -1.47731968717565183E-02 )
( -2.33796307443380862E-02 , -5.17200415303570582E-02 )
( 2.94174846188113917E-02 , 3.51955709603853223E-02 )
( 5.68171227692159872E-03 , 4.42028065773896750E-02 )
x=0,y=1,z=0,t=0
( -3.06477760941508588E-02 , 3.03602423375970674E-02 )
( 1.88574076526152028E-03 , 4.82196597408072677E-03 )
( 3.34849898973955951E-02 , -2.36429261657622493E-02 )
( 7.25840928585782543E-04 , 1.98766212625814485E-03 )
( -1.96392654381962149E-02 , 2.15128621866907208E-03 )
( -3.79697634548175483E-02 , 8.86882242351255332E-03 )
