x=0,y=0,z=0,t=0
( 4.05862633361794067E-01 , -5.20495488693815567E-01 )
( 2.27400468585040566E-01 , -3.96123425945073104E-01 )
( -4.36331190968970994E-01 , -2.93459766707582226E-01 )
( -4.50549855930546195E-01 , -6.46533073236979228E-02 )
( -1.58436128293481249E-01 , -2.90829953352515991E-01 )
( -1.74801293392055856E-01 , -4.75263460461833043E-02 )
( 3.00508664864225727E-01 , -2.96181819903969468E-01 )
( 2.03325855961016599E-01 , -3.30527247284351122E-01 )
( -3.26282259081537740E-01 , 3.78281886461231467E-02 )
( -1.55873507001719036E-01 , 1.35012437975967625E-03 )
( -4.51898994495159023E-03 , -5.97059488817745995E-02 )
( 2.47224815081699578E-01 , 7.90291780296521806E-01 )
x=1,y=0,z=0,t=0
( 4.23863872627856186E-01 , -2.98994325510979042E-01 )
( 2.96786297772135520E-02 , 1.57442919615026211E-01 )
( -9.11890233319783139E-02 , -2.87570313903102448E-02 )
( -2.09101365567092336E-02 , -4.41749820280498473E-01 )
( -1.38468678390131772E-01 , -4.09454583120119731E-01 )
( -1.42453486106147220E-01 , 3.49129257598442877E-01 )
( -2.81887277540770698E-01 , -1.59805818512016029E-01 )
( -2.35437730394695011E-01 , 6.28325059026165977E-01 )
( -1.77391499307923139E-01 , -4.00914810797072252E-01 )
( 2.11547718903338344E-01 , 9.05605446581307649E-03 )
( 4.16221966900906459E-01 , -1.65211669688734353E-01 )
( 1.97313274726314131E-02 , 8.83867511873103057E-02 )
x=2,y=0,z=0,t=0
( -9.86853410170352441E-02 , 4.23649903737611189E-01 )
( 3.61929352547180949E-01 , -6.90887728422264896E-02 )
( 5.56892992463035932E-02 , -9.48148093216334975E-02 )
( 3.16611161627452065E-01 , 1.48899933590131428E-01 )
( -1.74872214885899269E-01 , -2.06223764831756973E-01 )
( -4.35983954795775230E-01 , 1.78294332290338753E-01 )
( 7.12884814240209580E-02 , -3.69573831375960338E-01 )
( 2.74810223244888907E-01 , 8.26989974463564204E-03 )
( 7.73293630565710655E-02 , -5.12806509047201931E-01 )
( 6.74337192534624430E-01 , 2.32730776739200340E-01 )
( -3.44677698039711267E-01 , -8.17000698026290328E-02 )
( 2.55966096450491454E-01 , 3.38580154858631632E-01 )
x=3,y=0,z=0,t=0
( -6.16924743703372025E-02 , 3.33137818454583512E-01 )
( 4.56720030958715939E-01 , -3.49734402907182912E-02 )
( -2.50922675603816370E-01 , -3.21517067234699139E-01 )
( 4.79401530400206111E-02 , -7.05682990498175816E-02 )
( -5.14545717134499425E-02 , 9.55767887783672832E-02 )
( -4.69621100316298334E-01 , 5.93218313888850490E-01 )
( -3.37955504200635137E-01 , 2.39388660896767802E-01 )
( -2.89177310945258004E-01 , -2.25729966423877382E-01 )
( 1.37226698083108944E-01 , -1.72471296836818971E-01 )
( 2.33163805902672994E-01 , 3.01129356922478358E-03 )
( 5.88158756179686937E-01 , -3.65773211607967608E-01 )
( 3.87747787873794658E-01 , 4.87521914838594875E-02 )
x=0,y=1,z=0,t=0
( 4.68707335440077144E-01 , 1.20932401671416223E-01 )
( 6.99347388279077053E-01 , -1.15625897828769947E-01 )
( 2.28049607872906512E-01 , -4.20383123753579280E-01 )
( 1.85256961208659254E-01 , 6.29774809856286089E-02 )
( 6.11942276288580000E-01 , -2.98117369106138452E-01 )
( -4.68659325292885842E-02 , -5.18577182798831693E-01 )
( 3.29018396945991332E-01 , 4.56698454652715136E-01 )
( 4.74750120673317233E-01 , 3.42575963683935281E-01 )
( 1.55771372262602792E-01 , -2.55024971518642785E-01 )
( 6.39916406986612119E-01 , 1.29006344045110605E-01 )
( -1.29140593369154233E-01 , 1.00657884867674308E+00 )
( -5.19818832957842814E-01 , 4.13886059909646331E-01 )
x=1,y=1,z=0,t=0
( 2.50438152238540879E-01 , -3.42298239813179195E-01 )
( 2.88628523600582443E-01 , 2.27675212274346506E-01 )
( -9.23469634963965058E-01 , 2.35881979616392123E-01 )
( -3.31393552139373493E-01 , -7.60397268151578265E-01 )
( -1.06298109356535786E+00 , -3.45274171292415777E-01 )
( 2.28752382049081104E-02 , 4.63055781081403106E-01 )
( 9.23999204670191587E-01 , 4.64847475752749761E-01 )
( 3.48878656909222318E-01 , -1.56531985884889507E-01 )
( -2.14466304059149876E-01 , 2.76054882170730098E-02 )
( -2.73733795030418892E-02 , -3.05286894752172300E-01 )
( 5.75725847304968397E-02 , -1.12022983728520070E-01 )
( -9.84548208181674767E-02 , -1.22050375515176696E-01 )
x=2,y=1,z=0,t=0
( 1.18740981326513409E-01 , -1.53790124566908770E-01 )
( -9.45865979079449914E-02 , -2.00379050996935815E-01 )
( 2.95451806651649107E-01 , -5.63713242863546557E-02 )
( 4.00765295694556836E-02 , 1.27913831449377680E-01 )
( -1.17198780577611947E-01 , -3.35771490346213175E-01 )
( 1.09307558817135414E-01 , -2.03737920726627136E-01 )
( -1.95308538200386850E-01 , -2.54745946401605361E-01 )
( 4.64434246786198934E-01 , 5.72709150195582495E-02 )
( 2.42453413596294270E-01 , -1.73550304693100982E-02 )
( -1.53410761704649790E-01 , 2.50302684873794756E-01 )
( -4.06420455834453076E-01 , -7.88013816285142339E-03 )
( 8.55897074938352376E-02 , -2.72965014870848843E-01 )
x=3,y=1,z=0,t=0
( -3.96403456045337832E-01 , -1.93618665707187609E-01 )
( 1.41564818247974789E-01 , 8.89763443646700292E-03 )
( -1.94675774636167975E-01 , 2.19459797580436544E-01 )
( -1.27520020769013309E-01 , 1.97817190762132888E-01 )
( 1.35287269107492752E-01 , -3.62478349026401636E-02 )
( 3.94774247790426580E-01 , 2.42929946695830595E-01 )
( 1.51880475867439996E-01 , 3.49586948455034408E-01 )
( -3.54347301302237183E-02 , 2.21068600714195734E-01 )
( -1.43103992230255217E-01 , -4.10764815976306444E-02 )
( -2.72839588800706856E-01 , 9.85045462669021099E-02 )
( -2.10063480468210412E-02 , -1.65851198175848896E-01 )
( 5.86027503171869107E-02 , 1.26694476207844881E-01 )
x=0,y=2,z=0,t=0
( 5.58475178559052265E-01 , 4.26822168979236749E-01 )
( 3.23201148236531510E-01 , 3.03955790077675259E-01 )
( -2.06060429414915480E-01 , -1.04069158293031871E-01 )
( 5.68821347325195514E-01 , 3.19220791208367771E-02 )
( -4.14405535841066985E-02 , -1.68197505535612718E-01 )
( -1.64510075951320278E-01 , -3.69871422793483673E-01 )
( -4.69665489774710343E-01 , 5.55419073039603250E-01 )
( 3.65317702903770192E-02 , -5.09616543606998929E-01 )
( -6.05709890505152670E-01 , -1.33444968352523896E-01 )
( -2.00560290110129130E-01 , 1.27203588478662283E-01 )
( -1.44349685265186239E-01 , 5.21255921051701071E-02 )
( -1.44559558051907983E-01 , 3.55689509349461863E-01 )
x=1,y=2,z=0,t=0
( -1.14018564043169235E-01 , 3.11957494993918671E-01 )
( -6.75590412370456361E-01 , -7.79266586204915845E-03 )
( 4.43464670696397500E-01 , 5.09787458990350717E-01 )
( 3.11149288028283899E-01 , 4.84075452674293971E-01 )
( 1.12173084884985730E-01 , -3.52381650347036779E-01 )
( -1.06318264129317580E-01 , -1.83314778495694108E-01 )
( 5.36893203462864621E-01 , 1.23994132815359814E-01 )
( 2.30444063727130749E-01 , -7.46551726653914283E-03 )
( 8.67276464694795302E-02 , -4.72325877719195208E-02 )
( -7.15809721209098027E-01 , -7.29266192005634584E-01 )
( -5.25846259079248424E-01 , -5.89207040416264705E-01 )
