x=0,y=0,z=0,t=0
( 8.92512271361677739E-04 , -9.61446131707342777E-03 )
( -1.24328153578300848E-02 , 2.49768545341226989E-03 )
( -5.91378895337439474E-03 , -3.17467687099976751E-03 )
( 5.53372885104047672E-03 , 2.19262775759215866E-03 )
( -1.05663609581805942E-02 , 1.53770095336503007E-03 )
( -8.78651935860423096E-03 , 8.21291676733956234E-03 )
( -1.10470313067839148E-02 , 1.17546839984017729E-03 )
( -2.06249976151304248E-04 , -8.51222274891624657E-03 )
( 8.72571185223861359E-04 , -7.17621979570725113E-03 )
( -3.19780079868958993E-03 , 1.02515808671263583E-02 )
( 1.47624526314418846E-03 , 2.80918969394329142E-03 )
( -1.08004253599197249E-02 , -2.26600436008128365E-03 )
x=1,y=0,z=0,t=0
( -5.63501887553286007E-03 , -1.02619052089582830E-02 )
( -1.30061774662976956E-02 , 2.28347105728127133E-03 )
( -9.28614082006636379E-03 , 2.86835949767153290E-03 )
( -1.40112789035981046E-05 , -2.83166718598120704E-02 )
( 1.28787420294144625E-02 , 1.06179639028820307E-02 )
( -2.04362437561164227E-02 , -3.83960899125437068E-03 )
( 1.60020295103723668E-02 , -7.83688706114452419E-03 )
( -4.39959213440358106E-03 , 2.10114545939103694E-03 )
( -1.03518415465252075E-02 , -3.31725752789351937E-03 )
( -1.46009217381644039E-02 , -8.58452170621781634E-03 )
( 3.36412349611219588E-02 , -2.72019597353771736E-03 )
( -2.44370426053396386E-03 , 2.01973967882932738E-03 )
x=2,y=0,z=0,t=0
( -1.96183630756055494E-03 , 2.16269655890560623E-03 )
( -4.65704734243566412E-03 , -2.39877978690052930E-05 )
( -1.32336242382464836E-04 , -5.08812588709319814E-03 )
( -1.92736333947427733E-03 , 5.68392474605192329E-03 )
( -1.80497949466389314E-02 , 1.69847126184660829E-02 )
( 5.28364304367698844E-03 , 6.70728317203658428E-03 )
( -7.08605229969855137E-03 , 9.21762713103172794E-03 )
( -3.63103040265365731E-04 , 1.15885904858927177E-02 )
( 1.88151571100153288E-03 , -9.69273364611729360E-04 )
( 1.13975361869291681E-02 , -1.00258405062629338E-02 )
( 1.79687027165725431E-03 , 8.18842381748641907E-03 )
