index: 0
( -3.20527193144763356E-01 , -1.13739580439935084E+00 )
( -2.27501587470676121E-02 , 2.44364891963721777E-02 )
( 9.94486301500211112E-01 , -3.83723401648456475E-01 )
( 6.85840305721570065E-02 , 5.15212099776007904E-01 )
index: 17
( -5.25764246532403168E-01 , 8.56101138362385772E-01 )
( -3.80227104960369600E-01 , 2.85960539204655806E-01 )
( -9.50433693184885436E-02 , 1.17854526216573885E+00 )
( 5.05995319717119418E-01 , 1.39689477588664679E+00 )
( 1.86208177203698932E+00 , -1.30085444652647264E+00 )
( 6.49602983967356939E-01 , 1.41368798422729203E-01 )
( -1.27931797545796228E-01 , -7.50753441418290368E-01 )
( -1.19298098217231829E+00 , 6.95983540759622543E-01 )
( -1.35192918840663090E+00 , 3.79677651275601158E-01 )
( -6.16303003860409926E-01 , -3.29476920455414657E-01 )
( 2.68139357197996364E-01 , -1.95128194887412065E-01 )
( -5.75012356369989375E-01 , 4.17697177911267592E-01 )
index: 18
( -5.24397677509876203E-01 , -3.74199711785037192E-01 )
( 5.99379650574711542E-01 , 2.54560030594186804E-01 )
( 4.84760048788687947E-01 , 6.63492166985349074E-01 )
( 3.54727532988045435E-01 , -2.06160579921166942E+00 )
( 3.83328933255458526E-01 , -8.87526653404486887E-01 )
( -6.75856341581626774E-01 , 3.02885405518746598E-01 )
( -2.60379973150769883E-01 , 4.51077674636388926E-01 )
( 6.03548385126760345E-01 , -3.38440264335106503E-02 )
( -7.77239130982084525E-01 , -2.14985234713653606E+00 )
( 8.47745034665691732E-01 , -7.97556610473382555E-01 )
( -1.25385160681513352E+00 , -3.79584707506268104E-01 )
( 1.11022276607316006E-02 , 3.34526588466779240E-01 )
index: 19
( -2.28027378063232811E-01 , 2.44242847069210373E-01 )
( -3.98776155431074864E-01 , 1.54807522086415461E+00 )
( 7.62898749146595723E-01 , 3.55790030495267251E-01 )
( -1.29315568077618515E-01 , 7.28923261946563650E-01 )
( 7.81111394097049772E-01 , -1.06541054092047593E+00 )
( -4.12911526020486253E-01 , -8.30843899127357677E-01 )
( 1.39964522053814266E+00 , 3.49920424895183324E-01 )
( 6.03244762011166835E-01 , -1.17621755361997660E+00 )
( 1.28945235442500405E+00 , 4.75860672450585609E-01 )
( -1.08974800060467225E+00 , -6.50075062664564718E-01 )
( 4.53016420886218518E-01 , 3.89398722312316514E-03 )
( 1.91171997108647229E+00 , -3.97566332428366587E-01 )
index: 20
( -1.01877143322796360E+00 , 6.96243094491995618E-02 )
( -5.92284249298965948E-01 , -3.78304474711016525E-01 )
( 1.02917461978812352E+00 , 9.41121507226454712E-01 )
( -8.02884415362238868E-01 , 1.04457346392423500E+00 )
( -9.13253215843595423E-01 , -3.88688259618941656E-01 )
( -2.32202791309931683E-01 , 2.63752979708433255E-01 )
( 3.88760142775648118E-02 , 4.01065703025759168E-02 )
( 1.82083800711968891E-01 , -3.59007709359772886E-01 )
( -6.99833479386913204E-01 , 2.00291734608543881E-01 )
( -1.00306673029693805E+00 , 5.24140357945624968E-01 )
( -3.44961796380944652E-01 , -2.14601010415284676E-01 )
( 3.76618813571861000E-01 , 1.64907820126514976E-01 )
index: 21
( 8.43858362768978298E-01 , 5.10012687181408575E-01 )
( 3.50425919769392746E-01 , -2.51736007528751082E-01 )
( -5.89548112863891194E-01 , -5.81217971760928154E-01 )
( -8.93889083922360328E-01 , 6.22358658529640230E-01 )
( -1.03430962451102992E+00 , -4.22975101991989622E-01 )
( 9.72246240885839774E-01 , -5.62352798252639063E-01 )
( 3.41295568517067716E-01 , 4.29881546617818411E-01 )
( -5.44716018327251361E-01 , -4.13791476735071384E-01 )
( 3.76671629711714251E-01 , -1.40592942755036476E-01 )
( -1.99570385988892263E-01 , 3.06963787413721823E-01 )
( 1.14334461762181783E+00 , -2.43917705047249661E-01 )
( 5.94376608469591394E-01 , 1.91963413894564006E-01 )
index: 22
( -3.99720687936090946E-01 , 3.33014983100866635E-02 )
( 6.20409154312676514E-01 , -4.51884926738446657E-01 )
( 9.47604875926245233E-02 , -6.64049611946035401E-01 )
( -1.41439640322260946E-01 , 5.37853456326471191E-01 )
( 5.04450707854338876E-01 , 1.27170841734430967E-01 )
( -7.82014271092236091E-01 , 8.10230475068557165E-01 )
( 2.86860700791177134E-02 , 2.23038334699238089E-01 )
( -3.20723253692559995E-01 , -5.13513501553391816E-01 )
( -3.58805585802798199E-01 , 1.13973223346841401E-01 )
( 5.43943176917488391E-01 , 7.07053799993009657E-01 )
( -2.31777061503449539E-01 , -5.35997855415326407E-01 )
( 9.03421317048395456E-01 , 3.39837827318016261E-01 )
index: 23
( 6.17723946333153640E-01 , -3.94787936848942922E-01 )
( -1.03311242195109365E+00 , -1.63136511426813846E+00 )
( -4.17809594836249909E-01 , 1.14380346723691484E+00 )
( -1.02725689543270526E+00 , -6.28949534985524750E-01 )
( 3.29237695489482451E-01 , 7.16469230419165215E-01 )
( 9.20208536192617332E-01 , 5.32327640232453048E-01 )
( 8.39499919178965603E-01 , 3.44169036151601992E-01 )
( -6.58396516541584903E-02 , -5.10372704407303646E-01 )
( 6.67349782720113027E-01 , -1.29541758056907197E+00 )
( 7.00807147130400265E-01 , 2.20521786222406230E-01 )
( -5.02130912748971925E-01 , 1.21252675880768698E-01 )
( -1.15252314191994021E+00 , 8.43441965829567986E-01 )
index: 24
( 4.79407499476469934E-01 , -6.70997111513253364E-01 )
( -1.37782027849826516E-01 , 2.18904395501416243E-01 )
( 5.20303749675003702E-01 , -9.10117417210395518E-01 )
( -1.28950290546342772E+00 , -1.53043558965947790E+00 )
( -2.51460539072587197E-01 , -1.01679955847144154E+00 )
( 9.15304474138630475E-01 , -8.44120135940602812E-02 )
( 1.00061832347704027E+00 , 5.73298013846745835E-01 )
( -3.46228538638304995E-01 , -8.91706322776547045E-01 )
( -6.23346544910794331E-01 , 7.92436906930058305E-01 )
( 1.15899652341218424E-02 , 9.13383713801035196E-02 )
( 2.04196653343571878E-02 , -1.05836614989610078E+00 )
( -7.52548951565923607E-01 , 9.47682430287114103E-02 )
index: 25
( -1.00643628227558368E+00 , -8.25065830940148848E-01 )
( 9.69618522423838169E-01 , 4.17294337121233094E-01 )
( 1.21833193885328719E-01 , 4.48830235514583675E-01 )
( 1.29800547428495592E-02 , 9.47980299107406221E-01 )
( -4.09975723757127486E-01 , 7.09788798091811057E-02 )
( -8.65046160862178830E-03 , 3.96747608282456088E-01 )
( -6.23521434446106415E-01 , -6.88932674211542806E-01 )
( 3.32778988481701510E-01 , 7.86527200320759734E-01 )
( -4.21726056225864898E-01 , -8.86773848532939724E-01 )
( -8.08056783829750436E-01 , -1.94331674821055000E+00 )
( 2.33774132520804090E-01 , -1.10066201430918431E+00 )
( 5.47617583409937825E-01 , 7.12245934922277057E-01 )
index: 26
( -9.25295051738348140E-01 , 2.90799042557957944E-02 )
( -4.73831552803166967E-01 , 7.45886234720731095E-02 )
( 3.41939034471018977E-01 , 1.48709722793450294E-01 )
( -2.48569136858032835E-01 , 2.22037592739939449E-01 )
( -9.68748513219103824E-01 , -6.61000113805718770E-01 )
( 1.38040225201908617E-01 , 9.09883441874940052E-02 )
( 9.50246490126713139E-01 , -3.98133498427374943E-01 )
( 1.19758763824817094E+00 , -1.05970169953255353E-01 )
( -1.26912829577021835E+00 , -3.93321166312095238E-01 )
( -4.10077222199133173E-01 , -4.38427523300374322E-01 )
( 1.38150359389992428E-01 , 4.58774245281575954E-01 )
( 7.71189338655309697E-01 , 1.06769043166776087E-02 )
index: 27
( 4.17567473391865673E-01 , -2.11893528073527349E-01 )
( 1.01734556003442278E+00 , -8.80977813858080903E-03 )
( 1.31362393537208177E+00 , -4.23429624738675070E-01 )
( 1.09262546923699255E+00 , -1.79232567474591109E+00 )
( -1.12850809804617591E+00 , 7.95237348559317936E-01 )
( -8.52024413612429532E-01 , -1.48270728096120574E-01 )
( 7.47499795331608929E-01 , -1.37377087975250299E-02 )
( -6.08921139370397380E-01 , 7.23432071024671108E-02 )
( -3.22830593285358236E-01 , -9.13120428987827859E-01 )
( -1.52486609929539940E-01 , 1.14759202090648715E+00 )
( 1.07231195530643419E+00 , 1.31072206872556496E+00 )
( -2.07093731598904346E-01 , 4.27586753288608123E-01 )
index: 28
( -1.51010249684343401E+00 , -8.64166837173560437E-02 )
( -9.85735800701278309E-01 , -1.33469853077990952E+00 )
( 5.38803631528717575E-01 , -1.24012394026885769E-01 )
( -5.32926663408825885E-01 , 1.19975507810038517E+00 )
( -1.46384032276712905E+00 , -4.11870100294365105E-01 )
( -1.50151646482696272E-01 , -7.96810653436094835E-02 )
( 3.13587988927985117E-01 , 5.07903849191268186E-01 )
( 1.77762583952587883E+00 , 4.35132670152384993E-01 )
( -5.10892718087748610E-01 , -1.04125433309937487E+00 )
( -2.14379369906297107E-01 , 5.44251526007850650E-01 )
( 5.90789466651708173E-01 , -5.16362443876334565E-01 )
( -1.26406864242285932E+00 , -1.36418672781294520E-01 )
index: 29
( 1.31508433053680707E-01 , 8.49382568990049491E-01 )
( 3.17135934902624761E-01 , 1.73354305307256618E+00 )
( -7.49629303847267003E-01 , 1.15141525116411492E+00 )
( -1.08530367903007718E+00 , -6.57926680398413732E-01 )
( -2.28019853115026094E-01 , 4.49979332146525149E-02 )
( -1.77936342954921417E-01 , 4.34455759272737607E-01 )
( -1.15703290731879327E+00 , 7.43739878953852407E-01 )
( 1.10825358733206447E+00 , 9.25718328926672607E-01 )
( 3.15975995619663053E-01 , 1.01632042464911665E+00 )
( 3.61004671091920068E-02 , 4.09468821018878631E-02 )
( -4.72315088632114355E-01 , -6.59170367809990276E-01 )
( 7.87916186841918109E-01 , -9.06680294334379078E-03 )
index: 30
( -1.42131248412142641E+00 , 1.05064148093243492E+00 )
( -5.19595910970107377E-01 , -2.82687483496350977E-01 )
( 7.99907312008399041E-01 , -1.87119431760022409E-01 )
( 1.76992569707845077E-01 , -7.91856072988996740E-01 )
( 3.03707744058067552E-01 , 4.80491231388121331E-01 )
( 1.39942122168564631E+00 , -3.66099181503575233E-01 )
( -4.84124149491286959E-01 , -5.16668717292617541E-01 )
( 6.19289160176874742E-01 , -3.84236952090000194E-01 )
( 7.11485280608018411E-01 , -1.13998652143449397E+00 )
( 1.65461325044568119E-01 , 6.28406492107132730E-01 )
( -6.48276176187524755E-01 , 1.34951482638007336E+00 )
( -1.92841414272493544E-01 , 6.22047214258669823E-01 )
index: 31
( 3.20760518445667581E-02 , -2.99729910652628384E-01 )
( 1.08743904644163003E-01 , 8.74342951702031579E-01 )
( -7.07072034124594850E-01 , 3.19943087273704352E-01 )
( 7.18980262232262413E-01 , -2.53027247428777968E-01 )
( 3.76412239313573094E-01 , -1.40318038582206261E+00 )
( -1.61550774355835147E-01 , -8.77545988759227624E-01 )
( -2.94249676321241938E-01 , -8.80828959967423719E-01 )
( 1.42051863818047686E+00 , -4.01089870482034885E-02 )
( 1.18641226682100487E+00 , 3.94660086291881651E-01 )
( 1.83795836428449572E-01 , -4.06306703796885216E-01 )
( 4.79417290709958421E-01 , 9.06412587150676741E-02 )
( -3.53402176247217925E-01 , 6.84904066136460155E-01 )
index: 32
( -4.17436779156652060E-01 , 4.54468406253353108E-01 )
( -3.29932192823624681E-01 , 9.68639689779985519E-03 )
( -1.65174252293887869E+00 , 1.53475563120821445E+00 )
( -4.20225452947506697E-02 , -3.01783199316267015E-01 )
( -3.45344046995925635E-01 , 6.94292172170524968E-01 )
( -1.13786093579934439E-01 , 4.11527433896569372E-01 )
( -7.67957629685085963E-01 , 2.50346249221811479E-01 )
( -8.65799472522140318E-02 , -8.13562809506772289E-01 )
( 9.06127239631731918E-01 , 8.64484428180978592E-01 )
( -7.89721151734176230E-02 , 1.24568064580009596E+00 )
( 8.97350980871518322E-01 , 3.71037352376111407E-01 )
( -2.64221529870402372E-01 , -1.52304372555568590E+00 )
index: 33
( -5.17312186605322771E-02 , 1.34632800653475004E+00 )
( -3.46127067809054112E-01 , -3.06060800435488278E-01 )
( -1.33004674548187807E+00 , 8.14427475926817968E-01 )
( 8.14223361857411176E-01 , 2.34509670967650435E-01 )
( -1.05132569342265136E+00 , 5.73682936858957871E-03 )
( 4.29098583058142913E-01 , -7.69568414585425908E-01 )
( 3.64430691650273475E-02 , 1.09475419731604307E+00 )
( 3.30780634204774382E-01 , 7.57681140901165562E-01 )
( 4.67604604137436874E-01 , 5.87649363578434558E-01 )
( 2.98929768405214527E-02 , 9.82210315092790220E-01 )
( 1.10023405832563648E+00 , 9.22807058179873851E-01 )
( 6.70274871640388070E-02 , -1.16645597303633908E+00 )
index: 34
( -3.63226746495050545E-01 , -1.11278883974990500E-01 )
( -2.98212644808931227E-01 , -5.44102346082385946E-01 )
( -1.52357772926280000E-01 , 7.08387220713361909E-01 )
( 4.26117320877866468E-01 , -3.76372700761272369E-02 )
( -1.12796698858531372E-01 , -2.95087084893376206E-01 )
( 1.81681931414304498E-01 , -3.91711083756597189E-01 )
( 1.87480526809101522E+00 , 1.02327055678719858E-01 )
( 7.96534705811609567E-01 , 7.38530334697238722E-01 )
( -1.08077758349452679E+00 , -5.06950943630342876E-01 )
( 1.16143146788905094E+00 , -3.13894655198724726E-01 )
( 3.15107802618646682E-01 , 4.73019037647472496E-01 )
( 5.18624359639536014E-01 , -3.54964546563371730E-01 )
index: 35
( -4.17754531241421256E-01 , -1.36518044983227038E+00 )
( 1.84870550034354014E-01 , 4.15493081016903409E-01 )
( 1.89169331615347353E-01 , -2.35484407003398982E-01 )
( -2.23051213323349345E-01 , -1.06704200367604751E+00 )
( 1.98762658896035338E-01 , 4.79062714995508343E-01 )
( -3.68795180654608756E-01 , -6.44565851797116229E-01 )
( -3.67184271573146204E-01 , 1.33336479029535071E+00 )
( 1.60379051473404262E-02 , -3.75865535874494394E-01 )
( 8.77142491035349470E-01 , 1.96292816433549649E-01 )
( -2.44441098571705179E-01 , 1.80517984866329639E+00 )
( 2.65489422416047172E-01 , -5.60994569098505980E-01 )
( -2.39956135420801742E-01 , -4.57578108180218157E-01 )
index: 36
( 1.73241664611241998E-02 , -1.16686823151101529E-01 )
( 4.56062740834538294E-01 , 2.53637780437060922E-01 )
( -4.33748922250686286E-01 , 1.80088606822976005E-01 )
( 2.03489209326549007E-02 , 1.63161663970623860E+00 )
( -1.40464417652204299E+00 , 4.52642670923123991E-01 )
( -3.97750400330152021E-01 , -4.69480418804735122E-01 )
( -7.33612297704894778E-01 , 6.85027161560531228E-01 )
( 5.34376838777529173E-01 , 6.87583217696185467E-01 )
( 2.25398854951746358E-01 , -2.27087764958721350E-01 )
( 6.19625711843760155E-02 , 2.89867098798639589E-01 )
( 6.03026555842348100E-01 , -4.97684524902166747E-01 )
( -4.00270961078632165E-02 , 1.36229504341072238E+00 )
index: 37
( -1.23081698859253269E-01 , 2.28362930771244838E-01 )
( -2.21686144685005609E-01 , 2.92026231940651526E-01 )
( 1.43767718403535572E+00 , -1.06241593712766669E+00 )
( -5.44765448240494776E-01 , -4.61079532966640393E-01 )
( -2.33856348366767663E-01 , 4.61986154955891681E-01 )
( -9.80561863422637313E-03 , 8.23326341684011864E-01 )
( 1.11646181420985369E+00 , -1.43083969774092740E-01 )
( -1.13662742562052621E+00 , -1.02883368167424161E+00 )
( 6.86100836099412303E-01 , -7.69273264719621652E-01 )
( 6.51397165797540811E-01 , -3.76275137993980879E-01 )
( -8.04844271676422585E-01 , -1.03927504358882816E-01 )
( 2.27978777771656843E-01 , 6.48821455334002928E-01 )
index: 38
( 4.87760127815343447E-01 , 7.59667880847359811E-01 )
( -4.47911575720793542E-02 , -1.49951403685772222E+00 )
( -6.33577910704419933E-01 , 3.60011940065187719E-01 )
