index: 0
( -2.17335980947195306E-02 , 7.82088593564149968E-03 )
( 3.01024147042488650E-02 , 2.52980865799780630E-02 )
( 4.57596559345077036E-02 , -1.00117323751662927E-02 )
( 2.95913642166957570E-02 , 1.33551366328089061E-02 )
( -4.07782301614864617E-03 , 1.34285561788287898E-03 )
( -1.94962423642611009E-02 , -2.95300511637379762E-03 )
( -5.70349528586105471E-03 , 1.58459740048106923E-02 )
( 3.21449108424026880E-02 , 2.29633786431411961E-02 )
index: 9
( 8.04796353322440733E-03 , -1.77761664431169350E-02 )
( 1.12923733486732739E-02 , 2.29354347367314512E-02 )
( -3.29347164673417063E-05 , 1.77301965944046437E-02 )
( -2.54061578760821638E-02 , -4.96170907953151913E-02 )
( 2.17985139103590159E-04 , -1.02980092772427673E-03 )
( 2.08041494997404756E-02 , -1.36547085621777260E-02 )
( 1.10824040089965020E-04 , -1.57603441788057921E-02 )
( 8.63895183397113235E-03 , 2.36402015615802923E-02 )
( -3.02422759107328666E-02 , -1.35627324350275635E-02 )
( -1.57264056983759185E-02 , -1.24133629960969209E-02 )
( 1.20542590987163974E-02 , 3.06130174506916014E-02 )
( 3.09546873080369482E-02 , -6.01419779139572737E-03 )
index: 10
( 5.61494448869708125E-03 , -1.56509842477902360E-03 )
( -6.93390393238699655E-03 , 4.59960355957732790E-03 )
( -2.98603601758363254E-03 , 3.41799358439169240E-02 )
( -1.13514304977808435E-03 , -3.16901041336921981E-03 )
( 8.77491078709227712E-04 , -2.03742299445552021E-03 )
( -4.00102632247871445E-02 , -1.06043081485332012E-02 )
( -1.23507496414135449E-03 , -4.59461727044009702E-03 )
( 4.26679705548780111E-03 , -2.67236049105866354E-02 )
( 2.75050958144631499E-02 , 1.42539777940627749E-03 )
( 2.11133402308400740E-02 , 2.19365401514223651E-02 )
( -4.65011946686339460E-03 , -2.79617436297571742E-03 )
( -8.67499204730953939E-03 , 1.42051770416871739E-02 )
index: 11
( 1.36160649479642199E-02 , 1.66310801286266366E-02 )
( -1.60780556631105603E-02 , 3.03946111832701441E-02 )
( -2.58666879497315080E-02 , 5.17402173425709211E-02 )
( -1.85130863996488537E-02 , 1.03659735648450775E-02 )
( -3.61250567146573307E-03 , -2.34506479461843546E-02 )
( 1.19010735155459079E-02 , 1.35121171847031683E-02 )
( -1.14356980404967130E-02 , 9.29317597615049278E-03 )
( -7.67943609130180248E-03 , -3.38446649065265353E-04 )
( -5.12739065685433211E-03 , 1.19911398189579618E-02 )
( -3.05444327447465871E-02 , 2.91473068302163171E-02 )
( 2.04956721727328275E-02 , 1.66256280723583102E-02 )
( 2.56728775336924134E-02 , -6.23973452399209823E-03 )
index: 12
( 1.11745436354741511E-02 , 4.21426772334272150E-03 )
( -9.34772125371103810E-03 , -2.68462176304636278E-02 )
( -3.75941701006714674E-02 , -2.79551341252742350E-02 )
( 2.92069657323020641E-02 , 1.48812536061868859E-02 )
( -1.04395460787684823E-02 , -4.37281648669608919E-02 )
( 1.40120961274206746E-02 , -2.60872233874576559E-02 )
( -2.53249659956428230E-02 , 2.37459014469637228E-02 )
( -2.59486651123158642E-02 , 2.97437861659907710E-02 )
( 4.47878245954829723E-02 , -6.28418765327340510E-04 )
( 3.06474036334730242E-02 , 1.97164444463736460E-02 )
( -1.24162678675577790E-02 , -1.34473602300757902E-02 )
( 1.25428745766132770E-02 , 2.83857102226821728E-02 )
index: 13
( -5.91277680334099942E-03 , -1.50583205278800661E-02 )
( -1.63171650266750699E-02 , 1.56778514916242548E-02 )
( 1.74734945767748596E-02 , 4.42526647436518941E-02 )
( -5.99550649150697428E-03 , 5.00260359422825037E-04 )
( 4.81543244490442376E-02 , -4.19295707583014973E-02 )
( -5.74035697303902116E-03 , -2.32222416131476483E-02 )
( -7.88810486178091463E-02 , 3.41651992430518636E-02 )
( 4.13259338673635929E-02 , 1.53407482145721252E-02 )
( 6.95519669775270227E-03 , -4.36390170974343961E-02 )
( 3.56279536911828579E-02 , 1.36572680770658504E-03 )
( 3.36794052296938082E-02 , 1.59765343835820382E-02 )
( -1.48451756212240483E-02 , -7.33765985013092037E-03 )
index: 14
( -9.28984596221419344E-03 , 1.70404761318682270E-03 )
( 1.66882408196932855E-02 , -1.68694861784010434E-02 )
( -6.24845523885451080E-03 , -5.43437775490381546E-03 )
( -3.06561157475047710E-02 , 5.51634138293414025E-03 )
( -2.77156431877927101E-03 , 2.11100020700614177E-02 )
( -1.68856143074377803E-02 , -5.63736673781730594E-03 )
( 5.64024243410980383E-04 , 1.02460119116945386E-02 )
( -6.70036936699728962E-03 , 3.48733780993187685E-03 )
( 2.69873200627850918E-02 , -3.57159404104002596E-03 )
( 1.23932026357045505E-02 , -3.38337044855357115E-03 )
( 1.90150772142898077E-03 , -2.09070373889286391E-02 )
( -9.18878841251466807E-03 , 8.60388326040792753E-03 )
index: 15
( 1.11360219694686367E-02 , -1.05005283989584031E-02 )
( 2.14908274225678944E-02 , 5.57542874782922249E-03 )
( 3.44563161142304730E-02 , -1.43373452528620660E-02 )
( 1.13164070570633858E-02 , -1.11335518529863640E-02 )
( -2.34160420521610999E-02 , 2.11606599577003340E-02 )
( -1.19123573074838632E-02 , 2.70473624214461611E-02 )
( -1.75230523822002063E-02 , 7.03797690935358163E-03 )
( -2.11096928061335100E-02 , 5.40541575822132102E-03 )
( -2.27863010887283633E-03 , 6.29515315912940708E-03 )
( -3.56413146261736575E-03 , -2.09410649522461748E-03 )
( -2.33467563333909292E-02 , -1.49496457749833458E-02 )
( 2.38012287211458382E-03 , -1.11608614408716675E-03 )
index: 16
( -1.15386416749737701E-02 , -2.12332706912546701E-03 )
( -9.48064553849073573E-03 , -9.86145747616008067E-03 )
( 2.89217248632291889E-02 , -7.83969663233930261E-03 )
( 3.89446340836293106E-03 , 2.16114516407816711E-02 )
( -1.33774474072584013E-03 , 3.41140896681704775E-02 )
( -1.54388250654244486E-02 , 1.18640883732883447E-02 )
( -1.42527015210424692E-03 , 3.09947679774084245E-03 )
( 8.72061234621768731E-03 , 2.86538012869214445E-02 )
( -3.58632612789589328E-02 , 2.76898469853313319E-03 )
( -1.69253567712111495E-02 , -2.60570651626543942E-02 )
( 2.70265374606053280E-02 , 2.95053734277443656E-02 )
( 1.22945940397478359E-02 , -3.40441747308423831E-04 )
index: 17
( 1.26542507196870935E-03 , 1.13140914561277624E-02 )
( 7.77234469587917073E-03 , 1.37341882180074138E-02 )
( 3.39877845074515461E-03 , -1.36023874317002594E-02 )
( 2.77833986198915486E-02 , -4.18016055197484131E-03 )
( -3.69554591304487902E-03 , -4.25417309333664950E-02 )
( -3.07203178299412343E-02 , 3.76281616117524961E-02 )
( 8.43647641627786118E-03 , -3.00322994574432969E-02 )
( -1.98248054424747105E-02 , -2.21635397738147600E-03 )
( 6.72018179010029637E-03 , -6.44646792646396891E-03 )
( 2.52389328592375860E-02 , -7.78070494476113331E-03 )
( -7.83722871631079704E-03 , -2.73236846136149999E-02 )
( -2.89261773886435140E-02 , 1.93976074267932994E-02 )
index: 18
( -1.99261759596072938E-02 , 2.89007536345006408E-02 )
( -2.12967930043746895E-02 , 1.29902584043873649E-02 )
( 2.08473363985162835E-03 , 2.18128145093366733E-02 )
( 1.59714381401294611E-02 , 7.98795180917889064E-03 )
( -3.21370696504809199E-04 , -1.39401979277329162E-02 )
( -7.65020838122434238E-04 , -1.07192324231840351E-02 )
( -1.33406446425967480E-03 , -8.91655672570070522E-03 )
( -2.00450676387621887E-02 , -3.29867120181015910E-02 )
( -1.99295139126541981E-02 , 4.27406141577527446E-04 )
( 2.29354057611497637E-02 , -8.71181174209577705E-04 )
( -7.23666512222638676E-03 , -9.06796572870624713E-03 )
( 2.16853603479251131E-02 , 1.08699542147182252E-02 )
index: 19
( 2.23299418767722684E-02 , -2.90060495313052662E-02 )
( -1.43109544342569436E-02 , 4.16035574753873330E-05 )
( 9.11885438243053041E-04 , -3.15137665001588296E-02 )
( -1.50536752798497778E-02 , 2.35627238720422030E-02 )
( 2.95533543638697750E-02 , -1.21756342135661104E-02 )
( -1.99959597762442327E-02 , -1.27277288826861054E-02 )
( -7.77795299839005323E-03 , -2.44535369561766774E-02 )
( -8.91915101372049018E-03 , 1.15290257038948730E-03 )
( 1.04472989414540213E-02 , 2.28067606634827259E-02 )
( 9.58649279774807274E-04 , -4.96921382169783418E-02 )
( 2.57682968160674493E-02 , 1.94891689275879382E-02 )
( 3.40924166415825305E-02 , 1.64122869787229619E-02 )
index: 20
( -2.93792210470885246E-02 , -4.67613638762531640E-03 )
( -1.41822142423009678E-02 , 8.36897903865999743E-03 )
( -1.61005189255106033E-02 , 2.95698188347230315E-02 )
( -1.00141511360448375E-02 , 1.29615503740891508E-02 )
( 7.99804704369880097E-03 , -4.06853935853054363E-02 )
( -2.42482609588878188E-03 , -1.65704542875935133E-02 )
( 4.67568621797492256E-02 , 3.72478522147525002E-03 )
( -2.57414025356772561E-02 , 8.40405898434176679E-03 )
( -1.33862614901215198E-02 , 6.78171810385104837E-03 )
( 1.18515368376540323E-02 , -3.69851501034802604E-02 )
( 3.34911256511467794E-04 , -1.28597524099733317E-02 )
( 3.03966790915016424E-02 , -2.67588633446821170E-02 )
index: 21
( 2.02209507321250703E-03 , 1.24279392354518081E-02 )
( 1.15296016462822729E-02 , -3.97267774481627894E-03 )
( 1.95203117597975671E-02 , -4.23894262066017088E-02 )
( -1.64258596810241547E-02 , -1.95519514030509864E-02 )
( 1.53404736457236242E-02 , -1.30031312575711322E-02 )
( 2.19121923632427627E-02 , -1.27955820759885572E-03 )
( -5.68772069437410190E-03 , 2.52176805259920304E-02 )
( -2.63163479035270695E-02 , 1.47824440569316717E-02 )
( 1.88827647098923808E-02 , -3.01194050490939912E-02 )
( -1.25488985952446168E-02 , 4.10731234440917924E-03 )
( 1.15166096037490687E-03 , 8.83839454491787413E-03 )
( -9.48776072628124134E-04 , -1.52255459570539500E-02 )
index: 22
( -2.55178559720741875E-02 , -3.16474292085500569E-02 )
( -2.12287055897029996E-03 , -3.36034693911681790E-03 )
( -2.84442842812401104E-03 , 4.24920703920467699E-02 )
( -2.19446106586244222E-03 , 9.89770895360491190E-03 )
( 2.67738163632730633E-04 , -2.44271904705852527E-02 )
( -4.08817372039619389E-02 , -1.95042873019203068E-03 )
( -2.32441514970711804E-03 , -9.20563229252047144E-04 )
( 1.96434059875173934E-02 , 2.91945548290063854E-02 )
( 7.15894549694261542E-03 , -5.48941840879202045E-03 )
( -6.60059917203548521E-03 , 1.74737839821242254E-02 )
( -2.75406369152287472E-04 , 2.87993954421255152E-02 )
( -1.20131710045569664E-03 , -2.77348791401784422E-02 )
index: 23
( 1.82766295013864523E-02 , 1.17472192356613148E-02 )
( -1.27706521408191588E-02 , -2.73448755941093150E-02 )
( -2.83671825667532011E-02 , 9.40780827792689518E-03 )
( -2.50081458869283839E-02 , -1.04845576993634598E-02 )
( 2.04555109517556011E-02 , 2.85423204775735705E-02 )
( -1.91272995657436017E-02 , 1.46839245807950415E-02 )
( -6.93293336392263732E-03 , 2.34109486602354019E-02 )
( 9.86745723190267029E-03 , -2.56866637336191847E-03 )
( 1.33790442452640101E-02 , -1.40983242872226647E-02 )
( 1.28689454360140787E-02 , 1.79001170015220326E-02 )
( 2.24192476276765147E-02 , 1.70794221211330276E-02 )
( -2.46614818084815654E-02 , 2.66872078026224313E-02 )
index: 24
( -2.59128756801323551E-02 , -1.33018521443160603E-02 )
( -1.88742603842614529E-02 , 5.32870456303435186E-03 )
( -3.34202506762684703E-03 , -3.02045666338370336E-02 )
( 7.02224605648471036E-03 , -1.84023186651850225E-02 )
( 1.80604328294351867E-03 , -4.22955148145825501E-03 )
( -4.22308436647295810E-03 , 5.68189641479681026E-03 )
( -5.06518563711404468E-02 , -1.21546212039934463E-02 )
( 3.54604410859199644E-04 , 5.85952397878436622E-03 )
( -1.97191703126903262E-04 , -2.60009051894242900E-02 )
( 1.03393762456945194E-02 , 1.85408180878914274E-02 )
( 6.92897888436427162E-03 , 6.00756169236105024E-03 )
( 7.01901602462920784E-03 , -4.39729908293782189E-03 )
index: 25
( -4.94198930411650500E-02 , 3.25040280010551949E-03 )
( 1.16892973556347087E-02 , 1.59519010283886882E-02 )
( -2.58877054238028578E-02 , -1.26069379590878008E-03 )
( -6.29142329961344601E-03 , -2.61230462052257813E-02 )
( 1.41375728137330178E-02 , 3.75091418880036803E-02 )
( -2.66836067987063150E-02 , 2.60793461473778493E-02 )
( -2.96752200498088085E-02 , 3.93353569426895672E-03 )
( 1.85900609290826184E-02 , -2.59423577983597907E-03 )
( 5.62510967047129880E-03 , -3.65022948231171832E-02 )
( 1.17697215395779244E-02 , -9.91629421363177804E-03 )
( -5.44513274688448318E-02 , -1.10628548362993791E-02 )
( -1.74797002273593786E-02 , 3.87420086949053361E-02 )
index: 26
( 8.80555955831940039E-03 , -2.81438250089516249E-02 )
( -2.31612260130361000E-02 , 5.08538883628301391E-03 )
( 3.41957457829433556E-02 , -1.77051398454668649E-02 )
( 3.22336527513111260E-02 , 2.44902582522552384E-02 )
( 1.61323405799368609E-03 , -1.15958891556286730E-02 )
( -3.43518344602157695E-03 , -9.36462838128138651E-03 )
( -1.22966639778576449E-02 , -7.63579838016110058E-03 )
( 3.02761786908094070E-03 , 1.98099631893065911E-02 )
( 3.19884206948633761E-03 , 2.54543086877255728E-02 )
( -1.38198706192323665E-02 , 1.43869723235306463E-02 )
( 1.19359576150698744E-04 , -2.89992314714795953E-02 )
( -1.46980656010033996E-03 , 7.09792507456207932E-03 )
index: 27
( -3.60252030953046344E-03 , -1.36404989937657980E-02 )
( 5.81061087879597253E-03 , 4.90846684336387375E-03 )
( 2.77638495023470912E-02 , -1.99239120729008748E-02 )
( -1.44400570479675909E-05 , -3.75843152140051305E-03 )
( -4.21082199644067304E-03 , 2.25022255586346323E-02 )
( -1.50033937174942900E-02 , -2.75199978694712667E-02 )
( -3.20500373026227359E-02 , -1.14503016202069131E-02 )
( -2.25859997298391221E-03 , 2.22698020751973397E-04 )
( -3.89518574360314396E-02 , 1.20555237803857181E-02 )
( 1.91971059313352996E-03 , 5.67346837895216834E-03 )
( -4.63322122549221643E-02 , -9.20006011066535484E-03 )
( 6.79581954595668836E-02 , -1.49262867360316041E-03 )
index: 28
( 3.05708376272595048E-03 , 2.33818781090745081E-03 )
( 7.45744142139248296E-03 , -1.32682591006248324E-02 )
( 8.54659935667492938E-04 , 2.00570227219666782E-03 )
( -2.57067550577131723E-02 , 1.52448073183849789E-02 )
( -5.03502392745978564E-03 , 2.59486829605501228E-04 )
( 1.36934860508679049E-02 , 9.67357491923498056E-03 )
( 1.68321308281201253E-02 , 1.42870182313609533E-02 )
( 2.86036321688308490E-02 , -1.85642193384465051E-03 )
( 3.66853400274412544E-02 , -1.93516579628817686E-03 )
( 1.98655627131143139E-02 , -1.77379794930511425E-02 )
( 1.34622437400006012E-02 , 2.51858188543190691E-02 )
( -6.65309495642025725E-03 , -7.29043100987765251E-03 )
index: 29
( 5.50126731746193032E-02 , 3.18016941971987349E-03 )
( -1.42190897269607857E-02 , 1.60951018916846260E-02 )
( -2.08727001333980193E-02 , -4.57646307811489239E-03 )
( 3.13997913898552599E-03 , -9.23677038428860619E-03 )
( -4.80789866742886447E-03 , -3.93933974085650257E-02 )
( -1.97267627377244459E-02 , 2.66039514741281992E-02 )
( -2.65151774197999041E-04 , 4.11527325054662774E-02 )
( 4.43453055559017012E-02 , -1.04584204361093946E-02 )
( -1.09709447129492169E-02 , -7.81519989231112093E-03 )
( -1.08158274404793458E-02 , 2.13814446211053714E-02 )
( 1.61481586330484636E-03 , -9.38690108962196221E-03 )
( 5.34527867884064013E-03 , -5.20469336989332343E-02 )
index: 30
( 1.45358724266775700E-02 , 2.67504150669005750E-03 )
( 4.23544323913328021E-03 , -1.11152744861488344E-02 )
( -4.98767723586967041E-03 , 9.49212266163237776E-03 )
( 3.92632426703641013E-02 , -1.67230587281425210E-02 )
( 7.90454458375856178E-03 , -1.06994054000606569E-02 )
( -2.01021723176035456E-02 , 4.38354108236441685E-03 )
( -4.45188345041053549E-03 , 1.03601301288450583E-02 )
( -1.21713992712270420E-02 , 3.45896128061417285E-02 )
( -1.25534102908751444E-02 , 4.31888251524430687E-03 )
( -1.47856020570235822E-02 , 6.54277134211902686E-03 )
( -1.54877072233263833E-02 , -1.26036204164895471E-02 )
( 2.96561523567630964E-03 , 4.23212377056259807E-03 )
index: 31
( 9.83947473164254946E-03 , -6.09578119837724669E-03 )
( -2.36110126389997912E-02 , -2.48018336040187436E-02 )
( 2.32817830896378045E-02 , 1.82412717119758219E-02 )
( -1.11046556322198613E-02 , -1.54169762606677380E-02 )
( -1.01193498661340860E-02 , 9.96825956698988228E-03 )
( -8.29615350560467153E-03 , 1.83432995437131062E-02 )
( 2.43960670170765698E-02 , 2.89341729033848853E-02 )
( 1.08203073185524547E-02 , 1.74822375761449419E-02 )
( 2.41670726582048460E-02 , -2.38971861454134564E-02 )
( -3.31994189935813644E-02 , 1.90010944294943807E-02 )
( 8.95758927750701928E-03 , -2.46718169460443011E-02 )
( 1.32559215804954299E-02 , -4.12178519574490226E-03 )
index: 32
( -3.30345946308523986E-02 , -1.30105509807725821E-02 )
( 1.24781623917567669E-02 , -1.06990759152546279E-02 )
( -1.09677880965428215E-02 , 4.40858776526467828E-03 )
( -1.68563033717465255E-02 , -3.54734351354192221E-03 )
( -1.05608663978465737E-02 , 2.46627828820926301E-03 )
( 2.87209383422579213E-02 , 9.23504454079990440E-03 )
( 8.39766424602831837E-03 , 1.25891755041863604E-04 )
( 1.33052310951555387E-02 , -3.13688371802642932E-02 )
( 5.33139529691935635E-03 , -8.36926260342106369E-03 )
( 7.77517628641369307E-03 , -7.82496349535041942E-03 )
( 1.36545893196873651E-03 , 1.23183197231376386E-03 )
( -6.70323985208246854E-03 , 1.97591388509393059E-03 )
index: 33
( 2.29832736318323662E-02 , 2.60858081727901973E-02 )
( -1.52862947543908091E-02 , 6.16800074409289134E-03 )
( -3.16805198003910771E-02 , 1.58049977143265297E-02 )
( -1.59232886755312011E-02 , 1.71602853409736147E-03 )
( 1.54553525073456814E-02 , -1.41381510478967728E-03 )
( -4.06044811947792461E-02 , 4.49836097765469838E-03 )
( -3.48751227693912397E-02 , 3.94435396608837294E-02 )
( -6.33002982491761169E-03 , -4.47783753789553207E-03 )
( 2.34627410503828390E-02 , 2.43205342621537757E-02 )
( -1.45629593750993807E-02 , 2.77968056939939465E-02 )
( 8.32956046579877256E-03 , -8.32292704727193196E-03 )
( -3.72580690227657385E-02 , -1.59497599313231687E-02 )
index: 34
( -1.29575097006543304E-02 , 8.32846653938238909E-03 )
( 2.31352777417790992E-02 , -4.77158058437189905E-03 )
( 1.17150552230089553E-02 , -1.63415845413528160E-03 )
( 3.03636363586359051E-02 , 2.35656671641327302E-02 )
( -5.28447863585229053E-03 , -2.44165500994272602E-02 )
( 2.75514424487304441E-02 , 8.47662294467298877E-03 )
( 1.84801562343890093E-02 , 1.29190897276932146E-02 )
( -1.06216802564144952E-03 , -9.33183710204710942E-03 )
( 3.75925717416141988E-03 , 2.40355003783605317E-02 )
( 2.46687432911273201E-02 , -1.70152012835873556E-02 )
( 1.96640139827725536E-03 , -1.03788797190034528E-02 )
( 9.07120891253311579E-03 , -2.76112990525969465E-02 )
index: 35
( 4.69648691005131180E-04 , -2.75395571814079643E-02 )
( 1.89345125198803928E-02 , 4.93831137970123304E-03 )
( 1.08741591795551221E-02 , -2.82037616847035134E-02 )
( 1.45008022059836157E-02 , 1.57314465473413836E-02 )
( -4.72210852278143883E-03 , 2.49554868817048331E-02 )
( -1.78926017087094637E-02 , -2.10172504776630735E-02 )
( -8.41826286827790024E-03 , 2.53402884120661892E-02 )
( 4.77621083108896970E-03 , 1.69620851220291186E-03 )
( -1.69491452072001864E-02 , 1.76147381459484768E-03 )
( -7.63817629442442927E-03 , -1.26370386041677867E-02 )
( 1.85444734810904441E-02 , 6.39004603895556786E-03 )
( -8.78279023131637443E-03 , 4.80457789394337677E-03 )
index: 36
( -1.14418086948371838E-02 , 1.70346845216398507E-02 )
( 2.17226931867052324E-02 , -4.57415007347732570E-03 )
( -1.40280526090367508E-02 , 1.03209643425355314E-02 )
( 1.78386378975437226E-03 , 6.01370881184392150E-03 )
( -9.91223525307572545E-03 , -2.63515284921473237E-03 )
( 1.17358354147974239E-02 , -1.08502943165419124E-02 )
( -6.32370034411628909E-03 , 1.16742538905619080E-02 )
( -1.29678067133692041E-02 , 1.19715222374842632E-02 )
( -9.92080396126788534E-03 , 3.42985830046711529E-02 )
( -1.73871209715695252E-02 , -6.58167666169964284E-03 )
( -1.63485419849309027E-03 , -2.42300781611779759E-02 )
( 1.74846420249322732E-02 , -2.60119861324911231E-02 )
index: 37
( -2.29837063936398182E-02 , -2.50972016635838610E-02 )
( 3.90879380526171286E-02 , 1.56949101157841872E-02 )
( -1.85162022501869552E-03 , 2.63864834108257507E-02 )
( 5.87159489659839964E-03 , -3.96528452174052665E-02 )
( 5.62432536650235917E-03 , 6.07338331644898602E-02 )
( -7.08013222043956704E-03 , 2.37265363468008340E-02 )
( 1.56279909951753983E-02 , -1.51492889269019132E-02 )
( 1.62161627548293094E-02 , -3.58519581272474588E-02 )
( 3.12174986362137932E-03 , 3.35050943061131756E-02 )
( -1.93416823111016017E-02 , -2.70235529310625770E-02 )
( -4.57749192650478351E-02 , -3.34438901387787597E-03 )
( 4.24131778451303024E-02 , 1.59168274482306693E-02 )
index: 38
( 2.17016195679132634E-02 , 2.28447290590123864E-03 )
( -1.12842304037590949E-02 , -4.07382956546277486E-03 )
( -1.54114726104805332E-02 , -1.74453550254279194E-02 )
