x=0,y=0,z=0,t=0
( 1.23100950546182398E-06 , 1.21649287836221915E-06 )
( 3.90348422014863726E-06 , 3.65331121208413180E-06 )
( -2.18017348609078633E-08 , 1.22831623018298152E-06 )
( -1.08908079555793402E-06 , 1.48521138500396527E-06 )
( -2.48123649095026347E-06 , -1.38231886087658180E-06 )
( -1.66998965227530249E-06 , 8.15361254240857643E-07 )
( 9.99643804038505911E-07 , 5.57194571231354595E-06 )
( 3.19742132610978579E-06 , -3.68702767104077100E-07 )
( 4.06064320438556363E-06 , -2.56030852992170292E-06 )
( 1.55907336820082260E-06 , -3.31342660474445404E-07 )
( -5.96689719721873894E-07 , -1.85075265111926690E-06 )
( -1.45897386715370312E-06 , 8.62553437342389330E-07 )
x=1,y=0,z=0,t=0
( -2.08929738227567744E-07 , 1.53434579440852416E-06 )
( -2.94357204960981693E-06 , 9.43201230320730234E-07 )
( -3.41437410355416342E-07 , 1.35918463051134827E-06 )
( -2.47864752321623099E-07 , 2.05041324320280485E-06 )
( 7.62707670196924569E-07 , 1.33044452607773026E-06 )
( 2.59805552095710717E-06 , 1.40388281621341391E-06 )
( 2.74207479345723591E-06 , -8.09954665374348598E-07 )
( -2.50456736473352027E-06 , 2.61142771547300453E-07 )
( -2.74407090620202523E-06 , 1.84608428548636235E-06 )
( -1.20270045669642234E-08 , -3.16161548853944733E-07 )
( -1.38968935367763211E-06 , 1.64962713697865278E-06 )
( 7.02768801848140950E-07 , 9.67555063644198627E-07 )
x=2,y=0,z=0,t=0
( -3.88584881268394486E-07 , -1.15259161940745691E-06 )
( 2.69486733994942486E-06 , 1.05497972674986281E-06 )
( 1.91386250448423078E-07 , 4.67930708881799477E-07 )
( 4.01886928648851221E-06 , -1.25762474898077122E-06 )
( 1.73582869161484932E-06 , 7.36495574589466847E-07 )
( 1.19268817458490178E-06 , -4.93934729230705654E-06 )
( 3.11488019564477744E-07 , 2.67435860376009353E-06 )
( -4.82343292792591645E-07 , 2.04260841013699186E-06 )
( -3.47959114818494941E-06 , 1.38541341173993828E-06 )
( -1.23854536269634716E-06 , -2.13439189351814866E-06 )
( -8.70011906809412322E-07 , -4.09550926951292722E-06 )
( -1.85269132191669233E-06 , -3.37499258735477020E-06 )
x=3,y=0,z=0,t=0
( -1.81325948184496444E-07 , -6.29201031907267661E-07 )
( -2.93202002021811928E-06 , -3.30992718615732494E-06 )
( 3.30256861051708799E-06 , -1.65860694967726721E-06 )
( -1.39538477863873004E-06 , -2.03677764814720072E-06 )
( 1.88324580230052533E-06 , 4.93502520577194562E-07 )
( -1.89711419633213395E-06 , 3.01024011751633110E-06 )
( 3.28605306998857986E-07 , 3.50575420415009579E-06 )
( 1.30799725446739596E-06 , -2.44472755967996098E-06 )
( -7.95603853225119794E-06 , -2.59448895165957920E-06 )
( -1.18317828865682023E-06 , -2.83779278374565828E-06 )
( -1.14323273586941004E-06 , -4.28792128999213276E-07 )
( 3.87029794213170280E-07 , 2.82934342989047478E-06 )
x=0,y=1,z=0,t=0
( 1.62503272539344990E-06 , 5.49490707925429248E-06 )
( -1.23868096579396673E-06 , -2.65794110666369926E-06 )
( -1.50347152122329526E-06 , -2.39352132235698170E-06 )
( -1.37960495771845967E-06 , 8.82519091920846285E-08 )
( -2.17375484880808929E-06 , -9.35562449530202005E-08 )
( -1.77336174177590977E-06 , -3.80204263605570094E-07 )
( -2.59008435206586229E-06 , 3.12721170703308395E-06 )
( -1.22825709185047555E-06 , 1.88804687837405735E-07 )
( -9.75650098216938336E-07 , -6.00452718387334337E-06 )
( 7.45834398671367811E-07 , -2.21397734804973512E-06 )
( -1.70594779900763315E-06 , -1.74134865327120168E-06 )
( -5.64545865968659014E-06 , 3.30471224424552588E-06 )
x=1,y=1,z=0,t=0
( 6.70671382706331821E-07 , 1.72959367881792516E-06 )
( 1.04025518170188746E-06 , 1.14249521004998496E-06 )
( -4.33125075508005872E-06 , 1.33621989372376474E-06 )
( 4.00190603966961867E-06 , 3.78837780810542678E-06 )
( -2.05060911081604141E-06 , -3.02735438087950323E-06 )
( 2.70311594512548257E-06 , -2.74400512415349938E-07 )
( -5.69885833633392816E-07 , 3.86188570225922368E-06 )
( 6.39291011900215251E-07 , -1.69538090977116293E-06 )
( -3.24784550292401612E-07 , -7.38624918818707932E-07 )
( 3.99889495042682292E-06 , -3.91285982434290710E-06 )
( 3.44941924190898640E-06 , -2.12007805805448885E-06 )
( 3.87272251209029850E-07 , 1.70620590728974541E-06 )
x=2,y=1,z=0,t=0
( -1.19719274304536051E-06 , 9.32381427834533947E-07 )
( 8.17457203319100268E-06 , 2.02859850593825937E-07 )
( 1.24117190391648701E-06 , 1.15404133229994315E-06 )
( 4.85339972151362736E-06 , -2.68292044177191754E-07 )
( 3.72781526551961905E-06 , -5.83764542531646522E-07 )
( 5.29857813630406775E-07 , 1.74477366250135475E-06 )
( -1.09696727782479985E-06 , -6.97561179110547960E-07 )
( 3.06460506522493374E-06 , 4.57201375561221322E-07 )
( 6.59399093852011152E-07 , 1.39339724199274328E-06 )
( -1.52665495391425422E-06 , 2.11680276859940507E-06 )
( -1.09775877766048386E-06 , 2.49675836706870690E-06 )
( -1.90219479040217625E-06 , 1.12290725954851953E-06 )
x=3,y=1,z=0,t=0
( 4.27007097714156468E-06 , -2.46934114366376898E-06 )
( -2.42559685217781819E-06 , 4.33351786122239526E-07 )
( -1.68438884932421014E-06 , 1.18434955656660661E-06 )
( -2.56693678932831323E-06 , -3.68943255094728852E-07 )
( 6.52405944663408229E-07 , -3.26828388823911699E-07 )
( -2.26092418536982410E-06 , -3.59167933920373257E-06 )
( -1.92983897023766288E-06 , 9.22085905140892326E-07 )
