index: 0
( -1.46298905068422929E-07 , -7.53967502807040881E-08 )
( 4.69379352070716984E-08 , 1.04313339680137097E-08 )
( 1.12278560555670688E-07 , -4.99337564820668757E-12 )
( -5.07124859400681777E-08 , 4.88752837114235350E-08 )
( -1.30704100646943538E-09 , 1.17713707073929790E-07 )
( 1.50741289599344727E-09 , -4.68241215407734863E-08 )
( -4.20662924311833540E-08 , -2.15068858040638906E-08 )
( 1.70278261798143474E-08 , -2.75664139709800852E-08 )
( 3.96397445900892919E-09 , 1.69912160279947060E-08 )
( -5.67959984034246343E-08 , -9.48519589962928989E-08 )
( 3.15430629934872135E-08 , -1.22526373248413083E-08 )
( 1.01141251925315364E-07 , 5.18058978625343031E-08 )
index: 1
( -1.06208291694213014E-08 , -2.69321113532819458E-08 )
( -1.59684371836068726E-07 , -2.08689844010111139E-08 )
( 4.55539496938492282E-08 , 3.32648483746697825E-08 )
( 2.07786882962227511E-08 , -3.85738865478425355E-08 )
( 1.23607225893521952E-07 , -3.71726154324398378E-08 )
( -6.10636999597241595E-08 , -4.42173307009724560E-08 )
( 7.16031167289997332E-08 , -5.12074906626810443E-08 )
( -7.40690628201423904E-08 , 3.09458019869511541E-08 )
( -4.45407403767878478E-08 , -1.02205630307140331E-07 )
( -3.17089788249348131E-08 , -5.05975064218885645E-08 )
( 4.90424502678995420E-08 , -1.03222083099864555E-07 )
( 6.30158697389838243E-08 , -4.87458126561182770E-08 )
index: 2
( -8.17874033926210751E-08 , -9.47381007965966647E-08 )
( 4.94425252152393691E-08 , 1.20349486165723585E-08 )
( 8.08363044267352925E-08 , 3.45604121850120784E-08 )
( 6.68961034329464868E-08 , -5.23045545664871128E-08 )
( 1.02606592524060730E-08 , -1.34274489665401531E-07 )
( 1.39881778433472085E-09 , 4.28030581256191383E-09 )
( -1.76997721427111680E-08 , -2.02226779368602501E-08 )
( -5.38879161904131841E-08 , -2.65028934251675540E-08 )
( -2.37993617080588614E-08 , -2.15760192373799017E-08 )
( 1.11864604348016558E-07 , -4.59655839163452684E-08 )
( 1.57485022449566519E-08 , -1.12021400822009453E-07 )
( -9.60238942091268754E-08 , -1.22244212448932988E-07 )
index: 3
( -1.90482068435076839E-07 , -5.01397263873729388E-08 )
( 2.24568367505693556E-08 , -2.13789372893261513E-08 )
