index: 0
( 4.81887337517836322E-11 , 8.22594554763779783E-11 )
( -3.44119615664376011E-11 , -4.46430685454407189E-11 )
( -3.19991825855038529E-11 , -9.82943593387705208E-11 )
( 3.27199695723159190E-11 , 4.52226322397187387E-11 )
( 3.71989853287210523E-11 , -8.04586696269571767E-11 )
( -3.68589976497382028E-12 , 2.59458659646783245E-11 )
( -5.53884246393390013E-11 , 6.25320789116043076E-11 )
( 3.37752582381030747E-11 , -2.62162065654142460E-11 )
( -4.49069673363995987E-11 , 3.06711568920858346E-11 )
( 1.46719451053865496E-11 , 7.25083296529016338E-11 )
( 8.51880834931053404E-12 , 3.15095368608607543E-13 )
( 1.30242600569202537E-11 , -8.32108300978120948E-11 )
index: 1
( -2.10009708886818525E-11 , -6.63535643199794280E-12 )
( -5.41439117927857664E-11 , -1.40060695845658257E-11 )
( -3.56796826895064328E-11 , -1.80850608447417253E-11 )
( -3.42338706771213889E-12 , -3.18037176959785984E-12 )
( 3.64323631959543415E-11 , 5.69204168321670997E-11 )
( 8.57424209308531496E-12 , 3.91362991090214283E-12 )
( -1.20652415333587526E-11 , -8.15891639827241600E-11 )
( 1.70937008475858522E-11 , 3.84895843744345939E-12 )
( -3.85087766405719064E-11 , 6.01513571752435848E-11 )
( 1.94544736161982987E-11 , 2.78513137506451105E-12 )
( 2.14907055649296925E-11 , -2.50488175055135749E-11 )
( 5.57286316624401126E-12 , 1.43664574911221984E-12 )
index: 2
( -5.35267575344837128E-11 , -6.17054917726195621E-12 )
( -3.03419268369039291E-11 , 9.29420313021462080E-12 )
( 1.57588319461066759E-11 , 2.26325504322844901E-11 )
( -2.01057006983007564E-11 , 1.99930272435216262E-11 )
( -2.47779936142921615E-11 , 1.04180674039965526E-11 )
( -1.17103330865686540E-11 , 7.31565678796215416E-12 )
( 1.85622907827928622E-11 , 3.64732612862390782E-11 )
( -3.82166496019375120E-11 , 3.37201394317404749E-11 )
( -5.63809021610141108E-12 , -8.66918120311060097E-11 )
( 2.77672482495968442E-11 , -4.31514726915764220E-12 )
( 3.32209471966538494E-12 , -7.44217748813925336E-13 )
( -3.11387821811815603E-11 , 4.45112418456979640E-13 )
index: 3
( -5.30391446343863205E-11 , 6.21811745916101251E-11 )
( -5.71333444142966463E-11 , -3.96924019824210269E-11 )
( -2.09159648310085301E-11 , -3.41475710299318599E-11 )
( 8.11489520641540230E-11 , 2.80067714741513711E-11 )
( -1.95588713930515724E-11 , 1.74271371768564914E-11 )
( -5.19752876038570057E-12 , -1.74532050557550272E-11 )
( -3.24963226717774547E-11 , -4.46467745366991650E-12 )
( 3.88113431305580966E-11 , 6.27359609154808703E-12 )
( -2.25679460320430119E-11 , 8.15692684965787909E-12 )
( 9.97190774261564556E-13 , -4.91085289673701187E-11 )
( 3.27438453844169301E-11 , 2.73581086163717429E-11 )
( -5.53120774608039317E-11 , -5.31224280414618522E-11 )
index: 4
( 3.18238926067467350E-11 , -3.39396078744073851E-11 )
( 5.14172587768906637E-11 , 1.18791159167723491E-11 )
( -6.91729670872870763E-11 , 2.99285610060261627E-11 )
( -3.40346929606723367E-11 , 3.95345904549908557E-12 )
( -3.72217635250726089E-12 , 6.05371409689315123E-12 )
( -1.41576810812950231E-11 , -1.94000971845987210E-11 )
( -4.93334154039431569E-11 , -1.16121806434110955E-11 )
( 1.29022499958933248E-12 , -1.22049389029495726E-11 )
( -5.87637881165775542E-12 , 4.81637499981993423E-11 )
( -1.84591520724656375E-11 , -5.05098737615484124E-12 )
( 7.80780855454691328E-12 , -3.25762236048522124E-11 )
( 5.09747841778889406E-11 , 2.37708553502486874E-11 )
index: 5
( 9.12885425842691163E-12 , -7.11717940951973958E-12 )
( -7.65817917991445200E-12 , 3.36676446585697470E-11 )
( -5.86996398213857922E-11 , 1.94917530077208450E-11 )
( -5.00012029640739934E-11 , 3.14103902297762179E-11 )
( -1.25001656738791202E-12 , 1.00289707612949819E-11 )
( 2.52654826793209050E-11 , 7.69279252736152010E-11 )
( 4.21870163027867198E-12 , -1.60265986461950286E-11 )
( 6.38752659123860595E-12 , 9.20307428079087450E-12 )
( 2.51438829193962372E-11 , -1.21004371413784040E-11 )
( 3.23638293740405705E-11 , 1.20352569262752984E-11 )
( -4.87832750724668528E-11 , 1.97989336335904447E-11 )
( -5.40201654247938178E-12 , 1.16031929410753776E-11 )
index: 6
( -2.23058986444517225E-11 , 5.87312692676060752E-11 )
( 4.06604103741837862E-11 , 4.70961398926603315E-11 )
( 7.89934358334285297E-12 , 3.33154242121747636E-11 )
( 4.49014520109131968E-14 , 4.91103177798418426E-12 )
( 3.89299052377133081E-11 , 5.78042939875152020E-12 )
( -4.39828997247582748E-11 , 1.40185544832073559E-11 )
( -1.06021638537549811E-12 , 2.27673298121949161E-11 )
( 5.48054268604655384E-11 , -3.26598339594363177E-11 )
( 1.28698890762327298E-11 , -5.51479827733346732E-12 )
( -1.07203381687784290E-11 , 1.47421874580179166E-11 )
( -2.14706491030832167E-11 , 4.45731050216444442E-11 )
( -1.87701307971550268E-11 , -2.08914365976609212E-11 )
index: 7
( 3.52557817216789183E-11 , -1.38820260712014450E-12 )
( 2.45533984921503879E-11 , 9.22122822885235539E-11 )
( -5.10068166682096665E-11 , 3.88148108142689927E-12 )
( 7.31208642978851964E-12 , -3.81494088283356147E-11 )
( -1.08494359171443800E-10 , 2.92030117522587671E-11 )
( 3.32268396908063843E-11 , -2.49637791568924396E-11 )
( 1.80363114444326140E-11 , -2.53019752449123615E-11 )
( -2.45529694554859590E-12 , -2.29313098775984711E-12 )
( 2.11262448897160668E-11 , 6.32628730153385595E-11 )
( 5.86763978565385762E-11 , 6.31516766958899575E-11 )
( -3.68016025229899431E-11 , -5.80843561873847999E-11 )
( -1.07399363422895247E-10 , -6.19806115181717198E-11 )
index: 8
( -8.96840888174998612E-11 , -2.83197240413750648E-11 )
( 1.58852461544757905E-11 , -3.43065980524933370E-11 )
( -2.01641285257034484E-11 , 3.47185302157196325E-11 )
( 4.61032640935122495E-11 , 2.03232789606214918E-11 )
( 4.03523654629476920E-11 , 2.86825640105747400E-11 )
( 4.65230393646021641E-11 , -2.45493676299184332E-11 )
( -1.80690030980332214E-11 , -4.50346589161225350E-11 )
( -3.64463416401797058E-11 , -3.78957242079811749E-11 )
( -9.18997053579778857E-11 , -3.75896429832008958E-11 )
( 3.47624173262783140E-11 , 1.41555631356770435E-11 )
( -1.18438075421209225E-11 , 2.14691830592887372E-12 )
( 1.37221751105830465E-11 , -7.25019129337997607E-11 )
index: 9
( 2.55795573769266242E-11 , -9.85538753776900562E-12 )
( -3.47068812288859660E-12 , -4.66725278899822717E-12 )
( -2.77599361474998692E-11 , -6.68106867466106635E-12 )
( 1.54915242635671052E-11 , 2.73611973158447022E-11 )
( 2.75693012564408842E-11 , -1.95797405492765844E-11 )
( 4.75852292563427736E-11 , 4.64269037630535621E-11 )
( 1.24862811512825426E-11 , -2.45008757862592094E-11 )
( -4.17385587673507720E-11 , -1.35663017545972589E-11 )
( 1.04380440806382870E-11 , 1.09670795737597852E-11 )
( 3.39779485094395882E-11 , 4.38685374743424198E-11 )
( 4.93429084359335527E-11 , 1.78482901880997114E-11 )
( 3.19900177357859704E-11 , 6.45652268092259579E-12 )
index: 10
( 2.33935948040943795E-11 , 1.25942372120123769E-14 )
( 1.52110964704192051E-11 , -1.39287194476507922E-11 )
( 9.65239938146639719E-12 , 3.26449240912875188E-11 )
( 1.99247003460466954E-11 , 4.57043209676175151E-11 )
( 3.29681344413354488E-11 , 2.04946397208964546E-11 )
( 2.75541835335416044E-11 , 3.35838946947125303E-11 )
( -1.91093068252750461E-11 , -6.93439892982864360E-12 )
( -1.96001678242774751E-11 , 1.80688734740418974E-11 )
( -4.97960512911400462E-11 , 2.32064199921431716E-11 )
( -5.04590963074830680E-11 , -2.87706524788507429E-11 )
( 4.86529195880879788E-12 , -2.21303853309024287E-11 )
