index: 0
( -3.45362654065537724E-05 , 1.00574371848613183E-04 )
( 2.58629908527034014E-05 , 4.79287893272189623E-05 )
( -8.47050003445665482E-05 , 8.94786350572981297E-05 )
index: 23
( -6.06631902687331675E-05 , 2.00417868958416116E-05 )
( -5.96663008174119696E-05 , -1.19736973957669296E-04 )
( -4.71268277948880385E-05 , -3.76722502626965130E-06 )
( -5.06130065434507294E-06 , 7.29739294795837346E-05 )
( -4.24641627744114681E-05 , 3.69150799090766784E-05 )
( 5.56704192315782929E-06 , 2.06372427847085690E-05 )
( -3.40556178640383190E-05 , -5.70091516773518536E-05 )
( 5.85755014893588023E-05 , -5.34789272086891394E-05 )
( 5.13973020945095193E-05 , -2.93583146135279981E-06 )
( -3.68533140692290327E-06 , -5.43277218226944405E-05 )
( -2.55477213362870795E-05 , -9.34638918610838281E-05 )
( -5.27984973823853918E-05 , -2.63292581356522695E-07 )
index: 24
( 4.27837260828990395E-05 , -1.38762712509782071E-05 )
( 8.96040853954486652E-05 , 4.79683761915972339E-05 )
( -1.43600332695812781E-05 , 8.30497948675251095E-05 )
( 3.64470268705663716E-05 , 8.23982446476548698E-05 )
( 6.09352098049311173E-05 , -5.68339877888765082E-05 )
( -4.60440203403664845E-05 , -1.35762172053843244E-05 )
( 3.43732407059938513E-05 , 3.23729426858530785E-05 )
( -1.54636855110612298E-05 , -2.59053623950696179E-05 )
( 6.52950440648673055E-05 , 1.15185066117652344E-05 )
( -1.12615628175310493E-04 , 1.09611706017528191E-04 )
( -7.06267020222629783E-05 , -4.22182676627213139E-05 )
( 2.95785631517563274E-05 , 4.48630343503478773E-05 )
index: 25
( 7.43471539375393901E-05 , -3.91616485715607829E-06 )
( 2.27035958028971472E-05 , -6.87835528147506635E-05 )
( -1.49773681789838139E-05 , -4.44703022716359570E-05 )
( -3.74765620938943839E-05 , 8.90392876747778784E-05 )
( -1.03942133756594669E-04 , -7.59751514493840025E-06 )
( 5.75980465588163249E-05 , -1.54818494048827708E-06 )
( 1.71833386209147433E-05 , 8.33275101635592893E-05 )
( -2.51953233056362422E-05 , -1.05819308139047154E-04 )
( -9.28782527062397645E-05 , -2.21712411787954085E-05 )
( -6.38256365596319842E-05 , 4.71869735523741392E-05 )
( 1.24998069930477287E-04 , 4.98463415747543042E-05 )
( 5.50574090920424392E-05 , 3.15410862024554945E-05 )
index: 26
( 6.67365463103720415E-05 , 9.94322095039444859E-05 )
( 2.27163942354491810E-05 , -5.20487630239990735E-05 )
( -7.63315927879713906E-05 , 1.02573478743081767E-05 )
( 3.78982723894792875E-05 , -1.56477612112162253E-04 )
( 6.21711249525449996E-05 , 1.28139277135009617E-04 )
( -1.01612802882553141E-04 , -4.40830677195222891E-05 )
( -1.58585870041339904E-05 , -4.53410718618293788E-06 )
( -2.68843027376475274E-05 , 2.13178716940872186E-05 )
( 5.76992917964068116E-05 , -7.45865893506528682E-05 )
( -7.61915671158983261E-05 , 4.19824594733681991E-05 )
( 3.12897704130131137E-05 , 1.93550874869811946E-05 )
( -8.69017819081713890E-05 , 2.44020792102530226E-05 )
index: 27
( 3.21646143794719855E-05 , 2.53028914780823225E-05 )
( -2.27998173940417850E-05 , -3.84411178964588784E-05 )
( -6.77241095301126314E-05 , 4.88281263043150300E-05 )
( -1.73786905836540047E-05 , -6.20008108188770894E-05 )
( -6.90258930831374562E-06 , -4.12250507020267098E-05 )
( 5.39051501646217106E-05 , -6.15599321024888461E-05 )
( 1.83331669303507294E-05 , 2.70220742851482534E-05 )
( -2.21634465946367440E-05 , -5.72382687178158312E-05 )
( 2.84601312204848923E-05 , 7.12572353790346487E-05 )
( -8.86546679258125271E-05 , 3.51916263190226282E-05 )
( 5.18109213824128443E-05 , 4.59235038732891220E-05 )
( -5.35465875854983765E-05 , 3.66979267932163677E-05 )
index: 28
( -6.49157651406369904E-05 , 1.15480270430924479E-04 )
( 6.59979230508098169E-05 , -1.33497308586709299E-04 )
( 1.29858686653736802E-04 , -3.42532283350042505E-05 )
( 6.09529676113269143E-06 , 4.78314790546005030E-05 )
( 3.87244305225369631E-05 , 8.35916132634031874E-05 )
( 1.25002703592896354E-05 , -7.99072493098293922E-05 )
( 1.13230362039290655E-06 , 8.06399011845156273E-05 )
( 9.45232054054700066E-05 , 7.23591524877920496E-05 )
( 2.69668247959141291E-05 , -2.58249363860877911E-05 )
( -2.53352293138868359E-05 , 5.53191819074594156E-05 )
( -3.06948547557015492E-05 , -7.12712945161551864E-06 )
( -3.24236504538501626E-05 , -7.41327258647981463E-07 )
index: 29
( -9.64644960477255905E-05 , -2.04203422197498163E-05 )
( -4.30995921745593226E-05 , -5.54094683257346356E-05 )
( 5.37714887082727812E-05 , -3.97280910665291512E-06 )
( 5.14991490696919637E-05 , 1.09900782656875630E-04 )
( -7.07450125936531045E-05 , 3.04965772071086756E-05 )
( 5.07228389180262537E-06 , 1.08550787964553302E-04 )
( 4.77216966376198498E-05 , 7.09261217561547646E-05 )
( -1.60738219640554068E-04 , 5.66942757658255492E-06 )
( -6.20154030674057409E-05 , -9.68778511183885098E-05 )
( 9.27257016118696942E-06 , -5.14972600371701533E-05 )
( 1.21069853693423911E-04 , 1.22668296060492025E-04 )
( -2.95877241738544004E-05 , -4.82736387584065300E-05 )
index: 30
( -4.52623740126386712E-05 , 5.93597198973940421E-06 )
( -7.89819463515677021E-05 , -4.26441343771212809E-05 )
( 1.04998758661124618E-04 , -2.67183684208536297E-05 )
( 7.24105700837120278E-06 , 7.57318702737809610E-05 )
( -1.54317803084088576E-04 , -1.15523675827790620E-05 )
( -6.27509782795164029E-05 , -7.70047454871153271E-05 )
( -5.32903513418076977E-05 , 3.32945807652405422E-05 )
( 1.03491618640538850E-04 , 1.93885987810686307E-06 )
( -8.47809542384247528E-05 , 7.12187105449172238E-05 )
( 1.39800891106039581E-05 , -7.46023412438906090E-05 )
( -2.75856678213925778E-05 , 6.01712248028435804E-06 )
( -1.13313849114917895E-05 , -1.19678529383292114E-04 )
index: 31
( -6.15455695617527903E-05 , -5.47450788627166078E-05 )
( 6.63424011125003340E-05 , 6.58047665627288432E-05 )
( 4.30513902238555463E-05 , -3.90488636170157195E-05 )
( -7.16266610714900651E-05 , 1.49757398602603055E-04 )
( -3.71381831398557408E-05 , 8.18187092827086246E-06 )
( -3.21815481393926357E-05 , 1.31288255807176949E-04 )
( 4.85662161500093788E-05 , -1.80817795847785257E-05 )
( 1.03298687151325057E-05 , 1.54325012974633219E-05 )
( -7.47126678798935872E-05 , -4.10026475865069863E-05 )
( -8.41009969089785291E-06 , -1.49088604776704322E-04 )
( 7.62541497842535415E-05 , -9.53168632302581556E-05 )
( -4.29398393212655142E-05 , 4.16784757935081924E-05 )
index: 32
( -7.74465709457550602E-05 , 8.70799342654459828E-05 )
( -7.21299395186154532E-05 , 1.25229599275538186E-04 )
( -1.51984449757430463E-04 , 4.08268453520031115E-05 )
( -7.43094513859101318E-05 , -1.15009975462393527E-05 )
( 2.73906665095472541E-05 , 9.00398710692779699E-05 )
( -3.34350515415684656E-05 , -4.73992369700869634E-05 )
( -2.24148967277846168E-06 , 3.78483375312467209E-05 )
( 1.30407733923706300E-05 , -3.42682576593997953E-05 )
( -8.21861751548942936E-05 , 8.83423689627201199E-06 )
( -5.37626482843217779E-05 , 2.36900340947370826E-05 )
( 2.99402915823571375E-05 , -8.03807696883589054E-05 )
( -1.48355290717839584E-04 , 1.64935086876547466E-04 )
index: 33
( 1.30666578490083512E-04 , 5.55206983890540434E-05 )
( -2.65160687242616347E-05 , 9.58890925065735442E-06 )
( 7.95493506609696558E-05 , -5.35271476281648647E-05 )
( 2.70704762883544289E-05 , 1.15149869698385511E-04 )
( 4.20169413156110556E-05 , 1.32299778600268895E-04 )
( -1.26346066577256836E-04 , 3.17150455137184693E-05 )
( -1.91551970340892621E-05 , 1.28095698283976658E-06 )
( -8.19028171121747868E-05 , -6.51507592171752506E-05 )
( -1.06531588623692825E-04 , -1.78565905031713846E-05 )
( 4.53311602943749179E-05 , 7.47863277911716188E-05 )
( 6.57518583465445855E-05 , -7.52395615714898875E-05 )
( -4.08731700880760019E-05 , -8.47038085508960959E-05 )
index: 34
( -4.23982380147417824E-05 , 7.84254377971593060E-05 )
( 2.88348101798183636E-05 , -9.09304396335060440E-05 )
( -2.05973166742838749E-05 , -7.25420078243687683E-05 )
( -5.87490453408971366E-05 , -5.96881070369230415E-05 )
( -6.83857683083106526E-05 , 8.39873111245432774E-05 )
( -1.47721194042405337E-05 , -3.06275982461208583E-05 )
( 1.25267417145683181E-04 , -1.24306804206868280E-04 )
( -2.16840109361417265E-05 , -6.28648107336074859E-05 )
( -3.66147306952481217E-05 , -4.59983189077977413E-06 )
( -3.56285827390724966E-05 , 1.03214829063099522E-04 )
( -1.06513890165334946E-04 , 1.05471567481616339E-04 )
( -1.08820411587005111E-04 , 1.51365621915404576E-05 )
index: 35
( 4.07625695861517227E-05 , -3.75553118460698499E-07 )
( -4.31383742007607429E-05 , -9.23178124431577702E-05 )
( 4.05807878703261032E-05 , 3.61415354894921496E-05 )
( 9.83933550353888967E-05 , 1.11000757911952343E-04 )
( -1.11909191707841783E-04 , 5.60483288086351819E-05 )
( -2.06673752217920430E-05 , -4.78488667395116985E-05 )
( 7.73241927603297049E-05 , 2.18952983359656250E-05 )
( -1.13477680976403398E-05 , -1.10598006257289392E-04 )
( -9.12822825216860973E-05 , 6.96712001274825833E-05 )
( 1.16485572053289497E-05 , -1.08047940171085384E-04 )
( 3.87588367899414739E-05 , -1.38780145183125527E-04 )
( -3.11047417449301179E-05 , -4.36247416164872839E-05 )
index: 36
( -1.85544221005867345E-05 , -4.33307592649114209E-05 )
( -5.28707000899677690E-05 , 3.23124193813174865E-05 )
( 5.56711317384752204E-05 , 6.74878477033025046E-05 )
( -7.67816371535735495E-06 , -1.78624521644922221E-05 )
( -2.58248712144470088E-05 , 3.01350429364639905E-06 )
( -4.66121101542927717E-05 , -4.81980005771334355E-05 )
( -1.39824446541863173E-05 , -5.75097531677068867E-05 )
( -3.17452200566509614E-06 , -3.02100018585996834E-05 )
( 2.08449910924154923E-05 , 2.13210924323264359E-05 )
( 1.25502727223785652E-05 , -4.06296603355341980E-05 )
( -2.25167721500805004E-05 , 1.15605686081232152E-04 )
( 9.42580938112201898E-06 , -3.49727675115789601E-05 )
index: 37
( 5.18706396684200967E-05 , 2.17001033917957139E-05 )
( 3.76659166622419543E-05 , -1.91356674854920483E-05 )
( -6.66071995494753539E-05 , -2.85877957364213649E-06 )
( -7.35538309649511236E-05 , -6.33800554581848716E-05 )
( 5.20279832345783453E-05 , -1.77491183940224867E-05 )
( 6.04229065917773089E-05 , 5.50212214512147340E-05 )
( 1.01818580207042750E-04 , 2.67936431119983467E-05 )
( 4.77437547448537121E-05 , -1.81901417077948721E-05 )
( -2.52055402226684385E-05 , 2.69851176703042730E-05 )
( 5.70515443539440617E-05 , 5.93477647808112976E-05 )
( 1.73262476340380750E-05 , -6.00510079608774659E-05 )
( -6.27794047158582554E-05 , -2.67697356599235839E-05 )
index: 38
( -4.00953353467132498E-05 , -5.63136280530028484E-05 )
( -7.44119442433635147E-05 , 1.89120003794028709E-04 )
( -1.42037463343852566E-05 , 4.66050115433409954E-05 )
